A;82.0;92.0;85.0;87.0;111.0;100.0;97.0;103.0;101.0;130.0;118.0;119.0;143.0;120.0;142.0;135.0;155.0;192.0;189.0;217.0;236.0;267.0;249.0;274.0;318.0;344.0;335.0;356.0;363.0;444.0;438.0;451.0;474.0;483.0;473.0;498.0;445.0;446.0;441.0;444.0;459.0;379.0;415.0;376.0;327.0;345.0;299.0;234.0;268.0;202.0;203.0;187.0;178.0;139.0;150.0;127.0;120.0;99.0;99.0;91.0;79.0;79.0;80.0;63.0;83.0;64.0;65.0;64.0;68.0;82.0
A;87.0;116.0;111.0;111.0;132.0;123.0;118.0;142.0;151.0;147.0;160.0;224.0;208.0;250.0;267.0;268.0;325.0;397.0;416.0;447.0;515.0;561.0;624.0;678.0;815.0;828.0;981.0;991.0;1103.0;1100.0;1276.0;1281.0;1297.0;1391.0;1433.0;1475.0;1459.0;1475.0;1422.0;1368.0;1346.0;1348.0;1245.0;1174.0;1158.0;1102.0;967.0;894.0;772.0;717.0;715.0;598.0;517.0;451.0;419.0;369.0;313.0;272.0;242.0;226.0;181.0;153.0;172.0;145.0;138.0;102.0;105.0;127.0;118.0;84.0
A;161.0;175.0;191.0;172.0;179.0;162.0;195.0;185.0;213.0;231.0;256.0;247.0;276.0;275.0;294.0;340.0;355.0;405.0;444.0;509.0;551.0;606.0;655.0;731.0;748.0;869.0;985.0;1023.0;1088.0;1193.0;1282.0;1362.0;1312.0;1391.0;1392.0;1474.0;1530.0;1464.0;1513.0;1395.0;1420.0;1292.0;1318.0;1212.0;1125.0;1099.0;1030.0;941.0;906.0;779.0;758.0;635.0;593.0;539.0;491.0;409.0;386.0;360.0;305.0;280.0;263.0;230.0;210.0;222.0;206.0;179.0;202.0;183.0;178.0;167.0
A;168.0;173.0;187.0;201.0;239.0;251.0;276.0;322.0;353.0;432.0;463.0;618.0;582.0;761.0;886.0;1046.0;1260.0;1385.0;1703.0;1896.0;2172.0;2403.0;2706.0;3079.0;3382.0;3658.0;4130.0;4313.0;4665.0;5117.0;5148.0;5464.0;5546.0;5834.0;5966.0;5920.0;6063.0;5932.0;5860.0;5669.0;5600.0;5152.0;4934.0;4616.0;4264.0;3970.0;3596.0;3420.0;2976.0;2701.0;2359.0;2014.0;1816.0;1590.0;1236.0;1109.0;998.0;798.0;691.0;604.0;508.0;427.0;373.0;277.0;297.0;268.0;256.0;245.0;236.0;251.0
A;106.0;144.0;145.0;130.0;146.0;137.0;180.0;210.0;204.0;180.0;221.0;217.0;250.0;312.0;305.0;341.0;410.0;482.0;497.0;569.0;616.0;714.0;794.0;844.0;939.0;986.0;1084.0;1216.0;1261.0;1346.0;1357.0;1529.0;1500.0;1597.0;1622.0;1690.0;1585.0;1619.0;1540.0;1524.0;1527.0;1436.0;1418.0;1313.0;1243.0;1124.0;1056.0;977.0;907.0;788.0;712.0;589.0;564.0;479.0;431.0;372.0;328.0;289.0;276.0;257.0;219.0;180.0;179.0;184.0;164.0;157.0;162.0;145.0;156.0;141.0
A;35.0;27.0;35.0;36.0;42.0;34.0;53.0;41.0;54.0;67.0;61.0;57.0;70.0;67.0;77.0;93.0;85.0;105.0;125.0;122.0;138.0;135.0;131.0;182.0;212.0;190.0;231.0;254.0;235.0;261.0;247.0;280.0;298.0;304.0;335.0;313.0;308.0;312.0;310.0;258.0;304.0;261.0;249.0;243.0;230.0;209.0;172.0;177.0;162.0;137.0;133.0;117.0;94.0;79.0;87.0;63.0;65.0;48.0;40.0;37.0;50.0;30.0;36.0;37.0;30.0;28.0;30.0;25.0;21.0;25.0
A;131.0;134.0;139.0;154.0;152.0;132.0;149.0;141.0;150.0;184.0;180.0;158.0;179.0;205.0;192.0;190.0;186.0;232.0;247.0;251.0;267.0;300.0;304.0;315.0;368.0;388.0;414.0;422.0;475.0;500.0;547.0;522.0;551.0;552.0;574.0;584.0;575.0;532.0;597.0;564.0;542.0;521.0;481.0;446.0;462.0;375.0;397.0;349.0;369.0;356.0;276.0;290.0;254.0;202.0;192.0;194.0;162.0;169.0;145.0;157.0;136.0;141.0;123.0;120.0;137.0;141.0;114.0;124.0;132.0;129.0
B;197.0;179.0;212.0;239.0;264.0;298.0;295.0;337.0;395.0;427.0;521.0;575.0;704.0;798.0;1018.0;1151.0;1276.0;1507.0;1753.0;2053.0;2276.0;2652.0;2857.0;3375.0;3699.0;4098.0;4599.0;4927.0;5278.0;5604.0;5936.0;6417.0;6646.0;6687.0;6840.0;6874.0;6851.0;6917.0;6577.0;6465.0;6375.0;6150.0;5915.0;5394.0;5069.0;4641.0;4191.0;3969.0;3503.0;3041.0;2818.0;2425.0;2130.0;1863.0;1578.0;1320.0;1166.0;973.0;813.0;695.0;641.0;498.0;456.0;390.0;352.0;313.0;282.0;264.0;268.0;326.0
B;200.0;219.0;268.0;287.0;352.0;370.0;405.0;464.0;512.0;620.0;722.0;878.0;1035.0;1249.0;1414.0;1602.0;1902.0;2218.0;2591.0;2925.0;3482.0;3995.0;4354.0;4944.0;5413.0;5964.0;6483.0;7104.0;7711.0;7880.0;8626.0;8950.0;9323.0;9665.0;9818.0;9859.0;9961.0;9807.0;9704.0;9439.0;9151.0;8481.0;8320.0;7700.0;7250.0;6608.0;6052.0;5486.0;4962.0;4451.0;3870.0;3466.0;2904.0;2522.0;2171.0;1888.0;1544.0;1284.0;1063.0;911.0;777.0;686.0;597.0;522.0;463.0;409.0;369.0;365.0;360.0;394.0
B;117.0;168.0;130.0;173.0;169.0;221.0;238.0;278.0;313.0;401.0;457.0;554.0;549.0;744.0;844.0;999.0;1041.0;1293.0;1424.0;1733.0;1978.0;2177.0;2437.0;2769.0;3044.0;3246.0;3480.0;3875.0;4225.0;4531.0;4753.0;4861.0;5019.0;5124.0;5144.0;5266.0;5247.0;5092.0;5076.0;4783.0;4562.0;4443.0;4155.0;3932.0;3594.0;3301.0;3022.0;2744.0;2393.0;2087.0;1916.0;1631.0;1381.0;1209.0;1047.0;905.0;730.0;604.0;514.0;460.0;386.0;361.0;254.0;257.0;242.0;191.0;206.0;186.0;176.0;218.0
B;73.0;68.0;76.0;72.0;73.0;70.0;82.0;75.0;81.0;88.0;99.0;102.0;134.0;124.0;135.0;161.0;176.0;186.0;183.0;248.0;264.0;272.0;283.0;317.0;357.0;424.0;444.0;451.0;528.0;502.0;540.0;554.0;656.0;683.0;632.0;724.0;606.0;643.0;631.0;671.0;608.0;630.0;552.0;549.0;484.0;482.0;437.0;367.0;371.0;333.0;294.0;302.0;240.0;210.0;196.0;173.0;137.0;135.0;110.0;102.0;96.0;98.0;68.0;87.0;60.0;56.0;65.0;74.0;56.0;62.0
B;163.0;173.0;177.0;186.0;175.0;162.0;185.0;201.0;169.0;163.0;208.0;195.0;185.0;189.0;203.0;203.0;230.0;207.0;234.0;233.0;276.0;243.0;280.0;289.0;271.0;294.0;322.0;319.0;346.0;380.0;357.0;399.0;412.0;386.0;378.0;398.0;334.0;383.0;389.0;335.0;335.0;381.0;337.0;305.0;325.0;316.0;296.0;282.0;285.0;249.0;264.0;250.0;173.0;203.0;206.0;193.0;177.0;183.0;169.0;179.0;171.0;164.0;157.0;159.0;128.0;165.0;164.0;173.0;166.0;166.0
B;107.0;130.0;130.0;131.0;152.0;167.0;162.0;175.0;193.0;204.0;204.0;262.0;271.0;294.0;346.0;426.0;445.0;522.0;621.0;666.0;756.0;864.0;976.0;1059.0;1223.0;1286.0;1460.0;1577.0;1646.0;1780.0;1902.0;2066.0;2051.0;2108.0;2155.0;2281.0;2249.0;2291.0;2334.0;2277.0;2185.0;2052.0;2011.0;1928.0;1777.0;1660.0;1580.0;1421.0;1252.0;1153.0;1041.0;911.0;792.0;709.0;621.0;511.0;456.0;424.0;366.0;321.0;274.0;245.0;224.0;201.0;178.0;156.0;174.0;167.0;153.0;175.0
B;279.0;286.0;329.0;337.0;422.0;428.0;474.0;547.0;641.0;726.0;814.0;1005.0;1191.0;1333.0;1573.0;1884.0;2146.0;2591.0;3001.0;3521.0;4002.0;4416.0;5052.0;5633.0;6359.0;7123.0;7778.0;8459.0;8869.0;9684.0;10179.0;10857.0;11073.0;11375.0;11598.0;11904.0;11842.0;11616.0;11639.0;11240.0;10905.0;10377.0;10049.0;9321.0;8522.0;7957.0;7267.0;6561.0;6003.0;5310.0;4645.0;4236.0;3635.0;3036.0;2726.0;2256.0;1944.0;1634.0;1348.0;1117.0;969.0;795.0;666.0;610.0;553.0;499.0;436.0;444.0;409.0;445.0
B;32.0;28.0;30.0;33.0;32.0;33.0;34.0;38.0;36.0;52.0;53.0;53.0;58.0;45.0;68.0;64.0;64.0;78.0;84.0;105.0;102.0;106.0;107.0;129.0;142.0;154.0;167.0;178.0;161.0;220.0;214.0;217.0;237.0;229.0;207.0;234.0;238.0;206.0;241.0;216.0;204.0;205.0;198.0;191.0;186.0;164.0;141.0;126.0;139.0;118.0;94.0;98.0;75.0;56.0;47.0;54.0;54.0;43.0;47.0;31.0;30.0;20.0;28.0;28.0;29.0;21.0;23.0;16.0;17.0;34.0
B;241.0;215.0;227.0;223.0;245.0;240.0;271.0;255.0;248.0;257.0;258.0;276.0;264.0;263.0;238.0;262.0;284.0;276.0;275.0;299.0;332.0;303.0;344.0;349.0;356.0;378.0;366.0;434.0;414.0;439.0;458.0;496.0;465.0;497.0;466.0;447.0;512.0;503.0;507.0;476.0;474.0;408.0;461.0;419.0;440.0;417.0;397.0;372.0;346.0;352.0;356.0;357.0;327.0;276.0;281.0;302.0;255.0;228.0;234.0;234.0;217.0;228.0;199.0;222.0;217.0;224.0;240.0;206.0;222.0;232.0
Multivariate_threshold|K > 10612.220971;154.98164440009575;164.08522933013757;179.3416203840605;191.9756637420678;221.3090046197844;230.99224854584907;253.8608161088593;288.9996383925413;324.60771667515655;369.7237293301088;418.46333878791717;498.9664777628288;567.2575699515146;661.961761644329;775.7746235768968;893.4637942331149;1024.6122254400807;1206.8624143646223;1382.9228127677538;1606.7744167666433;1833.1393256322685;2057.810513268015;2291.707770305652;2582.667976975376;2869.089071232383;3160.4099580110815;3466.768014942789;3753.8226803584803;4017.7362466607274;4265.312684074288;4523.941646243082;4757.857284317153;4885.744153483198;5034.8238326777055;5123.618224171201;5207.850892367649;5201.467586334827;5134.097806536867;5064.099228560068;4930.826761838899;4779.586375877974;4517.310779512425;4360.260944613719;4044.489880727642;3760.711113350477;3472.786780614556;3171.341989044371;2884.221262675379;2606.052836680943;2311.921146613633;2045.2255887050474;1807.7506399351996;1566.1053932115947;1353.5033714423057;1169.5883359474246;998.28785033107;845.8177890726884;718.7008744080329;603.5884112563288;516.5873803002168;450.3370180879334;383.735255926002;328.17492527917113;296.28775847094687;271.18972142701006;241.29789146484586;228.14300925021206;226.0001885438855;217.40424299087996;233.04234286606757
Multivariate_threshold|K > -5332.716137;106.02749312073826;110.64822057966823;114.94173244121849;118.20908153780704;125.82617546582148;126.24910177798253;139.15819966965563;149.56752499912426;157.57743567803243;171.3270915871198;189.9269958801546;209.63398220263377;226.40246571247752;251.17368001085583;285.21414117124743;317.5471308990665;353.93479790566914;406.4732670443577;446.7364772582246;514.3099101972366;573.8290576686238;633.8387103454711;696.2439309770213;773.7877219596219;863.288594624719;931.7562994065163;1023.6193655525102;1098.6782977065068;1175.2088480879725;1242.9405412403632;1310.7075888136912;1375.447483883898;1407.4039803073472;1463.268602480307;1474.6021559235166;1505.4166885617544;1492.5775694371382;1489.8302881498728;1459.9164623776169;1418.8265110736568;1384.6019561496291;1310.8543312675763;1266.7477052532195;1178.893538317374;1108.3186730893492;1025.5231164212182;942.369752311823;858.4491743607048;784.7545714702276;698.2268235188569;630.967380688236;553.8924979102638;490.1519722988927;430.6284092192428;379.5876403773682;330.20130860071004;285.7766232638806;255.11602718062596;224.0725358691875;200.05815058422232;180.16067591246633;161.28118616504804;143.82493178073497;139.5946633625604;129.96949985252746;119.62803648840986;119.74762732244814;118.72089998404385;115.70818892079768;119.50938798312487
Multivariate_threshold|K > -7893.203139;98.16628506360537;102.0671414932169;104.60020052320526;106.36341706980076;110.49324932479603;109.4291253759361;120.73890102058866;127.17708773106791;130.75519984216294;139.4679497906832;153.22792760375808;163.17208089606865;171.6669055662502;185.20806743832387;206.43843132813944;225.06466320796028;246.23535548281882;277.94431803142817;296.40079843728427;338.87860239726956;371.6051447576798;405.1729421170478;440.0394445174003;483.3121716028829;541.1909899143697;573.8722458641869;631.2910472090807;672.3070530158413;718.7470628398719;757.5987342643596;794.7165890398062;832.2897233917199;848.8414257493009;889.7372875995202;888.6319416178726;910.8684258848725;896.99261245413;904.622610573985;881.1457174982093;854.8587178129835;839.4249246470347;795.9517008053267;769.9818423679103;718.7272711729349;682.3893437650074;632.5339963545516;584.4345405146555;533.1444668661778;492.2848988736582;439.094829950594;403.8614513813561;352.5441041378971;317.3720653751417;282.43031162882824;252.72690087202147;222.91791858252083;195.84349175356607;180.67214773529867;163.12871028066658;149.2289141265844;136.77492858664021;125.55882800245827;114.22144328489028;114.43240460468978;107.29192267758553;100.089917263488;102.34116377446614;101.49366213903349;99.37752402841178;101.27791718133741
Multivariate_threshold|K > -9987.567513;91.7361668559885;95.04820083247125;96.14128782208019;96.67419090717101;97.95159836747344;95.67113350897985;105.67273475783043;108.86270687414624;108.815805061646;113.40859017884381;123.20972360615289;125.1683141237636;126.89565420864014;131.25113316098071;142.00340779247477;149.41812198121528;158.14200638935512;172.8133598825704;173.43290614700743;195.38360286636703;206.1949870600546;218.13452396830485;230.4755808867527;245.71610346146576;277.72948913414734;281.1390231618266;310.38394936744476;323.55435702249315;345.3816443095802;360.6107437070541;372.6589232842214;388.0108568401374;391.96212347745404;420.6142057969464;409.33439386894634;424.55441646531744;409.83063324607565;425.9487839216572;407.7370152176104;393.5581709250828;393.4943843074252;374.7842726921624;363.64948267886484;342.3317513759787;333.99811486711974;311.0863921223795;291.65947263741714;267.05969878958535;253.05772751892346;227.13639583848885;218.09891202598328;187.85008211727813;176.04579371989666;161.21086561942457;148.96046383122615;135.16488183330387;122.28219402556954;119.78036861075282;113.27937418492405;107.65286163564895;101.287318819369;96.33952939454747;90.00710765063748;93.8507971713456;88.74267416037809;84.10860557987638;88.10345153270161;87.4025485431228;86.01976719207653;86.36538573550703
Multivariate_threshold|K <= 10612.220971;154.98164440009575;164.08522933013757;179.3416203840605;191.9756637420678;221.3090046197844;230.99224854584907;253.8608161088593;288.9996383925413;324.60771667515655;369.7237293301088;418.46333878791717;498.9664777628288;567.2575699515146;661.961761644329;775.7746235768968;893.4637942331149;1024.6122254400807;1206.8624143646223;1382.9228127677538;1606.7744167666433;1833.1393256322685;2057.810513268015;2291.707770305652;2582.667976975376;2869.089071232383;3160.4099580110815;3466.768014942789;3753.8226803584803;4017.7362466607274;4265.312684074288;4523.941646243082;4757.857284317153;4885.744153483198;5034.8238326777055;5123.618224171201;5207.850892367649;5201.467586334827;5134.097806536867;5064.099228560068;4930.826761838899;4779.586375877974;4517.310779512425;4360.260944613719;4044.489880727642;3760.711113350477;3472.786780614556;3171.341989044371;2884.221262675379;2606.052836680943;2311.921146613633;2045.2255887050474;1807.7506399351996;1566.1053932115947;1353.5033714423057;1169.5883359474246;998.28785033107;845.8177890726884;718.7008744080329;603.5884112563288;516.5873803002168;450.3370180879334;383.735255926002;328.17492527917113;296.28775847094687;271.18972142701006;241.29789146484586;228.14300925021206;226.0001885438855;217.40424299087996;233.04234286606757
Multivariate_threshold|K <= -9987.567513;91.7361668559885;95.04820083247125;96.14128782208019;96.67419090717101;97.95159836747344;95.67113350897985;105.67273475783043;108.86270687414624;108.815805061646;113.40859017884381;123.20972360615289;125.1683141237636;126.89565420864014;131.25113316098071;142.00340779247477;149.41812198121528;158.14200638935512;172.8133598825704;173.43290614700743;195.38360286636703;206.1949870600546;218.13452396830485;230.4755808867527;245.71610346146576;277.72948913414734;281.1390231618266;310.38394936744476;323.55435702249315;345.3816443095802;360.6107437070541;372.6589232842214;388.0108568401374;391.96212347745404;420.6142057969464;409.33439386894634;424.55441646531744;409.83063324607565;425.9487839216572;407.7370152176104;393.5581709250828;393.4943843074252;374.7842726921624;363.64948267886484;342.3317513759787;333.99811486711974;311.0863921223795;291.65947263741714;267.05969878958535;253.05772751892346;227.13639583848885;218.09891202598328;187.85008211727813;176.04579371989666;161.21086561942457;148.96046383122615;135.16488183330387;122.28219402556954;119.78036861075282;113.27937418492405;107.65286163564895;101.287318819369;96.33952939454747;90.00710765063748;93.8507971713456;88.74267416037809;84.10860557987638;88.10345153270161;87.4025485431228;86.01976719207653;86.36538573550703
Multivariate_threshold|K <= -7893.203139;98.16628506360537;102.0671414932169;104.60020052320526;106.36341706980076;110.49324932479603;109.4291253759361;120.73890102058866;127.17708773106791;130.75519984216294;139.4679497906832;153.22792760375808;163.17208089606865;171.6669055662502;185.20806743832387;206.43843132813944;225.06466320796028;246.23535548281882;277.94431803142817;296.40079843728427;338.87860239726956;371.6051447576798;405.1729421170478;440.0394445174003;483.3121716028829;541.1909899143697;573.8722458641869;631.2910472090807;672.3070530158413;718.7470628398719;757.5987342643596;794.7165890398062;832.2897233917199;848.8414257493009;889.7372875995202;888.6319416178726;910.8684258848725;896.99261245413;904.622610573985;881.1457174982093;854.8587178129835;839.4249246470347;795.9517008053267;769.9818423679103;718.7272711729349;682.3893437650074;632.5339963545516;584.4345405146555;533.1444668661778;492.2848988736582;439.094829950594;403.8614513813561;352.5441041378971;317.3720653751417;282.43031162882824;252.72690087202147;222.91791858252083;195.84349175356607;180.67214773529867;163.12871028066658;149.2289141265844;136.77492858664021;125.55882800245827;114.22144328489028;114.43240460468978;107.29192267758553;100.089917263488;102.34116377446614;101.49366213903349;99.37752402841178;101.27791718133741
Multivariate_threshold|K <= -5332.716137;106.02749312073826;110.64822057966823;114.94173244121849;118.20908153780704;125.82617546582148;126.24910177798253;139.15819966965563;149.56752499912426;157.57743567803243;171.3270915871198;189.9269958801546;209.63398220263377;226.40246571247752;251.17368001085583;285.21414117124743;317.5471308990665;353.93479790566914;406.4732670443577;446.7364772582246;514.3099101972366;573.8290576686238;633.8387103454711;696.2439309770213;773.7877219596219;863.288594624719;931.7562994065163;1023.6193655525102;1098.6782977065068;1175.2088480879725;1242.9405412403632;1310.7075888136912;1375.447483883898;1407.4039803073472;1463.268602480307;1474.6021559235166;1505.4166885617544;1492.5775694371382;1489.8302881498728;1459.9164623776169;1418.8265110736568;1384.6019561496291;1310.8543312675763;1266.7477052532195;1178.893538317374;1108.3186730893492;1025.5231164212182;942.369752311823;858.4491743607048;784.7545714702276;698.2268235188569;630.967380688236;553.8924979102638;490.1519722988927;430.6284092192428;379.5876403773682;330.20130860071004;285.7766232638806;255.11602718062596;224.0725358691875;200.05815058422232;180.16067591246633;161.28118616504804;143.82493178073497;139.5946633625604;129.96949985252746;119.62803648840986;119.74762732244814;118.72089998404385;115.70818892079768;119.50938798312487
