A;43.0;42.0;40.0;51.0;44.0;46.0;56.0;54.0;45.0;35.0;42.0;38.0;47.0;52.0;57.0;53.0;61.0;63.0;67.0;82.0;68.0;78.0;93.0;92.0;72.0;112.0;90.0;121.0;111.0;132.0;143.0;161.0;165.0;171.0;220.0;193.0;214.0;222.0;260.0;277.0;228.0;309.0;297.0;289.0;287.0;321.0;304.0;305.0;319.0;345.0;300.0;353.0;327.0;335.0;310.0;289.0;306.0;311.0;282.0;295.0;283.0;235.0;264.0;254.0;244.0;228.0;211.0;189.0;183.0;179.0;165.0;145.0;133.0;126.0;128.0;100.0;114.0;85.0;100.0;84.0;79.0;68.0;77.0;63.0;66.0;44.0;65.0;38.0;53.0;46.0;57.0
A;59.0;61.0;46.0;52.0;52.0;52.0;54.0;55.0;59.0;72.0;77.0;68.0;72.0;84.0;84.0;70.0;87.0;90.0;99.0;90.0;122.0;147.0;133.0;160.0;179.0;209.0;230.0;243.0;310.0;302.0;349.0;371.0;409.0;455.0;461.0;489.0;583.0;654.0;684.0;693.0;717.0;819.0;871.0;882.0;937.0;995.0;1119.0;1060.0;1086.0;1205.0;1161.0;1241.0;1231.0;1270.0;1293.0;1236.0;1205.0;1206.0;1244.0;1190.0;1212.0;1176.0;1090.0;1081.0;1033.0;956.0;961.0;952.0;868.0;835.0;744.0;737.0;661.0;601.0;585.0;529.0;483.0;430.0;415.0;381.0;338.0;317.0;301.0;278.0;252.0;217.0;213.0;205.0;163.0;190.0;177.0
A;86.0;96.0;92.0;86.0;97.0;112.0;101.0;103.0;110.0;104.0;98.0;109.0;134.0;120.0;100.0;116.0;142.0;146.0;151.0;160.0;144.0;176.0;195.0;214.0;245.0;211.0;272.0;298.0;307.0;346.0;396.0;436.0;453.0;503.0;475.0;605.0;595.0;669.0;741.0;765.0;844.0;900.0;978.0;978.0;1035.0;991.0;1197.0;1164.0;1242.0;1223.0;1260.0;1285.0;1285.0;1341.0;1351.0;1347.0;1390.0;1413.0;1350.0;1317.0;1323.0;1337.0;1236.0;1176.0;1174.0;1046.0;1027.0;1013.0;911.0;906.0;871.0;796.0;758.0;691.0;650.0;576.0;562.0;504.0;477.0;426.0;414.0;352.0;360.0;306.0;308.0;259.0;217.0;192.0;171.0;177.0;181.0
A;26.0;32.0;26.0;35.0;34.0;28.0;31.0;24.0;37.0;58.0;29.0;62.0;49.0;37.0;65.0;66.0;59.0;73.0;82.0;90.0;92.0;98.0;116.0;123.0;152.0;155.0;158.0;203.0;195.0;229.0;292.0;286.0;276.0;358.0;365.0;375.0;410.0;414.0;421.0;542.0;544.0;565.0;580.0;574.0;661.0;689.0;666.0;694.0;716.0;684.0;760.0;735.0;702.0;730.0;716.0;691.0;723.0;657.0;737.0;661.0;646.0;614.0;601.0;620.0;563.0;517.0;539.0;454.0;462.0;412.0;399.0;332.0;295.0;295.0;250.0;248.0;250.0;215.0;210.0;179.0;157.0;134.0;140.0;136.0;102.0;97.0;73.0;80.0;71.0;67.0;49.0
A;70.0;57.0;74.0;52.0;69.0;62.0;67.0;71.0;75.0;65.0;63.0;81.0;73.0;81.0;100.0;101.0;88.0;107.0;108.0;147.0;137.0;128.0;163.0;158.0;182.0;210.0;219.0;235.0;282.0;287.0;353.0;328.0;393.0;398.0;491.0;475.0;517.0;541.0;555.0;668.0;652.0;682.0;745.0;776.0;792.0;816.0;881.0;949.0;896.0;943.0;985.0;981.0;966.0;934.0;992.0;937.0;963.0;939.0;902.0;893.0;890.0;789.0;818.0;754.0;710.0;711.0;701.0;641.0;604.0;511.0;510.0;509.0;434.0;429.0;380.0;353.0;294.0;287.0;272.0;262.0;226.0;197.0;184.0;188.0;168.0;144.0;136.0;123.0;125.0;97.0;91.0
A;16.0;23.0;23.0;31.0;33.0;24.0;44.0;26.0;43.0;36.0;46.0;37.0;46.0;68.0;78.0;87.0;103.0;106.0;123.0;145.0;178.0;192.0;209.0;219.0;275.0;276.0;320.0;396.0;386.0;446.0;507.0;574.0;619.0;651.0;700.0;799.0;834.0;868.0;973.0;1005.0;1083.0;1103.0;1267.0;1295.0;1298.0;1292.0;1460.0;1407.0;1462.0;1520.0;1636.0;1545.0;1525.0;1541.0;1562.0;1548.0;1534.0;1415.0;1417.0;1324.0;1294.0;1272.0;1268.0;1202.0;1204.0;1041.0;1001.0;932.0;826.0;820.0;776.0;695.0;621.0;534.0;493.0;488.0;445.0;369.0;330.0;309.0;268.0;223.0;219.0;187.0;159.0;131.0;105.0;110.0;92.0;84.0;62.0
A;606.0;548.0;566.0;487.0;484.0;437.0;400.0;361.0;374.0;325.0;318.0;297.0;309.0;273.0;284.0;240.0;251.0;257.0;259.0;221.0;251.0;237.0;282.0;263.0;279.0;334.0;309.0;311.0;382.0;402.0;428.0;480.0;483.0;552.0;626.0;641.0;649.0;676.0;736.0;798.0;823.0;939.0;911.0;978.0;983.0;1030.0;1065.0;1089.0;1105.0;1186.0;1190.0;1193.0;1195.0;1247.0;1248.0;1169.0;1165.0;1203.0;1096.0;1111.0;1111.0;1079.0;986.0;971.0;931.0;938.0;847.0;777.0;777.0;732.0;658.0;594.0;608.0;544.0;481.0;487.0;418.0;435.0;356.0;378.0;348.0;339.0;297.0;298.0;273.0;287.0;263.0;253.0;287.0;293.0;301.0
B;93.0;96.0;100.0;97.0;76.0;82.0;74.0;72.0;100.0;93.0;106.0;102.0;92.0;102.0;94.0;107.0;127.0;120.0;150.0;149.0;155.0;179.0;179.0;188.0;193.0;229.0;258.0;266.0;327.0;314.0;339.0;385.0;435.0;459.0;487.0;500.0;560.0;604.0;627.0;699.0;762.0;747.0;805.0;857.0;961.0;894.0;908.0;1021.0;994.0;984.0;1021.0;1081.0;1025.0;1077.0;1004.0;1075.0;1138.0;967.0;1001.0;968.0;973.0;942.0;922.0;868.0;909.0;782.0;728.0;715.0;673.0;641.0;595.0;558.0;514.0;473.0;435.0;388.0;386.0;338.0;301.0;263.0;265.0;236.0;238.0;196.0;163.0;168.0;164.0;137.0;136.0;126.0;118.0
B;40.0;45.0;53.0;43.0;57.0;44.0;60.0;59.0;64.0;47.0;68.0;51.0;79.0;60.0;84.0;88.0;93.0;98.0;99.0;113.0;110.0;130.0;153.0;162.0;183.0;168.0;207.0;242.0;241.0;300.0;328.0;284.0;370.0;423.0;482.0;482.0;519.0;566.0;636.0;612.0;666.0;702.0;791.0;752.0;804.0;841.0;822.0;873.0;850.0;956.0;960.0;953.0;937.0;996.0;984.0;968.0;975.0;983.0;959.0;891.0;847.0;899.0;784.0;805.0;742.0;737.0;678.0;630.0;607.0;545.0;501.0;478.0;441.0;431.0;375.0;314.0;325.0;294.0;261.0;219.0;208.0;165.0;167.0;159.0;132.0;132.0;113.0;106.0;94.0;86.0;82.0
B;37.0;38.0;42.0;39.0;57.0;65.0;56.0;68.0;55.0;75.0;68.0;83.0;85.0;79.0;125.0;135.0;133.0;159.0;179.0;194.0;242.0;242.0;301.0;309.0;378.0;396.0;409.0;512.0;534.0;625.0;659.0;695.0;839.0;868.0;937.0;1026.0;1056.0;1093.0;1189.0;1267.0;1372.0;1445.0;1568.0;1519.0;1611.0;1667.0;1700.0;1714.0;1790.0;1777.0;1751.0;1791.0;1927.0;1818.0;1790.0;1734.0;1722.0;1624.0;1609.0;1566.0;1535.0;1355.0;1412.0;1361.0;1258.0;1124.0;1089.0;1015.0;985.0;887.0;857.0;745.0;703.0;646.0;541.0;486.0;459.0;399.0;343.0;331.0;302.0;236.0;248.0;205.0;170.0;155.0;147.0;108.0;91.0;72.0;101.0
B;54.0;49.0;67.0;49.0;42.0;53.0;53.0;54.0;54.0;53.0;60.0;60.0;59.0;76.0;72.0;83.0;79.0;101.0;116.0;127.0;163.0;138.0;188.0;213.0;215.0;276.0;323.0;329.0;385.0;434.0;495.0;488.0;573.0;657.0;704.0;736.0;839.0;905.0;1031.0;1022.0;1078.0;1239.0;1320.0;1316.0;1335.0;1473.0;1548.0;1523.0;1583.0;1727.0;1734.0;1810.0;1788.0;1759.0;1852.0;1813.0;1870.0;1773.0;1792.0;1751.0;1726.0;1654.0;1578.0;1578.0;1478.0;1341.0;1359.0;1241.0;1282.0;1132.0;1068.0;976.0;934.0;871.0;747.0;669.0;648.0;608.0;516.0;479.0;442.0;354.0;356.0;301.0;270.0;238.0;213.0;196.0;145.0;155.0;128.0
B;100.0;112.0;111.0;106.0;92.0;125.0;97.0;98.0;123.0;107.0;132.0;117.0;116.0;132.0;118.0;129.0;172.0;161.0;189.0;199.0;222.0;259.0;250.0;292.0;337.0;371.0;388.0;456.0;507.0;551.0;607.0;674.0;714.0;806.0;817.0;914.0;1017.0;1088.0;1137.0;1229.0;1330.0;1378.0;1483.0;1564.0;1593.0;1650.0;1749.0;1810.0;1836.0;1869.0;1873.0;1988.0;1989.0;2045.0;2026.0;1939.0;1960.0;1956.0;1935.0;1872.0;1796.0;1698.0;1752.0;1685.0;1503.0;1493.0;1387.0;1305.0;1290.0;1228.0;1113.0;1006.0;994.0;919.0;801.0;778.0;677.0;586.0;536.0;525.0;443.0;453.0;388.0;358.0;279.0;276.0;280.0;285.0;220.0;213.0;176.0
B;50.0;38.0;46.0;35.0;46.0;43.0;51.0;56.0;53.0;35.0;41.0;59.0;55.0;46.0;47.0;71.0;66.0;66.0;75.0;81.0;77.0;97.0;83.0;93.0;104.0;131.0;132.0;154.0;150.0;172.0;164.0;194.0;235.0;239.0;227.0;261.0;313.0;334.0;309.0;337.0;367.0;402.0;467.0;458.0;473.0;532.0;521.0;563.0;592.0;594.0;550.0;622.0;626.0;645.0;621.0;614.0;635.0;641.0;607.0;563.0;580.0;560.0;549.0;531.0;509.0;495.0;469.0;471.0;448.0;403.0;379.0;361.0;353.0;314.0;287.0;275.0;279.0;223.0;197.0;205.0;162.0;173.0;134.0;139.0;119.0;124.0;109.0;113.0;106.0;67.0;73.0
B;75.0;78.0;85.0;74.0;82.0;86.0;82.0;103.0;110.0;84.0;102.0;91.0;113.0;130.0;142.0;145.0;159.0;153.0;175.0;181.0;211.0;228.0;266.0;282.0;309.0;340.0;379.0;452.0;443.0;509.0;519.0;614.0;655.0;701.0;825.0;863.0;888.0;1019.0;1140.0;1125.0;1215.0;1278.0;1331.0;1464.0;1449.0;1435.0;1569.0;1611.0;1667.0;1732.0;1715.0;1776.0;1826.0;1900.0;1753.0;1785.0;1688.0;1707.0;1717.0;1684.0;1574.0;1587.0;1466.0;1487.0;1370.0;1376.0;1212.0;1178.0;1033.0;1018.0;956.0;938.0;756.0;789.0;709.0;680.0;566.0;516.0;458.0;445.0;367.0;378.0;321.0;288.0;247.0;228.0;214.0;172.0;163.0;176.0;153.0
B;17.0;20.0;22.0;21.0;20.0;14.0;22.0;19.0;23.0;26.0;32.0;37.0;33.0;42.0;43.0;46.0;50.0;50.0;59.0;81.0;72.0;99.0;122.0;142.0;158.0;165.0;173.0;219.0;221.0;265.0;318.0;304.0;336.0;373.0;384.0;453.0;515.0;499.0;587.0;583.0;643.0;617.0;692.0;772.0;781.0;863.0;877.0;935.0;883.0;942.0;908.0;981.0;902.0;922.0;996.0;995.0;1019.0;968.0;906.0;893.0;877.0;829.0;824.0;764.0;688.0;734.0;667.0;645.0;575.0;563.0;466.0;455.0;454.0;382.0;358.0;351.0;280.0;246.0;231.0;187.0;186.0;165.0;155.0;135.0;134.0;95.0;94.0;72.0;61.0;67.0;49.0
B;166.0;184.0;165.0;164.0;160.0;187.0;162.0;206.0;175.0;184.0;160.0;181.0;189.0;226.0;196.0;216.0;209.0;229.0;244.0;248.0;268.0;272.0;305.0;346.0;363.0;454.0;472.0;504.0;593.0;656.0;676.0;727.0;792.0;874.0;934.0;1026.0;1015.0;1164.0;1186.0;1259.0;1310.0;1468.0;1563.0;1644.0;1753.0;1772.0;1805.0;1978.0;1977.0;2023.0;2035.0;2127.0;2142.0;2277.0;2155.0;2111.0;2102.0;2124.0;2087.0;2030.0;2012.0;1981.0;1874.0;1916.0;1779.0;1617.0;1597.0;1430.0;1507.0;1364.0;1240.0;1153.0;1096.0;1067.0;971.0;885.0;800.0;769.0;719.0;654.0;601.0;596.0;471.0;470.0;440.0;419.0;342.0;344.0;332.0;330.0;307.0
Multivariate_threshold|Ga > 240.905761;84.6714395311832;83.92164502000325;85.9385232734182;79.73640197795997;81.56283609101854;81.86723322263963;81.09556613183472;82.98097782705271;84.60814894167831;81.8283234914564;82.28068129307223;85.8394400922555;90.85933824557404;95.32291247183056;100.9518564858944;105.5457263916102;113.44846789866558;120.2758878630823;132.3082866221026;143.70101523570992;157.48797521316288;170.2267527696843;190.77550610090177;206.5734325102834;232.96092079687858;261.1504791166283;280.15152443565717;315.3432519777558;352.31222318718454;390.2928356676705;423.3104178993063;455.5117382626793;510.24195423201303;552.561638799208;599.0393441547266;643.8275961496228;686.9389322881916;741.0221860910705;800.3386894793432;846.9952205059732;901.8100640338819;957.0899544801101;1019.7141342628696;1057.7658368377108;1096.3473234094108;1133.5940541351733;1192.4897500040815;1221.940067596332;1244.0566822195606;1275.5463392132947;1288.9494786827577;1325.3718628352283;1333.818474121455;1338.0400964310247;1337.5446211976778;1318.6552836512653;1312.202540172354;1292.2191932857918;1267.0322713016137;1234.7633259546963;1206.8293808564397;1167.341502299097;1124.4033001221494;1094.3209786407574;1034.189583054643;978.3262745660081;934.2100929850878;868.9419505498995;826.8010174043134;769.7543407847551;721.5205507546457;671.2575994837125;621.2773847876427;578.6244016877594;516.6488783408133;483.19134958614467;442.1029829188611;397.6184075182636;357.4999488453794;330.9086341190205;300.0495796681758;272.87227956879565;251.62920019207996;228.62079941564815;203.18806642192084;185.37133975297527;167.58876869432265;154.3480690175837;141.22308353359395;133.9090955755162;124.48178107971135
Multivariate_threshold|Ga > 2645.806527;89.3777001237844;90.72633339166548;94.50894213366637;86.68840529693685;87.58079502593829;94.5176992588159;91.23370379169259;96.36761743949901;95.87017207639529;94.88898320058665;98.25987436581518;100.20900338405282;104.62892013176113;115.31747680746899;120.83605173391484;128.56320485151232;141.08537679485278;149.78376245997657;166.5319975384313;178.65075735123742;201.89097724830788;215.61582595699474;241.24333402915244;266.2046856535103;301.2520882402485;343.31325283990907;367.1164508815131;413.80558071227506;466.8365011149757;520.595964830985;557.3828541734487;606.7676766777059;676.3743385686164;736.2605053381296;796.6911467536236;860.9283014848359;907.5469366815757;992.4095267718857;1071.2573044519206;1124.0685074625953;1205.3859767748997;1285.4219810153209;1371.4475096537535;1421.9946397691076;1475.1657740136375;1512.080386060477;1602.6782437833558;1637.4225866341762;1677.4743467895794;1721.4390108093878;1738.8665887761779;1782.7000045673733;1806.785696738033;1812.0217886438554;1812.170447698068;1787.5975586432678;1768.2396867465675;1738.8391485051793;1718.1751887891123;1674.8359248958304;1638.776573489682;1582.039724013814;1518.5550144774513;1493.2412358087831;1401.8499167924267;1318.6008593806841;1267.7345295469406;1163.4523980072784;1123.8976631907076;1038.0340301650663;980.2787975417689;908.2240005251527;843.2675251688157;788.9049509684288;700.02070557959;655.6068272070172;594.8687581595003;531.9702570193156;476.2941029215591;443.40053430754995;402.7678289953592;367.43163046760964;329.78610876335824;301.50281781176517;264.9619551596639;244.1830818388934;215.79313492521896;200.5489015668354;176.9920925342385;173.3319094342152;156.84365473717747
Multivariate_threshold|Ga > -1094.823859;82.05748898301366;80.14218603143962;81.17834252333223;75.87512134358859;78.2203422474932;74.8409132857773;75.46464324263772;75.5457724735468;78.35299775162898;74.57417384666005;73.40552028786375;77.85829941708728;83.21143915217287;84.21753456570273;89.90777976175669;92.76136197874045;98.09838012994476;103.8866286072028;113.29975826930077;124.28923474380694;132.82566652319943;145.01676058918292;162.74467272856955;173.4530508878066;195.0306508805943;215.51564373357618;231.8494781120755;260.6553202099585;288.7031660222024;317.91989133047684;348.8439255754038;371.50118777267096;417.9687303930928;450.5316420662521;489.2596097808319;523.2455551527557;564.4088677776854;601.39666726439;649.8651132327943;693.1032172747839;733.19797638876;774.7278298471064;824.3544359797027;855.4659300755477;885.944036738377;923.3752327706703;964.6629186864909;991.172829568493;1003.327908366648;1027.888698840434;1039.0565852869977;1071.3627353650097;1071.1230907063364;1074.7812564658384;1073.9280162636949;1058.1954360384252;1058.9104570379432;1044.1576051526276;1016.4585401480088;990.338269457606;966.9173363047577;937.0098785721191;905.4836144122773;872.7527496014136;829.9837359698132;789.3310160155513;748.9640007586191;705.365002264641;661.7876432334097;620.7464761924499;577.8010843706666;539.641756775419;497.9796545153628;461.83041073754805;414.8005257265937;387.42837102339223;357.25383908700485;322.9967235420343;291.51931771438205;268.42839989129413;242.9978251270179;220.35213916154788;208.21930182726953;188.1406797559468;168.87762246086083;152.70613083828502;140.81510687637945;128.68720957476705;121.35626595198634;112.0128822510058;106.50735409627644
Multivariate_threshold|Ga > -2139.151887;80.01379557487711;77.18725047358876;77.4566385961858;72.8562142778233;75.60704390505394;69.34744909286078;71.06215751143839;69.73262494489815;73.4624648136768;68.90258307341915;66.46655655911357;71.61831733377136;77.23199896183624;75.53489608292351;81.27306904931417;82.76602320077718;86.09705393453525;91.07283565731821;98.43811365241949;109.11231111788891;113.54366528778897;125.30655800920553;140.829021176659;147.55818243123917;165.37521510694006;179.83646368212143;194.08496350022244;217.89805927526572;238.97100451788964;261.33576452940537;290.6229773650479;305.8183046857732;345.8257514682758;370.76041919390155;403.4293251780807;428.96958558725805;468.60985378561764;492.23172815199774;532.2187193141524;572.7841573795044;601.3701526781001;632.1496650584769;671.6142367144803;697.2995920757767;721.4421450247141;759.0175635753909;786.5385874184622;810.7495681178779;815.116310937422;834.2598302839511;843.6801045304236;872.7680145196132;865.7370998315928;868.9547322237167;867.8217767419924;854.5572784522528;860.8763507701477;850.212913722012;820.5497525967659;799.2367671371778;779.3442912346518;756.9271981917094;734.3232537429099;699.5216494731853;670.3272559027168;641.5667959391205;604.1310321963794;577.4738563637461;532.7734408478286;504.2460355697126;465.4353296797369;436.73910992250336;401.58044804525144;370.51609357035704;335.1713196526666;312.55695917925175;290.915309440136;264.654440152985;239.93296272326154;219.5787983104804;198.39243090483689;179.28974614119747;174.279668501702;156.49166720402897;142.05231461310552;127.16713501408948;119.88236344428807;108.62450053571246;105.82357572545752;94.89352746222079;92.45421220849234
Multivariate_threshold|Ga <= -2139.151887;80.01379557487711;77.18725047358876;77.4566385961858;72.8562142778233;75.60704390505394;69.34744909286078;71.06215751143839;69.73262494489815;73.4624648136768;68.90258307341915;66.46655655911357;71.61831733377136;77.23199896183624;75.53489608292351;81.27306904931417;82.76602320077718;86.09705393453525;91.07283565731821;98.43811365241949;109.11231111788891;113.54366528778897;125.30655800920553;140.829021176659;147.55818243123917;165.37521510694006;179.83646368212143;194.08496350022244;217.89805927526572;238.97100451788964;261.33576452940537;290.6229773650479;305.8183046857732;345.8257514682758;370.76041919390155;403.4293251780807;428.96958558725805;468.60985378561764;492.23172815199774;532.2187193141524;572.7841573795044;601.3701526781001;632.1496650584769;671.6142367144803;697.2995920757767;721.4421450247141;759.0175635753909;786.5385874184622;810.7495681178779;815.116310937422;834.2598302839511;843.6801045304236;872.7680145196132;865.7370998315928;868.9547322237167;867.8217767419924;854.5572784522528;860.8763507701477;850.212913722012;820.5497525967659;799.2367671371778;779.3442912346518;756.9271981917094;734.3232537429099;699.5216494731853;670.3272559027168;641.5667959391205;604.1310321963794;577.4738563637461;532.7734408478286;504.2460355697126;465.4353296797369;436.73910992250336;401.58044804525144;370.51609357035704;335.1713196526666;312.55695917925175;290.915309440136;264.654440152985;239.93296272326154;219.5787983104804;198.39243090483689;179.28974614119747;174.279668501702;156.49166720402897;142.05231461310552;127.16713501408948;119.88236344428807;108.62450053571246;105.82357572545752;94.89352746222079;92.45421220849234
