Class;6.76;6.77;6.78;6.79;6.8;6.81;6.82;6.83;6.84;6.85;6.86;6.87;6.88;6.89;6.9;6.91;6.92;6.93;6.94;6.95;6.96;6.97;6.98;6.99;7;7.01;7.02;7.03;7.04;7.05;7.06;7.07;7.08;7.09;7.1;7.11;7.12;7.13;7.14;7.15;7.16;7.17;7.18;7.19;7.2;7.21;7.22;7.23;7.24;7.25;7.26;7.27;7.28;7.29;7.3;7.31;7.32;7.33;7.34;7.35;7.36
A;0.0196;0.0199;0.019533333;0.0199;0.02;0.019666667;0.020566667;0.0206;0.0213;0.0225;0.0239;0.0251;0.026566667;0.029033333;0.031333333;0.035866667;0.041233333;0.0482;0.057266667;0.068;0.082633333;0.099633333;0.1229;0.144933333;0.1723;0.2022;0.232266667;0.263566667;0.292933333;0.321733333;0.344633333;0.3622;0.3758;0.379733333;0.375233333;0.3637;0.346333333;0.324566667;0.297533333;0.2678;0.231833333;0.2022;0.169966667;0.1408;0.1162;0.092533333;0.074066667;0.057533333;0.046;0.0358;0.028766667;0.0232;0.0191;0.0164;0.013666667;0.0127;0.011066667;0.011333333;0.010566667;0.0107;0.0099
A;0.0194;0.019533333;0.019166667;0.0201;0.019866667;0.019833333;0.0207;0.0207;0.0214;0.0217;0.0228;0.023866667;0.0256;0.028166667;0.030233333;0.0349;0.039566667;0.046566667;0.055066667;0.067066667;0.080666667;0.098066667;0.118;0.142433333;0.168166667;0.197933333;0.228733333;0.2608;0.287866667;0.3194;0.342833333;0.361533333;0.373033333;0.378933333;0.375466667;0.366966667;0.348;0.3216;0.2945;0.2678;0.2356;0.200066667;0.168633333;0.140366667;0.113933333;0.0933;0.074166667;0.057966667;0.0456;0.036266667;0.029166667;0.0226;0.018666667;0.0156;0.013166667;0.012166667;0.0114;0.010433333;0.010566667;0.010233333;0.010133333
A;0.0172;0.017133333;0.017133333;0.017133333;0.017;0.0167;0.016866667;0.017166667;0.016733333;0.017366667;0.017566667;0.018066667;0.018266667;0.019466667;0.020033333;0.022066667;0.024766667;0.026966667;0.031266667;0.0359;0.042966667;0.0502;0.0601;0.0689;0.082133333;0.094;0.108166667;0.1213;0.136333333;0.1476;0.1572;0.165366667;0.1709;0.172866667;0.170466667;0.1676;0.1595;0.148233333;0.136866667;0.123866667;0.108833333;0.095833333;0.0815;0.0681;0.057333333;0.047366667;0.039266667;0.032;0.0269;0.0229;0.019033333;0.017066667;0.015233333;0.0137;0.012933333;0.0124;0.0121;0.011933333;0.0122;0.011766667;0.011833333
A;0.017166667;0.017166667;0.016933333;0.0169;0.016766667;0.016766667;0.0165;0.0171;0.0171;0.016733333;0.0174;0.017866667;0.018633333;0.0194;0.020666667;0.022133333;0.024466667;0.028033333;0.031966667;0.037;0.043;0.051233333;0.059733333;0.0716;0.082966667;0.097366667;0.110766667;0.1241;0.137633333;0.1505;0.161366667;0.168833333;0.175466667;0.1773;0.175866667;0.170666667;0.163966667;0.152866667;0.1399;0.126933333;0.111833333;0.097633333;0.083;0.0708;0.058333333;0.048433333;0.040133333;0.0339;0.0275;0.023466667;0.0201;0.0178;0.015433333;0.014166667;0.013266667;0.012566667;0.012366667;0.012166667;0.0118;0.0118;0.012
A;0.0186;0.0188;0.0183;0.018566667;0.018166667;0.0189;0.018966667;0.019233333;0.0198;0.020566667;0.021;0.022066667;0.023666667;0.0242;0.026933333;0.029933333;0.035233333;0.041133333;0.0473;0.057066667;0.067866667;0.082033333;0.098733333;0.117033333;0.1382;0.1608;0.186233333;0.211433333;0.236066667;0.257533333;0.276566667;0.291566667;0.303833333;0.306833333;0.3032;0.294166667;0.280233333;0.263066667;0.2407;0.216333333;0.1908;0.164733333;0.1387;0.115533333;0.096333333;0.077166667;0.062566667;0.0496;0.039233333;0.0313;0.025533333;0.020566667;0.0176;0.0148;0.0135;0.012666667;0.011866667;0.010966667;0.010633333;0.0107;0.010833333
A;0.017933333;0.0179;0.017366667;0.017633333;0.017833333;0.017733333;0.0176;0.0174;0.018066667;0.018;0.0183;0.018766667;0.019466667;0.0208;0.021633333;0.023833333;0.026833333;0.030233333;0.0352;0.040533333;0.048133333;0.057666667;0.068166667;0.0805;0.094333333;0.1087;0.125033333;0.142033333;0.157433333;0.170533333;0.184166667;0.192933333;0.197566667;0.201033333;0.199933333;0.196;0.186033333;0.173366667;0.1589;0.1417;0.125166667;0.109666667;0.093266667;0.0786;0.064833333;0.054433333;0.0439;0.035766667;0.029633333;0.024566667;0.0201;0.0173;0.015433333;0.0141;0.013066667;0.012266667;0.012033333;0.0115;0.011333333;0.0112;0.0113
A;0.017366667;0.017166667;0.017633333;0.0173;0.0172;0.017233333;0.016533333;0.0168;0.016866667;0.0175;0.017633333;0.0179;0.018633333;0.019833333;0.020466667;0.023533333;0.025666667;0.0289;0.033433333;0.039266667;0.0466;0.055033333;0.065233333;0.077266667;0.0901;0.104566667;0.1196;0.135733333;0.1495;0.164;0.176733333;0.1846;0.190666667;0.193;0.190533333;0.185133333;0.177333333;0.165666667;0.151033333;0.137366667;0.1207;0.105366667;0.089533333;0.0751;0.0623;0.052433333;0.042466667;0.035233333;0.028666667;0.023533333;0.0202;0.0172;0.0154;0.0138;0.012733333;0.0121;0.011833333;0.011566667;0.011766667;0.0114;0.011566667
A;0.0189;0.018633333;0.018466667;0.018633333;0.0188;0.019233333;0.019233333;0.0201;0.0207;0.0209;0.021766667;0.022533333;0.0242;0.0253;0.0278;0.031433333;0.035366667;0.0415;0.0495;0.059733333;0.0706;0.0856;0.102833333;0.123166667;0.145533333;0.171366667;0.196;0.222566667;0.248233333;0.270933333;0.2901;0.307733333;0.3161;0.32;0.317933333;0.3087;0.293233333;0.273433333;0.250266667;0.224533333;0.197633333;0.170533333;0.146133333;0.1215;0.097666667;0.08;0.064033333;0.051;0.039833333;0.031266667;0.026133333;0.021666667;0.0176;0.015433333;0.0139;0.012133333;0.011633333;0.0111;0.010466667;0.010766667;0.0105
A;0.019733333;0.019233333;0.019966667;0.020066667;0.0199;0.020066667;0.020433333;0.021333333;0.022;0.0219;0.023466667;0.023666667;0.0266;0.028;0.0316;0.034166667;0.041133333;0.047433333;0.0564;0.067566667;0.081366667;0.0978;0.1188;0.1401;0.168533333;0.1978;0.227733333;0.257833333;0.288833333;0.314666667;0.3393;0.3564;0.368166667;0.3742;0.3708;0.361166667;0.342733333;0.3205;0.291266667;0.263366667;0.231;0.1997;0.17;0.140833333;0.115766667;0.0928;0.0746;0.058666667;0.046033333;0.0365;0.0292;0.022866667;0.019066667;0.0164;0.0138;0.0123;0.011933333;0.011266667;0.0106;0.010366667;0.009866667
