Class;3.51;3.52;3.53;3.54;3.55;3.56;3.57;3.58;3.59;3.6;3.61;3.62;3.63;3.64;3.65;3.66;3.67;3.68;3.69;3.7;3.71;3.72;3.73;3.74;3.75;3.76;3.77;3.78;3.79;3.8;3.81;3.82;3.83;3.84;3.85;3.86;3.87;3.88
A;0.005433333;0.006133333;0.0066;0.007633333;0.0085;0.009566667;0.011266667;0.0127;0.014633333;0.017166667;0.018133333;0.021266667;0.0227;0.026333333;0.0296;0.033466667;0.037;0.0389;0.042266667;0.0439;0.044733333;0.0443;0.042233333;0.0402;0.0367;0.032933333;0.027966667;0.023966667;0.019633333;0.0159;0.013733333;0.010233333;0.008833333;0.007033333;0.006333333;0.0056;0.005166667;0.0048
A;0.004866667;0.005066667;0.0058;0.006333333;0.007066667;0.008033333;0.009233333;0.010366667;0.011133333;0.013;0.014933333;0.017066667;0.0186;0.021166667;0.0231;0.026266667;0.028966667;0.031133333;0.032333333;0.0344;0.035233333;0.0351;0.033966667;0.0318;0.030166667;0.025633333;0.0228;0.019566667;0.015933333;0.013233333;0.011166667;0.008566667;0.007366667;0.006133333;0.0054;0.005166667;0.004633333;0.004366667
A;0.0052;0.0056;0.006066667;0.007266667;0.007966667;0.009466667;0.010766667;0.0121;0.013766667;0.0148;0.0167;0.017966667;0.019566667;0.021833333;0.023566667;0.025266667;0.027566667;0.0287;0.030033333;0.030633333;0.031466667;0.030666667;0.029866667;0.0278;0.025566667;0.022233333;0.019466667;0.0165;0.0142;0.011266667;0.009433333;0.007433333;0.006466667;0.0053;0.004566667;0.004333333;0.003833333;0.0037
A;0.004833333;0.004966667;0.005633333;0.0063;0.006966667;0.008266667;0.009566667;0.011;0.012133333;0.0137;0.014766667;0.016766667;0.018766667;0.020366667;0.022466667;0.024433333;0.0263;0.028833333;0.029933333;0.031433333;0.030666667;0.031233333;0.03;0.028333333;0.025666667;0.023366667;0.020266667;0.016566667;0.014233333;0.011833333;0.009666667;0.007966667;0.006433333;0.0056;0.0046;0.004166667;0.0039;0.0036
A;0.005266667;0.0062;0.007033333;0.007866667;0.008633333;0.01;0.011433333;0.013466667;0.014566667;0.017066667;0.018433333;0.020833333;0.022966667;0.025033333;0.0271;0.029866667;0.032833333;0.034966667;0.036833333;0.037566667;0.037833333;0.037633333;0.036533333;0.034133333;0.031933333;0.027233333;0.024133333;0.0209;0.017133333;0.0137;0.011833333;0.009466667;0.0076;0.0062;0.005833333;0.005133333;0.0043;0.004333333
A;0.004933333;0.005366667;0.005833333;0.0068;0.0076;0.008066667;0.009266667;0.010833333;0.011633333;0.0128;0.0139;0.015566667;0.016866667;0.0183;0.019166667;0.0209;0.0219;0.023066667;0.023966667;0.024766667;0.0251;0.024066667;0.0234;0.021633333;0.020233333;0.018166667;0.015366667;0.013433333;0.0113;0.0098;0.008066667;0.006733333;0.0056;0.0048;0.004566667;0.004033333;0.004033333;0.003833333
A;0.004466667;0.004733333;0.005333333;0.005866667;0.006933333;0.0081;0.008733333;0.009833333;0.011033333;0.0121;0.013633333;0.014833333;0.0162;0.017966667;0.0197;0.021;0.0225;0.024066667;0.024933333;0.025833333;0.025766667;0.0257;0.024766667;0.023233333;0.021566667;0.019533333;0.0167;0.014533333;0.0119;0.009933333;0.0083;0.006766667;0.005733333;0.005;0.0042;0.003733333;0.003666667;0.003533333
A;0.005466667;0.005666667;0.0061;0.006833333;0.0081;0.0089;0.010433333;0.011533333;0.012966667;0.0146;0.015966667;0.0183;0.020366667;0.022333333;0.025466667;0.027833333;0.029866667;0.032633333;0.034933333;0.0364;0.036533333;0.037133333;0.0346;0.033166667;0.029166667;0.026433333;0.023933333;0.019933333;0.017366667;0.013666667;0.011266667;0.009266667;0.007533333;0.0064;0.005433333;0.005033333;0.004766667;0.004533333
A;0.005633333;0.006033333;0.0067;0.007933333;0.008666667;0.010166667;0.0114;0.0125;0.014366667;0.016566667;0.018466667;0.021366667;0.024366667;0.026866667;0.0302;0.032966667;0.036633333;0.039;0.0417;0.044633333;0.044533333;0.044866667;0.043633333;0.0403;0.036866667;0.032566667;0.028133333;0.024233333;0.020466667;0.015966667;0.013066667;0.011033333;0.008933333;0.007433333;0.0063;0.005433333;0.005233333;0.0049
