Model;Accuracy Cal;Sensitivity Cal;Specificity Cal;CM Cal;Accuracy Pred;Sensitivity Pred;Specificity Pred;CM Pred
MLP;1.0;1.0;1.0;"[[39  0]
 [ 0 16]]";0.44;0.625;0.35294117647058826;"[[ 6 11]
 [ 3  5]]"
