B;3.57;3.33;4.37;6.94;10.21;14.48;19.72;26.21;34.06;44.23;55.69;63.26;63.8;54.3;40.95;26.17;14.68;7.71;4.01;2.47;2.17
B;4.13;3.87;5.24;8.08;12.28;16.6;21.41;25.98;30.02;35.13;40.46;43.56;42.82;37.09;27.77;17.84;10.15;5.51;3.2;2.26;1.88
B;5.75;4.96;6.55;10.51;16.07;21.84;27.98;31.85;34.82;36.87;39.72;41.74;40.07;34.81;26.4;17.37;10.39;5.8;3.25;2.33;1.89
B;3.47;3.23;4.68;7.09;10.67;14.95;20.01;27.25;36.26;48.36;61.63;70.14;69.64;60.05;44.32;27.87;15.86;8.11;4.34;2.84;2.21
B;4.16;3.84;4.94;7.44;11.31;15.87;20.76;25.89;32.0;39.73;46.88;52.94;52.78;46.93;35.73;23.88;13.84;7.45;4.21;2.64;2.1
B;3.18;3.28;4.78;7.21;10.64;15.43;20.29;26.37;34.82;45.35;56.19;62.64;60.97;50.72;37.09;22.57;12.43;6.42;3.47;2.33;2.05
B;2.71;2.51;3.05;4.21;6.15;9.28;13.95;21.42;33.05;49.58;67.0;79.25;82.63;73.33;56.09;36.54;21.26;10.84;5.8;3.41;2.56
B;4.97;4.94;7.24;11.61;16.91;24.14;29.38;32.53;35.1;36.59;39.19;39.86;37.75;31.37;23.35;14.51;8.45;4.62;2.8;1.93;1.82
B;4.66;4.26;5.3;8.42;12.81;17.86;23.08;28.55;33.34;39.76;47.11;51.84;51.34;45.34;34.4;22.06;12.91;7.1;3.85;2.44;2.02
B;3.24;3.11;3.74;5.37;8.47;11.6;15.71;20.93;27.79;36.64;46.09;53.54;53.82;47.4;36.69;24.17;14.22;7.81;4.29;2.63;2.19
B;3.49;3.24;4.02;6.1;8.89;13.2;17.52;23.65;31.97;42.69;54.78;63.13;63.74;56.15;42.74;28.18;16.8;8.92;4.9;2.99;2.41
B;3.5;3.43;4.76;7.34;10.99;15.85;21.32;28.16;37.0;48.74;61.43;70.21;69.99;59.66;43.52;27.72;15.12;8.1;4.15;2.58;2.16
B;4.39;4.24;5.88;9.24;13.68;19.05;25.02;28.17;32.64;37.76;42.74;46.03;44.43;38.12;28.87;18.46;10.6;5.9;3.41;2.47;2.08
B;3.45;3.48;4.85;7.51;11.39;15.11;19.2;22.53;26.71;31.95;37.08;40.17;37.97;32.41;23.65;15.05;8.39;4.56;3.02;2.17;1.93
B;3.92;3.69;5.77;8.49;12.79;17.83;22.28;26.14;29.22;33.7;38.22;40.58;39.56;33.67;24.44;15.95;9.0;4.75;2.89;2.15;1.77
B;4.15;3.74;4.8;7.63;11.09;15.76;20.42;25.01;30.17;36.28;43.14;47.5;47.61;41.45;30.75;20.59;12.04;6.57;3.68;2.41;1.94
B;4.54;4.16;5.39;8.23;12.49;17.57;22.86;27.79;33.76;40.1;48.22;53.82;53.39;46.18;35.06;23.63;14.04;7.76;4.05;2.53;1.92
B;2.92;3.02;4.09;6.1;9.09;13.47;19.07;28.06;40.78;59.3;78.28;88.57;88.33;73.27;53.19;32.39;17.61;8.54;4.37;2.72;2.43
B;4.08;4.13;5.55;8.72;13.23;18.52;24.82;31.71;40.41;51.71;63.67;71.66;71.02;61.21;45.0;28.49;15.87;8.01;4.12;2.74;2.14
B;6.57;5.84;7.6;12.31;18.77;26.28;33.7;39.77;44.39;49.3;54.65;58.6;56.61;49.19;37.67;24.35;14.48;7.36;3.88;2.44;1.93
B;4.86;4.36;5.74;8.78;13.2;18.7;24.26;29.49;35.26;41.75;50.21;55.15;53.59;47.26;35.83;23.01;13.57;7.29;3.96;2.6;2.1
B;4.24;4.4;6.25;9.6;14.67;20.23;25.05;28.66;31.31;34.93;38.25;40.26;39.23;31.76;23.91;14.89;8.43;4.5;2.76;2.0;1.78
B;3.9;4.03;5.53;8.94;13.33;18.92;24.45;30.51;38.17;48.46;58.8;65.18;63.4;53.06;39.16;24.31;13.34;6.95;3.76;2.37;2.05
B;4.08;4.37;6.28;10.02;15.6;21.76;26.8;31.47;36.43;42.24;48.91;53.04;51.55;42.38;29.85;18.37;10.34;5.37;2.88;2.35;1.91
B;6.45;5.49;7.91;12.29;18.67;25.19;32.27;35.69;37.34;38.52;38.72;38.74;36.48;31.35;23.41;15.22;9.06;5.1;2.86;2.15;1.86
B;3.58;3.24;4.28;6.18;9.45;13.08;18.25;24.4;32.33;42.14;53.53;62.35;63.72;56.64;43.27;28.31;16.26;8.61;4.84;2.89;2.25
B;3.08;2.78;3.51;4.93;7.43;10.76;15.23;21.33;31.35;43.94;58.21;68.7;70.57;62.56;48.51;31.7;18.48;10.15;5.29;3.21;2.49
B;5.5;4.63;6.21;9.66;14.79;20.88;26.83;31.9;36.39;42.04;48.04;51.18;50.14;44.21;33.17;22.65;13.06;6.89;3.93;2.44;1.94
B;4.17;3.91;5.27;7.47;11.27;15.98;20.76;24.78;28.85;34.27;38.66;42.47;42.69;36.92;27.99;18.91;10.97;6.15;3.67;2.39;1.97
B;4.26;4.07;5.58;8.58;12.95;18.51;24.25;30.4;37.78;48.18;58.55;64.65;63.65;54.46;39.63;25.39;14.32;7.46;3.95;2.75;2.15
B;3.78;3.34;4.27;6.57;9.75;13.54;18.15;23.78;29.69;38.31;46.77;53.64;54.75;47.97;36.81;24.2;14.1;7.43;4.17;2.5;2.06
B;4.25;3.82;4.83;7.18;10.66;14.99;19.86;24.25;30.04;37.09;44.48;49.51;49.68;43.4;33.84;22.42;13.15;7.17;3.94;2.43;2.08
B;5.04;4.56;5.87;9.08;14.02;19.03;24.88;30.73;35.91;41.81;49.17;53.36;53.3;46.48;35.51;23.8;13.6;7.59;4.03;2.58;2.05
B;5.44;4.87;6.49;10.09;15.22;22.08;27.08;31.07;33.91;35.23;38.01;39.63;38.15;32.5;24.98;16.18;9.68;5.3;3.07;2.13;1.72
B;4.69;3.9;5.24;8.12;12.13;17.26;23.16;28.69;35.7;44.61;53.61;61.1;61.37;53.88;41.61;26.98;16.24;8.24;4.36;2.62;2.14
B;3.03;2.75;3.34;5.06;7.28;10.58;14.75;21.29;30.36;41.93;56.0;65.44;66.75;59.9;45.81;30.46;17.41;9.31;4.94;2.94;2.28
B;4.35;3.67;5.04;7.77;11.53;16.63;21.98;29.29;37.37;49.66;61.0;69.64;70.91;63.29;47.74;32.02;18.34;9.59;5.17;2.96;2.28
B;3.11;3.26;4.37;7.02;10.54;14.52;19.36;25.12;33.53;44.22;56.26;63.14;61.21;51.47;37.55;22.89;12.63;6.55;3.5;2.58;2.17
B;3.19;3.29;4.65;6.94;9.97;14.32;18.68;24.09;30.76;39.83;49.26;55.16;54.33;46.46;33.6;21.41;11.91;6.3;3.38;2.34;2.13
B;5.72;4.78;6.55;10.2;15.41;21.29;27.05;31.55;35.61;39.55;44.18;46.91;46.1;39.97;30.65;19.82;12.05;6.52;3.64;2.32;2.07
B;3.19;2.84;3.69;6.01;8.28;12.15;15.99;21.39;28.64;38.62;48.82;56.25;55.86;47.97;36.24;23.24;13.59;7.08;3.86;2.64;2.2
B;4.01;3.88;5.35;8.66;13.19;18.77;23.96;29.3;35.76;44.33;53.33;58.59;57.26;48.17;35.51;22.42;12.3;6.45;3.47;2.37;1.96
Multivariate_threshold|Ca ka <= -9.476439;4.804987004727255;4.310978773420448;5.822288833223568;9.020939136277358;13.611805079008937;19.00891092260095;24.096892637083606;28.309004968826674;32.11232149453157;36.4228815839436;40.99358902980946;43.88520068274767;42.71862817411433;36.788995042056264;27.715945770202342;18.11186083185873;10.605579702863624;5.8269570741820935;3.332927973980986;2.26720737847176;1.9353161923955862
Multivariate_threshold|Ca ka <= 11.953266;4.2859908169744205;3.9273481948196056;5.300683750947778;8.15145557679549;12.27468923785601;17.24599998623031;22.377240284575237;27.54155281878855;33.40258369972654;40.79370149961777;48.674790324173046;53.88442742956318;53.29068911190329;46.059856649742905;34.57387283601766;22.37945858834734;12.892688304544123;6.889477804515035;3.7938234133050974;2.4718527706034483;2.063666585882703
Multivariate_threshold|Ca ka <= 24.763583;3.975743621991709;3.698020285040838;4.988877002683457;7.631692923854191;11.47538386938921;16.192161468877245;21.34926102133405;27.082782826924614;34.173880752383475;43.40650415715537;53.266483311345404;59.86179705847657;59.61048938892838;51.601821844730964;38.67342633134793;24.93055677463238;14.259883372709307;7.524634832592795;4.069338957744372;2.594186345248567;2.140392293111345
Multivariate_threshold|Ca ka > -28.611835;5.268418380951171;4.653537064209348;6.288049790295527;9.797333977093896;14.805766516605097;20.583080946739013;25.632435431338543;28.994292095150524;30.960197445158066;32.52001074106095;34.134753125228386;34.95651195284398;33.27843407339014;28.510691164267847;21.592242642603253;14.301160969066117;8.563333705952516;4.878192023601148;2.9213769591919894;2.0844717477456296;1.8207072590426054
Multivariate_threshold|Ca ka > 11.953266;4.2859908169744205;3.9273481948196056;5.300683750947778;8.15145557679549;12.27468923785601;17.24599998623031;22.377240284575237;27.54155281878855;33.40258369972654;40.79370149961777;48.674790324173046;53.88442742956318;53.29068911190329;46.059856649742905;34.57387283601766;22.37945858834734;12.892688304544123;6.889477804515035;3.7938234133050974;2.4718527706034483;2.063666585882703
Multivariate_threshold|Ca ka > -9.476439;4.804987004727255;4.310978773420448;5.822288833223568;9.020939136277358;13.611805079008937;19.00891092260095;24.096892637083606;28.309004968826674;32.11232149453157;36.4228815839436;40.99358902980946;43.88520068274767;42.71862817411433;36.788995042056264;27.715945770202342;18.11186083185873;10.605579702863624;5.8269570741820935;3.332927973980986;2.26720737847176;1.9353161923955862
