Class;3.1;3.12;3.14;3.16;3.18;3.2;3.22;3.24;3.26;3.28;3.3;3.32;3.34;3.36;3.38;3.4;3.42;3.44;3.46
A;2.78;2.67;3.08;4.03;6.01;11.26;22.49;44.74;77.19;116.61;144.95;153.88;140.21;108.31;70.11;39.21;19.65;9.23;5.09
A;2.79;2.97;3.48;4.4;6.72;13.05;26.4;54.02;93.65;138.91;176.39;187.8;170.45;129.41;83.95;47.52;23.16;11.03;5.92
A;2.61;2.83;3.08;4.12;6.07;11.71;24.28;46.67;82.38;121.57;153.35;164.43;149.62;113.25;73.64;41.43;20.34;9.5;5.43
A;2.44;2.63;3.15;3.99;5.8;10.99;22.51;43.62;76.82;113.76;143.98;153.25;138.81;106.22;68.48;38.41;19.03;9.03;4.86
A;2.59;2.66;3.12;4.11;5.85;11.03;22.2;43.93;75.14;112.49;143.3;152.56;136.57;103.46;67.42;37.91;18.76;8.96;5.09
A;2.51;2.78;3.08;3.93;5.77;11.15;22.96;44.11;77.34;115.28;145.41;156.02;140.87;107.4;69.54;38.74;19.5;9.31;5.12
A;2.68;2.88;3.22;4.19;6.45;12.19;25.86;50.42;88.17;131.86;166.01;178.1;159.32;120.75;78.05;43.26;21.48;9.78;5.44
A;2.69;2.71;3.46;4.09;6.3;12.12;25.05;50.71;87.0;129.83;164.49;175.49;157.02;119.01;77.6;42.61;21.27;9.91;5.62
A;2.74;2.88;3.4;4.07;6.31;11.73;24.11;47.75;83.36;123.49;156.37;166.45;151.33;114.93;74.63;41.69;20.36;9.91;5.24
A;2.66;2.98;3.47;4.61;7.0;13.9;29.91;58.52;102.03;153.07;194.09;207.68;188.17;143.92;92.74;51.92;25.28;11.99;6.41
A;2.68;2.8;3.24;4.2;6.3;12.05;26.06;50.56;88.16;131.13;165.16;177.28;159.2;121.12;79.35;44.77;22.03;10.08;5.62
A;2.7;2.93;3.24;4.05;6.75;13.05;27.05;52.73;91.94;136.39;172.37;183.54;166.78;125.56;82.34;46.12;22.08;10.36;5.87
A;2.81;2.97;3.43;4.36;6.96;13.74;28.83;57.29;100.25;150.4;188.81;200.72;181.92;137.49;88.03;49.29;24.12;11.45;6.03
A;2.7;2.71;3.05;4.34;6.42;11.93;25.16;49.32;86.14;129.42;162.03;173.34;155.66;119.5;77.9;43.12;21.01;10.16;5.5
A;2.76;2.94;3.3;4.3;6.92;13.36;28.46;55.77;98.32;146.54;185.31;198.24;178.21;136.28;88.55;49.12;24.18;11.36;6.22
A;2.62;2.62;3.34;4.21;6.5;12.91;26.93;53.27;92.71;137.46;174.19;185.32;167.7;128.65;83.35;46.23;23.05;10.64;5.85
A;2.56;2.77;3.08;4.06;6.49;11.51;24.09;48.0;84.05;124.95;157.2;167.68;151.69;115.79;74.86;42.19;20.73;9.31;5.36
