A;1.65;2.56;5.19;8.72;11.76;13.18;11.19;7.83;4.75;2.76;1.7;1.24
A;1.67;2.99;6.2;10.56;14.16;15.32;13.65;9.53;5.81;3.26;2.05;1.47
A;1.57;2.69;5.47;9.18;12.87;14.11;12.25;8.54;5.16;2.86;1.82;1.35
A;1.69;3.44;7.05;12.09;16.19;17.73;15.62;10.9;6.55;3.47;2.25;1.55
A;1.9;3.22;6.14;10.91;14.9;16.49;14.08;9.94;5.88;3.43;2.23;1.37
A;1.75;3.35;6.94;11.57;15.81;17.7;15.23;10.65;6.31;3.67;2.1;1.54
A;2.04;3.33;6.85;12.02;16.58;17.91;15.44;10.83;6.45;3.71;2.31;1.48
A;1.5;2.7;5.67;9.29;12.93;14.13;12.34;8.9;5.27;2.91;1.85;1.25
A;1.71;3.12;6.6;11.28;15.09;16.43;14.65;10.19;6.0;3.48;2.03;1.45
A;1.77;3.17;5.97;10.19;13.87;15.11;13.09;9.34;5.62;3.44;2.08;1.56
A;1.65;2.8;5.43;9.43;13.01;14.56;12.66;8.67;5.33;3.18;1.93;1.37
A;1.82;2.92;5.55;9.75;13.08;14.49;12.41;8.85;5.41;2.97;2.06;1.52
A;1.78;3.44;6.88;12.3;17.15;18.81;16.1;11.15;6.8;3.76;2.3;1.49
A;1.76;2.92;5.7;9.72;13.65;14.68;13.08;9.04;5.67;3.05;1.96;1.4
A;1.56;2.71;5.22;8.9;12.21;13.52;11.48;8.23;5.11;3.05;1.85;1.29
B;1.11;1.33;2.51;4.03;5.58;6.17;5.15;3.81;2.46;1.62;1.19;0.98
B;1.04;1.43;2.41;4.28;5.72;6.25;5.25;3.92;2.35;1.51;1.08;0.93
B;1.06;1.42;2.44;4.49;5.92;6.39;5.49;3.8;2.3;1.55;1.18;0.95
B;1.19;1.71;3.04;5.05;7.33;7.71;6.76;4.77;3.05;1.84;1.27;0.97
B;1.13;1.66;3.16;5.32;7.21;7.99;6.95;5.08;2.97;1.88;1.31;1.02
B;1.17;1.33;2.62;4.53;6.09;6.12;5.19;3.74;2.43;1.45;1.29;0.96
B;1.06;1.55;2.9;5.14;7.2;7.69;6.63;4.72;2.84;1.77;1.19;0.86
B;1.09;1.82;3.91;6.66;8.71;9.37;8.04;5.49;3.34;1.91;1.36;1.0
B;0.97;1.7;3.31;5.75;7.87;8.18;7.0;4.8;2.81;1.65;1.17;1.0
B;1.01;1.42;2.8;4.77;6.39;6.91;6.07;4.54;2.7;1.55;1.16;0.92
B;1.04;1.36;2.46;3.85;5.54;5.8;5.35;3.75;2.35;1.63;1.12;1.0
B;1.01;1.4;2.6;4.25;5.83;6.36;5.51;3.93;2.5;1.58;1.12;0.98
B;0.94;1.74;3.43;5.56;7.67;8.53;7.16;5.26;3.11;1.85;1.26;1.04
B;0.85;1.02;1.76;2.72;3.65;3.98;3.43;2.57;1.84;1.16;0.91;0.88
B;0.92;1.58;2.73;4.54;6.39;6.71;5.99;4.38;2.73;1.62;1.14;0.96
B;0.93;1.34;2.41;3.95;5.32;5.99;5.28;3.84;2.45;1.53;1.11;0.85
B;0.96;1.25;2.33;3.82;5.3;5.58;4.65;3.29;2.07;1.4;1.05;0.85
B;1.09;1.38;2.55;3.92;5.34;5.74;5.24;3.87;2.46;1.7;1.19;0.92
B;1.12;1.76;3.29;5.56;7.49;8.41;7.37;5.13;3.26;1.94;1.34;0.97
B;1.14;1.69;3.02;5.16;7.3;7.77;6.68;4.88;3.0;1.85;1.27;1.0
B;1.06;1.9;3.6;6.37;8.69;9.33;8.05;5.28;3.24;1.98;1.28;1.09
B;0.96;2.0;4.08;6.92;9.67;10.17;9.13;6.11;3.63;2.09;1.43;1.05
B;1.07;1.77;3.26;5.71;7.32;8.02;6.94;4.91;3.06;1.86;1.26;0.95
B;1.01;1.62;3.25;5.21;7.35;7.99;6.5;4.58;2.69;1.57;1.22;0.98
B;1.01;1.75;3.07;5.27;7.26;7.69;6.66;4.56;2.75;1.76;1.21;1.02
B;1.07;1.46;2.56;4.14;5.89;6.42;5.54;4.01;2.5;1.51;1.17;0.96
