Class;6.70;6.73;6.76;6.78;6.81;6.83;6.86;6.88;6.91;6.93;6.96;6.99;7.01;7.04;7.06;7.09;7.11;7.14;7.16;7.19;7.22;7.24;7.27;7.29;7.32;7.34;7.37;7.39;7.42;7.45;7.47;7.50;7.52;7.55;7.57;7.60;7.63;7.65;7.68;7.70;7.73;7.75;7.78;7.80;7.83;7.86;7.88;7.91;7.93;7.96;7.98;8.01;8.03;8.06;8.09;8.11;8.14;8.16;8.19;8.21;8.24;8.26;8.29;8.32;8.34;8.37
A;10.1579;6.68421;5.73684;11.6842;6.0;5.05263;10.3684;10.1579;9.21053;9.0;9.0;6.47368;7.89474;9.47368;8.05263;7.84211;7.52632;7.21053;10.6842;7.0;6.68421;5.31579;8.05263;9.0;9.0;12.0;16.0;8.0;8.0;8.0;6.0;11.0;11.0;6.0;7.0;9.0;11.0;7.0;4.0;0.0;6.0;7.0;9.0;6.10526;8.0;7.68421;7.05263;13.3684;16.8421;11.8421;17.9474;27.2105;36.6842;40.0;40.6316;34.1579;27.3158;15.7368;14.6842;6.05263;10.6842;9.0;4.26316;10.2632;12.6842;6.68421
A;10.1579;11.8421;12.0;8.21053;13.0;10.0;6.0;13.0;8.0;14.0;9.0;5.0;10.0;12.0;11.0;6.0;10.0;7.0;10.0;9.0;11.0;8.0;9.0;9.0;8.05263;7.10526;7.0;7.78947;8.73684;13.1053;13.7368;10.1053;10.1053;9.15789;8.94737;10.7895;7.94737;8.68421;5.21053;6.15789;6.78947;5.21053;9.0;4.15789;7.21053;8.36842;5.0;6.84211;12.6316;13.2632;13.6842;26.4211;31.1579;33.1053;37.7368;25.3684;21.4737;23.5789;15.5789;10.4211;13.7895;7.0;9.84211;11.7895;12.0;8.84211
A;10.2105;10.6842;9.63158;14.7368;10.0;9.78947;6.94737;13.7368;9.73684;17.1053;10.5789;10.3158;7.36842;10.5789;10.0526;11.5789;8.84211;10.4211;12.0;13.5789;5.57895;9.36842;8.10526;11.0;11.9474;6.63158;7.68421;8.78947;10.4737;11.0;11.0;8.10526;6.0;7.42105;7.31579;7.57895;9.78947;6.05263;9.0;9.31579;10.5789;7.21053;11.0;11.0;11.8947;15.3684;11.2632;10.7368;18.5263;20.7368;19.4211;30.5789;41.9474;42.1579;38.4211;34.6316;31.0;16.5789;15.0;14.8947;14.0526;15.0;9.31579;12.5789;13.8421;10.0526
A;4.05263;8.15789;8.57895;5.0;5.0;8.0;10.0;9.0;9.0;9.0;9.0;4.0;5.0;10.0;9.0;10.0;10.0;8.0;11.0;10.0;14.0;6.0;9.0;9.0;18.4737;10.0526;7.31579;7.0;9.94737;10.3158;8.10526;7.0;8.05263;10.4211;10.3158;9.10526;9.73684;8.05263;10.3684;9.10526;14.3684;8.89474;7.0;11.7368;8.42105;12.2105;8.26316;14.3684;17.6842;19.2632;23.4737;24.4211;27.7368;35.9474;36.6842;28.1579;21.7368;19.7368;14.8421;13.8947;12.6842;7.0;1.31579;5.47368;9.36842;9.21053
A;5.21053;6.63158;9.26316;3.26316;8.0;7.05263;7.0;7.0;7.78947;9.47368;8.63158;8.63158;9.57895;10.0;7.15789;6.52632;8.52632;6.94737;8.73684;7.57895;6.47368;8.68421;6.10526;8.0;5.21053;8.89474;8.0;8.42105;9.47368;6.73684;6.57895;9.73684;8.47368;8.47368;8.0;8.63158;8.31579;7.26316;5.42105;7.52632;12.4737;7.31579;11.0;8.0;9.05263;17.0526;11.7895;12.0526;12.4737;10.6842;14.8947;17.2105;26.6842;27.6842;26.6316;35.2105;27.9474;27.9474;16.3684;9.52632;9.0;15.0;10.0;14.0;12.0;12.0
A;5.84211;9.31579;10.3684;5.05263;6.0;6.94737;6.10526;4.31579;5.57895;10.4211;7.89474;5.36842;5.0;8.68421;8.21053;7.78947;11.8947;9.05263;8.31579;10.5263;5.78947;9.68421;7.0;7.0;15.0;5.0;6.0;10.0;13.0;12.0;10.0;5.0;8.0;13.0;8.0;9.0;7.0;11.0;7.0;10.0;12.0;4.0;8.0;4.36842;10.8947;9.84211;9.0;8.73684;8.31579;15.2632;24.7368;28.2105;33.4737;37.0526;28.6316;25.4211;21.1053;19.7895;15.7895;12.3158;15.7895;10.0;10.0;15.3684;11.7895;11.0
A;8.36842;12.3684;6.73684;7.89474;9.0;6.31579;11.4737;7.15789;8.63158;10.2105;8.31579;8.63158;9.26316;13.8421;13.8421;9.84211;11.5263;12.3158;9.05263;8.0;5.47368;8.57895;10.8947;12.0;9.15789;5.42105;8.36842;9.0;6.78947;10.1053;9.47368;7.42105;7.52632;7.52632;7.42105;8.0;8.63158;10.0;10.0;10.1579;10.3684;5.0;5.0;12.0;10.0;13.0;11.0;14.0;4.0;27.0;33.0;33.0;23.0;37.0;39.0;32.0;32.0;26.0;19.0;18.0;9.0;8.0;9.89474;13.5789;12.3158;8.84211
A;6.78947;6.78947;10.4737;6.15789;9.0;7.10526;7.89474;4.63158;7.15789;5.05263;6.73684;9.26316;11.7368;10.8947;10.8947;11.3158;10.1053;12.9474;14.2105;11.3684;9.31579;11.0;10.9474;10.0;15.0;8.0;13.0;8.0;12.0;14.0;13.0;10.0;4.0;5.0;12.0;10.0;13.0;7.0;8.0;9.0;13.0;10.0;12.0;6.31579;8.68421;9.0;9.78947;15.8947;14.5789;15.5263;19.8947;28.3158;30.2105;26.0;28.5789;32.3684;31.2632;29.0526;15.7895;5.36842;16.5789;9.0;9.0;10.7895;7.63158;7.78947
A;7.42105;8.68421;6.89474;6.15789;9.0;6.15789;6.89474;8.68421;9.78947;6.31579;9.10526;15.4211;15.1053;13.5263;10.6842;7.42105;8.0;8.94737;9.42105;5.63158;8.31579;10.1053;10.8421;8.0;12.6842;7.10526;8.31579;9.15789;5.73684;7.52632;10.4211;6.84211;7.52632;8.57895;10.5789;11.0;12.3684;10.7895;8.42105;8.0;8.0;8.94737;13.0;13.9474;12.2105;12.8421;12.2105;9.78947;11.7368;12.3684;18.3684;25.6316;28.9474;29.1579;29.8421;31.1053;27.5263;27.1053;19.6842;17.2632;11.1579;14.0;9.26316;12.5789;14.6842;11.0526
