Class;2.66;2.69;2.71;2.74;2.76;2.79;2.82;2.84;2.87;2.89;2.92;2.94;2.97;2.99;3.02;3.05;3.07;3.10
A;21.2105;18.8421;20.3158;20.2105;22.7368;17.8947;14.3158;23.3158;28.1579;57.1579;96.0;150.0;212.0;283.0;258.0;229.0;192.0;140.0
A;19.0;27.0;31.0;24.0;34.0;27.0;24.0;17.0;43.0;50.0;98.0;165.0;250.0;305.0;279.0;288.0;178.0;147.0
A;33.0;31.0;20.0;20.0;24.0;26.0;25.0;22.0;45.0;60.0;84.0;178.789;251.316;288.632;285.053;239.526;174.263;152.842
A;17.0;30.0;21.0;25.0;14.0;13.0;21.0;32.0;30.0;41.0;104.0;131.0;214.0;274.0;267.0;216.0;187.0;136.0
A;35.0;20.0;16.0;23.0;17.0;14.0;26.0;22.0;32.0;48.0;89.0;185.0;257.0;291.0;294.0;280.0;196.0;150.0
A;25.2105;23.7895;16.3158;18.0526;24.6842;22.1579;21.4211;41.4737;62.3158;87.1579;180.0;247.263;285.0;306.684;287.895;213.474;163.0;138.368
A;29.0;22.0;21.0;25.0;26.0;22.0;20.0;20.0;30.0;54.0;92.0;146.0;192.0;239.0;268.0;236.0;161.0;142.0
A;29.5263;22.4211;23.5789;21.8947;21.8947;26.7895;25.8421;16.2105;30.2105;50.4737;77.0;142.263;205.842;248.737;251.895;207.684;142.0;125.684
A;28.7895;28.7895;19.7895;22.3158;24.6316;24.0;31.8947;34.0;41.1579;67.5789;128.0;186.737;240.105;271.263;242.842;186.842;138.526;120.842
A;20.0;30.0;22.0;15.0;21.0;21.0;15.0;23.0;27.0;58.0;92.0;145.053;204.368;259.842;276.895;238.474;189.789;144.316
A;26.9474;26.9474;22.5263;16.8421;19.6842;17.1579;13.8947;23.3684;37.7895;54.1053;74.0;166.632;203.263;260.895;234.579;204.316;160.0;137.789
A;16.4737;16.9474;18.4211;18.6316;19.5789;23.0;21.9474;19.8947;32.7368;57.5789;86.0;144.0;198.0;219.0;285.0;215.0;190.0;112.0
A;23.0;27.0;21.0;24.0;28.0;25.0;27.0;36.0;46.0;54.0;85.0;158.105;256.421;311.316;303.947;248.421;181.053;155.316
A;32.0;30.9474;20.7368;18.4211;18.2632;22.1579;24.7895;29.2105;30.8947;57.5263;99.0;186.579;256.789;303.474;279.895;228.842;174.316;140.789
A;24.5789;26.4737;21.9474;15.3684;17.2632;21.8421;28.4737;36.8421;56.6316;97.3684;122.0;201.579;242.684;255.421;232.526;191.368;143.421;115.0
A;34.0;22.0;24.0;18.0;21.0;17.0;31.0;28.0;36.0;47.0;88.0;140.0;231.0;303.0;273.0;253.0;189.0;170.0
A;24.8947;21.5789;20.0;20.7368;21.0526;21.3684;29.8947;37.7895;47.4737;96.1053;134.0;208.842;234.474;257.211;216.789;182.895;162.684;136.158
A;28.1579;23.8947;20.2105;24.5263;21.0526;20.5789;27.9474;41.2105;57.1053;95.5789;160.0;220.632;277.684;306.737;270.737;207.684;154.105;144.947
A;29.0;25.0;27.0;23.0;19.0;25.0;15.0;22.0;26.0;52.0;97.0;151.0;203.0;241.0;261.0;216.0;176.0;129.0
A;28.3684;23.1579;22.5263;25.6316;21.8421;18.1579;25.7368;23.5263;37.8421;46.3158;70.0;142.0;244.0;262.0;233.0;218.0;174.0;132.0
A;18.7368;23.0;23.0;23.0;21.1053;19.1053;26.4737;35.1579;57.4737;107.789;176.0;212.947;266.895;305.0;260.474;205.737;177.316;169.737
A;20.5263;18.6316;19.7895;22.4211;17.0526;15.7895;19.6842;25.5263;25.0;43.7895;76.0;168.0;219.0;263.0;233.0;233.0;164.0;115.0
A;22.0;26.0;36.0;25.0;21.0;18.0;25.0;23.0;35.0;48.0;99.0;155.0;236.0;271.0;276.0;269.0;171.0;154.0
A;23.0;32.0;30.0;16.0;17.0;16.0;19.0;26.0;32.0;55.0;79.0;123.526;209.211;244.263;261.632;242.158;183.368;144.842
A;18.0;33.0;28.0;24.0;22.0;14.0;17.0;23.0;33.0;61.0;94.0;119.947;211.737;239.421;251.632;204.0;175.158;137.474
A;22.6316;21.0526;23.7368;19.9474;24.5263;21.3684;15.0526;24.9474;30.5789;45.2105;90.0;153.0;225.0;253.0;248.0;226.0;163.0;139.0
A;25.0;21.0;23.0;20.0;22.0;16.0;21.0;23.0;29.0;55.0;89.0;172.105;252.737;310.158;294.579;226.947;198.0;161.684
A;25.0;34.0;28.0;25.0;21.0;17.0;31.0;21.0;32.0;48.0;103.0;161.368;247.474;312.105;306.211;249.895;202.737;167.368
A;27.0;20.0;17.0;22.0;16.0;18.0;21.0;29.0;29.0;62.0;104.0;124.0;200.0;242.0;251.0;210.0;159.0;145.0
A;28.3684;28.8947;28.7368;23.0526;22.4211;19.5789;14.8421;26.6316;30.7895;49.0;99.0;153.947;231.263;271.158;288.053;262.263;232.158;177.526
A;31.0;42.0;21.0;22.0;24.0;22.0;15.0;29.0;33.0;59.0;112.0;171.0;250.0;285.0;290.0;264.0;191.0;158.0
A;31.0;21.0;18.0;21.0;24.0;26.0;23.0;27.0;36.0;53.0;80.0;139.789;215.895;276.526;241.158;219.053;154.947;126.579
A;24.5263;23.4737;20.1053;19.2632;24.1053;24.5263;31.8947;24.7368;29.2632;54.6316;118.0;178.0;237.0;289.0;297.0;257.0;196.0;164.0
A;23.0;27.0;28.0;20.0;31.0;22.0;22.0;27.0;40.0;59.0;90.0;177.158;255.368;266.526;308.053;257.105;196.684;165.105
A;26.0;22.0;17.0;19.0;28.0;21.0;29.0;29.0;24.0;54.0;83.0;155.0;221.0;278.0;269.0;215.0;168.0;119.0
A;33.0;22.0;24.0;29.0;26.0;23.0;21.0;25.0;38.0;49.0;117.0;143.0;258.0;304.0;265.0;280.0;203.0;166.0
A;19.0;28.0;21.0;21.0;20.0;28.0;28.0;25.0;26.0;49.0;87.0;150.0;224.0;285.0;252.0;230.0;160.0;140.0
A;27.0;21.0;18.0;25.0;20.0;22.0;21.0;29.0;29.0;40.0;82.0;143.0;217.0;251.0;260.0;215.0;173.0;151.0
A;28.0;22.0;27.0;30.0;23.0;19.0;23.0;18.0;36.0;48.0;101.0;166.0;249.0;310.0;304.0;242.0;186.0;173.0
A;23.0;17.0;19.0;25.0;20.0;25.0;21.0;13.0;23.0;43.0;87.0;138.0;213.0;289.0;251.0;219.0;185.0;125.0
A;33.2632;28.5263;25.8947;20.4211;18.8421;25.0;25.2105;26.9474;34.9474;62.9474;116.0;172.684;227.0;285.895;314.105;246.211;190.947;163.684
A;28.0526;30.1579;24.8947;23.4211;19.8421;23.6316;22.8421;22.0;31.8421;56.6842;115.0;171.0;239.0;320.0;327.0;244.0;220.0;137.0
A;24.2632;30.0526;27.5263;17.4211;21.8947;20.8421;19.7895;28.4211;26.4211;51.5789;83.0;160.0;206.0;282.0;272.0;215.0;157.0;150.0
A;28.0;18.0;26.0;20.0;21.0;24.0;15.0;22.0;33.0;52.0;108.0;132.632;204.684;236.579;259.947;240.684;205.316;146.263
A;24.2632;22.1579;30.2105;23.2632;17.6842;17.2632;28.8421;21.0526;28.8421;39.4737;89.0;132.0;192.0;269.0;234.0;235.0;169.0;128.0
A;25.6842;25.1579;21.0526;17.8947;16.9474;26.3158;23.6842;26.2105;26.1053;50.6316;78.0;169.895;209.895;282.211;295.789;269.474;232.632;191.579
A;22.0;26.0;15.0;19.0;20.0;20.0;16.0;26.0;42.0;44.0;77.0;157.0;202.0;257.0;265.0;224.0;167.0;137.0
A;22.7895;23.2632;24.2105;17.8947;17.5789;22.0526;25.6316;29.5789;39.4737;53.2105;75.0;153.0;212.0;257.0;251.0;251.0;149.0;129.0
A;24.6316;28.4211;26.2105;21.0;20.3684;18.7368;19.0526;25.2105;38.5789;53.7895;86.0;128.632;185.579;240.0;256.105;210.105;181.368;148.211
A;29.6842;25.4211;27.0;25.5263;23.0;21.9474;19.0;20.8947;34.4737;65.7895;98.0;177.263;242.842;301.632;300.579;262.684;189.421;148.947
