Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Ca ka > -0.36;9.499101017746153;Ca ka;-0.36;>;-0.6412961601123365;49.0;0.0041413887316002485;Ca ka > -0.641296
Ca ka > -1.02;6.362324752901929;Ca ka;-1.02;>;-1.6352669315110882;143.0;0.000757203099233994;Ca ka > -1.635267
Ca ka > -1.73;3.894135050213471;Ca ka;-1.73;>;-2.8062730617879375;140.0;0.001954092204244473;Ca ka > -2.806273
Fe ka <= -2.66;2.9459679521546906;Fe ka;-2.66;<=;-16.127618706674088;78.0;0.03646238777444699;Fe ka <= -16.127619
Ca ka <= -1.02;2.911957809526905;Ca ka;-1.02;<=;-1.6352669315110882;143.0;0.000757203099233994;Ca ka <= -1.635267
Si > 0.13;2.854149875245886;Si;0.13;>;0.3010256789296193;126.0;0.0025855372145600075;Si > 0.301026
Ca ka <= 1.21;2.580869671941373;Ca ka;1.21;<=;2.03406718744581;2.0;0.019671358755504853;Ca ka <= 2.034067
Ti ka <= -0.57;2.41403906549108;Ti ka;-0.57;<=;-3.2656066475860395;42.0;0.007224309386449468;Ti ka <= -3.265607
Si <= -0.66;2.4140282927155305;Si;-0.66;<=;-2.1248918569066433;130.0;0.003022556711248181;Si <= -2.124892
Mn > 0.64;2.2951779034870747;Mn;0.64;>;1.2936068069556366;104.0;0.014335926949453959;Mn > 1.293607
Si <= -0.20;2.2708070445417965;Si;-0.20;<=;-0.15872939255057616;122.0;0.00020185527359861677;Si <= -0.158729
Ti ka > 0.93;2.1225557247822597;Ti ka;0.93;>;6.770758229494245;113.0;0.010621122056072463;Ti ka > 6.770758
Fe ka <= -0.43;2.0923205307804897;Fe ka;-0.43;<=;-54.40260777789882;14.0;0.0024805523301543175;Fe ka <= -54.402608
Si > -0.20;1.9395784598082413;Si;-0.20;>;-0.15872939255057616;122.0;0.00020185527359861677;Si > -0.158729
Ca ka <= -0.36;1.9375963779518206;Ca ka;-0.36;<=;-0.6412961601123365;49.0;0.0041413887316002485;Ca ka <= -0.641296
Mn > -0.15;1.9086950240477447;Mn;-0.15;>;-0.3572258050728526;56.0;0.003096181520688135;Mn > -0.357226
Si > -0.66;1.8776442804770965;Si;-0.66;>;-2.1248918569066433;130.0;0.003022556711248181;Si > -2.124892
Fe ka > 0.86;1.8150704781811853;Fe ka;0.86;>;55.59500488298477;114.0;0.0011741437292197565;Fe ka > 55.595005
Ti ka <= 1.88;1.7514094117696706;Ti ka;1.88;<=;12.528841379455551;81.0;0.02762388103509439;Ti ka <= 12.528841
Si <= 0.13;1.714880572239475;Si;0.13;<=;0.3010256789296193;126.0;0.0025855372145600075;Si <= 0.301026
Ti ka <= 0.93;1.7041142932217102;Ti ka;0.93;<=;6.770758229494245;113.0;0.010621122056072463;Ti ka <= 6.770758
Ti ka > -0.57;1.677929392844799;Ti ka;-0.57;>;-3.2656066475860395;42.0;0.007224309386449468;Ti ka > -3.265607
Fe ka <= 0.86;1.6758188290153124;Fe ka;0.86;<=;55.59500488298477;114.0;0.0011741437292197565;Fe ka <= 55.595005
Fe ka <= 2.21;1.64353186018798;Fe ka;2.21;<=;-52.02738279546505;10.0;0.0252689512680222;Fe ka <= -52.027383
Si <= 0.69;1.6145393322004447;Si;0.69;<=;2.26936798111927;40.0;0.011785932150687461;Si <= 2.269368
Fe ka > -2.66;1.611903348962466;Fe ka;-2.66;>;-16.127618706674088;78.0;0.03646238777444699;Fe ka > -16.127619
