Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Ag La <= 2.70;9.473918019519958;Ag La;2.70;<=;34.93503948432681;86.0;0.021418286605097592;Ag La <= 34.935039
Ag La <= 7.76;8.289754772647653;Ag La;7.76;<=;105.81488607575318;78.0;0.002962923541284468;Ag La <= 105.814886
Ag Lb <= 2.36;7.624988914385048;Ag Lb;2.36;<=;30.578161867946335;0.0;0.008012762675194907;Ag Lb <= 30.578162
Ag La <= 9.01;6.591555377181271;Ag La;9.01;<=;126.90360743382234;239.0;0.0048005263724526515;Ag La <= 126.903607
Ag Lb <= 6.48;5.090164924925858;Ag Lb;6.48;<=;75.49644981449632;98.0;0.013049628841997674;Ag Lb <= 75.496450
Ag Lb <= 8.04;3.577836993267299;Ag Lb;8.04;<=;90.97565161589358;20.0;0.008902278824004739;Ag Lb <= 90.975652
Ag La > -18.52;2.1202646565219325;Ag La;-18.52;>;-258.447799838784;161.0;0.011705018376058973;Ag La > -258.447800
Ag La > 7.76;1.7167186895038689;Ag La;7.76;>;105.81488607575318;78.0;0.002962923541284468;Ag La > 105.814886
Ag Lb > -15.87;1.6312337070692022;Ag Lb;-15.87;>;-194.32699493561745;146.0;0.11032869035354942;Ag Lb > -194.326995
Ag ka <= -7.06;1.5742509180409439;Ag ka;-7.06;<=;-250.57393705511763;70.0;0.012823896618630037;Ag ka <= -250.573937
Ag ka > -11.59;1.5741033617449325;Ag ka;-11.59;>;-489.01057540288764;105.0;0.04768632458816313;Ag ka > -489.010575
Ag ka <= 5.37;1.5543618025855293;Ag ka;5.37;<=;237.87070756307767;139.0;0.0024089099200788056;Ag ka <= 237.870708
Ag ka > 5.37;1.5470893483445107;Ag ka;5.37;>;237.87070756307767;139.0;0.0024089099200788056;Ag ka > 237.870708
Ag ka <= 20.95;1.5299314474337171;Ag ka;20.95;<=;815.8725816964688;48.0;0.0722384595069201;Ag ka <= 815.872582
Ag La > 2.70;1.463759021112267;Ag La;2.70;>;34.93503948432681;86.0;0.021418286605097592;Ag La > 34.935039
Ag ka > -7.06;1.3786721604603105;Ag ka;-7.06;>;-250.57393705511763;70.0;0.012823896618630037;Ag ka > -250.573937
Ag Lb > 6.48;1.0934110817789917;Ag Lb;6.48;>;75.49644981449632;98.0;0.013049628841997674;Ag Lb > 75.496450
Ag Lb > 2.36;0.56248619678649;Ag Lb;2.36;>;30.578161867946335;0.0;0.008012762675194907;Ag Lb > 30.578162
Ag compton > -6.71;0.17766816174003858;Ag compton;-6.71;>;-167.57785983835186;39.0;0.07552416180718691;Ag compton > -167.577860
Ag compton <= 6.52;0.1660742298302581;Ag compton;6.52;<=;158.18346835845333;100.0;0.030141366695600524;Ag compton <= 158.183468
Ca > 0.46;0.16349499991906374;Ca;0.46;>;3.5310237106826037;28.0;0.010825949448286631;Ca > 3.531024
Ag compton <= -1.09;0.16325571769460973;Ag compton;-1.09;<=;-26.815762054746585;75.0;0.015426775365999124;Ag compton <= -26.815762
Ca > -0.68;0.15882795110956796;Ca;-0.68;>;-8.74246977710527;9.0;0.0047551750893961575;Ca > -8.742470
Ag compton <= 2.96;0.1501370488006467;Ag compton;2.96;<=;74.39470058341419;207.0;0.010136869954574745;Ag compton <= 74.394701
Ag compton > -1.09;0.1472726625887747;Ag compton;-1.09;>;-26.815762054746585;75.0;0.015426775365999124;Ag compton > -26.815762
Zn <= -0.39;0.14351778625111325;Zn;-0.39;<=;0.5654668383858341;210.0;0.002495356378217184;Zn <= 0.565467
Ca <= 1.81;0.14262504821995975;Ca;1.81;<=;-2.575534228929584;222.0;0.04401619141178581;Ca <= -2.575534
Zn <= 0.56;0.141732513760267;Zn;0.56;<=;5.069906061307011;142.0;0.0004756073797986815;Zn <= 5.069906
Ca > -1.79;0.13857727315237994;Ca;-1.79;>;-9.48385584379902;153.0;0.012408522947164657;Ca > -9.483856
Ca <= 0.46;0.13292329645325549;Ca;0.46;<=;3.5310237106826037;28.0;0.010825949448286631;Ca <= 3.531024
Zn > -1.47;0.1326665920167539;Zn;-1.47;>;-11.950024642615238;222.0;0.01105499896271489;Zn > -11.950025
Fe > 0.31;0.13077045896796613;Fe;0.31;>;3.353626138321644;32.0;0.0037651289308338054;Fe > 3.353626
Fe <= 1.20;0.13032308535146847;Fe;1.20;<=;2.8910917025547036;80.0;0.0016484365887581287;Fe <= 2.891092
Zn > -0.39;0.1293537163849048;Zn;-0.39;>;0.5654668383858341;210.0;0.002495356378217184;Zn > 0.565467
Zn <= 1.56;0.12617187980628075;Zn;1.56;<=;7.363036367389341;75.0;0.013925476525880276;Zn <= 7.363036
Zn > 0.56;0.12615200761458376;Zn;0.56;>;5.069906061307011;142.0;0.0004756073797986815;Zn > 5.069906
Fe > -0.36;0.12473265206295142;Fe;-0.36;>;0.7191163726715928;9.0;0.0011980734203326238;Fe > 0.719116
Fe <= 0.31;0.12472990327692514;Fe;0.31;<=;3.353626138321644;32.0;0.0037651289308338054;Fe <= 3.353626
Fe <= -0.36;0.12467843527577185;Fe;-0.36;<=;0.7191163726715928;9.0;0.0011980734203326238;Fe <= 0.719116
Fe > -1.18;0.11878428930220403;Fe;-1.18;>;-4.817989609013981;110.0;0.04507887091712082;Fe > -4.817990
Ca <= -0.68;0.11856940081382783;Ca;-0.68;<=;-8.74246977710527;9.0;0.0047551750893961575;Ca <= -8.742470
Ag compton > 2.96;0.09211239204004014;Ag compton;2.96;>;74.39470058341419;207.0;0.010136869954574745;Ag compton > 74.394701
Bremsstrahlung <= -1.54;0.04574357612311885;Bremsstrahlung;-1.54;<=;-72.07916823575721;60.0;0.03718389640748887;Bremsstrahlung <= -72.079168
Bremsstrahlung <= 4.15;0.030568304260016436;Bremsstrahlung;4.15;<=;83.6777418516451;106.0;0.010263855528465982;Bremsstrahlung <= 83.677742
Cu <= -0.64;0.02573538760374555;Cu;-0.64;<=;-1.4354982852014286;17.0;4.247821877889635e-05;Cu <= -1.435498
Cu <= 1.92;0.025479173119874302;Cu;1.92;<=;8.991687116107622;121.0;0.020262521162122793;Cu <= 8.991687
Cu <= 0.32;0.025099958055498896;Cu;0.32;<=;0.8084919527895392;46.0;0.007032307528950843;Cu <= 0.808492
Cu > -1.74;0.024733162131962458;Cu;-1.74;>;-4.731903911888867;53.0;0.007330345152782636;Cu > -4.731904
Cu > 0.32;0.02403108274218211;Cu;0.32;>;0.8084919527895392;46.0;0.007032307528950843;Cu > 0.808492
Bremsstrahlung <= 9.64;0.019031573755444897;Bremsstrahlung;9.64;<=;198.5756401223947;82.0;0.011684949302988912;Bremsstrahlung <= 198.575640
Cu > -0.64;0.018719005303047653;Cu;-0.64;>;-1.4354982852014286;17.0;4.247821877889635e-05;Cu > -1.435498
Bremsstrahlung > -9.06;0.015380440927743775;Bremsstrahlung;-9.06;>;-170.55833192945536;125.0;0.0008367000031856975;Bremsstrahlung > -170.558332
background <= 0.40;0.012138143406055488;background;0.40;<=;4.8522929555440895;186.0;0.0032867628455265363;background <= 4.852293
background > -0.46;0.01181182438929901;background;-0.46;>;11.26650587400811;83.0;0.0027003758268633327;background > 11.266506
background <= -0.46;0.011305737169433444;background;-0.46;<=;11.26650587400811;83.0;0.0027003758268633327;background <= 11.266506
background > 0.40;0.011269683235736808;background;0.40;>;4.8522929555440895;186.0;0.0032867628455265363;background > 4.852293
background <= 1.29;0.009822843794237642;background;1.29;<=;-2.673204274262447;103.0;0.0009100092417166916;background <= -2.673204
background > -1.23;0.009557507166399404;background;-1.23;>;1.2422442831635534;67.0;0.007894383994142329;background > 1.242244
Bremsstrahlung > -1.54;0.009076485300308553;Bremsstrahlung;-1.54;>;-72.07916823575721;60.0;0.03718389640748887;Bremsstrahlung > -72.079168
Bremsstrahlung > 4.15;0.0036841104042172096;Bremsstrahlung;4.15;>;83.6777418516451;106.0;0.010263855528465982;Bremsstrahlung > 83.677742
Class_A;0.0;;;;;;;
Class_B;0.0;;;;;;;
