energy;Mean_Abs_SHAP
3.17;0.02214381886302905
3.02;0.017568348374819506
22.28;0.017131455629275243
3.05;0.01560806026779568
3.22;0.01418835075770389
21.98;0.012318174540646482
22.26;0.010526474514452003
22.00;0.010512973591572522
22.31;0.010362456100546893
21.93;0.008229222708784723
8.73;0.007629333610442239
22.08;0.007583722569701195
2.94;0.006083681396828772
22.03;0.005495326621717048
3.15;0.005448367372385166
22.36;0.005308399206751234
22.13;0.005205370463504251
21.80;0.004923327767536172
20.21;0.004635256564242618
21.85;0.004541229483329551
21.18;0.004399806268795443
2.97;0.004383562149588718
22.16;0.004083485039971511
20.70;0.003366513976787294
2.89;0.0032164313914296618
22.33;0.0028706401288993
22.39;0.0028491011477442623
21.95;0.0028042381034762086
2.99;0.0027750092497170293
22.18;0.0026977849304699276
21.87;0.0026944600113916525
22.23;0.002617776708641397
16.40;0.0025867019592588523
22.10;0.002520701341847549
14.05;0.002467436006056009
16.55;0.002326577329345496
22.49;0.002278890703019712
22.41;0.002256121366994583
19.50;0.002092626474044803
9.08;0.0019952676588050836
14.92;0.0019904472889131974
6.86;0.0019155612907361178
8.60;0.0019047988564084505
18.57;0.0018630549727334169
20.72;0.0017757389252088043
20.44;0.0017627374549213902
10.11;0.0016063137591481212
17.42;0.0015928544062819062
4.84;0.0015814447536656277
3.07;0.0015586787449008849
6.09;0.0015116700322536701
2.79;0.0014757721358448792
8.75;0.0014628062866664628
18.27;0.0014336200200662866
16.53;0.001376949614800849
8.21;0.001361723976117043
17.99;0.0013522199742646498
18.93;0.0013325056357233662
8.67;0.0013232805245224823
21.59;0.0012956094865017964
21.11;0.0012934990782628422
8.37;0.001226221866428764
5.89;0.0012161618826070975
20.65;0.0012119262562675353
11.82;0.0011894055059531359
6.40;0.0011630274157588536
19.90;0.001148506043112971
6.88;0.0011184437519608952
21.36;0.001110167344884828
3.25;0.001099571758879709
3.30;0.0010752992285309947
13.59;0.0009914969480015075
7.68;0.0009795855770614917
8.70;0.0009686329739869715
12.13;0.000967505295349187
16.27;0.0009575492292651588
16.14;0.0009466670049387183
16.73;0.0009407597154610197
22.54;0.0009368592864506355
10.75;0.0009280127532842561
14.43;0.0009102337718080049
5.14;0.0008689786562491886
8.62;0.0008616427494307309
17.27;0.0008445873931806297
21.82;0.0008313672800875393
2.76;0.0008237668432535484
18.37;0.0007994696216687604
5.68;0.0007868589060802854
22.56;0.0007831054986426332
20.39;0.0007805972113389423
13.07;0.0007640169682027195
6.29;0.0007592729094619161
10.77;0.0007503427451414851
3.10;0.0007431984090897972
12.03;0.0007423182063360756
15.63;0.0007415521594729356
15.73;0.0007342022894012134
11.33;0.0007078127281332234
20.67;0.0006631104593934068
6.14;0.000657642369771893
9.75;0.0006371175733674019
21.90;0.0006088958962263036
21.77;0.0005693849823566555
2.92;0.0005665970155712571
19.80;0.0005569061852599577
11.79;0.0005513959918093003
9.77;0.0005304541989931584
11.28;0.0005172090839269376
13.48;0.0005163569897432595
4.94;0.0005143168655644814
9.26;0.0005138135853493821
18.09;0.0005086748734834222
15.89;0.0005076000006292238
22.46;0.0005042737329394011
22.44;0.0004926759756097564
11.10;0.00048772056374353615
9.29;0.0004837029173567871
18.40;0.00047590218015921025
13.10;0.0004741857683129282
21.49;0.0004721616248956233
17.58;0.00046344296096327076
8.49;0.000458975722489146
21.08;0.0004522166472705115
15.20;0.00044860915153854147
12.97;0.00044641098943587514
11.97;0.00044632725822471103
17.30;0.0004391173075918822
22.05;0.00042564664864697203
16.68;0.00042495671753522936
12.92;0.0004218408803535425
13.82;0.00042132251342436906
5.78;0.00042051399373913305
10.13;0.0004184724011970697
6.42;0.00041267102844737876
3.58;0.0004006491351039465
10.72;0.0003960940714440147
18.32;0.000391422849183061
19.19;0.00039007646299324075
8.44;0.00038516505973878394
15.61;0.00038437087614685595
21.75;0.0003826944971959627
10.03;0.00037846158058818595
8.80;0.00035269911496101233
13.84;0.00034956572061794913
13.28;0.000347602861786674
21.64;0.0003422567326746363
10.98;0.00033978688711720827
20.85;0.0003373796278128185
11.59;0.00033143426047716607
16.48;0.0003311446920541249
6.35;0.0003296030928076468
18.75;0.00032805181323846696
8.52;0.00032502069848909054
12.61;0.00032373986204011624
2.84;0.0003214312518346458
17.37;0.00031932982508518315
