Class;6.14;6.16;6.18;6.2;6.22;6.24;6.26;6.28;6.3;6.32;6.34;6.36;6.38;6.4;6.42;6.44;6.46;6.48;6.5;6.52;6.54;6.56;6.58;6.6;6.62;6.64;6.66;6.68;6.7;6.72;6.74;6.76;6.78;6.8
A;2.560625377;2.946794391;3.435821507;4.877639461;8.733916015;16.65579438;33.85655626;67.57055479;122.5310672;201.9736124;302.7131982;402.6317238;479.0047667;510.459496;485.9161093;413.6429543;315.703996;217.2308975;134.0168886;74.8915253;38.42020783;18.59205304;8.625644329;4.630419111;2.912508357;2.499271422;2.132952217;2.08242543;2.105884295;2.252051072;2.123929576;2.141974858;2.511903118;2.531752928
A;2.615;2.89;3.32;4.505;7.215;13.665;27.81;54.895;101.935;173.19;267.86;369.095;461.755;518.595;524.96;476.935;389.165;284.825;189.515;113.485;62.02;31.73;15.23;7.475;4.125;2.805;2.41;2.19;2.19;2.225;2.21;2.245;2.45;2.48
A;2.685;2.935;3.615;4.805;7.66;14.26;28.665;56.595;105.07;177.895;275.085;382.48;481.415;542.455;552.4;503.315;413.105;307.085;205.16;124.73;67.975;34.95;16.93;8.415;4.645;3.12;2.705;2.445;2.34;2.385;2.365;2.365;2.515;2.685
A;2.513846031;2.670503137;3.329560044;4.707510302;7.754846022;15.09548482;30.73735135;61.69523142;112.395402;187.8454182;284.7416098;382.6966853;464.0909133;502.9573453;485.151746;423.8065447;328.5380709;230.2126391;146.2408301;82.10325405;42.70479462;21.09099227;9.847995576;5.170632662;3.133011974;2.366108011;2.088972115;2.005830779;1.987769509;1.991853989;2.150116433;2.247104417;2.250798474;2.547954219
A;2.575;2.98;3.365;4.7;7.77;14.41;29.74;58.66;109.39;184.545;284.275;392.29;489.995;548.0;554.785;502.55;409.905;301.455;200.01;119.055;65.65;33.215;16.01;8.24;4.285;2.91;2.575;2.365;2.28;2.29;2.41;2.345;2.395;2.575
A;2.488671672;2.93524356;3.325999577;4.597380015;8.011619941;15.33901176;30.95705347;60.57062204;112.7585996;188.4508685;284.2685219;383.0245711;462.7979232;501.0536504;485.8353708;421.7949745;328.2267821;228.0157928;144.8299919;82.13039106;42.45905655;20.37412222;9.960197568;5.146698786;3.144193652;2.366260716;2.117745918;2.133923722;2.132128184;2.092514071;2.106876873;2.28335308;2.330276604;2.508463008
A;2.451630156;2.765461517;3.429149065;4.702822214;7.601812528;15.440747;31.2842035;61.9728466;113.0221575;189.0030724;284.0947607;381.6430502;460.3509954;496.9467307;479.1214844;416.7421179;322.6481743;224.0545293;141.3891847;79.94887901;41.04037236;19.71455597;9.485727552;4.898745837;3.055838741;2.337052588;2.024785529;1.913314212;2.04807202;1.996012608;1.97478218;2.214753705;2.295541332;2.463999671
A;2.71;3.045;3.67;4.635;7.68;14.48;29.175;56.93;106.515;180.435;277.39;383.05;478.745;537.095;542.545;489.835;399.43;294.35;195.415;117.54;64.415;32.18;15.87;7.865;4.3;3.085;2.51;2.365;2.155;2.155;2.31;2.355;2.47;2.775
A;2.59;2.875;3.475;4.745;7.565;13.825;28.155;55.415;103.31;175.53;269.475;374.2;470.06;528.345;532.435;484.705;397.66;293.51;194.35;116.565;63.975;32.765;16.44;7.775;4.265;3.11;2.425;2.335;2.225;2.23;2.195;2.25;2.34;2.565
