Class;2.2;2.22;2.24;2.26;2.28;2.3;2.32;2.34;2.36;2.38;2.4;2.42;2.44;2.46;2.48;2.5;2.52;2.54
A;0.252633934;0.299551665;0.398800711;0.499854284;0.618953139;0.786774253;0.831887455;0.692938791;0.676698038;0.552185599;0.505267869;0.382559958;0.45654561;0.38075543;0.402409767;0.434891273;0.478199947;0.664066342
A;0.245;0.315;0.395;0.435;0.53;0.69;0.7;0.62;0.62;0.585;0.49;0.445;0.47;0.435;0.41;0.43;0.455;0.585
A;0.28;0.295;0.38;0.505;0.595;0.675;0.73;0.7;0.685;0.495;0.52;0.46;0.515;0.415;0.42;0.47;0.485;0.52
A;0.221737172;0.298779674;0.381939602;0.480458557;0.532999847;0.596046968;0.731134663;0.666482204;0.579795543;0.518632634;0.459149428;0.485999643;0.38903025;0.383563531;0.437505651;0.453757076;0.536563763;0.655288483
A;0.235;0.295;0.39;0.51;0.645;0.7;0.775;0.725;0.675;0.53;0.525;0.49;0.46;0.45;0.445;0.495;0.47;0.565
A;0.234098096;0.275522718;0.343955262;0.423171511;0.558239564;0.57084875;0.646469433;0.682520918;0.563641148;0.480791903;0.480808372;0.46462458;0.43576872;0.390759011;0.401577152;0.453801948;0.482630859;0.62487657
A;0.270867567;0.315686249;0.37486345;0.491295906;0.58654264;0.669051037;0.756654691;0.651005095;0.5990798;0.579346615;0.496905276;0.435727894;0.392808805;0.37119838;0.412631401;0.430353228;0.541567488;0.676168827
A;0.27;0.285;0.39;0.445;0.625;0.655;0.635;0.655;0.66;0.54;0.52;0.515;0.43;0.415;0.47;0.43;0.415;0.57
A;0.215;0.305;0.345;0.465;0.57;0.675;0.65;0.68;0.635;0.57;0.505;0.485;0.41;0.455;0.38;0.43;0.475;0.52
A;0.236630564;0.290711416;0.454990597;0.556157067;0.606729961;0.836068858;0.836006814;0.81081688;0.738596478;0.615727351;0.503864663;0.494798335;0.39546857;0.411792096;0.427915702;0.431506386;0.505694473;0.65716498
A;0.215;0.245;0.43;0.525;0.56;0.705;0.755;0.74;0.645;0.58;0.52;0.42;0.465;0.49;0.41;0.51;0.47;0.635
A;0.237448294;0.33173523;0.371625267;0.503920532;0.636348664;0.772162051;0.754045082;0.699801492;0.619944764;0.574695779;0.509351023;0.440493255;0.39696756;0.46586621;0.436842266;0.442288088;0.538390298;0.581849559
