Class;4.76;4.78;4.8;4.82;4.84;4.86;4.88;4.9;4.92;4.94;4.96;4.98;5;5.02;5.04;5.06;5.08;5.1;5.12
A;2.102275239;2.226787678;2.412654073;2.948598919;4.199136894;5.815994074;8.127594573;10.04039436;11.8088319;12.13725602;11.39018138;9.423245751;7.15134487;4.765758718;3.313113596;2.293555218;1.82618244;1.651143214;1.494149269
A;2.335;2.215;2.375;2.895;3.95;5.465;7.26;9.47;11.185;12.4;11.64;10.31;7.88;5.935;4.005;2.83;2.16;1.78;1.64
A;2.19;2.195;2.39;2.83;3.98;5.355;7.31;9.71;11.31;12.305;11.755;10.42;8.21;6.19;4.36;2.925;2.38;1.85;1.785
A;1.993663835;1.926829698;2.288129469;2.811243467;3.803987674;5.224165766;7.128266914;9.174100206;10.57580155;10.97731481;10.20085964;8.794992988;6.801614487;4.792944865;3.32310151;2.330301528;1.73623173;1.469267016;1.458612452
A;2.525;2.32;2.59;3.265;4.5;6.205;8.73;11.305;13.415;14.34;13.985;12.025;9.255;6.855;4.7;3.085;2.285;1.775;1.78
A;2.13394618;2.025868081;2.260006602;2.823587862;3.70962884;5.317623688;7.246245286;9.021952753;10.39765103;10.91633787;10.10423133;8.607770907;6.709682428;4.836891673;3.216139416;2.420245117;1.833203591;1.494646919;1.521653343
A;1.899268631;1.863366745;2.125418104;2.595684756;3.522663851;5.001836824;6.809926142;8.223877057;9.778731224;10.23403583;9.540268119;8.205685822;6.212555937;4.512384629;3.077974456;2.268858003;1.739581795;1.420476356;1.257146803
A;2.29;2.24;2.41;2.955;3.975;5.48;7.54;9.475;11.225;11.855;11.51;10.24;7.85;6.18;4.085;3.03;2.105;1.885;1.68
A;2.27;2.265;2.435;3.01;3.935;5.575;7.74;9.83;11.945;13.045;12.275;10.525;8.535;6.32;4.24;2.87;2.12;1.79;1.635
A;1.968310989;1.897672223;2.327872724;2.843918728;3.748617304;5.193432066;7.184737809;9.037423082;10.61218493;11.15201847;10.11769682;8.753768945;6.583580005;4.776143645;3.277303181;2.16327643;1.948369205;1.585568368;1.507927473
A;2.105;2.19;2.455;3.025;4.08;5.875;7.875;10.245;11.8;12.605;12.04;9.88;7.835;5.56;3.69;2.6;2.07;1.705;1.6
A;2.046802411;2.229782261;2.31662413;2.978468396;4.299651764;5.565026673;7.937985623;10.28568916;11.79004145;12.3251487;11.55457196;9.634726313;7.376410696;5.300717209;3.629329033;2.383825043;1.807354872;1.645999891;1.558968941
A;2.1;2.125;2.27;2.82;3.57;4.715;6.43;8.39;9.62;10.295;10.255;8.6;6.855;4.915;3.52;2.55;1.91;1.905;1.655
A;2.19;2.275;2.545;3.0;4.045;5.895;7.885;10.0;11.73;12.665;11.775;9.95;7.725;5.27;3.79;2.615;1.955;1.62;1.64
A;2.05317114;2.038465218;2.199164723;2.669976614;3.48573923;4.772299898;6.392612316;8.161336082;9.480778636;9.818521712;9.092249882;7.568331431;6.070091831;4.460420198;3.204844935;2.290395143;1.912654796;1.584043526;1.662713614
A;2.28668433;2.123371104;2.395594549;2.878362287;4.10696048;5.731200926;7.956320395;10.43900009;12.16671214;12.39887141;11.3771828;10.05966025;7.433503611;5.105072213;3.589747028;2.466385687;1.876526766;1.638809541;1.535322815
A;2.2;2.215;2.29;2.995;4.16;5.52;7.41;9.725;11.585;12.645;12.075;10.425;8.36;6.035;4.265;2.955;2.24;1.825;1.6
A;2.040952764;1.963225754;2.279516157;2.892443337;3.962758074;5.716091363;7.462473849;9.512222121;10.81929835;11.33459586;10.42166545;9.006171485;6.922046958;4.911769363;3.382339096;2.543450177;1.905304124;1.561891775;1.578178951
A;1.900577117;1.835032736;2.070462326;2.548131492;3.4613651;4.862819793;6.533168406;8.334406114;9.545227417;9.967932201;9.456546001;7.881698152;6.255552976;4.264538909;3.093178568;2.275682829;1.721820648;1.574922724;1.396225531
A;2.3;2.425;2.385;3.02;4.155;5.575;7.605;9.725;11.52;12.71;12.125;10.6;8.67;6.335;4.37;3.02;2.205;1.87;1.655
A;2.085;2.045;2.295;2.72;3.505;4.85;6.45;8.24;10.19;10.83;10.36;8.985;7.075;5.33;3.705;2.57;2.125;1.905;1.635
A;2.38;2.255;2.675;3.24;4.05;6.03;8.24;10.535;12.69;13.37;12.965;11.365;8.86;6.48;4.64;3.065;2.365;1.88;1.75
A;1.977320812;2.150533616;2.395931754;3.104139343;4.331034658;6.107948082;8.263584338;10.75145473;12.30789788;12.86540419;11.76247629;9.99841484;7.3751907;5.301977358;3.663824315;2.473631998;1.976274749;1.547996944;1.48189724
A;2.235;2.165;2.4;2.985;4.015;5.43;7.395;9.385;11.565;12.44;11.965;10.5;8.095;6.19;4.045;2.975;2.215;1.815;1.635
