Class;3.22;3.24;3.26;3.28;3.3;3.32;3.34;3.36;3.38;3.4;3.42;3.44;3.46;3.48;3.5;3.52
A;1.118807423;1.163920626;1.375050414;1.55911228;1.887536395;1.822573383;1.708888113;1.472494932;1.062867052;0.84632368;0.611735027;0.517899565;0.463763722;0.508876925;0.501658812;0.490831644
A;1.255;1.185;1.235;1.485;1.675;1.775;1.695;1.48;1.12;0.905;0.725;0.58;0.525;0.475;0.5;0.535
A;1.235;1.2;1.305;1.38;1.52;1.66;1.65;1.37;1.105;0.92;0.77;0.66;0.51;0.505;0.575;0.58
A;1.165076398;1.199649375;1.366793721;1.471950667;1.689194342;1.808253711;1.588716809;1.284674923;1.068348696;0.803379744;0.655623132;0.518781367;0.49342494;0.496840123;0.518614042;0.532851114
A;1.205;1.3;1.415;1.81;2.04;2.07;1.99;1.655;1.265;1.005;0.74;0.645;0.55;0.52;0.56;0.57
A;1.118282151;1.18672817;1.285746235;1.575667688;1.725150946;1.743182677;1.647745206;1.374012037;1.096689289;0.801318341;0.587049011;0.56545016;0.464632066;0.527621104;0.479005349;0.538433256
A;1.079693434;1.069022338;1.294758284;1.348583173;1.481407858;1.55515593;1.506661001;1.258811692;0.9488354;0.745994772;0.634881099;0.493117265;0.460913978;0.464556696;0.462835924;0.500480935
A;1.235;1.13;1.18;1.36;1.46;1.56;1.48;1.37;1.02;0.86;0.625;0.615;0.58;0.565;0.5;0.54
A;1.125;1.12;1.15;1.185;1.31;1.325;1.29;1.16;1.01;0.82;0.62;0.66;0.525;0.52;0.475;0.56
A;1.184527642;1.280383918;1.386702025;1.576315909;1.941077538;1.831065341;1.809183445;1.466214093;1.121208118;0.864904626;0.695246314;0.58324575;0.547194146;0.543431118;0.550722786;0.567129037
A;1.22;1.33;1.385;1.64;1.905;1.89;1.91;1.555;1.16;0.89;0.67;0.56;0.51;0.485;0.535;0.47
A;1.254467933;1.364918586;1.486455074;1.858044568;2.079375138;2.218829293;2.066417815;1.687648989;1.308875053;0.90644123;0.699668624;0.542046397;0.520217116;0.562050184;0.464025384;0.57644973
A;1.14;1.11;1.2;1.35;1.47;1.45;1.48;1.36;1.09;0.84;0.6;0.56;0.58;0.47;0.52;0.6
A;1.135;1.085;1.125;1.26;1.3;1.36;1.31;1.1;0.975;0.795;0.59;0.545;0.58;0.48;0.485;0.56
A;1.208167367;1.155222262;1.44540521;1.635221317;1.938227546;1.846858732;1.757464822;1.562180701;1.076722859;0.868689268;0.61867889;0.540165648;0.521869742;0.523816967;0.542002158;0.538449079
