A;0.405;0.4;0.435;0.455;0.465;0.595;0.695;0.9;1.085;1.46;1.615;1.88;2.27;2.53;2.41;2.31;1.995;1.885;1.555;1.195;0.95;0.755;0.585;0.485;0.47;0.365;0.315;0.275
A;0.403139774;0.395889356;0.43565965;0.491697663;0.531409589;0.625462685;0.743014464;1.034012063;1.312501394;1.556513301;1.896302386;2.084241261;2.200107868;2.16217839;2.026455819;2.01562494;1.713687511;1.426282046;1.14058899;0.882259129;0.752035657;0.574943226;0.506144023;0.379606072;0.352511364;0.292877325;0.296418875;0.267576739
A;0.323833344;0.350356654;0.369798554;0.422932529;0.414083106;0.553862181;0.658287243;0.929027169;1.044057187;1.244004851;1.525352853;1.603239006;1.776710156;1.856298805;1.737704684;1.700604495;1.548383815;1.233374936;0.952005095;0.773317261;0.649459659;0.444198598;0.391098941;0.306153217;0.382208961;0.268968794;0.263652277;0.279598709
A;0.4;0.42;0.42;0.455;0.515;0.695;0.72;0.91;1.18;1.35;1.735;2.08;2.39;2.59;2.62;2.58;2.37;2.07;1.58;1.365;1.06;0.81;0.645;0.48;0.41;0.34;0.315;0.29
A;0.39;0.42;0.4;0.465;0.55;0.69;0.765;1.045;1.32;1.675;2.02;2.37;2.465;2.665;2.795;2.405;2.1;1.88;1.565;1.285;0.855;0.745;0.505;0.39;0.34;0.355;0.265;0.235
A;0.42;0.42;0.38;0.42;0.56;0.565;0.785;0.93;1.13;1.51;1.855;2.21;2.405;2.54;2.59;2.5;2.185;1.905;1.635;1.37;1.05;0.745;0.61;0.51;0.44;0.325;0.36;0.305
A;0.361425472;0.376250736;0.338121706;0.419498557;0.557981654;0.603701571;0.833386829;0.994127629;1.182617581;1.586640931;1.893732999;2.1122696;2.227211259;2.386938296;2.147094681;2.161127705;1.87176873;1.517656861;1.254351032;0.900176088;0.771241017;0.534559052;0.419775841;0.380085792;0.337075643;0.309421866;0.312702353;0.298154372
A;0.39;0.37;0.41;0.405;0.46;0.645;0.745;0.9;1.075;1.45;1.905;2.155;2.27;2.48;2.315;2.235;2.08;1.765;1.405;1.24;0.895;0.675;0.565;0.465;0.385;0.37;0.355;0.295
A;0.37635496;0.397836612;0.408535926;0.41215917;0.546540756;0.557283767;0.759799099;0.938994939;1.209609059;1.490988039;1.598426889;1.799196144;2.010660344;2.110944468;2.017732044;1.903024858;1.562644527;1.388874814;1.085883091;0.860118181;0.686414014;0.521418381;0.451577885;0.372731716;0.351210736;0.275948484;0.286687125;0.284949788
A;0.39;0.395;0.4;0.455;0.495;0.61;0.82;1.12;1.365;1.705;2.065;2.265;2.695;2.805;2.815;2.49;2.36;1.9;1.6;1.215;0.9;0.675;0.545;0.465;0.415;0.34;0.285;0.305
A;0.365048009;0.381253056;0.37221669;0.440565188;0.521475928;0.676060522;0.891885832;1.075262075;1.343238145;1.690337657;1.825132864;2.058896927;2.258612194;2.224468395;2.123758524;1.987144351;1.625722094;1.334386913;1.030472437;0.888413547;0.643796588;0.503524996;0.422577715;0.339867497;0.348855143;0.280543185;0.312877762;0.31468942
A;0.29143157;0.412731893;0.412745751;0.445235031;0.514014441;0.628142657;0.794459195;1.038890977;1.393456112;1.742694134;2.063132865;2.313404503;2.380726942;2.411523665;2.261257755;1.993547806;1.850717305;1.517529911;1.209964564;0.896490071;0.67725074;0.523419564;0.40192523;0.354828436;0.322200577;0.278766055;0.307690068;0.262465984
A;0.395;0.425;0.46;0.475;0.45;0.545;0.72;0.925;1.145;1.515;1.795;2.085;2.325;2.57;2.66;2.47;2.34;1.97;1.65;1.35;1.03;0.85;0.58;0.515;0.4;0.295;0.31;0.325
A;0.38;0.37;0.5;0.445;0.515;0.625;0.77;1.075;1.26;1.635;1.94;2.305;2.41;2.655;2.8;2.53;2.2;1.85;1.58;1.18;0.88;0.655;0.575;0.465;0.38;0.36;0.32;0.285
A;0.388803172;0.42696265;0.419690248;0.461449711;0.446945333;0.634097257;0.795767979;1.050131933;1.244539414;1.52796771;2.114810355;2.051183151;2.232890458;2.394594869;2.212911144;2.249242836;1.869496056;1.578810518;1.255420225;0.957485866;0.741281391;0.537765298;0.468722114;0.410591744;0.376082785;0.323393662;0.287063655;0.257994259
A;0.455;0.42;0.33;0.425;0.435;0.595;0.695;0.99;1.12;1.43;1.62;1.9;2.33;2.505;2.5;2.445;2.235;1.885;1.58;1.3;0.905;0.73;0.545;0.505;0.37;0.36;0.37;0.29
A;0.365940357;0.389487624;0.414853826;0.460146172;0.554337634;0.713759947;0.829695291;1.090568457;1.427521489;1.789831153;2.012651028;2.230040016;2.360469422;2.340538493;2.431102452;2.119517616;1.762628073;1.405764049;1.24996884;0.909399071;0.679330172;0.577882908;0.525355891;0.347815204;0.317023697;0.300717879;0.335142869;0.295283004
A;0.37304232;0.392865187;0.385651348;0.425310973;0.493775606;0.578496988;0.72993033;0.991205878;1.151569272;1.432709359;1.809349049;2.032839185;2.231038344;2.245518111;2.157183732;1.971567557;1.901254755;1.521014222;1.171397349;0.926288264;0.742475116;0.580305223;0.414499762;0.342423868;0.355013797;0.295546931;0.28293964;0.268536268
A;0.321619556;0.377304891;0.418673505;0.395280338;0.533633555;0.654023564;0.786991693;0.993612447;1.178711207;1.432028553;1.760837064;2.07708173;2.120176707;2.157876398;2.098618001;1.841613375;1.665560467;1.345720303;1.076249735;0.837267466;0.693523043;0.512027938;0.415047414;0.388089343;0.337758501;0.305450016;0.289282516;0.291078225
A;0.4;0.435;0.395;0.455;0.43;0.585;0.765;0.91;1.155;1.555;1.77;2.225;2.45;2.53;2.705;2.505;2.225;2.02;1.59;1.245;1.02;0.705;0.55;0.485;0.38;0.335;0.3;0.275
A;0.395;0.395;0.45;0.42;0.52;0.565;0.72;0.98;1.13;1.455;1.775;1.97;2.35;2.305;2.475;2.33;2.005;1.8;1.51;1.255;0.94;0.675;0.5;0.43;0.41;0.365;0.27;0.315
A;0.341377486;0.387922652;0.391500487;0.466532089;0.498711414;0.654165593;0.793679982;0.947381575;1.267401046;1.494366519;1.782073445;1.966280499;2.146709889;2.071702509;2.057321529;1.925062726;1.560377839;1.336850927;1.072430208;0.841862679;0.591586777;0.468239258;0.362805138;0.332448036;0.33065609;0.321711502;0.289553371;0.289574565
A;0.418622253;0.377128696;0.402244421;0.445812811;0.532705371;0.695763243;0.741174457;1.036365149;1.350008507;1.493381438;1.835826169;1.973499674;2.203972753;2.147834289;2.010380583;1.995552511;1.678418881;1.439439918;1.196506665;0.890307871;0.634560324;0.587147542;0.442298116;0.366169438;0.291773685;0.295459334;0.348022048;0.286428377
A;0.351595066;0.396886566;0.465744263;0.425878222;0.594483156;0.64156191;0.781084672;1.025833771;1.413556099;1.685348681;1.88116137;2.165712812;2.377821992;2.245572287;2.149570533;2.062548632;1.776230049;1.440965;1.169021558;0.92976832;0.692366033;0.610846697;0.416841377;0.375137795;0.329832885;0.304449262;0.329832885;0.289960139
A;0.34;0.42;0.405;0.465;0.5;0.54;0.77;0.87;1.16;1.455;1.715;1.88;2.185;2.365;2.2;2.17;2.0;1.75;1.47;1.08;0.835;0.675;0.565;0.49;0.375;0.325;0.32;0.305
A;0.386440995;0.336583884;0.390054988;0.390038339;0.487985106;0.552119213;0.699923091;0.92968339;1.177228543;1.396300865;1.656340992;1.834422616;1.937686317;1.941323201;2.021426843;1.741832325;1.588580405;1.358884619;1.016973395;0.810331533;0.585952683;0.537860946;0.468414066;0.407848167;0.377549609;0.277849954;0.304561574;0.318782381
A;0.39;0.355;0.385;0.395;0.5;0.535;0.76;0.87;1.115;1.48;1.795;2.08;2.295;2.345;2.505;2.35;2.215;1.845;1.515;1.215;0.955;0.74;0.585;0.455;0.36;0.33;0.31;0.295
A;0.375;0.325;0.42;0.465;0.475;0.61;0.74;0.975;1.24;1.58;1.815;2.2;2.47;2.59;2.62;2.46;2.195;1.87;1.665;1.3;0.985;0.71;0.585;0.44;0.415;0.38;0.335;0.245
A;0.344146136;0.335254287;0.392641839;0.372917938;0.432106979;0.589840384;0.704575028;0.928703428;1.125913532;1.337547106;1.595898013;1.828554137;2.018818376;1.905740726;1.961349908;1.848399412;1.582963925;1.346306021;1.081107504;0.812248211;0.63646524;0.544982337;0.390886588;0.310166379;0.259973223;0.299380565;0.241987234;0.272496948
A;0.367429602;0.409731035;0.385820032;0.413429792;0.567750914;0.683493479;0.841506468;1.131765173;1.44422676;1.795170436;2.144182047;2.298499724;2.60174887;2.583361886;2.542782357;2.324149857;1.993539011;1.717906517;1.319113272;1.008649211;0.77166418;0.543888145;0.433624812;0.406073621;0.315991525;0.334402626;0.266416608;0.255347898
A;0.45;0.42;0.515;0.465;0.565;0.74;0.875;1.025;1.255;1.665;1.92;2.14;2.315;2.29;2.305;1.995;1.81;1.55;1.335;1.01;0.77;0.545;0.505;0.36;0.36;0.335;0.325;0.315
A;0.415;0.41;0.425;0.515;0.495;0.625;0.865;1.05;1.305;1.63;2.06;2.5;2.59;2.79;2.805;2.635;2.405;2.055;1.735;1.255;0.975;0.68;0.6;0.45;0.35;0.34;0.31;0.29
A;0.381256367;0.312886047;0.404732506;0.413632477;0.484081647;0.604582346;0.849637676;0.992116773;1.308600166;1.607076077;1.772595481;2.05125486;2.126218007;1.993676578;2.158054516;1.775528701;1.592105585;1.334179368;1.082780258;0.760931977;0.609283108;0.458588919;0.375912233;0.323615822;0.298704204;0.275207312;0.304089846;0.210600369
A;0.294158679;0.369963606;0.398834958;0.400651437;0.431320036;0.635261619;0.712846697;0.902393206;1.162265286;1.508745009;1.721670691;1.932833317;2.147622491;2.178329555;2.091649255;1.938272071;1.653138093;1.503325486;1.07927778;0.907795633;0.700229638;0.530619531;0.418709388;0.368164222;0.312203808;0.295962337;0.306807792;0.26348367
A;0.375;0.385;0.39;0.445;0.515;0.55;0.66;0.88;1.145;1.43;1.88;2.07;2.39;2.48;2.465;2.46;2.1;1.77;1.485;1.19;1.015;0.735;0.535;0.495;0.42;0.4;0.36;0.285
A;0.395;0.365;0.415;0.445;0.555;0.67;0.755;1.005;1.435;1.655;2.1;2.35;2.665;3.015;2.725;2.635;2.3;2.02;1.565;1.225;0.805;0.7;0.57;0.485;0.345;0.345;0.325;0.305
