B;0.2854;0.2911;0.2829;0.2846;0.3097;0.3343;0.3411;0.3846;0.4103;0.4494;0.468;0.5223;0.53;0.5931;0.6177;0.6157;0.6449;0.6729;0.6351;0.6506;0.582;0.5634;0.5163;0.4577;0.4054;0.396;0.3297;0.2937;0.2543;0.2191;0.2109;0.2094;0.1889;0.1946;0.1709;0.1663;0.1857;0.1729;0.1737;0.1703;0.1914;0.1814;0.1714;0.174;0.188;0.1811;0.1797;0.1783
B;0.2179;0.2308;0.2246;0.2241;0.2349;0.2472;0.27;0.2877;0.2987;0.3441;0.3587;0.3805;0.441;0.4656;0.4856;0.5128;0.5087;0.5272;0.5215;0.4956;0.461;0.4579;0.4126;0.359;0.3156;0.2864;0.2705;0.2003;0.2015;0.1759;0.1767;0.1569;0.1528;0.1487;0.141;0.1418;0.1479;0.1318;0.1333;0.1297;0.1269;0.1326;0.12;0.1431;0.1426;0.1449;0.1244;0.1336
Multivariate_threshold|Rh ka Rayleigh <= -0.131672;0.24148950955581452;0.24205169983121172;0.24192420226787398;0.24717951447659695;0.25553109182658734;0.27050587809744353;0.2936531426291949;0.31716358158368646;0.34462215822077163;0.3735023995152497;0.3978876613872639;0.4342679334599964;0.46617944793861205;0.492168008951368;0.5204483379258685;0.5420055648755654;0.5542968781690496;0.5543079921608313;0.5468985073647671;0.5362774938908769;0.5085897242207841;0.48413235569446655;0.4416084193347409;0.39777277601821726;0.349154142453741;0.3146810623632177;0.27319091837511755;0.2349365173786797;0.2148581412562553;0.18954902355472805;0.18231445621257786;0.16797064331779082;0.16314531059183324;0.15654639365910442;0.15355481394866125;0.15254851037561348;0.1483203933028691;0.1469090435004551;0.149133083416972;0.1466683429986582;0.14635467505089678;0.14920299748411897;0.14625475048661526;0.14918653534958096;0.14928810517287752;0.150307380743378;0.15112378477632277;0.15310183300078037
Multivariate_threshold|Rh ka Rayleigh > 0.174267;0.2794975642690182;0.2747482357844907;0.27814774906046;0.2808957227608518;0.29250206619422026;0.30977042151319817;0.3313584459974888;0.3613946850050921;0.3936960857803049;0.4307544836963517;0.4556608180061821;0.5026643815136285;0.5277224801038428;0.5592144391944306;0.594035207327092;0.6093962409566678;0.6272177502519065;0.6283979833505542;0.6196496297823398;0.6149415105692717;0.5762052988453191;0.5473227418531984;0.49567106753021745;0.4457111792188261;0.39562003409022944;0.3545454149371681;0.30587378004619725;0.2739860347819943;0.239296820458626;0.2140974019856826;0.20106801808363944;0.19190450986302782;0.18119651826149882;0.1762989842538685;0.1696144983765697;0.16937521232796038;0.16736996024580197;0.16427001798740878;0.16945875016797898;0.16519712042588972;0.16782511611537876;0.16802744082994434;0.16527980994986846;0.16916672093624244;0.17095747842537037;0.17031658204786362;0.17179192109024086;0.17093319664094964
Multivariate_threshold|Rh ka Rayleigh <= -0.054351;0.25109534618930685;0.2503151478087058;0.25107903735219544;0.2557006658778772;0.264874825480842;0.28042926913616933;0.3031824644296678;0.32834217929912085;0.3570246906486403;0.38797181058404523;0.41248876392908135;0.45155387748612136;0.48173331717421913;0.5091127608107671;0.5390460654647297;0.5590373185377907;0.5727262871373644;0.5730328744763191;0.5652850152278921;0.5561583770049625;0.5256783168526338;0.5001025633472462;0.4552717591309581;0.4098883255534468;0.3608975417794268;0.32475604413260245;0.2814509104293375;0.2448055645483747;0.22103456785129355;0.19575317461176647;0.18705407398541085;0.17401948780026014;0.16770742126075455;0.16153849756374455;0.1576136037542426;0.15680114975046053;0.15313482091231528;0.15129671042995918;0.15427002177780721;0.1513511506384424;0.15178093406022178;0.15396052924576456;0.15106298428141143;0.15423615970159113;0.15476464063317047;0.15536433828429574;0.15634727601912185;0.15760838213549203
Multivariate_threshold|Rh ka Rayleigh <= 0.052573;0.264378928829494;0.2617423871310158;0.2637389453893422;0.2674842744428816;0.2777959548837127;0.2941519868923928;0.3163602373266339;0.34380067939859577;0.37417572816251654;0.4079810638142145;0.4326801287890481;0.4754580177235344;0.5032422304786021;0.5325450780809764;0.5647642262151202;0.5825899476227627;0.5982116858986603;0.5989268732143689;0.5907110875194709;0.583650969673577;0.5493095466029092;0.5221872167960652;0.47416632399282405;0.42664250424948735;0.3771370866906494;0.33868839152079094;0.2928733706736597;0.25845313202848985;0.22957573674960444;0.20433268271947533;0.19360832915031853;0.1823842277626666;0.1740162079283312;0.16844190715687438;0.1632263652302815;0.16268197915971072;0.1597925280392817;0.1573642648220948;0.161373717982236;0.15782684501515992;0.15928472188502293;0.16053955705254483;0.15771212619413355;0.16121911235226952;0.1623379540408823;0.16235743175087458;0.1635706632410206;0.16384033465946932
Multivariate_threshold|Rh ka Rayleigh > 0.052573;0.264378928829494;0.2617423871310158;0.2637389453893422;0.2674842744428816;0.2777959548837127;0.2941519868923928;0.3163602373266339;0.34380067939859577;0.37417572816251654;0.4079810638142145;0.4326801287890481;0.4754580177235344;0.5032422304786021;0.5325450780809764;0.5647642262151202;0.5825899476227627;0.5982116858986603;0.5989268732143689;0.5907110875194709;0.583650969673577;0.5493095466029092;0.5221872167960652;0.47416632399282405;0.42664250424948735;0.3771370866906494;0.33868839152079094;0.2928733706736597;0.25845313202848985;0.22957573674960444;0.20433268271947533;0.19360832915031853;0.1823842277626666;0.1740162079283312;0.16844190715687438;0.1632263652302815;0.16268197915971072;0.1597925280392817;0.1573642648220948;0.161373717982236;0.15782684501515992;0.15928472188502293;0.16053955705254483;0.15771212619413355;0.16121911235226952;0.1623379540408823;0.16235743175087458;0.1635706632410206;0.16384033465946932
Multivariate_threshold|Rh ka Rayleigh > -0.054351;0.25109534618930685;0.2503151478087058;0.25107903735219544;0.2557006658778772;0.264874825480842;0.28042926913616933;0.3031824644296678;0.32834217929912085;0.3570246906486403;0.38797181058404523;0.41248876392908135;0.45155387748612136;0.48173331717421913;0.5091127608107671;0.5390460654647297;0.5590373185377907;0.5727262871373644;0.5730328744763191;0.5652850152278921;0.5561583770049625;0.5256783168526338;0.5001025633472462;0.4552717591309581;0.4098883255534468;0.3608975417794268;0.32475604413260245;0.2814509104293375;0.2448055645483747;0.22103456785129355;0.19575317461176647;0.18705407398541085;0.17401948780026014;0.16770742126075455;0.16153849756374455;0.1576136037542426;0.15680114975046053;0.15313482091231528;0.15129671042995918;0.15427002177780721;0.1513511506384424;0.15178093406022178;0.15396052924576456;0.15106298428141143;0.15423615970159113;0.15476464063317047;0.15536433828429574;0.15634727601912185;0.15760838213549203
Multivariate_threshold|Rh ka Rayleigh <= 0.174267;0.2794975642690182;0.2747482357844907;0.27814774906046;0.2808957227608518;0.29250206619422026;0.30977042151319817;0.3313584459974888;0.3613946850050921;0.3936960857803049;0.4307544836963517;0.4556608180061821;0.5026643815136285;0.5277224801038428;0.5592144391944306;0.594035207327092;0.6093962409566678;0.6272177502519065;0.6283979833505542;0.6196496297823398;0.6149415105692717;0.5762052988453191;0.5473227418531984;0.49567106753021745;0.4457111792188261;0.39562003409022944;0.3545454149371681;0.30587378004619725;0.2739860347819943;0.239296820458626;0.2140974019856826;0.20106801808363944;0.19190450986302782;0.18119651826149882;0.1762989842538685;0.1696144983765697;0.16937521232796038;0.16736996024580197;0.16427001798740878;0.16945875016797898;0.16519712042588972;0.16782511611537876;0.16802744082994434;0.16527980994986846;0.16916672093624244;0.17095747842537037;0.17031658204786362;0.17179192109024086;0.17093319664094964
Multivariate_threshold|Rh ka Rayleigh > -0.131672;0.24148950955581452;0.24205169983121172;0.24192420226787398;0.24717951447659695;0.25553109182658734;0.27050587809744353;0.2936531426291949;0.31716358158368646;0.34462215822077163;0.3735023995152497;0.3978876613872639;0.4342679334599964;0.46617944793861205;0.492168008951368;0.5204483379258685;0.5420055648755654;0.5542968781690496;0.5543079921608313;0.5468985073647671;0.5362774938908769;0.5085897242207841;0.48413235569446655;0.4416084193347409;0.39777277601821726;0.349154142453741;0.3146810623632177;0.27319091837511755;0.2349365173786797;0.2148581412562553;0.18954902355472805;0.18231445621257786;0.16797064331779082;0.16314531059183324;0.15654639365910442;0.15355481394866125;0.15254851037561348;0.1483203933028691;0.1469090435004551;0.149133083416972;0.1466683429986582;0.14635467505089678;0.14920299748411897;0.14625475048661526;0.14918653534958096;0.14928810517287752;0.150307380743378;0.15112378477632277;0.15310183300078037
