A;0.1824;0.1818;0.1879;0.1874;0.1656;0.1818;0.1715;0.1818;0.1956;0.2044;0.1824;0.1994;0.2009;0.1932;0.2218;0.2179;0.2326;0.2371;0.245;0.2615;0.2862;0.265;0.2932;0.2797;0.2979;0.3215;0.3332;0.3479;0.3582;0.355;0.3741;0.3697;0.3715;0.3779;0.3768;0.3818;0.3826;0.4009;0.3871;0.365;0.3785;0.3541;0.3579;0.3506;0.3309;0.3371;0.3315;0.3003;0.3032;0.2838;0.2576;0.2659;0.2576;0.255;0.2229;0.2265;0.2288;0.2091;0.2059;0.2112;0.2065;0.1965;0.185;0.1929;0.1809;0.165;0.1556;0.1609;0.1641;0.1468;0.1438;0.16;0.1518;0.1376;0.1371;0.1288
A;0.1373;0.1534;0.1488;0.148;0.1454;0.1656;0.1495;0.1566;0.1624;0.1634;0.1561;0.1554;0.1617;0.1615;0.1866;0.1795;0.1876;0.1963;0.2139;0.2063;0.2232;0.2183;0.2317;0.238;0.2678;0.2649;0.2541;0.2746;0.2795;0.2971;0.3046;0.2951;0.3046;0.2968;0.3022;0.3032;0.2966;0.3083;0.3095;0.3044;0.3012;0.3054;0.2851;0.2683;0.2785;0.2693;0.269;0.2573;0.2302;0.2429;0.2254;0.2261;0.2056;0.2056;0.2139;0.191;0.1817;0.1841;0.1737;0.1593;0.1749;0.1573;0.1541;0.151;0.1522;0.1549;0.1371;0.1405;0.1273;0.1322;0.1339;0.1107;0.1215;0.1154;0.1078;0.1078
B;0.1543;0.1557;0.1649;0.1486;0.1689;0.1546;0.1638;0.1797;0.1676;0.1849;0.1857;0.1859;0.1938;0.1895;0.1976;0.193;0.2124;0.2211;0.23;0.2373;0.2627;0.2641;0.2578;0.2584;0.2949;0.2819;0.3032;0.3019;0.3281;0.3214;0.3459;0.357;0.3516;0.3543;0.3259;0.3543;0.363;0.3549;0.3446;0.3241;0.33;0.3181;0.3243;0.3116;0.3046;0.2892;0.2905;0.2819;0.2635;0.2619;0.24;0.2565;0.2362;0.2338;0.2095;0.2192;0.1973;0.1949;0.2014;0.1819;0.177;0.1714;0.1608;0.1641;0.1446;0.1627;0.1481;0.147;0.1395;0.1403;0.1259;0.1395;0.1295;0.1308;0.1081;0.1057
B;0.1653;0.1739;0.1692;0.1706;0.1708;0.1781;0.1828;0.1892;0.1767;0.1981;0.1967;0.2008;0.1992;0.2028;0.2378;0.2369;0.2156;0.2311;0.2389;0.2489;0.2678;0.2653;0.2886;0.2833;0.2972;0.3125;0.3194;0.3297;0.3419;0.3617;0.3661;0.3711;0.3689;0.3714;0.3761;0.3975;0.3739;0.3781;0.3719;0.3786;0.3711;0.3672;0.3583;0.3372;0.33;0.3158;0.3186;0.3194;0.2781;0.2675;0.2564;0.2706;0.2378;0.2444;0.2267;0.2222;0.2278;0.2075;0.2122;0.2094;0.2022;0.1875;0.18;0.1797;0.1739;0.1769;0.1628;0.1547;0.1478;0.1319;0.1475;0.1478;0.1431;0.1469;0.1458;0.1231
B;0.1671;0.1783;0.174;0.1711;0.1754;0.1817;0.1863;0.186;0.1914;0.1717;0.1983;0.1877;0.21;0.2209;0.2037;0.2203;0.2174;0.2391;0.232;0.2494;0.2717;0.2717;0.2926;0.2989;0.3209;0.3254;0.3291;0.3249;0.3694;0.3551;0.3634;0.3674;0.3643;0.3666;0.3631;0.3709;0.3506;0.3737;0.366;0.368;0.3463;0.34;0.3514;0.3386;0.3291;0.3063;0.302;0.2946;0.2883;0.2831;0.264;0.2711;0.2477;0.2409;0.2363;0.2217;0.214;0.2123;0.212;0.1963;0.1871;0.1897;0.176;0.1837;0.1703;0.1614;0.162;0.1566;0.1554;0.1517;0.1509;0.1509;0.138;0.1431;0.1317;0.1351
B;0.1442;0.1351;0.1316;0.1337;0.1414;0.143;0.1451;0.1465;0.157;0.1402;0.1451;0.1574;0.1563;0.1637;0.1709;0.1679;0.1849;0.1974;0.1958;0.1942;0.2188;0.2119;0.2216;0.2305;0.24;0.254;0.2463;0.2737;0.277;0.2895;0.2877;0.2963;0.2914;0.286;0.2928;0.2893;0.3005;0.2977;0.2916;0.2807;0.2821;0.2809;0.2751;0.2658;0.2414;0.2495;0.2509;0.2314;0.2465;0.2095;0.2272;0.2042;0.2133;0.1821;0.1791;0.1833;0.1688;0.1605;0.1467;0.147;0.1523;0.1488;0.1356;0.1337;0.133;0.1328;0.1221;0.1265;0.1135;0.1247;0.1147;0.1079;0.1105;0.1012;0.0926;0.1021
B;0.1525;0.147;0.1513;0.148;0.162;0.1558;0.1693;0.1638;0.1765;0.1913;0.1685;0.1663;0.1737;0.1713;0.1955;0.183;0.203;0.1955;0.2102;0.2135;0.228;0.24;0.2422;0.2575;0.2737;0.263;0.284;0.296;0.2973;0.2943;0.332;0.3098;0.3247;0.3185;0.3227;0.32;0.332;0.3473;0.3327;0.3192;0.324;0.2965;0.3152;0.309;0.2888;0.2913;0.285;0.262;0.257;0.258;0.2442;0.221;0.2228;0.2253;0.2138;0.2035;0.1893;0.1888;0.183;0.1665;0.1735;0.176;0.153;0.1613;0.1555;0.1457;0.137;0.1455;0.1393;0.1263;0.1213;0.14;0.1258;0.1203;0.11;0.1145
B;0.1644;0.1539;0.1617;0.1683;0.1639;0.1706;0.1653;0.1692;0.1689;0.1694;0.1683;0.1836;0.1875;0.1883;0.1928;0.2069;0.2044;0.2169;0.2289;0.2439;0.2469;0.2581;0.2642;0.2617;0.2853;0.2831;0.3042;0.3042;0.3183;0.3408;0.3383;0.3389;0.3431;0.3597;0.3544;0.3522;0.3619;0.345;0.3467;0.3397;0.3492;0.345;0.3161;0.3183;0.3264;0.2931;0.3122;0.2708;0.2736;0.2875;0.2692;0.2478;0.2375;0.2189;0.2181;0.2067;0.1992;0.1958;0.1928;0.1892;0.1814;0.1714;0.1706;0.1656;0.1617;0.1544;0.145;0.1533;0.1353;0.1389;0.1411;0.1328;0.1322;0.1356;0.12;0.1244
B;0.1635;0.1641;0.1641;0.1778;0.1759;0.1692;0.1614;0.1843;0.1757;0.1908;0.1824;0.1795;0.1827;0.1959;0.2005;0.2243;0.2168;0.2268;0.2332;0.243;0.2405;0.2662;0.2678;0.2981;0.3159;0.3046;0.3065;0.3205;0.3303;0.3192;0.3489;0.3449;0.3595;0.3741;0.3886;0.3738;0.3651;0.3673;0.3589;0.3346;0.3589;0.34;0.3278;0.3262;0.3354;0.31;0.3;0.2978;0.2905;0.2684;0.2603;0.2362;0.2424;0.2454;0.2384;0.2286;0.2203;0.2124;0.203;0.2014;0.1935;0.1749;0.1695;0.1759;0.1705;0.1584;0.1643;0.1511;0.1522;0.1532;0.1395;0.1365;0.1322;0.1305;0.1308;0.1262
B;0.1737;0.167;0.159;0.1575;0.149;0.1708;0.1663;0.1608;0.168;0.1727;0.1683;0.1698;0.1745;0.1683;0.1885;0.1993;0.208;0.213;0.2095;0.2155;0.24;0.243;0.248;0.2617;0.2685;0.2873;0.2888;0.2898;0.293;0.3237;0.3192;0.3262;0.3357;0.339;0.3232;0.3418;0.3478;0.3365;0.3395;0.3423;0.331;0.3132;0.2978;0.313;0.2755;0.2888;0.2818;0.2687;0.2555;0.2465;0.2273;0.226;0.229;0.216;0.207;0.206;0.2062;0.187;0.1988;0.1817;0.174;0.1833;0.1635;0.1543;0.1583;0.1565;0.153;0.1533;0.1323;0.1283;0.1355;0.1225;0.123;0.1208;0.122;0.1095
