A;7.34;7.71;8.42;8.86;9.48;10.05;10.44;10.75;11.0;12.15;12.46;13.55;14.17;14.62;14.82;13.78;12.14;10.67;8.8;7.34;6.36;5.54;5.02;5.11;4.7
A;6.79;7.16;7.92;8.68;8.94;9.43;9.74;10.12;10.44;11.34;11.83;12.77;13.55;13.8;13.91;13.45;11.64;10.03;8.55;7.21;5.94;5.43;4.89;4.6;4.5
A;7.06;7.19;7.73;8.34;8.96;9.23;9.83;10.01;10.26;10.88;11.55;12.25;12.89;13.75;13.37;12.67;11.56;9.83;8.4;7.01;5.99;5.15;4.79;4.61;4.48
A;7.42;7.61;8.23;8.44;9.47;9.72;10.25;10.75;10.95;11.24;12.36;13.31;14.2;14.71;14.71;13.9;12.48;10.61;8.94;7.62;6.33;5.71;5.2;4.99;4.74
A;7.03;7.34;7.66;8.55;9.04;9.3;9.87;10.37;10.7;10.99;12.24;12.89;13.44;14.17;13.77;13.23;12.08;10.19;8.77;7.16;6.09;5.31;4.77;4.74;4.76
A;6.91;7.36;7.8;8.34;8.79;9.36;9.53;9.99;10.56;11.09;11.56;12.13;12.95;13.59;13.43;12.47;11.69;9.98;8.28;6.87;5.78;5.26;4.78;4.69;4.57
A;7.03;7.79;8.07;8.68;9.3;9.98;10.19;10.17;10.98;11.63;12.3;12.83;13.99;14.57;14.47;13.73;12.45;10.79;8.79;7.54;6.52;5.47;5.18;4.87;4.74
A;7.04;7.71;8.3;8.71;9.35;9.6;10.26;10.29;10.85;11.47;12.35;12.91;13.62;14.15;13.73;13.25;12.0;10.22;8.73;7.23;6.15;5.37;4.8;4.73;4.74
A;7.4;7.63;8.22;9.05;9.12;9.88;10.3;10.66;10.85;11.64;12.35;12.84;13.97;14.14;14.33;13.85;12.02;10.45;8.75;7.36;6.14;5.68;5.08;4.7;4.69
A;7.93;7.86;8.07;8.58;9.22;9.65;9.89;10.34;10.72;11.15;11.76;12.96;13.56;14.34;14.04;13.1;12.13;10.36;8.79;7.42;6.19;5.56;4.98;4.7;4.81
A;7.06;7.74;8.14;8.65;9.27;9.67;10.05;10.51;10.84;11.1;12.18;12.91;13.43;14.09;14.25;13.21;11.83;10.55;8.55;7.39;6.15;5.71;4.95;4.72;4.54
A;7.07;7.71;8.05;8.65;8.98;9.7;10.1;10.35;10.51;11.39;12.0;12.66;13.94;14.13;14.1;13.24;11.88;10.14;8.75;7.3;5.93;5.53;4.9;4.61;4.7
A;6.72;7.17;7.68;8.23;8.69;9.1;9.48;9.77;10.41;10.9;11.49;12.06;12.97;13.4;13.27;12.68;11.23;9.93;8.19;6.94;5.81;5.15;4.85;4.5;4.42
A;6.85;7.18;7.72;8.11;8.57;8.83;9.19;9.67;10.05;10.55;11.29;11.99;12.79;13.29;12.81;12.29;11.21;9.69;8.23;7.01;5.73;5.11;4.66;4.56;4.26
A;7.44;8.23;8.53;9.02;9.82;10.35;10.55;10.93;11.51;12.44;12.69;13.69;14.67;14.95;14.9;14.09;12.55;10.84;9.14;7.7;6.47;5.74;5.45;5.07;4.92
A;7.13;7.38;8.07;8.47;9.04;9.29;9.95;10.23;10.69;10.76;11.97;12.62;13.39;14.23;13.89;13.02;11.81;10.17;8.54;7.14;6.08;5.51;4.84;4.61;4.63
A;6.45;6.78;7.45;8.16;8.61;9.15;9.42;9.41;10.45;10.73;11.33;12.19;12.94;12.92;13.27;12.35;11.5;9.77;8.03;6.95;5.83;5.05;4.71;4.53;4.38
A;6.81;7.22;7.49;8.06;8.82;8.93;9.53;9.66;10.34;10.81;11.36;12.61;13.11;13.73;13.76;12.66;11.66;9.9;8.44;6.79;5.89;5.21;4.8;4.51;4.39
A;7.34;7.48;7.9;8.27;8.88;9.51;10.01;10.05;10.63;10.93;12.14;12.87;13.72;13.83;14.19;13.43;11.84;10.35;8.81;7.12;6.04;5.16;4.76;4.73;4.53
A;8.08;8.07;8.57;9.23;9.54;10.08;10.39;10.65;11.46;11.9;12.76;13.44;14.65;14.49;14.88;13.76;12.6;10.89;9.12;7.67;6.25;5.7;5.36;4.99;4.81
A;6.69;6.95;7.57;8.0;8.43;9.01;9.39;9.61;10.26;10.43;11.4;12.34;13.16;13.58;13.3;12.77;11.35;10.06;8.28;6.92;5.93;5.13;4.62;4.62;4.47
A;7.19;7.69;8.22;8.83;9.55;9.9;10.28;10.68;10.71;11.06;12.08;12.68;13.49;13.91;13.59;13.07;11.65;10.22;8.73;7.19;6.14;5.36;4.94;5.02;4.69
A;7.03;7.7;8.15;8.79;9.25;9.88;10.32;10.29;11.03;11.38;11.93;13.14;13.84;14.18;14.37;13.56;12.33;10.63;8.77;7.13;6.17;5.54;5.05;4.78;4.82
A;7.09;7.61;7.99;8.76;8.88;9.32;10.02;10.5;10.62;11.42;12.13;13.02;14.0;13.92;13.99;13.27;12.24;10.25;8.85;7.29;6.25;5.54;4.94;4.7;4.61
A;7.22;7.66;8.26;8.69;9.3;9.54;10.06;10.48;10.89;11.22;12.17;13.06;14.14;14.49;14.17;13.62;12.33;10.79;8.77;7.37;6.44;5.68;5.11;4.94;4.86
A;6.7;7.4;7.27;8.24;8.88;9.1;9.42;9.93;10.6;10.87;11.54;12.59;13.4;13.64;13.8;12.96;11.72;9.92;8.39;6.87;6.04;5.34;4.73;4.61;4.41
A;7.81;7.81;7.83;8.52;9.13;9.49;9.84;10.03;10.66;11.15;11.81;12.76;13.62;13.95;13.75;12.95;11.69;10.23;8.6;7.1;6.04;5.32;4.91;4.82;4.62
A;6.56;7.08;7.47;8.1;8.56;8.87;9.08;9.61;10.04;10.37;11.28;11.68;13.21;13.18;13.1;12.42;11.19;9.88;8.15;6.81;5.75;5.09;4.51;4.32;4.45
A;7.95;8.35;8.82;9.1;9.8;10.54;10.52;11.22;11.86;12.06;12.78;13.97;14.78;15.13;15.21;14.27;12.85;11.15;9.55;7.89;6.48;5.76;5.35;5.21;5.05
B;6.72;7.29;8.02;8.59;8.97;9.58;9.98;10.03;10.29;11.13;11.96;12.31;12.45;13.19;13.33;12.64;11.42;9.78;8.26;6.9;5.98;5.22;4.78;4.35;4.31
B;7.66;8.08;8.92;9.26;10.05;10.43;11.11;11.17;11.49;11.76;12.8;13.92;14.03;14.68;13.85;13.18;12.03;10.24;8.72;7.42;6.02;5.66;5.22;4.92;4.86
B;7.12;7.8;8.24;8.94;9.67;10.09;10.35;10.81;11.07;11.38;12.51;13.26;13.85;13.85;13.84;12.52;11.39;9.66;7.96;6.57;5.63;5.4;4.96;4.87;4.6
B;6.94;7.37;7.81;8.77;9.16;9.64;10.07;10.32;10.83;10.97;11.88;12.68;13.17;13.78;13.36;12.94;11.7;10.04;8.58;7.05;5.96;5.29;4.89;4.8;4.49
B;7.45;7.97;8.64;9.28;9.82;10.39;10.33;11.23;11.17;11.87;12.06;12.88;14.0;14.29;13.97;13.43;11.64;10.48;9.0;7.36;6.39;5.48;5.2;5.13;4.76
B;6.71;7.47;8.1;8.53;8.89;9.44;9.91;10.27;10.3;11.21;11.7;12.44;13.05;13.64;13.21;12.12;10.76;9.24;7.64;6.43;5.62;4.84;4.69;4.5;4.36
B;7.46;8.15;8.83;9.32;10.06;10.33;10.81;11.04;11.32;12.08;12.49;13.26;13.95;14.46;14.36;13.41;11.92;10.32;8.98;7.33;6.21;5.59;5.21;5.0;4.99
B;7.68;8.17;9.0;9.73;10.34;10.79;11.03;11.0;12.04;11.76;12.97;13.56;14.31;14.52;14.4;13.55;11.63;10.05;8.35;7.13;6.12;5.68;5.1;5.01;4.9
B;7.48;7.99;8.84;9.36;10.04;10.23;10.82;11.09;11.34;11.86;12.5;12.98;13.73;13.91;13.38;12.98;10.82;9.2;7.87;6.51;5.49;5.24;4.75;5.0;4.67
B;7.11;7.58;8.44;9.06;9.11;10.23;10.05;10.64;11.0;11.1;11.88;12.57;13.61;13.19;13.56;12.58;11.26;10.08;8.35;7.01;5.95;5.21;4.9;4.79;4.67
B;6.67;7.23;7.97;8.67;9.25;9.66;9.86;10.29;10.68;10.96;11.56;12.46;12.99;13.73;13.05;13.01;11.48;9.87;8.25;6.97;5.81;5.31;4.67;4.68;4.47
B;7.41;7.98;8.56;9.17;9.54;9.94;10.6;10.56;10.84;11.45;12.23;13.08;13.66;14.16;13.75;12.34;11.3;9.91;8.0;6.91;5.93;5.29;4.97;4.73;4.86
B;7.4;8.06;8.57;9.47;9.95;10.37;10.73;11.22;11.63;11.96;12.57;13.57;13.72;14.38;14.36;13.22;12.22;10.51;8.89;7.46;6.3;5.65;5.2;4.96;4.81
B;6.82;7.18;7.91;8.61;9.15;9.59;10.05;9.95;10.69;10.87;11.34;12.42;13.04;13.31;13.17;12.61;11.3;9.69;8.13;6.88;5.89;5.12;4.96;4.51;4.5
B;7.45;8.19;8.86;9.41;9.96;10.16;10.81;11.15;11.75;11.98;12.53;13.01;13.84;14.37;13.89;13.36;12.27;10.49;8.72;7.62;6.52;5.53;5.26;5.01;4.88
B;7.06;7.82;8.48;9.26;10.12;10.1;10.61;10.81;11.06;11.7;12.4;13.19;13.68;14.5;14.03;13.49;12.07;10.53;8.66;7.28;6.38;5.6;5.08;4.84;4.66
B;7.59;7.85;8.63;9.32;9.77;10.19;10.45;10.88;11.31;11.91;12.42;13.13;13.66;13.75;13.68;12.64;11.09;9.53;7.85;6.65;5.74;5.1;4.91;4.69;4.71
B;7.16;7.77;8.44;8.89;9.83;10.24;10.52;10.72;11.29;11.57;12.63;13.18;13.95;14.56;14.33;13.53;12.52;10.59;9.06;7.49;6.35;5.59;5.18;5.28;4.91
B;6.58;7.06;8.06;8.57;9.03;9.29;9.57;9.81;10.07;10.55;11.41;11.88;12.7;12.74;12.9;12.26;11.01;9.25;7.82;6.68;5.76;4.95;4.57;4.53;4.41
B;7.36;7.9;8.27;8.91;9.73;10.22;10.28;10.85;11.16;11.6;12.38;12.87;13.9;13.96;14.09;13.46;11.92;10.42;8.95;7.34;6.34;5.54;5.11;4.93;4.85
B;6.9;7.18;8.09;8.35;8.77;9.33;9.79;9.81;10.4;10.7;11.2;12.19;12.87;13.57;12.77;12.04;10.27;8.85;7.54;6.49;5.5;4.92;4.48;4.43;4.26
B;7.18;7.69;8.48;8.7;9.21;9.93;10.0;10.71;10.91;10.97;11.72;12.3;13.31;13.83;13.45;12.54;11.46;9.8;8.11;6.86;5.82;5.07;4.88;4.68;4.6
B;7.15;7.76;8.25;8.92;9.09;9.91;10.11;10.56;11.01;11.17;12.24;12.89;13.76;13.39;13.29;12.6;11.02;9.43;7.97;6.62;5.96;5.09;4.95;4.72;4.54
B;7.46;7.98;8.88;9.35;9.84;10.24;10.61;11.17;11.34;12.09;12.6;13.71;13.93;14.23;14.11;12.82;11.56;9.9;7.7;6.76;5.73;5.28;4.77;4.67;4.72
B;7.4;7.84;8.28;9.02;9.53;9.85;10.33;10.61;10.97;11.43;12.26;12.97;13.78;14.33;13.61;12.4;11.33;9.45;8.08;6.6;5.78;5.15;4.81;4.71;4.61
B;7.17;7.74;8.0;8.98;9.28;9.93;10.14;10.31;11.01;11.2;12.12;12.8;13.52;13.89;13.81;12.91;11.57;9.9;8.56;7.18;6.03;5.4;5.16;4.59;4.76
B;7.31;7.86;8.61;9.03;9.43;10.22;10.13;10.92;11.18;11.54;12.35;12.99;13.92;14.34;14.24;13.42;12.05;10.55;8.91;7.6;6.5;5.64;5.23;4.81;4.7
B;7.58;8.16;8.95;9.78;10.22;10.51;10.57;11.24;11.25;11.87;12.48;13.41;13.66;14.38;14.06;12.91;11.47;9.79;8.06;6.94;5.91;5.36;5.15;4.83;4.77
B;7.45;7.82;8.48;9.15;9.8;10.14;10.17;10.65;11.0;11.51;12.19;12.79;13.54;13.71;12.95;12.6;10.98;9.16;7.73;6.43;5.42;4.94;4.72;4.51;4.59
B;7.67;8.54;9.0;9.71;9.99;10.88;11.01;11.19;11.84;12.24;13.02;13.62;14.17;14.68;14.09;13.29;11.38;9.73;8.03;6.82;5.81;5.4;5.17;5.13;5.26
B;7.31;7.98;8.63;9.28;10.02;10.14;10.64;11.03;11.46;11.85;12.61;13.25;13.81;14.59;14.46;13.59;12.15;10.67;8.92;7.57;6.44;5.61;5.19;4.94;4.82
B;8.0;8.39;9.07;9.71;10.21;10.89;11.49;11.58;12.13;12.41;13.22;13.99;14.75;15.01;14.74;13.75;12.47;10.68;8.64;7.27;6.24;5.62;5.22;5.25;4.96
B;6.81;7.14;7.81;8.37;9.13;9.58;9.88;10.06;10.38;10.64;11.26;12.31;12.75;13.13;12.98;12.36;11.09;9.74;7.98;6.9;5.86;5.17;4.83;4.31;4.79
B;7.1;7.57;8.29;9.09;9.53;9.71;10.32;10.43;11.08;11.24;11.74;12.99;13.66;13.83;13.74;12.56;11.33;9.61;8.18;6.94;5.88;5.17;4.77;4.76;4.71
B;7.66;8.23;8.91;9.55;10.06;10.53;10.58;10.88;11.28;11.77;12.57;13.61;13.88;14.32;13.97;13.26;11.54;10.02;8.18;6.96;5.96;5.25;5.08;4.84;4.76
B;7.21;7.75;8.49;8.85;9.63;9.81;10.44;10.73;11.19;11.76;12.14;12.94;13.84;14.2;13.87;13.0;11.76;10.44;8.57;7.27;6.07;5.7;4.98;5.0;4.82
B;7.51;7.85;8.29;9.3;9.54;9.88;10.43;10.84;11.0;11.54;12.39;13.24;13.73;14.05;13.39;12.37;10.7;9.97;7.82;6.55;5.77;5.43;4.99;4.88;4.7
B;6.61;6.71;7.51;8.07;8.48;9.17;9.45;9.85;10.19;10.4;11.11;12.11;12.86;12.77;12.93;12.19;10.97;9.3;7.92;6.46;5.67;4.9;4.66;4.33;4.32
B;7.65;8.25;9.11;9.38;10.56;10.59;11.05;11.5;11.91;12.0;12.84;13.86;14.43;14.63;14.55;13.45;11.87;10.2;8.36;7.09;6.17;5.65;5.07;5.02;5.0
B;7.03;7.42;8.32;8.78;9.4;9.63;9.7;10.27;10.73;11.22;11.89;12.64;13.46;13.71;13.11;12.42;11.1;9.14;7.78;6.5;5.68;5.19;4.78;4.53;4.49
B;7.1;7.74;8.44;8.89;9.54;9.88;10.25;10.55;10.79;11.12;12.0;12.75;13.51;13.79;13.78;13.0;11.83;10.22;8.41;7.34;6.28;5.27;4.97;4.73;4.76
B;6.75;7.4;8.02;8.7;8.99;9.64;9.66;10.12;10.32;11.03;11.63;12.42;12.9;13.58;13.04;12.17;10.7;8.98;7.75;6.51;5.49;4.92;4.86;4.32;4.57
B;6.65;7.17;7.83;8.36;9.01;9.42;9.92;10.19;10.19;10.74;11.26;12.18;12.94;13.11;13.34;12.72;11.24;9.83;8.08;6.94;5.66;5.08;4.68;4.54;4.55
B;6.9;7.55;7.95;8.61;9.13;9.5;9.99;10.48;10.2;11.12;11.73;12.74;13.43;13.76;13.62;13.02;11.64;10.32;8.27;7.02;6.08;5.35;4.89;4.46;4.66
B;7.37;8.11;8.7;9.3;9.89;10.17;10.91;10.86;11.46;11.82;12.42;12.89;14.01;14.24;14.09;12.95;12.22;10.56;8.87;7.22;6.51;5.61;5.03;4.92;4.93
B;7.2;7.81;8.22;8.79;9.29;9.86;10.18;10.49;10.73;11.17;11.67;12.19;12.92;13.14;12.82;11.9;10.63;9.06;7.62;6.19;5.46;4.9;4.51;4.52;4.52
B;6.84;7.29;8.16;8.62;9.18;9.74;10.01;10.3;10.57;11.0;11.4;12.9;12.89;13.72;13.56;12.74;11.61;9.87;8.42;6.86;5.92;5.12;4.83;4.64;4.42
B;7.15;7.74;8.2;8.96;9.51;9.75;10.15;10.57;11.24;11.37;11.99;12.81;13.39;13.73;13.95;12.9;11.73;9.96;8.53;6.85;6.11;5.36;5.1;5.06;4.68
B;7.59;8.18;8.47;9.29;9.92;10.3;10.85;10.81;11.67;11.85;12.69;13.24;14.1;14.73;14.56;13.68;12.24;10.76;9.12;7.58;6.27;5.57;5.1;5.06;4.91
B;7.19;7.48;8.24;8.72;9.38;9.72;10.23;10.3;10.58;11.2;12.19;12.5;13.16;13.73;13.39;12.32;11.17;9.52;7.84;6.66;5.85;4.97;4.87;4.5;4.48
B;7.14;7.69;7.99;8.48;9.28;9.53;9.64;10.34;10.61;10.99;11.56;12.03;13.37;13.27;13.0;12.33;11.25;9.63;8.12;6.92;5.81;5.25;4.91;4.76;4.75
B;6.78;7.5;7.81;8.66;9.21;9.49;9.71;9.92;10.49;11.11;11.4;12.34;13.28;13.23;13.21;12.35;10.71;9.15;7.8;6.33;5.69;5.0;4.65;4.38;4.51
B;7.99;8.76;9.06;10.24;10.36;11.11;11.28;11.83;12.47;12.63;13.2;14.37;14.98;15.09;14.57;13.56;12.33;10.2;8.47;7.41;6.13;5.93;5.22;5.52;5.17
B;7.0;7.32;8.0;8.58;9.18;9.42;9.77;9.96;10.46;11.07;11.75;12.41;12.95;13.39;13.16;12.53;10.92;9.36;8.12;6.6;5.66;5.02;4.85;4.48;4.48
B;7.35;8.2;8.72;9.51;9.9;10.09;10.26;10.76;11.28;11.91;12.33;13.11;13.75;13.97;14.15;12.8;11.47;9.98;8.23;6.85;5.99;5.31;4.97;4.76;4.74
B;7.45;7.75;8.39;8.9;9.4;10.15;10.69;11.01;11.3;11.83;12.34;13.38;14.06;14.16;14.09;13.47;12.13;10.19;8.83;7.28;6.35;5.56;5.19;4.86;4.92
B;7.53;7.95;8.5;9.26;9.66;10.45;10.36;10.8;11.06;11.87;12.28;12.93;13.42;13.68;13.72;12.73;11.1;9.52;8.19;6.79;5.62;5.38;4.92;4.85;4.63
B;7.29;7.72;8.73;9.09;9.39;10.13;10.47;10.9;10.93;11.48;12.15;12.9;13.3;13.9;13.88;13.15;11.59;10.16;8.71;7.17;6.21;5.47;5.0;4.82;4.74
B;7.2;8.2;9.07;9.83;10.09;10.37;10.96;11.25;11.63;12.0;12.89;13.72;14.37;14.38;14.35;12.76;11.3;9.63;8.07;6.79;5.67;5.3;5.07;5.06;4.88
B;7.41;7.92;8.78;9.6;10.13;10.34;11.07;11.23;11.51;12.08;12.79;13.37;14.14;14.43;14.41;13.7;12.2;10.54;8.79;7.85;6.39;5.68;5.55;4.91;4.89
B;6.92;7.91;8.25;8.56;9.24;10.01;10.16;10.49;11.15;11.52;12.27;13.2;13.51;13.78;13.4;12.9;11.16;9.4;7.84;6.77;5.5;5.24;4.98;4.75;4.49
B;6.91;7.64;8.0;8.6;9.26;9.36;9.87;10.26;10.65;10.85;11.58;12.56;13.24;13.46;13.21;12.81;11.4;9.89;8.34;7.0;5.93;5.11;4.97;4.6;4.46
B;7.59;8.01;8.54;9.15;9.79;10.3;10.46;10.96;11.34;11.96;12.28;13.28;13.99;13.92;14.05;13.64;11.96;10.6;8.65;7.35;6.6;5.56;5.13;4.86;4.87
B;7.51;8.12;8.95;9.52;10.12;10.52;10.97;11.22;11.59;12.09;12.83;13.24;13.97;14.64;14.13;13.46;12.21;10.53;8.85;7.76;6.6;5.79;5.2;5.04;4.91
B;7.09;7.83;8.53;9.16;9.58;9.88;10.47;10.73;10.9;11.69;12.39;13.22;13.94;14.33;14.28;12.79;11.27;9.61;7.93;6.78;5.76;5.08;4.79;4.62;4.86
B;7.47;8.07;8.48;9.28;9.99;10.27;10.66;10.78;11.42;11.46;12.12;13.33;13.58;14.08;13.92;13.07;11.49;9.74;8.47;7.14;5.98;5.27;5.19;4.71;4.84
B;7.97;8.56;9.28;10.13;10.83;11.03;11.76;11.76;12.26;12.73;13.64;14.08;14.57;14.97;14.5;13.64;12.2;10.06;8.27;6.97;6.23;5.69;5.17;5.07;5.16
B;7.11;8.15;8.57;9.44;9.84;10.0;10.3;10.54;10.89;11.54;12.19;12.85;13.71;13.72;13.78;12.47;10.78;9.59;8.0;6.65;5.8;5.13;4.69;4.7;4.74
B;6.81;7.5;7.75;8.45;8.85;9.57;9.68;10.1;10.29;10.61;11.15;12.17;12.45;12.66;12.76;12.09;10.73;9.6;8.12;6.58;5.82;5.09;4.65;4.5;4.48
B;6.38;7.01;8.02;8.16;9.03;9.37;9.79;9.91;10.23;10.75;11.71;11.84;12.55;12.89;13.12;12.41;10.98;9.7;8.02;6.83;5.83;5.03;4.73;4.57;4.3
B;7.42;8.15;8.94;9.2;9.71;10.44;10.52;10.92;11.39;12.14;12.63;13.54;14.15;14.31;13.6;12.69;11.31;9.41;7.65;6.52;5.64;5.24;5.1;4.82;4.89
B;6.77;7.24;7.78;8.46;9.14;9.42;10.0;10.27;10.61;10.96;11.79;12.4;13.36;13.45;13.03;12.48;11.03;9.26;7.73;6.53;5.57;5.07;4.65;4.59;4.37
B;5.95;6.18;6.94;7.4;7.78;8.24;8.51;8.77;9.06;9.47;9.91;10.84;11.6;11.76;11.68;11.07;10.23;8.78;7.18;6.16;5.17;4.54;4.1;4.01;3.96
B;7.41;7.76;8.41;9.06;9.83;10.3;10.65;10.91;11.23;11.8;12.31;13.27;13.96;14.07;14.14;13.55;11.71;10.56;8.72;7.4;6.06;5.35;5.03;4.67;4.86
B;6.89;7.6;8.26;8.96;9.23;9.95;10.23;10.24;10.79;11.11;11.87;12.86;13.29;13.57;13.06;11.83;10.81;8.93;7.61;6.54;5.58;5.03;4.76;4.4;4.48
B;6.98;7.72;8.07;8.65;9.1;9.74;10.01;10.19;10.39;11.51;11.95;12.59;13.4;13.66;13.12;12.06;10.66;9.05;7.6;6.39;5.75;4.96;4.73;4.67;4.47
B;7.51;7.77;8.26;8.95;9.62;10.0;10.26;10.41;10.9;11.3;11.99;13.04;13.79;13.9;13.38;12.34;10.86;8.93;7.26;6.15;5.57;5.04;4.85;4.53;4.7
B;6.55;7.05;7.6;8.07;8.67;9.15;9.2;9.8;9.88;10.75;11.18;11.93;12.71;13.04;13.01;12.16;10.86;9.33;7.99;6.62;5.38;5.02;4.6;4.63;4.31
B;7.34;7.8;8.23;8.8;9.41;9.99;10.47;10.75;10.88;11.4;11.66;12.66;13.35;13.89;13.59;13.16;11.47;10.22;8.68;7.2;6.12;5.27;4.88;4.68;4.68
B;7.94;8.6;9.22;9.69;10.39;11.11;11.57;12.11;12.16;12.48;13.37;14.19;14.88;15.11;14.94;13.98;12.55;10.87;9.22;8.1;6.79;6.11;5.55;5.18;5.21
B;6.57;7.04;7.4;8.13;8.58;8.73;9.49;9.52;9.86;10.45;11.09;11.74;12.54;12.95;12.96;11.78;11.11;9.5;8.08;6.55;5.65;4.98;4.41;4.42;4.31
B;7.23;7.81;8.49;9.27;9.86;10.48;10.28;10.83;11.24;11.56;12.16;12.96;13.69;14.21;13.8;13.07;11.68;10.44;8.71;7.35;6.44;5.28;5.18;5.12;4.87
B;7.17;7.86;8.44;9.02;9.73;9.88;10.4;10.42;11.38;11.88;12.31;12.84;13.93;14.3;13.88;12.54;11.31;9.65;8.13;6.93;5.88;5.2;4.83;4.86;4.77
B;6.88;7.47;7.9;8.46;8.98;9.2;9.59;10.17;10.34;11.04;11.48;12.34;12.91;12.96;13.0;12.45;11.06;9.71;8.15;6.9;5.87;5.36;4.91;4.58;4.62
B;7.43;8.08;8.65;9.52;10.25;10.78;11.04;11.25;11.51;12.15;12.85;13.47;14.04;15.0;14.6;13.82;12.14;10.9;9.08;7.47;6.61;5.64;5.33;4.98;5.14
B;6.37;7.04;7.57;7.91;8.47;8.95;9.34;9.83;9.89;10.14;10.75;11.55;12.18;12.68;12.42;11.57;10.72;9.34;7.81;6.6;5.54;4.87;4.59;4.32;4.21
B;6.32;6.85;7.2;7.75;8.43;8.73;8.87;9.3;9.44;10.02;10.71;11.4;12.03;12.17;12.02;11.38;10.18;8.83;7.59;6.28;5.5;4.72;4.32;4.24;4.18
B;6.81;7.67;7.7;8.7;8.97;9.76;9.87;10.17;10.66;11.19;11.69;12.39;13.22;13.79;13.81;12.68;11.49;9.94;8.57;7.19;6.26;5.42;4.69;4.68;4.5
B;7.39;8.03;8.51;9.5;9.96;10.43;10.8;10.97;11.34;11.64;12.46;13.28;13.97;14.45;14.3;13.51;11.98;10.53;8.68;7.36;6.28;5.45;5.2;4.87;4.89
B;6.69;7.29;7.7;8.05;8.37;9.0;9.53;9.85;10.1;10.79;11.23;11.94;12.88;13.19;12.97;12.42;11.08;9.52;8.15;6.9;5.68;5.25;4.7;4.68;4.27
B;7.98;8.49;9.21;10.03;10.51;10.61;11.34;11.68;11.64;12.27;13.36;14.09;14.64;14.91;14.24;13.36;11.42;9.9;8.13;6.77;5.82;5.38;4.96;5.05;4.94
B;6.97;7.7;8.31;8.89;9.28;9.74;9.93;10.32;10.42;11.01;11.5;12.62;12.89;13.14;12.92;12.2;10.54;9.06;7.61;6.36;5.41;4.85;4.77;4.48;4.45
B;6.79;7.49;8.18;8.64;9.19;9.58;10.24;10.33;10.86;11.2;11.77;12.96;13.25;13.51;13.62;12.99;11.74;10.19;8.56;7.05;6.1;5.34;5.0;4.84;4.59
B;8.04;8.81;9.45;10.16;10.84;11.35;11.92;12.23;12.84;13.2;14.08;15.02;15.58;15.71;15.31;14.66;12.81;10.99;9.46;7.61;6.68;5.79;5.65;5.47;5.18
B;6.28;6.8;7.32;8.08;8.08;8.37;8.63;9.05;9.48;9.75;10.49;11.14;11.59;12.0;11.48;11.07;9.33;8.05;6.93;5.5;4.9;4.47;4.28;4.2;4.04
