B;3.6;3.73;3.75;4.34;4.88;5.46;6.58;7.47;8.25;8.56;8.69;7.67;6.83;6.06;5.29;4.93;4.65;4.33;4.22;4.21
B;3.73;3.81;3.78;3.94;4.18;4.94;5.03;5.69;6.08;6.47;6.52;6.07;5.46;5.08;4.77;4.4;4.2;4.34;4.4;4.14
B;3.49;3.73;3.7;4.02;4.3;4.86;5.33;6.0;6.12;6.31;6.34;5.93;5.17;4.96;4.39;4.23;4.08;4.29;4.06;4.07
B;3.76;3.79;3.61;3.86;4.2;4.71;5.31;5.94;6.3;6.63;6.54;6.44;5.7;5.27;4.87;4.62;4.36;4.08;4.24;4.21
B;3.46;3.27;3.49;3.61;3.97;4.31;4.83;5.28;5.56;5.94;5.57;5.28;5.01;4.71;4.11;3.97;4.03;3.88;3.7;3.96
B;3.47;3.52;3.56;3.79;4.17;4.64;5.2;5.44;6.09;6.31;6.27;5.98;5.41;5.16;4.43;4.22;4.2;4.18;4.18;4.17
B;3.43;3.56;3.8;4.04;4.5;5.43;6.29;7.19;8.0;8.14;7.53;7.21;6.21;5.53;4.53;4.23;4.03;3.77;3.86;3.74
B;3.32;3.75;3.85;4.2;4.72;5.89;7.1;8.63;9.1;9.71;9.35;8.5;7.03;6.29;5.31;4.64;4.22;3.99;3.9;4.17
B;3.39;3.48;3.57;3.73;3.96;4.38;4.92;5.15;5.68;5.58;5.66;5.17;4.86;4.51;4.3;4.09;4.09;4.03;4.0;4.12
B;3.67;3.89;4.06;4.8;5.44;6.57;8.14;9.34;10.06;10.51;10.15;8.62;7.31;6.18;5.37;4.63;4.33;4.22;4.21;4.16
B;3.41;3.37;3.74;4.13;4.51;4.97;5.65;6.69;7.13;7.54;7.11;6.55;5.92;5.19;4.53;4.49;4.31;4.06;3.94;4.19
B;3.45;3.43;3.62;3.68;4.13;4.63;4.88;5.43;6.0;5.87;5.72;5.63;5.27;4.65;4.62;4.21;3.97;3.98;3.97;3.98
B;3.49;3.5;3.76;3.73;4.11;4.55;5.13;5.71;5.69;6.31;6.07;5.89;5.41;4.89;4.63;4.09;4.1;4.09;4.1;4.16
B;3.62;3.64;3.96;4.15;4.56;5.13;6.08;6.57;7.12;7.05;6.97;6.43;5.9;5.22;4.77;4.37;4.21;4.26;4.15;4.33
