A;0.42;0.59;0.65;1.01;1.17;1.51;1.79;2.35;2.64;2.47;1.98;1.65
A;0.49;0.69;0.89;1.09;1.42;1.8;2.16;2.78;3.02;2.92;2.22;1.73
A;0.44;0.58;0.92;1.05;1.38;1.43;1.85;2.01;2.32;2.06;1.73;1.42
A;0.46;0.64;0.83;1.0;1.36;1.6;2.1;2.61;2.92;2.68;2.15;1.72
A;0.37;0.48;0.65;0.88;0.92;1.18;1.49;1.87;1.93;1.94;1.58;1.36
A;0.45;0.54;0.75;0.92;1.2;1.43;1.84;2.3;2.52;2.43;1.98;1.55
A;0.53;0.7;0.95;1.19;1.42;1.76;2.2;2.9;3.15;2.92;2.43;1.84
A;0.47;0.5;0.77;0.88;1.15;1.3;1.68;2.19;2.3;2.2;1.84;1.41
A;0.48;0.63;0.84;1.07;1.41;1.72;2.32;2.91;3.43;3.16;2.61;1.76
A;0.45;0.61;0.91;1.14;1.42;1.72;1.78;2.35;2.6;2.42;1.97;1.59
A;0.45;0.6;0.78;1.11;1.21;1.55;1.9;2.55;2.85;2.77;2.28;1.64
A;0.49;0.55;0.82;1.08;1.21;1.49;1.82;2.17;2.4;2.4;1.96;1.54
B;0.44;0.55;0.74;0.88;1.1;1.3;1.71;2.16;2.35;2.19;1.76;1.36
B;0.42;0.58;0.64;0.93;1.07;1.2;1.67;1.99;2.24;2.18;1.68;1.17
B;0.45;0.49;0.76;0.97;1.15;1.37;1.56;1.98;2.07;2.17;1.63;1.03
B;0.46;0.59;0.67;0.87;1.05;1.3;1.63;2.05;2.2;2.19;1.72;1.19
B;0.44;0.49;0.75;0.89;1.0;1.2;1.48;1.83;1.99;1.97;1.51;1.24
B;0.49;0.58;0.8;1.05;1.25;1.43;2.01;2.63;2.79;2.78;2.18;1.47
B;0.31;0.48;0.6;0.76;0.88;1.02;1.17;1.43;1.43;1.41;1.08;0.86
B;0.44;0.47;0.69;0.79;0.99;1.14;1.3;1.62;1.86;1.54;1.41;0.98
B;0.4;0.53;0.66;0.81;0.97;1.09;1.3;1.57;1.65;1.57;1.2;0.92
B;0.42;0.47;0.61;0.84;1.06;1.14;1.22;1.65;1.87;1.65;1.36;1.02
B;0.39;0.53;0.69;0.89;1.11;1.33;1.59;2.13;2.22;2.11;1.64;1.22
B;0.4;0.54;0.63;0.96;1.06;1.26;1.6;2.03;2.28;2.03;1.6;1.12
B;0.39;0.39;0.55;0.75;0.97;1.06;1.14;1.24;1.47;1.34;1.14;0.88
B;0.45;0.53;0.69;0.95;1.1;1.34;1.7;2.12;2.44;2.2;1.72;1.23
B;0.41;0.51;0.69;0.8;0.93;1.08;1.19;1.36;1.56;1.5;1.18;0.94
B;0.39;0.5;0.64;0.82;1.06;1.18;1.59;2.04;2.1;2.07;1.72;1.15
B;0.39;0.53;0.65;0.93;1.05;1.3;1.58;2.03;2.36;2.28;1.77;1.08
B;0.5;0.56;0.7;0.98;1.13;1.35;1.79;2.39;2.61;2.55;1.99;1.43
B;0.38;0.51;0.63;0.8;0.98;1.12;1.39;1.86;1.99;1.8;1.63;1.17
B;0.41;0.53;0.68;0.98;0.99;1.27;1.44;2.0;1.99;2.05;1.62;1.26
B;0.42;0.49;0.6;0.91;1.0;1.18;1.44;1.74;1.8;1.81;1.43;1.08
B;0.39;0.48;0.66;0.84;0.96;1.12;1.23;1.62;1.61;1.59;1.31;0.89
B;0.42;0.58;0.78;0.91;1.14;1.37;1.64;2.0;2.22;2.17;1.72;1.23
B;0.42;0.53;0.67;0.84;1.1;1.16;1.34;1.73;1.92;1.83;1.56;1.06
B;0.42;0.56;0.76;0.89;1.19;1.46;1.69;2.18;2.52;2.38;1.83;1.26
B;0.4;0.48;0.74;0.84;0.96;1.32;1.52;1.91;2.24;2.09;1.72;1.22
B;0.47;0.55;0.72;0.9;1.13;1.38;1.67;2.4;2.57;2.39;1.93;1.39
B;0.46;0.52;0.66;0.86;0.98;1.29;1.5;1.83;2.15;1.99;1.59;0.94
B;0.37;0.46;0.67;0.88;1.0;1.3;1.48;2.0;2.16;1.91;1.62;1.01
B;0.44;0.49;0.66;0.83;1.02;1.12;1.4;1.74;1.91;1.9;1.44;1.09
B;0.45;0.55;0.67;0.85;0.96;1.27;1.59;2.08;2.13;2.03;1.67;1.22
B;0.41;0.58;0.7;0.93;1.02;1.23;1.56;1.83;2.16;1.99;1.58;1.0
B;0.46;0.45;0.75;0.94;1.12;1.44;1.67;2.29;2.62;2.52;2.0;1.36
B;0.43;0.55;0.69;0.96;1.18;1.49;1.93;2.41;2.76;2.41;2.03;1.49
B;0.46;0.5;0.73;0.86;1.05;1.14;1.42;1.79;2.02;1.89;1.48;1.1
B;0.41;0.46;0.64;0.9;1.07;1.35;1.76;2.14;2.32;2.23;1.93;1.26
B;0.39;0.5;0.67;0.91;1.05;1.28;1.58;1.96;2.26;2.15;1.6;1.04
B;0.42;0.55;0.67;0.9;1.13;1.49;1.83;2.22;2.4;2.27;1.79;1.32
B;0.44;0.51;0.65;0.9;1.17;1.26;1.49;1.89;2.02;1.96;1.48;1.15
B;0.34;0.53;0.62;0.84;0.97;1.19;1.32;1.75;1.85;1.6;1.32;1.04
B;0.41;0.48;0.67;0.73;0.93;1.04;1.37;1.64;1.89;1.76;1.42;1.12
B;0.39;0.55;0.72;0.93;1.22;1.47;1.86;2.48;2.78;2.54;1.87;1.48
B;0.46;0.51;0.71;0.94;1.19;1.33;1.85;2.26;2.54;2.35;1.97;1.39
B;0.45;0.65;0.68;0.94;1.08;1.27;1.65;1.86;2.16;2.08;1.62;1.2
B;0.38;0.53;0.74;0.83;0.94;1.15;1.39;1.63;1.75;1.62;1.33;1.0
B;0.39;0.47;0.58;0.79;0.82;1.07;1.24;1.68;1.72;1.62;1.24;0.94
B;0.34;0.54;0.71;0.82;1.01;1.11;1.32;1.68;1.69;1.63;1.37;0.99
B;0.41;0.52;0.72;0.8;1.07;1.21;1.4;1.75;1.81;1.7;1.4;1.04
B;0.44;0.48;0.7;0.88;0.94;0.99;1.23;1.36;1.5;1.53;1.23;1.01
B;0.45;0.48;0.67;0.92;1.01;1.28;1.48;1.8;2.0;1.93;1.66;1.13
B;0.4;0.53;0.69;0.92;1.09;1.28;1.64;2.04;2.36;2.32;1.62;1.19
B;0.42;0.48;0.68;0.78;1.01;1.19;1.33;1.5;1.62;1.59;1.3;1.01
B;0.42;0.46;0.56;0.83;0.92;1.14;1.24;1.48;1.62;1.6;1.25;0.93
B;0.38;0.51;0.68;0.84;0.99;1.15;1.39;1.6;1.77;1.61;1.35;1.02
B;0.36;0.51;0.7;0.82;0.94;1.24;1.57;1.88;2.01;2.07;1.45;1.11
B;0.47;0.57;0.72;0.93;1.09;1.41;1.87;2.55;2.73;2.54;2.18;1.38
B;0.39;0.47;0.62;0.77;1.0;1.12;1.22;1.5;1.67;1.5;1.3;0.92
B;0.4;0.54;0.65;0.83;1.03;1.2;1.45;1.68;1.95;1.77;1.54;1.1
B;0.41;0.52;0.67;0.77;0.92;1.13;1.3;1.73;1.81;1.72;1.23;0.98
B;0.41;0.43;0.65;0.72;0.86;0.88;1.03;1.1;1.02;0.89;0.87;0.71
B;0.44;0.45;0.7;0.99;1.17;1.5;2.02;2.55;2.9;2.63;2.1;1.29
B;0.43;0.54;0.7;0.9;1.05;1.32;1.7;1.95;2.09;2.2;1.77;1.13
B;0.38;0.48;0.58;0.81;0.99;0.98;1.18;1.33;1.48;1.42;1.09;0.94
B;0.44;0.55;0.6;0.81;0.92;1.11;1.26;1.35;1.54;1.45;1.18;0.92
B;0.48;0.52;0.7;0.88;0.95;1.13;1.33;1.69;1.84;1.72;1.46;0.95
B;0.42;0.54;0.77;0.94;1.13;1.33;1.72;2.17;2.34;2.12;1.61;1.24
B;0.38;0.54;0.59;0.77;1.0;1.07;1.39;1.71;1.88;1.77;1.46;0.99
B;0.39;0.47;0.7;0.91;1.07;1.31;1.63;1.91;2.13;2.04;1.45;1.12
B;0.31;0.48;0.58;0.8;0.89;1.12;1.44;1.8;2.01;1.9;1.49;1.0
B;0.37;0.47;0.66;0.88;1.1;1.23;1.56;1.96;2.0;2.12;1.64;1.18
B;0.41;0.54;0.66;0.72;0.93;1.03;1.17;1.41;1.44;1.36;1.19;0.85
B;0.47;0.49;0.7;0.88;1.13;1.28;1.57;1.97;2.21;2.1;1.53;1.19
B;0.43;0.49;0.76;0.99;1.2;1.65;2.27;2.83;3.24;3.17;2.33;1.64
B;0.49;0.5;0.75;0.89;0.99;1.27;1.55;2.09;2.35;2.33;1.7;1.26
B;0.39;0.51;0.62;0.92;1.1;1.27;1.69;2.19;2.34;2.17;1.8;1.24
B;0.39;0.55;0.65;0.94;1.12;1.23;1.43;2.06;2.25;2.11;1.49;1.13
B;0.41;0.6;0.73;0.97;1.21;1.32;1.63;2.32;2.6;2.3;1.77;1.24
B;0.48;0.52;0.85;1.06;1.27;1.6;2.26;2.75;3.32;2.93;2.38;1.62
B;0.4;0.56;0.72;0.91;0.99;1.06;1.24;1.42;1.55;1.56;1.13;0.93
B;0.46;0.56;0.59;0.8;0.85;0.95;1.08;1.19;1.2;1.22;0.99;0.79
B;0.42;0.5;0.77;1.03;1.16;1.45;1.83;2.29;2.54;2.56;1.98;1.41
B;0.44;0.49;0.57;0.76;0.98;1.18;1.35;1.81;2.0;1.84;1.52;1.07
B;0.43;0.56;0.67;0.98;1.1;1.38;1.66;2.11;2.22;2.0;1.65;1.06
B;0.36;0.47;0.67;0.81;0.99;1.08;1.38;1.59;1.74;1.63;1.38;1.06
B;0.46;0.51;0.73;0.88;0.96;1.2;1.45;1.76;1.96;1.82;1.45;1.12
B;0.39;0.53;0.72;0.97;1.02;1.37;1.62;2.15;2.42;2.22;1.78;1.33
B;0.4;0.5;0.63;0.82;1.07;1.39;1.85;2.35;2.72;2.71;2.2;1.4
B;0.43;0.54;0.71;0.91;1.0;1.25;1.66;1.98;2.01;2.11;1.51;1.17
B;0.43;0.42;0.66;0.71;0.88;1.02;1.06;1.1;1.25;1.26;1.0;0.79
B;0.4;0.5;0.75;0.86;1.03;1.25;1.49;1.73;2.09;1.9;1.47;1.12
B;0.4;0.51;0.73;0.86;0.95;1.08;1.27;1.45;1.77;1.62;1.18;0.92
B;0.4;0.5;0.59;0.79;0.94;0.97;1.16;1.48;1.63;1.55;1.24;0.93
B;0.42;0.51;0.7;0.95;1.06;1.42;1.76;2.35;2.56;2.5;2.01;1.21
B;0.43;0.46;0.65;0.8;0.98;1.05;1.23;1.4;1.43;1.23;1.11;0.87
B;0.33;0.46;0.71;0.85;1.06;1.23;1.59;1.97;2.26;1.9;1.61;1.08
Multivariate_threshold|Al > 0.239185;0.43188360671805315;0.5399855603979503;0.7177618095059889;0.9282171917465808;1.1251462967165766;1.3568400534267668;1.6969108793293954;2.1247804581269936;2.3629140559726154;2.2469493954082993;1.7940067104859128;1.3185017958266512
Multivariate_threshold|Al > -0.253336;0.420683487722647;0.5229318716472889;0.6923220879715544;0.8881120141658286;1.0643666826709277;1.2638969746057027;1.54906348897128;1.9213754428342567;2.119575996525367;2.012537869106208;1.6103461034492035;1.190258033227901
Multivariate_threshold|Al > -0.904634;0.4058727094275833;0.5003804681039279;0.6586811886481445;0.8350778549862419;0.9839931269204153;1.1409911969935163;1.3535535197472084;1.6523973554728255;1.7977913752456758;1.702557488782411;1.367477564867316;1.0206714479109114
Multivariate_threshold|Al <= -0.253336;0.420683487722647;0.5229318716472889;0.6923220879715544;0.8881120141658286;1.0643666826709277;1.2638969746057027;1.54906348897128;1.9213754428342567;2.119575996525367;2.012537869106208;1.6103461034492035;1.190258033227901
Multivariate_threshold|Al <= 0.836515;0.44546712109488645;0.5606682894312457;0.7486151266312233;0.9768567871363303;1.198859867219362;1.4695615028962683;1.8762203271424478;2.3714702433589325;2.6580346730203606;2.5312439050403768;2.016750459651822;1.474035946286466
Multivariate_threshold|Al <= 0.239185;0.43188360671805315;0.5399855603979503;0.7177618095059889;0.9282171917465808;1.1251462967165766;1.3568400534267668;1.6969108793293954;2.1247804581269936;2.3629140559726154;2.2469493954082993;1.7940067104859128;1.3185017958266512
