energy;Reg_coef;Abs_Reg_coef;Zone
8.61;-0.10935365012071356;0.10935365012071356;Zn ka
8.65;-0.09757399563442165;0.09757399563442165;Zn ka
8.63;-0.08978732380139134;0.08978732380139134;Zn ka
8.67;-0.0882537949514139;0.0882537949514139;Zn ka
8.57;-0.08077199857303206;0.08077199857303206;Zn ka
8.59;-0.07764988627120223;0.07764988627120223;Zn ka
8.69;-0.07185085959081636;0.07185085959081636;Zn ka
8.75;-0.06888577275490956;0.06888577275490956;Zn ka
5.85;-0.06847705165724235;0.06847705165724235;Mn
5.89;-0.06742130968977582;0.06742130968977582;Mn
20.38;0.06476287949952458;0.06476287949952458;Rayleigh ka
3.80;0.06287952762810357;0.06287952762810357;Ca ka
8.73;-0.06106054519099538;0.06106054519099538;Zn ka
20.44;0.060557431923266646;0.060557431923266646;Rayleigh ka
14.21;0.06047565660761598;0.06047565660761598;Sr
13.31;-0.058101014888002955;0.058101014888002955;Rb
20.30;0.05614692147038348;0.05614692147038348;Rayleigh ka
19.14;0.055577681218828605;0.055577681218828605;Compton ka
10.71;-0.05494787183938457;0.05494787183938457;background2
3.78;0.05428846243989446;0.05428846243989446;Ca ka
18.68;-0.05240670054410088;0.05240670054410088;Compton ka
8.71;-0.052102278203830205;0.052102278203830205;Zn ka
3.42;0.05175815014883342;0.05175815014883342;K
20.34;0.05152531278875425;0.05152531278875425;Rayleigh ka
20.32;0.05103933592854496;0.05103933592854496;Rayleigh ka
3.38;0.05076496464912001;0.05076496464912001;K
18.02;0.05065101564951203;0.05065101564951203;Compton ka
14.17;0.04942177665174601;0.04942177665174601;Sr
21.50;0.04911879717826725;0.04911879717826725;Compton kb
18.66;-0.04861114229880524;0.04861114229880524;Compton ka
19.40;0.048550549406742964;0.048550549406742964;Compton ka
12.33;-0.04831975242314577;0.04831975242314577;background2
14.15;0.048137321698633745;0.048137321698633745;Sr
9.55;-0.04790101834252763;0.04790101834252763;Zn kb
8.51;-0.04705784336113441;0.04705784336113441;Zn ka
5.97;-0.046809794311008956;0.046809794311008956;Mn
6.25;0.04621791793002258;0.04621791793002258;Fe ka
8.55;-0.0461242747084466;0.0461242747084466;Zn ka
4.10;0.04595559356787599;0.04595559356787599;Ca kb
14.11;0.04517508447886131;0.04517508447886131;Sr
2.50;-0.04482787104719367;0.04482787104719367;Rh L + Ar
19.34;0.04438621355411823;0.04438621355411823;Compton ka
7.97;-0.044041713495110206;0.044041713495110206;Cu
7.71;-0.04244194065137388;0.04244194065137388;Cu
18.24;0.04241089815568989;0.04241089815568989;Compton ka
3.36;0.04207502654297758;0.04207502654297758;K
6.37;-0.04193129014620229;0.04193129014620229;Fe ka
19.12;0.04180819699081288;0.04180819699081288;Compton ka
3.72;0.04166063815237397;0.04166063815237397;Ca ka
13.33;0.04159895130697336;0.04159895130697336;Rb
5.93;-0.040833252456076594;0.040833252456076594;Mn
5.91;-0.0405613729333156;0.0405613729333156;Mn
8.07;-0.0401119403828462;0.0401119403828462;Cu
11.21;-0.040035077078607394;0.040035077078607394;background2
20.46;0.03953353116549073;0.03953353116549073;Rayleigh ka
18.56;-0.0389640687073111;0.0389640687073111;Compton ka
13.53;0.03864742255072612;0.03864742255072612;Rb
3.40;0.03859309042432473;0.03859309042432473;K
8.93;-0.03823506595129429;0.03823506595129429;Zn ka
9.59;-0.038188621603586166;0.038188621603586166;Zn kb
8.03;-0.03816358453534166;0.03816358453534166;Cu
5.99;-0.03809601902625546;0.03809601902625546;Mn
19.36;0.037773638813743;0.037773638813743;Compton ka
3.82;0.037081579576305784;0.037081579576305784;Ca ka
19.32;0.03706467458984064;0.03706467458984064;Compton ka
7.67;0.036567174607812676;0.036567174607812676;Ni
3.26;-0.03646321704468565;0.03646321704468565;K
11.01;-0.03639877697573056;0.03639877697573056;background2
18.86;-0.036371758605907696;0.036371758605907696;Compton ka
9.53;-0.0363187574718941;0.0363187574718941;Zn kb
8.09;-0.036310640189750644;0.036310640189750644;Cu
19.20;0.03626109726524248;0.03626109726524248;Compton ka
20.28;0.035781324478184516;0.035781324478184516;Rayleigh ka
11.51;-0.03576326419730258;0.03576326419730258;background2
10.03;-0.03551017462679957;0.03551017462679957;background2
15.64;-0.03532775741697637;0.03532775741697637;background3
21.58;0.0352275407005097;0.0352275407005097;Compton kb
2.30;-0.035204218045972166;0.035204218045972166;S
10.65;-0.035180097083716305;0.035180097083716305;background2
18.82;-0.03517598475816759;0.03517598475816759;Compton ka
20.86;-0.03513824970201363;0.03513824970201363;Compton kb
18.58;-0.035112497338206976;0.035112497338206976;Compton ka
19.82;0.035070490297980234;0.035070490297980234;Rayleigh ka
20.24;0.03495613549868107;0.03495613549868107;Rayleigh ka
8.53;-0.0347566761988472;0.0347566761988472;Zn ka
8.43;-0.034738679161351926;0.034738679161351926;Zn ka
5.81;-0.034379556251388575;0.034379556251388575;Mn
10.69;-0.03430044472044053;0.03430044472044053;background2
20.50;0.03410709683453737;0.03410709683453737;Rayleigh ka
3.76;0.03403551211529329;0.03403551211529329;Ca ka
4.50;-0.03401213004749635;0.03401213004749635;Ti ka
18.64;-0.03400971376786363;0.03400971376786363;Compton ka
11.23;-0.033973402347069415;0.033973402347069415;background2
18.74;-0.0338827284544921;0.0338827284544921;Compton ka
8.91;-0.03388143523193607;0.03388143523193607;Zn ka
21.26;0.033868036435511735;0.033868036435511735;Compton kb
7.11;0.03385454395903185;0.03385454395903185;Fe kb
14.29;0.03348192891395496;0.03348192891395496;Sr
18.62;-0.03329843353710371;0.03329843353710371;Compton ka
20.36;0.03310442816541675;0.03310442816541675;Rayleigh ka
18.40;-0.033036994204435635;0.033036994204435635;Compton ka
9.41;-0.03293058246886987;0.03293058246886987;Zn kb
9.17;-0.03265474641802163;0.03265474641802163;Zn kb
6.65;-0.03246099243699051;0.03246099243699051;Fe ka
21.66;0.032324725219573705;0.032324725219573705;Compton kb
22.04;0.03210743805737923;0.03210743805737923;Compton kb
13.57;0.031892917796209466;0.031892917796209466;Rb
19.42;0.03188866049535687;0.03188866049535687;Compton ka
17.48;-0.03184463050813592;0.03184463050813592;background3
21.80;0.03157070270575984;0.03157070270575984;Compton kb
6.19;-0.031524820323139996;0.031524820323139996;Fe ka
20.58;0.03139805611236919;0.03139805611236919;Compton kb
10.89;-0.031215981310733304;0.031215981310733304;background2
20.40;0.031004881346526666;0.031004881346526666;Rayleigh ka
8.95;-0.030938158367510644;0.030938158367510644;Zn ka
3.14;0.030882138639897697;0.030882138639897697;K
14.81;-0.030683846981922426;0.030683846981922426;Zr
18.32;-0.030661965862178772;0.030661965862178772;Compton ka
8.01;-0.03058361603415353;0.03058361603415353;Cu
2.16;-0.030377777289019307;0.030377777289019307;S
17.70;0.03018861182808069;0.03018861182808069;Compton ka
4.70;0.030055946912614706;0.030055946912614706;
4.92;0.030051047606034137;0.030051047606034137;
9.35;-0.030004445971969766;0.030004445971969766;Zn kb
20.22;0.02999719214088749;0.02999719214088749;Rayleigh ka
19.30;0.029745005667595404;0.029745005667595404;Compton ka
9.65;-0.0296430160680574;0.0296430160680574;Zn kb
8.15;-0.029498302306305204;0.029498302306305204;Cu
14.71;-0.029402766590228266;0.029402766590228266;Zr
3.44;0.029247646466999982;0.029247646466999982;K
9.61;-0.029169976017188043;0.029169976017188043;Zn kb
7.93;-0.029119131089486643;0.029119131089486643;Cu
9.31;-0.02903753509202641;0.02903753509202641;Zn kb
21.02;0.029002259389306013;0.029002259389306013;Compton kb
21.22;0.028955874829885594;0.028955874829885594;Compton kb
21.88;0.02893408336749175;0.02893408336749175;Compton kb
14.41;-0.028784358758626574;0.028784358758626574;Sr
7.99;-0.02874641212279282;0.02874641212279282;Cu
5.83;-0.028699940686038285;0.028699940686038285;Mn
5.29;-0.028660435541283894;0.028660435541283894;background1
9.81;-0.02862253288660509;0.02862253288660509;Zn kb
2.04;-0.028472872148526628;0.028472872148526628;P
5.33;-0.02846239574511666;0.02846239574511666;background1
2.46;-0.02825235009565888;0.02825235009565888;Rh L + Ar
10.61;-0.028252287681903385;0.028252287681903385;background2
12.15;-0.028090118128858192;0.028090118128858192;background2
4.94;0.028053245858929092;0.028053245858929092;
20.78;-0.027722845701826856;0.027722845701826856;Compton kb
6.51;0.02769002884885531;0.02769002884885531;Fe ka
9.73;0.027681233415895505;0.027681233415895505;Zn kb
22.16;0.02762229528391083;0.02762229528391083;Rayleigh kb
19.18;0.027530035032883485;0.027530035032883485;Compton ka
6.35;-0.027519122705317103;0.027519122705317103;Fe ka
3.60;0.02745155591748425;0.02745155591748425;Ca ka
14.13;0.027374263092629858;0.027374263092629858;Sr
5.49;0.027333873236645625;0.027333873236645625;background1
10.83;-0.027316254276673644;0.027316254276673644;background2
5.51;-0.027273449647244367;0.027273449647244367;background1
18.60;-0.027177173238452132;0.027177173238452132;Compton ka
9.71;-0.02709356155577285;0.02709356155577285;Zn kb
5.53;0.02708544682667733;0.02708544682667733;background1
6.27;-0.026810876925370385;0.026810876925370385;Fe ka
2.08;0.026357609744262024;0.026357609744262024;P
2.44;-0.026188939432672417;0.026188939432672417;Rh L + Ar
2.12;-0.026163687866776444;0.026163687866776444;P
7.91;0.026117837481085437;0.026117837481085437;Cu
10.73;-0.026076461505204544;0.026076461505204544;background2
19.28;0.026073165652717358;0.026073165652717358;Compton ka
21.62;0.02606372601032179;0.02606372601032179;Compton kb
4.30;-0.026009079010575822;0.026009079010575822;Ti ka
5.61;-0.02594653249299915;0.02594653249299915;background1
13.47;0.0259396969069227;0.0259396969069227;Rb
3.62;0.02592157864407744;0.02592157864407744;Ca ka
21.64;0.02589923761250926;0.02589923761250926;Compton kb
16.56;0.02589765890029047;0.02589765890029047;background3
16.28;0.02579436186879883;0.02579436186879883;background3
10.01;-0.025770456471407768;0.025770456471407768;background2
14.49;0.025715094508465302;0.025715094508465302;Sr
10.21;-0.025629993934831195;0.025629993934831195;background2
18.10;-0.025487681500830375;0.025487681500830375;Compton ka
22.32;0.025443013122714228;0.025443013122714228;Rayleigh kb
3.12;0.025411313719448485;0.025411313719448485;K
22.92;0.0253450957662376;0.0253450957662376;Rayleigh kb
17.98;-0.02515763354454252;0.02515763354454252;Compton ka
6.81;-0.024845589609835843;0.024845589609835843;Fe kb
13.35;-0.02482049470425083;0.02482049470425083;Rb
6.15;0.024797630110851517;0.024797630110851517;Fe ka
6.03;-0.024646498970413825;0.024646498970413825;Mn
2.06;0.0245999442420526;0.0245999442420526;P
17.88;-0.024545492571545393;0.024545492571545393;Compton ka
13.05;0.024511672883749027;0.024511672883749027;Rb
21.06;-0.024488431525243957;0.024488431525243957;Compton kb
21.34;0.0244487628665649;0.0244487628665649;Compton kb
19.60;0.02443856594028622;0.02443856594028622;Compton ka
3.06;0.0243655965060641;0.0243655965060641;Rh L + Ar
14.19;0.024347846596617977;0.024347846596617977;Sr
14.27;0.024293882340351534;0.024293882340351534;Sr
2.84;-0.024292720254964834;0.024292720254964834;Rh L + Ar
19.80;0.024187672878129254;0.024187672878129254;Rayleigh ka
10.37;0.024167057251582736;0.024167057251582736;background2
4.62;0.024140903850001845;0.024140903850001845;Ti ka
6.29;-0.024051508519974427;0.024051508519974427;Fe ka
14.23;0.02393277158336791;0.02393277158336791;Sr
13.65;-0.02389681426122195;0.02389681426122195;Rb
10.93;0.023851169587590974;0.023851169587590974;background2
7.43;-0.023683131174178453;0.023683131174178453;Ni
4.14;0.023649474870376424;0.023649474870376424;Ca kb
15.11;-0.02364215441448073;0.02364215441448073;Zr
6.31;-0.02358269603350779;0.02358269603350779;Fe ka
21.76;0.02351943438465905;0.02351943438465905;Compton kb
4.82;0.023485127533983026;0.023485127533983026;
13.01;0.023443166984551414;0.023443166984551414;Rb
20.42;0.023399749792507724;0.023399749792507724;Rayleigh ka
5.87;-0.023397932486998747;0.023397932486998747;Mn
15.60;0.023273182992191582;0.023273182992191582;background3
16.18;-0.023271733915003933;0.023271733915003933;background3
10.67;-0.023240064000200542;0.023240064000200542;background2
12.93;-0.023197055169173204;0.023197055169173204;background2
19.84;0.023157196252769765;0.023157196252769765;Rayleigh ka
8.77;-0.023155640748007057;0.023155640748007057;Zn ka
19.22;0.02314615614655891;0.02314615614655891;Compton ka
2.98;0.023143910921500692;0.023143910921500692;Rh L + Ar
11.05;-0.02309596957859552;0.02309596957859552;background2
21.32;0.02306629325069105;0.02306629325069105;Compton kb
18.46;-0.022982241167577137;0.022982241167577137;Compton ka
6.85;0.022968189192277468;0.022968189192277468;Fe kb
4.78;-0.022960251881546174;0.022960251881546174;
20.70;0.022945530591470087;0.022945530591470087;Compton kb
11.87;0.022906699361536425;0.022906699361536425;background2
14.93;-0.022892380600369463;0.022892380600369463;Zr
2.90;0.02289146224803038;0.02289146224803038;Rh L + Ar
11.89;-0.02283035947595971;0.02283035947595971;background2
21.28;0.0228112878174199;0.0228112878174199;Compton kb
13.67;-0.02280624024365478;0.02280624024365478;Rb
3.70;0.022787117997779504;0.022787117997779504;Ca ka
15.70;-0.022785402417528345;0.022785402417528345;background3
22.48;-0.022754306341933053;0.022754306341933053;Rayleigh kb
17.30;-0.022636244431176827;0.022636244431176827;background3
5.39;-0.022628285323098768;0.022628285323098768;background1
19.24;0.0225726436498547;0.0225726436498547;Compton ka
7.07;-0.022525411667183453;0.022525411667183453;Fe kb
9.33;-0.022499193680028808;0.022499193680028808;Zn kb
9.19;0.02239828239996497;0.02239828239996497;Zn kb
20.82;0.02238610842900043;0.02238610842900043;Compton kb
6.33;-0.022300883441273546;0.022300883441273546;Fe ka
13.95;0.022157999714483;0.022157999714483;Sr
6.09;-0.022124234073663533;0.022124234073663533;Mn
13.87;-0.022092301496287083;0.022092301496287083;Sr
18.76;-0.02203621308991998;0.02203621308991998;Compton ka
16.24;0.021937424631951554;0.021937424631951554;background3
4.08;0.021936126463210408;0.021936126463210408;Ca kb
13.39;0.021929489338323897;0.021929489338323897;Rb
3.56;0.021912722628233523;0.021912722628233523;Ca ka
19.10;0.02186992684527161;0.02186992684527161;Compton ka
15.72;-0.021856391052656955;0.021856391052656955;background3
16.54;-0.021829834275216373;0.021829834275216373;background3
19.38;0.021817298146482655;0.021817298146482655;Compton ka
10.55;-0.021741105955726977;0.021741105955726977;background2
7.01;-0.02166563258265734;0.02166563258265734;Fe kb
11.97;-0.02164407362479679;0.02164407362479679;background2
10.79;-0.021633716624835927;0.021633716624835927;background2
11.65;-0.021616113394915742;0.021616113394915742;background2
17.74;-0.021614892737470897;0.021614892737470897;Compton ka
16.60;-0.021611073996837676;0.021611073996837676;background3
20.48;0.021603076840797812;0.021603076840797812;Rayleigh ka
9.15;-0.021559511536085495;0.021559511536085495;Zn kb
10.11;0.02146903776726787;0.02146903776726787;background2
4.24;0.021458203437459043;0.021458203437459043;Ti ka
7.83;-0.021397280131577146;0.021397280131577146;Cu
18.26;-0.02137458406584507;0.02137458406584507;Compton ka
2.88;-0.021232400018959055;0.021232400018959055;Rh L + Ar
1.42;0.021223955108229487;0.021223955108229487;Al
19.46;0.02122212851052261;0.02122212851052261;Compton ka
2.56;-0.021164307310542443;0.021164307310542443;Rh L + Ar
5.77;-0.021067236598403514;0.021067236598403514;Mn
12.39;-0.02104767956104777;0.02104767956104777;background2
8.79;-0.021014528337121023;0.021014528337121023;Zn ka
9.95;-0.021013655293451332;0.021013655293451332;background2
15.19;-0.0209207096687173;0.0209207096687173;Zr
19.52;0.020873958988520465;0.020873958988520465;Compton ka
11.13;-0.02086800893323773;0.02086800893323773;background2
20.10;-0.020840252302928495;0.020840252302928495;Rayleigh ka
7.29;0.020802184388603515;0.020802184388603515;Ni
17.28;0.020757622056877263;0.020757622056877263;background3
12.85;-0.020688984528787573;0.020688984528787573;background2
1.92;0.020675921826539264;0.020675921826539264;P
1.46;-0.020623792249268146;0.020623792249268146;Al
21.00;-0.020558367087808487;0.020558367087808487;Compton kb
12.25;-0.020521557301289572;0.020521557301289572;background2
3.84;0.020468929801959846;0.020468929801959846;Ca ka
9.39;-0.02044222908932665;0.02044222908932665;Zn kb
5.63;-0.020406345340911146;0.020406345340911146;background1
18.06;-0.020362928900821756;0.020362928900821756;Compton ka
18.42;-0.02031949546617458;0.02031949546617458;Compton ka
8.33;-0.020317301980446158;0.020317301980446158;Zn ka
16.70;-0.020257343378937837;0.020257343378937837;background3
3.08;0.02023587494863679;0.02023587494863679;Rh L + Ar
9.03;-0.0202124145752012;0.0202124145752012;Zn ka
20.04;-0.020176958832823392;0.020176958832823392;Rayleigh ka
16.64;-0.020149718249030835;0.020149718249030835;background3
14.33;0.02005759916531813;0.02005759916531813;Sr
3.74;0.020013635624181778;0.020013635624181778;Ca ka
11.47;-0.019984108700176383;0.019984108700176383;background2
7.77;-0.019849240422887906;0.019849240422887906;Cu
20.14;0.01977524878176827;0.01977524878176827;Rayleigh ka
18.78;-0.019741188587673313;0.019741188587673313;Compton ka
1.66;-0.019713987724616657;0.019713987724616657;Si
13.17;-0.019665349022222268;0.019665349022222268;Rb
20.26;0.01963195483967735;0.01963195483967735;Rayleigh ka
19.48;0.019572941626639306;0.019572941626639306;Compton ka
22.36;0.019568484150360325;0.019568484150360325;Rayleigh kb
21.60;-0.01953255926456856;0.01953255926456856;Compton kb
1.98;-0.01951317213561153;0.01951317213561153;P
6.59;0.019431968418115675;0.019431968418115675;Fe ka
13.09;-0.019430199585662028;0.019430199585662028;Rb
17.78;-0.01930240429930308;0.01930240429930308;Compton ka
6.97;-0.019205624114512217;0.019205624114512217;Fe kb
11.27;-0.019192295853294787;0.019192295853294787;background2
18.88;-0.019073083512449664;0.019073083512449664;Compton ka
8.13;-0.01906854178725893;0.01906854178725893;Cu
8.19;0.019045951173744965;0.019045951173744965;Cu
3.04;0.01903245431099879;0.01903245431099879;Rh L + Ar
3.00;-0.018965114362209944;0.018965114362209944;Rh L + Ar
20.80;-0.018939291269040787;0.018939291269040787;Compton kb
18.34;-0.018912609767136417;0.018912609767136417;Compton ka
17.94;-0.018890417125435308;0.018890417125435308;Compton ka
3.24;-0.01886698020073369;0.01886698020073369;K
6.11;0.018826416820041242;0.018826416820041242;Mn
20.68;0.018812270529037407;0.018812270529037407;Compton kb
3.30;0.0187755301633434;0.0187755301633434;K
12.47;-0.018716263769771587;0.018716263769771587;background2
19.70;0.018662634877961947;0.018662634877961947;Compton ka
10.17;-0.01864234170093065;0.01864234170093065;background2
19.96;-0.01857294624589908;0.01857294624589908;Rayleigh ka
15.68;-0.018562939973426805;0.018562939973426805;background3
5.57;0.01855215280203249;0.01855215280203249;background1
20.92;-0.018538573333883614;0.018538573333883614;Compton kb
17.32;-0.01852374036352093;0.01852374036352093;background3
2.86;-0.018503864765618962;0.018503864765618962;Rh L + Ar
10.05;-0.01846365700997993;0.01846365700997993;background2
11.81;-0.018245867881785727;0.018245867881785727;background2
4.64;-0.018195274000186487;0.018195274000186487;Ti ka
21.92;0.01810356640470912;0.01810356640470912;Compton kb
1.62;0.01808375403601866;0.01808375403601866;Al
5.59;-0.018068810500203796;0.018068810500203796;background1
2.36;-0.018056719856759846;0.018056719856759846;S
2.80;-0.01801181036577068;0.01801181036577068;Rh L + Ar
21.72;0.01799774056524619;0.01799774056524619;Compton kb
15.98;-0.017903510684580196;0.017903510684580196;background3
12.35;-0.01782231209471237;0.01782231209471237;background2
7.57;0.017818669380035235;0.017818669380035235;Ni
5.05;0.017760001072261458;0.017760001072261458;
12.01;-0.017692057106800777;0.017692057106800777;background2
14.25;0.01769169640404764;0.01769169640404764;Sr
9.27;0.017618410921303077;0.017618410921303077;Zn kb
10.45;-0.017617106888549505;0.017617106888549505;background2
10.41;-0.017550569748863414;0.017550569748863414;background2
10.87;-0.017548530646045574;0.017548530646045574;background2
13.61;-0.017534539361788733;0.017534539361788733;Rb
9.47;-0.01746581373535005;0.01746581373535005;Zn kb
17.26;-0.01744758472781836;0.01744758472781836;background3
22.84;0.017386218811491355;0.017386218811491355;Rayleigh kb
11.33;-0.017378336219260423;0.017378336219260423;background2
3.48;0.01733608153755983;0.01733608153755983;Ca ka
17.00;0.017317459599426425;0.017317459599426425;background3
1.60;0.017315487931913336;0.017315487931913336;Al
22.18;0.017298723777754085;0.017298723777754085;Rayleigh kb
3.18;0.017287868940424563;0.017287868940424563;K
21.86;0.01727828694914291;0.01727828694914291;Compton kb
7.33;-0.01725190657507031;0.01725190657507031;Ni
14.35;0.017152913238226618;0.017152913238226618;Sr
