energy;VIP_Score;Zone
19.46;0.8215487732014546;Compton ka
7.29;0.8184752160441143;Ni
5.39;0.8173012594607044;background1
1.42;0.8144809037793344;Al
11.13;0.8122797950228454;background2
9.33;0.8118384861969877;Zn kb
18.76;0.8033603931877091;Compton ka
14.33;0.7981352365626904;Sr
14.93;0.7978958777558781;Zr
12.39;0.7978003949198884;background2
17.28;0.7971725400436831;background3
3.24;0.7967204942538799;K
13.87;0.7885588826071283;Sr
8.79;0.786589288353036;Zn ka
13.65;0.7857615140036257;Rb
1.98;0.7843543489692282;P
6.95;0.7839350627058009;Fe kb
13.67;0.7794384853878045;Rb
17.74;0.7773038462245105;Compton ka
9.15;0.7767772102445959;Zn kb
9.03;0.77198293443886;Zn ka
15.72;0.76926935867771;background3
10.79;0.7664003707310632;background2
16.54;0.7662763484083251;background3
3.56;0.7641330244306778;Ca ka
1.66;0.7632327718551586;Si
8.33;0.762081972623672;Zn ka
5.57;0.7620095373782394;background1
20.04;0.7582796878560301;Rayleigh ka
5.63;0.7563891539873798;background1
11.65;0.754536574685846;background2
13.09;0.7502984216838848;Rb
21.60;0.7474805286446716;Compton kb
16.64;0.7473399586738556;background3
22.36;0.7465195092777206;Rayleigh kb
17.00;0.7464380185655731;background3
11.47;0.7460892819073189;background2
22.18;0.7453252572724751;Rayleigh kb
3.08;0.7441168705500018;Rh L + Ar
7.77;0.7433819409464437;Cu
2.56;0.7423491321307112;Rh L + Ar
19.06;0.7421467591726707;Compton ka
16.60;0.7397173688427288;background3
20.14;0.7394298326711133;Rayleigh ka
3.04;0.7390553887151781;Rh L + Ar
12.85;0.7382054089180903;background2
14.25;0.7370747089339998;Sr
17.78;0.7367903576918406;Compton ka
20.92;0.7340147334105833;Compton kb
20.10;0.7337419618608196;Rayleigh ka
3.84;0.7328768066697621;Ca ka
21.00;0.7298275001746423;Compton kb
7.21;0.72978151512488;Ni
21.72;0.7279308255306283;Compton kb
20.26;0.7272244519013877;Rayleigh ka
15.19;0.7254864864016807;Zr
21.56;0.725289799394126;Compton kb
13.17;0.7217691633791314;Rb
1.46;0.7210600274726141;Al
21.92;0.7208957544962544;Compton kb
20.80;0.7204463127045212;Compton kb
12.07;0.7195529201508081;background2
6.89;0.7186333892739404;Fe kb
9.39;0.7156274039453429;Zn kb
19.48;0.7133197669874566;Compton ka
5.05;0.7112730410083968;
2.86;0.7093432495267885;Rh L + Ar
17.32;0.7071865760322856;background3
18.06;0.7063345547078693;Compton ka
21.54;0.7036815195729718;Compton kb
5.59;0.7005775683781151;background1
17.94;0.6998054053205396;Compton ka
16.70;0.6990546213892048;background3
9.27;0.6982995654438381;Zn kb
12.47;0.6972446126701534;background2
8.19;0.6965518668893207;Cu
21.86;0.6944153714473816;Compton kb
3.74;0.6914216607296667;Ca ka
3.00;0.6902729344487236;Rh L + Ar
12.25;0.6899711620390525;background2
19.96;0.6888720752349317;Rayleigh ka
4.22;0.6876690667950721;Ti ka
18.42;0.6859169732380401;Compton ka
15.68;0.6843757883077524;background3
6.61;0.684267486601059;Fe ka
10.05;0.6839672343988219;background2
2.36;0.6839301521449123;S
10.91;0.6834767039310475;background2
12.01;0.6831978524550972;background2
14.35;0.6819183494050879;Sr
2.80;0.6793724695029457;Rh L + Ar
22.84;0.6737095197668101;Rayleigh kb
3.20;0.6714097671878789;K
6.91;0.6687050177108561;Fe kb
2.48;0.6683294644347888;Rh L + Ar
19.70;0.6669147020622263;Compton ka
10.17;0.6667462729857203;background2
1.62;0.6657480789715451;Al
11.81;0.6642292648700323;background2
3.48;0.663778214734749;Ca ka
18.88;0.6623405168525434;Compton ka
