energy;Permutation_importance;Zone
3.72;0.0005589332142440645;Ca ka
14.29;0.000558286125653365;Sr
5.91;0.0005573508009314889;Mn
17.94;0.0005544826107518888;Compton ka
16.18;0.0005518592586455068;background3
13.65;0.0005491621872563726;Rb
18.52;0.0005442457326865788;Compton ka
20.14;0.0005392222136251328;Rayleigh ka
14.41;0.0005366378976019072;Sr
7.15;0.0005344074904990923;Fe kb
20.72;0.0005282765823748741;Compton kb
21.60;0.0005276197422079161;Compton kb
21.16;0.0005253422767993671;Compton kb
22.10;0.000523129265291512;Compton kb
18.54;0.0005229859427839997;Compton ka
20.26;0.0005203127306000865;Rayleigh ka
18.44;0.0005160625100357689;Compton ka
18.90;0.0005126358015059066;Compton ka
11.21;0.0005077163005308942;background2
20.48;0.0005030538040631386;Rayleigh ka
3.82;0.0005013976730595622;Ca ka
22.64;0.0005010912842329923;Rayleigh kb
14.13;0.000499003286516488;Sr
20.12;0.0004923786007702177;Rayleigh ka
18.22;0.000491789194194307;Compton ka
20.92;0.00048715621773251885;Compton kb
17.06;0.0004840775019450005;background3
20.42;0.000484013050410012;Rayleigh ka
20.88;0.00048353081027463393;Compton kb
3.44;0.0004834677730712391;K
9.55;0.00048341320323008893;Zn kb
15.78;0.0004749053716370709;background3
3.70;0.0004742876714983085;Ca ka
13.09;0.0004728170553185993;Rb
18.50;0.0004719466789714258;Compton ka
19.54;0.0004682702962670746;Compton ka
20.22;0.0004681404621852773;Rayleigh ka
15.70;0.0004661054439831365;background3
19.56;0.0004650739668975088;Compton ka
14.49;0.00046208998367840116;Sr
16.78;0.00046129868621514597;background3
16.70;0.00046122861881227946;background3
22.16;0.0004602736028447074;Rayleigh kb
21.62;0.00045858316714877034;Compton kb
19.62;0.0004563254872604652;Compton ka
8.43;0.00045619546569648165;Zn ka
8.51;0.00045559712524901664;Zn ka
4.50;0.00045508656699751025;Ti ka
16.60;0.00044801740328617723;background3
18.30;0.00044554767023612845;Compton ka
17.30;0.0004455002554888645;background3
13.57;0.00044346284532312307;Rb
9.53;0.00044301752681188934;Zn kb
13.47;0.00044086949774763807;Rb
22.48;0.0004401895455700362;Rayleigh kb
12.93;0.00043902480591654204;background2
17.04;0.000432623212488832;background3
3.74;0.00043251557516010597;Ca ka
18.06;0.0004307346974249496;Compton ka
17.22;0.00043015868312860754;background3
11.99;0.0004295299428158793;background2
10.01;0.0004277988595432818;background2
9.17;0.0004276584004817014;Zn kb
17.78;0.00042694659379332916;Compton ka
16.32;0.00042609363240318803;background3
16.38;0.0004255631972342437;background3
16.66;0.0004248775977760308;background3
7.97;0.00042458739188008565;Cu
11.97;0.00042346542151863395;background2
14.65;0.000423395018030588;Zr
21.22;0.0004223992407939916;Compton kb
15.72;0.0004211049824320512;background3
18.38;0.00042103173584723724;Compton ka
21.18;0.00042034669584437874;Compton kb
21.88;0.00042029564819473004;Compton kb
7.93;0.0004199856388879532;Cu
22.42;0.00041787213147794443;Rayleigh kb
10.69;0.00041783414741136985;background2
14.81;0.0004123635430402392;Zr
19.50;0.0004118176780555477;Compton ka
