Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Compton ka <= -0.95;2.1272062768725686;Compton ka;-0.95;<=;-2.075831531982308;43.0;0.048053596486849814;Compton ka <= -2.075832
Compton ka <= -0.14;1.2175390644667081;Compton ka;-0.14;<=;-0.3126890698385879;44.0;0.0027412015007413915;Compton ka <= -0.312689
background3 <= -0.60;0.6871319593290849;background3;-0.60;<=;-0.8031231644854945;19.0;0.01361012183909538;background3 <= -0.803123
Compton kb <= -0.56;0.5022824692246546;Compton kb;-0.56;<=;-0.72600853741193;43.0;0.03919993405025335;Compton kb <= -0.726009
Fe ka > -0.76;0.43896520583390936;Fe ka;-0.76;>;-0.5460325276530049;14.0;0.013758406281294877;Fe ka > -0.546033
background3 <= -0.12;0.41379688648273844;background3;-0.12;<=;-0.16454326191117177;52.0;0.004214295495960876;background3 <= -0.164543
Compton ka > 0.44;0.3796211407011409;Compton ka;0.44;>;1.014362471577238;1.0;0.010087604607448397;Compton ka > 1.014362
Fe ka > -0.63;0.32141424184803197;Fe ka;-0.63;>;-0.4434284101497057;20.0;0.000613611709449402;Fe ka > -0.443428
Fe ka > -0.51;0.31406056126535914;Fe ka;-0.51;>;-0.3719135643890132;1.0;0.00018582743871109475;Fe ka > -0.371914
Compton ka > -0.95;0.22616252536847609;Compton ka;-0.95;>;-2.075831531982308;43.0;0.048053596486849814;Compton ka > -2.075832
Compton kb <= -0.10;0.20470091777553961;Compton kb;-0.10;<=;-0.12960173349642254;6.0;0.001978735098321263;Compton kb <= -0.129602
Compton ka <= 0.44;0.1298466138781611;Compton ka;0.44;<=;1.014362471577238;1.0;0.010087604607448397;Compton ka <= 1.014362
Rayleigh ka <= -0.45;0.07849460783068025;Rayleigh ka;-0.45;<=;-0.6543105708547629;43.0;0.018916308065030252;Rayleigh ka <= -0.654311
Class_A;0.0;;;;;;;
Class_B;0.0;;;;;;;
