Model;Accuracy Cal;Sensitivity Cal;Specificity Cal;CM Cal;Accuracy Pred;Sensitivity Pred;Specificity Pred;CM Pred
SVC;0.890625;0.8214285714285714;0.9444444444444444;"[[34  2]
 [ 5 23]]";0.6206896551724138;0.7692307692307693;0.5;"[[ 8  8]
 [ 3 10]]"
