energy;Permutation_importance;Zone
6.36;0.17718755163945937;Fe ka
6.38;0.17697186649658955;Fe ka
6.35;0.17311722122617054;Fe ka
6.37;0.169052334684493;Fe ka
6.39;0.16212091235506584;Fe ka
6.5;0.15773905477622366;Fe ka
6.34;0.1534173851337753;Fe ka
6.48;0.15119137393742418;Fe ka
6.51;0.15105762227762454;Fe ka
6.49;0.148211287493234;Fe ka
6.33;0.1462752318772605;Fe ka
6.4;0.13615838607471453;Fe ka
6.52;0.13459513417721966;Fe ka
6.47;0.13346626696399683;Fe ka
6.32;0.12052490205253039;Fe ka
6.53;0.11865553024056716;Fe ka
6.54;0.10681149453186334;Fe ka
6.46;0.1039805940731453;Fe ka
6.31;0.09880108997913321;Fe ka
6.41;0.09626806052164531;Fe ka
6.55;0.08331527549743163;Fe ka
6.3;0.082811872455178;Fe ka
6.45;0.06432862856403604;Fe ka
6.56;0.06416499943196564;Fe ka
6.29;0.06209586115707966;Fe ka
6.42;0.061537547760370806;Fe ka
6.57;0.05452127032712016;Fe ka
6.28;0.048176837005535426;Fe ka
6.58;0.03633883883855651;Fe ka
6.27;0.033729761136355965;Fe ka
7.02;0.032242738985417047;Fe kb
4.57;0.029008522663316355;Ti ka
7.03;0.028395762117336798;Fe kb
7.04;0.028127774455222916;Fe kb
4.58;0.027963366401875255;Ti ka
7.01;0.026775040656999843;Fe kb
4.55;0.0262769374791172;Ti ka
4.56;0.026033399862296323;Ti ka
6.44;0.025947832481190737;Fe ka
4.59;0.02580553866532436;Ti ka
6.59;0.025522642188983362;Fe ka
7.15;0.02519682410008487;Fe kb
7.05;0.024276760604983662;Fe kb
4.54;0.024253369854147437;Ti ka
7;0.024097523563703253;Fe kb
7.16;0.022614469389900964;Fe kb
4.53;0.0220856777760216;Ti ka
6.26;0.021969225114127255;Fe ka
7.17;0.021660451577067082;Fe kb
4.6;0.02152261921283497;Ti ka
6.99;0.020982091141668855;Fe kb
7.14;0.020815010162143033;Fe kb
6.43;0.020460273653457796;Fe ka
7.18;0.020030900935061775;Fe kb
6.98;0.01928593435391608;Fe kb
4.61;0.01898106617744134;Ti ka
7.06;0.018452731273723037;Fe kb
7.19;0.01807684255271184;Fe kb
7.13;0.01791705181013018;Fe kb
6.25;0.01755169713102474;Fe ka
4.52;0.016578502775114252;Ti ka
6.97;0.01617658460924418;Fe kb
6.6;0.015987664696825034;Fe ka
7.12;0.015096172687344336;Fe kb
4.51;0.015030980895191096;Ti ka
7.2;0.014812036332399836;Fe kb
4.62;0.014561179314042199;Ti ka
7.07;0.01453897842513861;Fe kb
4.63;0.012887516276341368;Ti ka
7.21;0.01215598797836204;Fe kb
6.96;0.012092531406169045;Fe kb
3.34;0.011606957235356178;K
3.36;0.011578579587828595;K
6.61;0.011575323563440999;Fe ka
3.37;0.011546937575783284;K
3.35;0.011288346007887392;K
6.24;0.010810590109679503;Fe ka
4.5;0.01047297179489939;Ti ka
3.38;0.01018593032105698;K
7.08;0.009979990740314535;Fe kb
6.95;0.009770390737731723;Fe kb
3.33;0.00949326964614321;K
3.39;0.009395962168074456;K
7.22;0.009056337326597382;Fe kb
4.64;0.008801476539987118;Ti ka
7.11;0.008676709019603806;Fe kb
3.32;0.008616045988082324;K
3.4;0.008346134372867863;K
6.94;0.007772045808869697;Fe kb
6.23;0.007000583252008953;Fe ka
7.23;0.007000313330097362;Fe kb
4.65;0.00679749614478343;Ti ka
3.31;0.006660210890493031;K
3.41;0.006368844974097643;K
6.62;0.006226718933959277;Fe ka
