Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
K ka > 0.40;26.95589397906938;K ka;0.40;>;0.405902858169219;15.0;0.0018929843288971182;K ka > 0.405903
K ka > 0.03;18.401584577551123;K ka;0.03;>;0.022010867155679903;11.0;0.0034984781981039006;K ka > 0.022011
K ka > -0.18;15.668216529166193;K ka;-0.18;>;-0.18011081698473247;9.0;0.0011205208241312492;K ka > -0.180111
K ka <= -0.52;10.840919580555948;K ka;-0.52;<=;-0.529154120245581;18.0;0.0049427080918106325;K ka <= -0.529154
K ka <= -0.18;9.24361832558077;K ka;-0.18;<=;-0.18011081698473247;9.0;0.0011205208241312492;K ka <= -0.180111
K ka > -0.52;8.015808600254122;K ka;-0.52;>;-0.529154120245581;18.0;0.0049427080918106325;K ka > -0.529154
K ka <= 0.40;6.813494000174188;K ka;0.40;<=;0.405902858169219;15.0;0.0018929843288971182;K ka <= 0.405903
Rb ka + Br kb > 0.15;6.731897865199572;Rb ka + Br kb;0.15;>;0.08009140773825969;8.0;0.0008022663230623228;Rb ka + Br kb > 0.080091
K ka <= 0.03;6.046202293498505;K ka;0.03;<=;0.022010867155679903;11.0;0.0034984781981039006;K ka <= 0.022011
K kb + Ca ka > 0.14;4.409828639559787;K kb + Ca ka;0.14;>;0.06603656909561743;15.0;0.004631979412069165;K kb + Ca ka > 0.066037
K kb + Ca ka > 0.06;4.165605160747168;K kb + Ca ka;0.06;>;0.018223009446566327;11.0;0.0004104494653808799;K kb + Ca ka > 0.018223
K kb + Ca ka > -0.04;3.216246726786168;K kb + Ca ka;-0.04;>;-0.004473062311435858;7.0;0.002222959054720995;K kb + Ca ka > -0.004473
Rb ka + Br kb > -0.08;3.0695431372779165;Rb ka + Br kb;-0.08;>;-0.039633685771745655;17.0;0.004905499211687023;Rb ka + Br kb > -0.039634
Fe ka > 0.05;2.8796706804817904;Fe ka;0.05;>;0.014184657789846386;20.0;0.0030340521770912815;Fe ka > 0.014185
Rb ka + Br kb > -0.11;2.6204359319696953;Rb ka + Br kb;-0.11;>;-0.05376630077846726;2.0;0.00480401231170112;Rb ka + Br kb > -0.053766
K kb + Ca ka > -0.21;2.319612780425719;K kb + Ca ka;-0.21;>;-0.0990285685290275;8.0;0.00024530500274613787;K kb + Ca ka > -0.099029
Rh ka Compton <= -0.57;2.2392489566449654;Rh ka Compton;-0.57;<=;-0.5389781837825095;0.0;0.003003959547338564;Rh ka Compton <= -0.538978
K kb + Ca ka <= -0.21;2.2078381280503967;K kb + Ca ka;-0.21;<=;-0.0990285685290275;8.0;0.00024530500274613787;K kb + Ca ka <= -0.099029
Fe ka > 0.01;2.00823745008902;Fe ka;0.01;>;0.002616028655965787;3.0;0.0038708753314018185;Fe ka > 0.002616
Rh ka Rayleigh <= -0.20;1.9846092453190642;Rh ka Rayleigh;-0.20;<=;-0.13167169846194487;3.0;0.0047360345108573565;Rh ka Rayleigh <= -0.131672
Rb ka + Br kb > -0.29;1.978644971692009;Rb ka + Br kb;-0.29;>;-0.1465504338089958;3.0;0.00341513018987899;Rb ka + Br kb > -0.146550
K kb + Ca ka <= -0.04;1.9479556494469037;K kb + Ca ka;-0.04;<=;-0.004473062311435858;7.0;0.002222959054720995;K kb + Ca ka <= -0.004473
Rh ka Compton <= -0.21;1.8685961801853999;Rh ka Compton;-0.21;<=;-0.1989886242260596;18.0;0.0024223350477871886;Rh ka Compton <= -0.198989
K kb + Ca ka <= 0.14;1.8659561662044262;K kb + Ca ka;0.14;<=;0.06603656909561743;15.0;0.004631979412069165;K kb + Ca ka <= 0.066037
S > 0.05;1.8197527213708193;S;0.05;>;0.010949706745134999;19.0;0.0018036240047263827;S > 0.010950
Rh ka Compton <= 0.20;1.779784453734048;Rh ka Compton;0.20;<=;0.17606895000649328;16.0;0.003928077853834727;Rh ka Compton <= 0.176069
