energy;Permutation_importance;Zone
3.3;0.013270682039627715;K ka
3.26;0.012763672275572794;K ka
3.28;0.012511005450645596;K ka
3.32;0.01164240655775031;K ka
3.24;0.00989213096425418;K ka
3.34;0.007512394743879587;K ka
13.4;0.00712340436716641;Rb ka + Br kb
3.22;0.006716456896355823;K ka
13.38;0.006692921112823977;Rb ka + Br kb
13.34;0.006338321430110429;Rb ka + Br kb
13.36;0.005414830334731392;Rb ka + Br kb
13.44;0.005251477098401006;Rb ka + Br kb
3.36;0.004980934537247748;K ka
13.42;0.004960700749873467;Rb ka + Br kb
13.32;0.003898059838902213;Rb ka + Br kb
3.2;0.003669879783960268;K ka
13.28;0.0033944563473761414;Rb ka + Br kb
6.4;0.0030655153790520367;Fe ka
3.18;0.0027950477094617855;K ka
3.58;0.002710669054948755;K kb + Ca ka
13.3;0.0026917868122049086;Rb ka + Br kb
6.38;0.0024744628335670094;Fe ka
13.48;0.002299603021344759;Rb ka + Br kb
3.38;0.002268881404183476;K ka
3.54;0.0022364940527725375;K kb + Ca ka
19.34;0.002181835518759495;Rh ka Compton
3.56;0.0021506824548232877;K kb + Ca ka
3.64;0.002115354216944472;K kb + Ca ka
3.7;0.0021028354603080295;K kb + Ca ka
19.26;0.002081137827998212;Rh ka Compton
19.32;0.0019483955327136329;Rh ka Compton
3.5;0.0019429368918594714;K kb + Ca ka
3.62;0.0019262611427662533;K kb + Ca ka
19.14;0.0019168376328766816;Rh ka Compton
3.68;0.0018921626569235468;K kb + Ca ka
13.46;0.0018640115152388829;Rb ka + Br kb
19.06;0.0018284884455761295;Rh ka Compton
18.98;0.001821974394282886;Rh ka Compton
3.66;0.0018037350434392061;K kb + Ca ka
19.2;0.001800849596062356;Rh ka Compton
19.18;0.0017994105561621662;Rh ka Compton
19.12;0.0017803664522015386;Rh ka Compton
6.36;0.0017012904256028239;Fe ka
19.04;0.0016848285282466552;Rh ka Compton
19.08;0.0016406319567524672;Rh ka Compton
19.22;0.0016183941024470322;Rh ka Compton
19.16;0.0016144108957831637;Rh ka Compton
19.24;0.0015821243310469133;Rh ka Compton
19.28;0.0015785661302027457;Rh ka Compton
20.08;0.0015303125385488674;Rh ka Rayleigh
19.5;0.0015302398219698657;Rh ka Compton
19.46;0.0015202485325725192;Rh ka Compton
3.52;0.0015120925482032441;K kb + Ca ka
19.3;0.0015002871901909091;Rh ka Compton
19.02;0.001467622867805642;Rh ka Compton
19;0.0014518594479713894;Rh ka Compton
6.42;0.001433346422905189;Fe ka
19.52;0.0013605705351596358;Rh ka Compton
19.38;0.0013569935645775606;Rh ka Compton
19.42;0.0013288482373287444;Rh ka Compton
3.72;0.0013243066166528073;K kb + Ca ka
19.4;0.0013228530539479923;Rh ka Compton
18.9;0.0013204885031338394;Rh ka Compton
13.24;0.0013186922614266843;Rb ka + Br kb
6.34;0.00130040860026272;Fe ka
19.1;0.0012821319556806314;Rh ka Compton
13.26;0.001278704832283474;Rb ka + Br kb
19.36;0.0012719195200206015;Rh ka Compton
3.6;0.001270934924278282;K kb + Ca ka
2.56;0.0012675004535225435;Cl
2.6;0.0012664257040383392;Cl
13.5;0.001251061268661177;Rb ka + Br kb
3.4;0.0012286173378554734;K ka
19.48;0.001215873679680271;Rh ka Compton
18.94;0.0012156154902821614;Rh ka Compton
18.92;0.001160010781452824;Rh ka Compton
19.56;0.0011564854506902825;Rh ka Compton
3.16;0.0011132309527934754;K ka
20.26;0.0011099205543821241;Rh ka Rayleigh
18.76;0.0010876044782823064;Rh ka Compton
6.46;0.001086568144460873;Fe ka
19.44;0.001079783697006008;Rh ka Compton
6.32;0.0010644434840022781;Fe ka
18.96;0.0010320008224729107;Rh ka Compton
20.14;0.0010228242763612684;Rh ka Rayleigh
20.16;0.0009828588404782695;Rh ka Rayleigh
18.88;0.0009630546595586892;Rh ka Compton
20.24;0.0009575679245316665;Rh ka Rayleigh
19.62;0.0009355041499473739;Rh ka Compton
18.74;0.0009341958279704152;Rh ka Compton
10.06;0.0009341212184979886;background2
6.44;0.0009148742219139458;Fe ka
20.06;0.0009114708003600446;Rh ka Rayleigh
18.78;0.000910546270393884;Rh ka Compton
20.1;0.0008880552554498137;Rh ka Rayleigh
18.86;0.0008862830405105797;Rh ka Compton
20.36;0.0008791879522537932;Rh ka Rayleigh
2.58;0.0008775491934296725;Cl
22.16;0.000876123566159606;Rh kb Compton
11.36;0.0008745474918308467;background2
20.04;0.0008739776517331726;Rh ka Rayleigh
3.42;0.0008584426174319939;K ka
19.58;0.0008432915446331271;Rh ka Compton
19.6;0.0008307128444604552;Rh ka Compton
16.34;0.0008216478703718819;background3
6.28;0.0008034474285580999;Fe ka
22.88;0.0007978516725829158;Rh kb Rayleigh
3.94;0.0007919047399098534;Ca kb
21.28;0.0007873428768722533;Rh kb Compton
3.48;0.0007871422326144616;K kb + Ca ka
20.22;0.0007848820951258471;Rh ka Rayleigh
21.68;0.0007706824608067471;Rh kb Compton
14.3;0.0007685394986251811;Sr ka
19.74;0.0007656211228387009;Rh ka Compton
21.7;0.0007642025114563163;Rh kb Compton
20.12;0.000761090170181363;Rh ka Rayleigh
18.8;0.0007570788142388233;Rh ka Compton
20.18;0.0007385625788478585;Rh ka Rayleigh
18.42;0.0007359924874335594;Rh ka Compton
21.18;0.0007324440769442321;Rh kb Compton
18.82;0.0007318827868398102;Rh ka Compton
12.58;0.0007315782268243704;Rb ka + Br kb
18.22;0.0007282298254983193;Rh ka Compton
20;0.0007277168032536567;Rh ka Rayleigh
20.4;0.0007243143225132635;Rh ka Rayleigh
15.76;0.0007207898428700396;background3
18.84;0.0007189250867909515;Rh ka Compton
17.42;0.0007139685924135643;Rh ka Compton
21.32;0.0007102118138258729;Rh kb Compton
20.02;0.0007082936753276606;Rh ka Rayleigh
20.28;0.0007079074191991299;Rh ka Rayleigh
19.68;0.0007048982171041483;Rh ka Compton
20.2;0.0007039267979424447;Rh ka Rayleigh
19.9;0.0007014029422855503;Rh ka Rayleigh
21.48;0.0006972764923759941;Rh kb Compton
20.34;0.0006970267101817678;Rh ka Rayleigh
18.52;0.0006958396576880253;Rh ka Compton
19.84;0.000688568736616126;Rh ka Compton
15.42;0.0006872735591199435;background3
21.16;0.0006826277922278208;Rh kb Compton
2.52;0.0006779379316788899;Cl
16.92;0.0006765730339242128;background3
22.22;0.0006738406772790177;Rh kb Compton
11.56;0.0006710135863708315;Br ka
9.54;0.0006676110877995836;background2
21.44;0.0006654049563003319;Rh kb Compton
21.34;0.0006636504429807247;Rh kb Compton
21.5;0.0006578033388656709;Rh kb Compton
6.3;0.0006557673951819077;Fe ka
19.64;0.0006535038463149589;Rh ka Compton
21.6;0.0006471160404729535;Rh kb Compton
10.02;0.0006464933563613024;background2
12.18;0.0006348558414420619;Br ka
3.74;0.0006336573800622325;K kb + Ca ka
2.62;0.0006319431307553076;Cl
19.54;0.0006274387662860371;Rh ka Compton
18.62;0.0006226922074878397;Rh ka Compton
7.5;0.0006224803556171756;Cu
14.92;0.0006197938543899096;Rb kb
13.52;0.0006168040544508681;Rb ka + Br kb
17;0.0006162116683540122;Rh ka Compton
21.3;0.0006127876096069834;Rh kb Compton
3.14;0.0006117519125917357;K ka
19.66;0.0006100087165911561;Rh ka Compton
16.62;0.0006097358604559216;background3
15.06;0.0006067545507459078;Rb kb
11.08;0.0006065268492814497;background2
21.66;0.0006059521641800417;Rh kb Compton
19.94;0.0006030119158913401;Rh ka Rayleigh
21.42;0.0006011470203019192;Rh kb Compton
21.02;0.0005964650945071714;Rh kb Compton
11.8;0.000594646354903647;Br ka
18.06;0.0005923963790325471;Rh ka Compton
17.92;0.0005889055787840302;Rh ka Compton
21.56;0.0005871771268443736;Rh kb Compton
21.06;0.0005843348921118363;Rh kb Compton
11.16;0.0005793616132899712;background2
