model;method;k;mask_mode;f1_original;f1_masked;f1_drop;acc_original;acc_masked;acc_drop;probability_shift;zones_removed
svm;SMX;17;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.067864;"K ka; Rb ka + Br kb; K kb + Ca ka; Fe ka; Rh ka Compton; Rh ka Rayleigh; Cl; S; Zn; Ca kb; Rh kb Compton; Br ka; Rh kb Rayleigh; Rb kb; background3; background2; Cu"
svm;SMX;18;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.069271;"K ka; Rb ka + Br kb; K kb + Ca ka; Fe ka; Rh ka Compton; Rh ka Rayleigh; Cl; S; Zn; Ca kb; Rh kb Compton; Br ka; Rh kb Rayleigh; Rb kb; background3; background2; Cu; Sr ka"
svm;SMX;19;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.068948;"K ka; Rb ka + Br kb; K kb + Ca ka; Fe ka; Rh ka Compton; Rh ka Rayleigh; Cl; S; Zn; Ca kb; Rh kb Compton; Br ka; Rh kb Rayleigh; Rb kb; background3; background2; Cu; Sr ka; Mn"
svm;SMX;20;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.069254;"K ka; Rb ka + Br kb; K kb + Ca ka; Fe ka; Rh ka Compton; Rh ka Rayleigh; Cl; S; Zn; Ca kb; Rh kb Compton; Br ka; Rh kb Rayleigh; Rb kb; background3; background2; Cu; Sr ka; Mn; Fe kb"
svm;SMX;21;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.070496;"K ka; Rb ka + Br kb; K kb + Ca ka; Fe ka; Rh ka Compton; Rh ka Rayleigh; Cl; S; Zn; Ca kb; Rh kb Compton; Br ka; Rh kb Rayleigh; Rb kb; background3; background2; Cu; Sr ka; Mn; Fe kb; background1"
svm;SHAP;1;zero;0.445455;0.522145;-0.07669;0.454545;0.545455;-0.090909;0.022025;K ka
svm;SHAP;2;zero;0.445455;0.396104;0.049351;0.454545;0.454545;0.0;0.036027;"K ka; Rb ka + Br kb"
svm;SHAP;3;zero;0.445455;0.396104;0.049351;0.454545;0.454545;0.0;0.034767;"K ka; Rb ka + Br kb; Fe ka"
svm;SHAP;4;zero;0.445455;0.396104;0.049351;0.454545;0.454545;0.0;0.045053;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka"
svm;SHAP;5;zero;0.445455;0.396104;0.049351;0.454545;0.454545;0.0;0.043898;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton"
svm;SHAP;6;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.0475;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton"
svm;SHAP;7;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.049132;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl"
svm;SHAP;8;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.049886;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl; Sr ka"
svm;SHAP;9;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.054596;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl; Sr ka; background2"
svm;SHAP;10;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.055334;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl; Sr ka; background2; Zn"
svm;SHAP;11;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.05683;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl; Sr ka; background2; Zn; Br ka"
svm;SHAP;12;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.058872;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl; Sr ka; background2; Zn; Br ka; Rh kb Rayleigh"
svm;SHAP;13;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.059315;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl; Sr ka; background2; Zn; Br ka; Rh kb Rayleigh; S"
svm;SHAP;14;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.05963;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl; Sr ka; background2; Zn; Br ka; Rh kb Rayleigh; S; Fe kb"
svm;SHAP;15;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.060792;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl; Sr ka; background2; Zn; Br ka; Rh kb Rayleigh; S; Fe kb; background1"
svm;SHAP;16;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.061902;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl; Sr ka; background2; Zn; Br ka; Rh kb Rayleigh; S; Fe kb; background1; Ca kb"
svm;SHAP;17;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.061604;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl; Sr ka; background2; Zn; Br ka; Rh kb Rayleigh; S; Fe kb; background1; Ca kb; Mn"
svm;SHAP;18;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.062043;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl; Sr ka; background2; Zn; Br ka; Rh kb Rayleigh; S; Fe kb; background1; Ca kb; Mn; Cu"
svm;SHAP;19;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.06562;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl; Sr ka; background2; Zn; Br ka; Rh kb Rayleigh; S; Fe kb; background1; Ca kb; Mn; Cu; background3"
svm;SHAP;20;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.06607;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl; Sr ka; background2; Zn; Br ka; Rh kb Rayleigh; S; Fe kb; background1; Ca kb; Mn; Cu; background3; Rb kb"
svm;SHAP;21;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.070496;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh kb Compton; Rh ka Compton; Cl; Sr ka; background2; Zn; Br ka; Rh kb Rayleigh; S; Fe kb; background1; Ca kb; Mn; Cu; background3; Rb kb; Rh ka Rayleigh"
svm;Permutation;1;zero;0.445455;0.522145;-0.07669;0.454545;0.545455;-0.090909;0.022025;K ka
svm;Permutation;2;zero;0.445455;0.396104;0.049351;0.454545;0.454545;0.0;0.036027;"K ka; Rb ka + Br kb"
svm;Permutation;3;zero;0.445455;0.396104;0.049351;0.454545;0.454545;0.0;0.034767;"K ka; Rb ka + Br kb; Fe ka"
svm;Permutation;4;zero;0.445455;0.396104;0.049351;0.454545;0.454545;0.0;0.045053;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka"
svm;Permutation;5;zero;0.445455;0.458874;-0.01342;0.454545;0.545455;-0.090909;0.044545;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton"
svm;Permutation;6;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.047552;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh"
svm;Permutation;7;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.048897;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl"
svm;Permutation;8;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.053357;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl; background2"
svm;Permutation;9;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.056751;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl; background2; Rh kb Compton"
svm;Permutation;10;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.060281;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl; background2; Rh kb Compton; background3"
svm;Permutation;11;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.062496;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl; background2; Rh kb Compton; background3; Rh kb Rayleigh"
svm;Permutation;12;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.063605;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl; background2; Rh kb Compton; background3; Rh kb Rayleigh; Ca kb"
svm;Permutation;13;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.064963;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl; background2; Rh kb Compton; background3; Rh kb Rayleigh; Ca kb; Sr ka"
svm;Permutation;14;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.066716;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl; background2; Rh kb Compton; background3; Rh kb Rayleigh; Ca kb; Sr ka; Br ka"
svm;Permutation;15;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.067383;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl; background2; Rh kb Compton; background3; Rh kb Rayleigh; Ca kb; Sr ka; Br ka; Cu"
svm;Permutation;16;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.068095;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl; background2; Rh kb Compton; background3; Rh kb Rayleigh; Ca kb; Sr ka; Br ka; Cu; Rb kb"
svm;Permutation;17;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.06897;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl; background2; Rh kb Compton; background3; Rh kb Rayleigh; Ca kb; Sr ka; Br ka; Cu; Rb kb; Zn"
svm;Permutation;18;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.070169;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl; background2; Rh kb Compton; background3; Rh kb Rayleigh; Ca kb; Sr ka; Br ka; Cu; Rb kb; Zn; background1"
svm;Permutation;19;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.070478;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl; background2; Rh kb Compton; background3; Rh kb Rayleigh; Ca kb; Sr ka; Br ka; Cu; Rb kb; Zn; background1; Fe kb"
svm;Permutation;20;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.070782;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl; background2; Rh kb Compton; background3; Rh kb Rayleigh; Ca kb; Sr ka; Br ka; Cu; Rb kb; Zn; background1; Fe kb; S"
svm;Permutation;21;zero;0.445455;0.284091;0.161364;0.454545;0.454545;0.0;0.070496;"K ka; Rb ka + Br kb; Fe ka; K kb + Ca ka; Rh ka Compton; Rh ka Rayleigh; Cl; background2; Rh kb Compton; background3; Rh kb Rayleigh; Ca kb; Sr ka; Br ka; Cu; Rb kb; Zn; background1; Fe kb; S; Mn"
