A;10366.0;10627.0;10824.0;10826.0;11044.0;11115.0;11439.0;11824.0;12151.0;12338.0;12448.0;12973.0;13209.0;13225.0;13808.0;13964.0;14204.0;14499.0;14872.0;15216.0;15365.0;15725.0;16003.0;16249.0;16264.0;16734.0;16657.0;17065.0;17180.0;17196.0;17209.0;17481.0;17645.0;17673.0;17641.0;17634.0;17550.0;17241.0;17081.0;17185.0;17077.0;16942.0;16405.0;16479.0;15890.0;15575.0;15353.0;14911.0;14426.0;14320.0;13730.0;13300.0;13043.0;12437.0;11906.0;11427.0;10923.0;10536.0;10092.0;9385.0;9019.0;8590.0;8135.0;7577.0;7336.0;6640.0;6242.0;5975.0;5544.0;5119.0;4836.0;4597.0;4336.0;3898.0;3768.0;3311.0;3241.0;2929.0;2641.0;2396.0;2329.0;2214.0;2103.0;1766.0;1750.0;1539.0;1541.0;1381.0;1328.0;1241.0;1120.0;1039.0;1022.0;998.0;894.0;896.0;808.0;802.0;746.0;728.0;703.0;649.0;637.0;618.0;608.0;618.0;591.0;565.0;579.0;555.0;534.0
A;10053.0;10249.0;10475.0;10459.0;10914.0;11039.0;11162.0;11521.0;12061.0;11958.0;12172.0;12301.0;12664.0;12988.0;13021.0;13508.0;13985.0;14228.0;14669.0;14600.0;15330.0;15690.0;15598.0;16180.0;16542.0;17073.0;17342.0;17508.0;18220.0;18308.0;18279.0;18418.0;18704.0;19290.0;19571.0;19570.0;19639.0;19995.0;19845.0;20221.0;20249.0;20194.0;20044.0;20034.0;20165.0;19738.0;19649.0;19319.0;19251.0;18938.0;18847.0;18495.0;18065.0;17628.0;17076.0;16838.0;16635.0;16109.0;15615.0;14902.0;14443.0;13845.0;13409.0;12727.0;12341.0;11776.0;11233.0;10657.0;9931.0;9520.0;8742.0;8459.0;7989.0;7500.0;7072.0;6590.0;6215.0;5682.0;5242.0;4893.0;4539.0;4291.0;3837.0;3624.0;3284.0;3018.0;2817.0;2592.0;2364.0;2120.0;2089.0;1836.0;1667.0;1548.0;1425.0;1295.0;1185.0;1055.0;1061.0;936.0;880.0;839.0;751.0;723.0;680.0;647.0;596.0;587.0;522.0;538.0;449.0
A;33772.0;33708.0;33567.0;34450.0;34335.0;34684.0;35111.0;35305.0;35700.0;36170.0;36514.0;36764.0;37280.0;37803.0;37861.0;38660.0;39519.0;39927.0;40242.0;40660.0;41358.0;41909.0;42462.0;43439.0;43669.0;44330.0;44593.0;45225.0;45587.0;46431.0;46404.0;46957.0;46967.0;47719.0;47830.0;48093.0;48735.0;48128.0;48454.0;48709.0;48194.0;48540.0;47790.0;47604.0;47744.0;47212.0;46604.0;45772.0;45130.0;44682.0;44116.0;43220.0;42443.0;41111.0;40403.0;39212.0;38263.0;37155.0;36086.0;34444.0;33897.0;32417.0;31056.0;29538.0;28426.0;27037.0;26096.0;24386.0;23280.0;22106.0;20507.0;19557.0;18663.0;17092.0;16106.0;15045.0;14115.0;13001.0;12230.0;11467.0;10577.0;9662.0;9039.0;8443.0;7742.0;7360.0;6617.0;6133.0;5694.0;5273.0;4784.0;4317.0;4068.0;3790.0;3436.0;3260.0;2888.0;2765.0;2512.0;2469.0;2218.0;2132.0;2028.0;1902.0;1731.0;1734.0;1621.0;1523.0;1455.0;1406.0;1285.0
A;7451.0;7696.0;7850.0;8055.0;8105.0;8366.0;8449.0;8761.0;9037.0;9177.0;9280.0;9605.0;9845.0;10079.0;10213.0;10398.0;10858.0;10933.0;11156.0;11415.0;11584.0;12017.0;12055.0;12298.0;12685.0;12818.0;13035.0;13481.0;13346.0;13585.0;13699.0;13652.0;14044.0;14180.0;14207.0;14085.0;14273.0;14211.0;14082.0;14323.0;14319.0;14206.0;14024.0;13856.0;13514.0;13480.0;13171.0;12798.0;12658.0;12438.0;12134.0;11858.0;11616.0;11120.0;10853.0;10506.0;10035.0;9599.0;9353.0;8926.0;8620.0;7981.0;7729.0;7250.0;7040.0;6536.0;6214.0;5691.0;5429.0;5080.0;4806.0;4422.0;4320.0;3914.0;3500.0;3428.0;3160.0;2887.0;2641.0;2418.0;2260.0;2054.0;1922.0;1813.0;1628.0;1505.0;1450.0;1248.0;1161.0;1046.0;979.0;905.0;885.0;743.0;708.0;691.0;563.0;543.0;562.0;520.0;482.0;482.0;406.0;414.0;410.0;398.0;343.0;341.0;335.0;273.0;279.0
A;15193.0;15085.0;15298.0;15797.0;15981.0;16318.0;16361.0;16750.0;17048.0;17534.0;17669.0;18364.0;18552.0;19083.0;19529.0;20005.0;20221.0;20988.0;21471.0;21870.0;22260.0;22618.0;23020.0;23624.0;24139.0;24659.0;24937.0;25217.0;25743.0;26538.0;26524.0;26830.0;27451.0;27504.0;27581.0;27754.0;28123.0;28129.0;28082.0;28298.0;27710.0;28218.0;27920.0;27677.0;27592.0;27376.0;26900.0;26639.0;25923.0;25545.0;24928.0;24584.0;23916.0;23337.0;22850.0;21732.0;21223.0;20317.0;19844.0;18719.0;18288.0;17621.0;16685.0;15934.0;14969.0;14440.0;13580.0;12661.0;12250.0;11224.0;10422.0;10129.0;9576.0;8601.0;8200.0;7691.0;7051.0;6691.0;6280.0;5679.0;5371.0;5056.0;4553.0;4250.0;4015.0;3624.0;3440.0;3234.0;2917.0;2809.0;2550.0;2403.0;2217.0;2019.0;1993.0;1877.0;1754.0;1589.0;1548.0;1505.0;1467.0;1345.0;1281.0;1244.0;1259.0;1168.0;1124.0;1131.0;1065.0;1102.0;1047.0
A;2412.0;2494.0;2500.0;2557.0;2502.0;2601.0;2738.0;2662.0;2809.0;2773.0;2850.0;3031.0;3060.0;3142.0;3071.0;3175.0;3201.0;3382.0;3420.0;3470.0;3520.0;3498.0;3499.0;3544.0;3732.0;3707.0;3767.0;3855.0;3801.0;3900.0;3919.0;3972.0;4018.0;4005.0;3964.0;3929.0;3944.0;3923.0;3840.0;3916.0;3923.0;3805.0;3827.0;3706.0;3665.0;3687.0;3519.0;3652.0;3484.0;3445.0;3216.0;3235.0;3102.0;2987.0;2783.0;2825.0;2698.0;2610.0;2455.0;2467.0;2233.0;2140.0;2082.0;1867.0;1833.0;1683.0;1653.0;1538.0;1380.0;1333.0;1252.0;1177.0;1024.0;1053.0;912.0;918.0;800.0;775.0;704.0;627.0;585.0;581.0;518.0;463.0;433.0;399.0;383.0;331.0;305.0;286.0;265.0;244.0;248.0;208.0;198.0;171.0;168.0;146.0;152.0;154.0;124.0;142.0;131.0;110.0;114.0;98.0;115.0;104.0;91.0;117.0;99.0
A;13488.0;13684.0;13679.0;14021.0;13948.0;14401.0;14524.0;14503.0;14944.0;15102.0;15448.0;15733.0;16111.0;16134.0;16643.0;17008.0;17484.0;17485.0;18371.0;18388.0;18675.0;19102.0;19613.0;19818.0;20510.0;20823.0;21119.0;21386.0;21696.0;22206.0;22652.0;22575.0;22943.0;23309.0;23320.0;23424.0;23756.0;23811.0;23672.0;23630.0;23746.0;23675.0;23480.0;23498.0;23243.0;23114.0;22662.0;22601.0;22183.0;21462.0;21361.0;20759.0;20287.0;19431.0;18804.0;18624.0;17869.0;17416.0;16754.0;16154.0;15558.0;14590.0;14119.0;13429.0;12736.0;12223.0;11503.0;10995.0;10380.0;9615.0;9058.0;8571.0;7976.0;7606.0;7084.0;6590.0;6178.0;5650.0;5344.0;5086.0;4584.0;4377.0;4057.0;3651.0;3422.0;3192.0;2989.0;2784.0;2512.0;2384.0;2167.0;2151.0;1992.0;1880.0;1777.0;1697.0;1572.0;1486.0;1401.0;1337.0;1290.0;1223.0;1244.0;1261.0;1124.0;1112.0;1027.0;980.0;980.0;959.0;939.0
B;24108.0;24002.0;24369.0;24166.0;24439.0;24545.0;24355.0;24867.0;24839.0;24861.0;25270.0;25235.0;25436.0;25701.0;25880.0;26298.0;26213.0;26733.0;27088.0;27231.0;27485.0;27668.0;27994.0;28017.0;28642.0;28396.0;29036.0;29242.0;29227.0;29275.0;29515.0;29401.0;29931.0;29805.0;29776.0;30111.0;30291.0;30189.0;29479.0;29699.0;29363.0;28900.0;29059.0;28578.0;28481.0;27814.0;27279.0;27120.0;26511.0;25833.0;25508.0;24332.0;23953.0;23849.0;22546.0;21963.0;21229.0;20477.0;19536.0;19080.0;17940.0;17350.0;16312.0;15708.0;14987.0;14335.0;13610.0;12846.0;12018.0;11361.0;10818.0;9969.0;9226.0;8778.0;8146.0;7760.0;7344.0;6783.0;6430.0;5820.0;5566.0;5132.0;4742.0;4482.0;4167.0;3918.0;3726.0;3503.0;3264.0;3063.0;2818.0;2641.0;2567.0;2372.0;2230.0;2108.0;2010.0;1983.0;1914.0;1781.0;1690.0;1635.0;1619.0;1588.0;1505.0;1501.0;1438.0;1421.0;1451.0;1352.0;1311.0
B;8330.0;8617.0;8752.0;8971.0;9040.0;9445.0;9618.0;9798.0;9932.0;10112.0;10769.0;10744.0;11068.0;11370.0;11714.0;11856.0;12363.0;12609.0;12835.0;13310.0;13436.0;13734.0;13970.0;14470.0;14759.0;14868.0;15204.0;15322.0;15663.0;15769.0;15962.0;16355.0;16287.0;16732.0;16419.0;16882.0;16563.0;16779.0;16876.0;16701.0;16780.0;16492.0;16256.0;16145.0;16148.0;15782.0;15775.0;15259.0;15188.0;14815.0;14502.0;14115.0;13750.0;13055.0;12971.0;12541.0;12069.0;11505.0;11171.0;10632.0;10023.0;9713.0;9240.0;8866.0;8441.0;8087.0;7513.0;7122.0;6613.0;6319.0;5877.0;5412.0;5045.0;4718.0;4369.0;4105.0;3784.0;3450.0;3131.0;2877.0;2730.0;2506.0;2316.0;2136.0;1893.0;1814.0;1668.0;1497.0;1362.0;1245.0;1108.0;993.0;934.0;937.0;821.0;740.0;684.0;626.0;625.0;570.0;538.0;480.0;472.0;441.0;429.0;414.0;375.0;362.0;342.0;298.0;338.0
B;8892.0;9122.0;9064.0;9119.0;9387.0;9423.0;9687.0;9891.0;9834.0;10158.0;10149.0;10484.0;10636.0;10800.0;10978.0;11134.0;11045.0;11128.0;11525.0;11682.0;11824.0;12061.0;12070.0;12380.0;12266.0;12496.0;12731.0;12823.0;12632.0;13071.0;12692.0;12936.0;12864.0;12993.0;13050.0;12971.0;12871.0;12633.0;12533.0;12693.0;12334.0;12247.0;12065.0;11873.0;11823.0;11460.0;11007.0;10703.0;10666.0;10361.0;9886.0;9746.0;9292.0;8932.0;8677.0;8335.0;8014.0;7550.0;7288.0;6946.0;6599.0;6064.0;5783.0;5423.0;5279.0;4913.0;4553.0;4216.0;3898.0;3754.0;3529.0;3235.0;2986.0;2786.0;2583.0;2345.0;2192.0;2074.0;1949.0;1710.0;1532.0;1440.0;1351.0;1233.0;1189.0;1094.0;986.0;923.0;830.0;795.0;681.0;691.0;658.0;557.0;582.0;495.0;511.0;455.0;423.0;416.0;369.0;396.0;376.0;370.0;338.0;323.0;292.0;307.0;270.0;273.0;261.0
