Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Cl > 469.27;20.56117769303936;Cl;469.27;>;61365.9068686235;12.0;46.020413441254334;Cl > 61365.906869
Cl > -248.31;18.937808157627764;Cl;-248.31;>;-37691.10672489749;6.0;7.886095028969521;Cl > -37691.106725
Cl > -775.66;13.745291568546246;Cl;-775.66;>;-108609.80775937211;18.0;32.73112929561421;Cl > -108609.807759
K > 252.13;10.197724798275255;K;252.13;>;10612.220970907123;18.0;16.364741765558932;K > 10612.220971
Cl > -929.12;7.503594165698459;Cl;-929.12;>;-135662.58747006572;2.0;0.3904352419907582;Cl > -135662.587470
Ca ka > 297.86;5.746186856127286;Ca ka;297.86;>;11304.652968598548;18.0;20.706830240283182;Ca ka > 11304.652969
Cl <= 469.27;4.294045926207892;Cl;469.27;<=;61365.9068686235;12.0;46.020413441254334;Cl <= 61365.906869
K > -110.11;4.033878063129004;K;-110.11;>;-5332.716136632811;11.0;4.352975736681316;K > -5332.716137
Cl <= -929.12;3.9636172579023805;Cl;-929.12;<=;-135662.58747006572;2.0;0.3904352419907582;Cl <= -135662.587470
Mo rayleigh scattering > 437.35;3.453877339473223;Mo rayleigh scattering;437.35;>;49369.15965344042;13.0;41.288153756139025;Mo rayleigh scattering > 49369.159653
Ca ka > -117.62;3.3452956749046256;Ca ka;-117.62;>;-4968.251357633553;13.0;0.8226884109107147;Ca ka > -4968.251358
Cl <= -248.31;3.181989891019692;Cl;-248.31;<=;-37691.10672489749;6.0;7.886095028969521;Cl <= -37691.106725
K > -188.10;2.679481401888658;K;-188.10;>;-7893.2031389501135;1.0;8.53906878912693;K > -7893.203139
Cl <= -775.66;2.592877371840477;Cl;-775.66;<=;-108609.80775937211;18.0;32.73112929561421;Cl <= -108609.807759
Zn ka > 90.93;2.480108778195946;Zn ka;90.93;>;2372.047367191978;20.0;11.862283938050894;Zn ka > 2372.047367
K > -218.79;2.369665786629399;K;-218.79;>;-9987.567513268898;20.0;0.4782989653720051;K > -9987.567513
Mo rayleigh scattering > -54.62;2.251412417914006;Mo rayleigh scattering;-54.62;>;-9584.077560185402;6.0;27.924869031484015;Mo rayleigh scattering > -9584.077560
Mo compton scattering > 878.85;2.0089060188160515;Mo compton scattering;878.85;>;90700.4033787891;7.0;26.658486228308902;Mo compton scattering > 90700.403379
background 1 > 55.68;1.9930543828651264;background 1;55.68;>;1022.1344873344229;3.0;26.539934795410087;background 1 > 1022.134487
Mo compton scattering > -261.91;1.9717768194189909;Mo compton scattering;-261.91;>;-36408.16174204962;17.0;70.83240948137279;Mo compton scattering > -36408.161742
Si <= -265.91;1.9190685208005203;Si;-265.91;<=;-23209.763573985343;6.0;0.5799442553533254;Si <= -23209.763574
Zn kb > 34.95;1.9143638605219817;Zn kb;34.95;>;448.4480871388736;6.0;1.5983833180496845;Zn kb > 448.448087
Mo rayleigh scattering > -635.69;1.8510278599137175;Mo rayleigh scattering;-635.69;>;-78774.95910145972;19.0;10.095937660955542;Mo rayleigh scattering > -78774.959101
