Class;12.71;12.72;12.73;12.74;12.75;12.76;12.77;12.78;12.79;12.8;12.81;12.82;12.83;12.84;12.85;12.86;12.87;12.88;12.89;12.9;12.91;12.92;12.93;12.94;12.95;12.96;12.97;12.98;12.99;13;13.01;13.02;13.03;13.04;13.05
A;0.009466667;0.0102;0.010566667;0.011133333;0.011233333;0.011766667;0.0126;0.012533333;0.013433333;0.014133333;0.0144;0.014933333;0.015466667;0.015366667;0.015866667;0.015733333;0.0161;0.016;0.016;0.014966667;0.014766667;0.014366667;0.013566667;0.013633333;0.012866667;0.012266667;0.011266667;0.011133333;0.010533333;0.010333333;0.009833333;0.0091;0.0091;0.008433333;0.008433333
A;0.0094;0.0099;0.010233333;0.010566667;0.011133333;0.011366667;0.0122;0.012633333;0.013733333;0.0135;0.0143;0.015133333;0.015133333;0.015433333;0.015933333;0.016;0.015433333;0.016;0.015433333;0.014866667;0.015066667;0.014066667;0.013866667;0.013033333;0.0129;0.0121;0.0114;0.010866667;0.0101;0.0096;0.009433333;0.008466667;0.008166667;0.0085;0.008066667
A;0.0096;0.009966667;0.010333333;0.0103;0.010333333;0.0101;0.010433333;0.010666667;0.010966667;0.011166667;0.0115;0.011633333;0.011633333;0.011733333;0.011833333;0.011933333;0.012;0.011733333;0.0115;0.011633333;0.0117;0.011133333;0.0112;0.0108;0.010366667;0.010166667;0.009933333;0.0101;0.01;0.009766667;0.009533333;0.009333333;0.009266667;0.0089;0.008666667
A;0.009833333;0.0097;0.009966667;0.009966667;0.010033333;0.0104;0.0107;0.0109;0.0109;0.011233333;0.0114;0.011366667;0.0116;0.011933333;0.011866667;0.0115;0.011433333;0.0116;0.0115;0.011366667;0.011133333;0.011;0.011066667;0.010666667;0.0105;0.0106;0.010266667;0.010133333;0.009733333;0.009833333;0.0095;0.009166667;0.0092;0.0092;0.009033333
A;0.0092;0.009733333;0.009966667;0.01;0.010633333;0.010866667;0.011533333;0.011533333;0.012266667;0.0125;0.013333333;0.013366667;0.013866667;0.014333333;0.014;0.013733333;0.013866667;0.013933333;0.013833333;0.013566667;0.0135;0.012666667;0.0122;0.0122;0.012066667;0.011533333;0.0105;0.010566667;0.0101;0.009866667;0.0094;0.008966667;0.008566667;0.008666667;0.0084
A;0.0095;0.010066667;0.0098;0.010033333;0.010166667;0.010566667;0.010833333;0.011;0.011333333;0.011566667;0.011666667;0.012033333;0.011766667;0.012133333;0.012033333;0.011866667;0.012133333;0.011833333;0.011733333;0.0117;0.012;0.0113;0.0112;0.011166667;0.0107;0.010533333;0.010333333;0.010233333;0.0098;0.009566667;0.0091;0.009333333;0.009033333;0.008633333;0.008966667
A;0.009766667;0.009933333;0.010066667;0.0102;0.0102;0.010533333;0.010466667;0.010733333;0.010966667;0.011466667;0.011533333;0.011666667;0.011833333;0.011733333;0.011866667;0.012033333;0.0124;0.011766667;0.011933333;0.011533333;0.011633333;0.0112;0.0107;0.010833333;0.010633333;0.010533333;0.0102;0.0104;0.0096;0.009366667;0.009566667;0.009166667;0.009266667;0.008866667;0.008666667
A;0.0096;0.0102;0.010133333;0.010566667;0.0107;0.011033333;0.011533333;0.012066667;0.012666667;0.012766667;0.013666667;0.0138;0.014;0.014533333;0.014266667;0.014366667;0.0147;0.014533333;0.014533333;0.014;0.013466667;0.013166667;0.012866667;0.012433333;0.011533333;0.011333333;0.010766667;0.0107;0.010233333;0.010066667;0.0093;0.009233333;0.0088;0.008766667;0.008433333
A;0.009966667;0.010033333;0.010366667;0.010733333;0.010966667;0.011633333;0.0126;0.012833333;0.0133;0.014166667;0.014566667;0.014666667;0.0157;0.016066667;0.0158;0.016;0.015666667;0.0157;0.016;0.015633333;0.014833333;0.0145;0.014166667;0.0134;0.013066667;0.011966667;0.011633333;0.011233333;0.010666667;0.010533333;0.009633333;0.009366667;0.0087;0.008833333;0.0084
A;0.009733333;0.009733333;0.010133333;0.010166667;0.010333333;0.010433333;0.0109;0.011;0.0117;0.011666667;0.011833333;0.0122;0.012266667;0.012533333;0.0123;0.0129;0.012766667;0.0125;0.012733333;0.012433333;0.0121;0.011666667;0.011533333;0.010966667;0.010966667;0.0109;0.010466667;0.0102;0.0098;0.009866667;0.0096;0.009066667;0.0091;0.008933333;0.008866667
A;0.0097;0.009933333;0.0097;0.009966667;0.010366667;0.010966667;0.011166667;0.011466667;0.0119;0.012366667;0.012233333;0.013133333;0.013233333;0.013566667;0.013466667;0.013666667;0.013666667;0.0132;0.0135;0.013533333;0.0129;0.0123;0.012;0.012066667;0.0115;0.010966667;0.010566667;0.010466667;0.010033333;0.0097;0.0092;0.009433333;0.0089;0.0088;0.008766667
A;0.009766667;0.0097;0.009933333;0.0109;0.010933333;0.0115;0.011333333;0.012433333;0.012933333;0.013333333;0.013966667;0.014966667;0.015566667;0.0155;0.0157;0.015266667;0.0156;0.014766667;0.0155;0.014933333;0.014666667;0.014266667;0.0135;0.012833333;0.012266667;0.0118;0.011433333;0.0108;0.0103;0.0092;0.0095;0.008433333;0.008666667;0.008266667;0.007966667
A;0.009233333;0.0097;0.0101;0.0108;0.011166667;0.011933333;0.012533333;0.012766667;0.0142;0.014666667;0.014866667;0.015966667;0.016033333;0.016366667;0.017366667;0.0175;0.0168;0.016633333;0.016633333;0.015966667;0.016466667;0.0154;0.015066667;0.0137;0.012833333;0.0119;0.0118;0.010733333;0.010433333;0.0098;0.0092;0.008766667;0.008566667;0.0081;0.008033333
A;0.009433333;0.009666667;0.009733333;0.010266667;0.009866667;0.0105;0.0107;0.0109;0.011366667;0.011566667;0.011766667;0.011833333;0.012266667;0.012266667;0.012033333;0.012333333;0.012666667;0.0126;0.012333333;0.012166667;0.011966667;0.011566667;0.011333333;0.011;0.0109;0.0107;0.010366667;0.010033333;0.009666667;0.008966667;0.009333333;0.009133333;0.008833333;0.0088;0.0084
A;0.009566667;0.009866667;0.010266667;0.010733333;0.011333333;0.0114;0.0118;0.012433333;0.012933333;0.0135;0.013633333;0.014233333;0.014466667;0.0146;0.0149;0.015;0.014833333;0.015433333;0.014666667;0.014333333;0.014266667;0.0135;0.013366667;0.0127;0.012366667;0.011933333;0.0109;0.010933333;0.010333333;0.009833333;0.009433333;0.0091;0.0087;0.008533333;0.008366667
A;0.009733333;0.0095;0.009966667;0.0098;0.010233333;0.010733333;0.0107;0.0107;0.0107;0.011133333;0.0113;0.0111;0.011033333;0.011233333;0.011266667;0.011433333;0.011366667;0.011733333;0.011166667;0.011366667;0.011133333;0.0113;0.010633333;0.010533333;0.010266667;0.0102;0.009866667;0.010066667;0.009933333;0.009666667;0.0093;0.0092;0.009033333;0.008633333;0.009066667
A;0.009766667;0.010166667;0.011033333;0.011533333;0.012433333;0.0129;0.013633333;0.014933333;0.015533333;0.016066667;0.018;0.017933333;0.019266667;0.0193;0.0192;0.0201;0.019566667;0.0189;0.018966667;0.017566667;0.017933333;0.017266667;0.016133333;0.0155;0.014866667;0.013866667;0.0127;0.0123;0.011333333;0.0105;0.0097;0.009333333;0.008533333;0.0085;0.0081
B;0.009566667;0.0098;0.009933333;0.0102;0.010266667;0.0108;0.010266667;0.010666667;0.011;0.0111;0.0117;0.011866667;0.011766667;0.011833333;0.011966667;0.012033333;0.012066667;0.011766667;0.011866667;0.0115;0.0117;0.011433333;0.0113;0.011333333;0.011033333;0.010366667;0.010466667;0.010233333;0.009766667;0.009633333;0.009433333;0.009566667;0.009266667;0.008966667;0.0088
B;0.0097;0.009466667;0.009666667;0.010266667;0.010233333;0.010466667;0.011133333;0.0116;0.0118;0.0116;0.012166667;0.012633333;0.0127;0.012866667;0.0131;0.013;0.0134;0.0132;0.013233333;0.013033333;0.012466667;0.012533333;0.0123;0.011666667;0.0114;0.011233333;0.010633333;0.010466667;0.010266667;0.009966667;0.009633333;0.009;0.009066667;0.009066667;0.008666667
B;0.009366667;0.009466667;0.0096;0.009833333;0.010233333;0.010533333;0.0103;0.010566667;0.0107;0.011566667;0.011266667;0.012;0.011966667;0.011633333;0.0118;0.012433333;0.012266667;0.012233333;0.012133333;0.0118;0.011833333;0.0113;0.011133333;0.010866667;0.010566667;0.010366667;0.010133333;0.009966667;0.009666667;0.009366667;0.009666667;0.009166667;0.008633333;0.008833333;0.008633333
B;0.009733333;0.010333333;0.0102;0.010366667;0.0108;0.0111;0.011433333;0.011766667;0.012466667;0.0126;0.0126;0.013333333;0.013433333;0.014066667;0.013666667;0.014;0.013866667;0.014;0.0133;0.013766667;0.013766667;0.013066667;0.012733333;0.012466667;0.011733333;0.011366667;0.011566667;0.010866667;0.010133333;0.010233333;0.009766667;0.009333333;0.009233333;0.009066667;0.009
B;0.009966667;0.009966667;0.0101;0.010133333;0.0099;0.010266667;0.0105;0.010633333;0.010933333;0.0113;0.011366667;0.011133333;0.011466667;0.0118;0.0117;0.012;0.0119;0.011633333;0.011966667;0.0115;0.0118;0.011733333;0.0111;0.0108;0.010766667;0.0104;0.010166667;0.010166667;0.009633333;0.009633333;0.0094;0.0092;0.0092;0.009;0.008633333
B;0.009633333;0.009533333;0.009766667;0.009933333;0.0104;0.010566667;0.010866667;0.0111;0.011166667;0.011333333;0.012033333;0.0122;0.012566667;0.012466667;0.013;0.012666667;0.013066667;0.012566667;0.012633333;0.012266667;0.0124;0.0123;0.012133333;0.011566667;0.011333333;0.0108;0.010366667;0.0101;0.01;0.0095;0.0094;0.0093;0.0092;0.0087;0.0086
B;0.009233333;0.010066667;0.01;0.0104;0.010133333;0.0106;0.010466667;0.011366667;0.011566667;0.0114;0.0125;0.012533333;0.012433333;0.012933333;0.012833333;0.013133333;0.0135;0.012966667;0.013133333;0.012666667;0.012666667;0.012266667;0.012133333;0.011766667;0.0114;0.011066667;0.010666667;0.010633333;0.0099;0.009866667;0.0095;0.0093;0.009033333;0.008733333;0.0087
B;0.009633333;0.009633333;0.009933333;0.010166667;0.0103;0.0107;0.010833333;0.0106;0.011233333;0.0116;0.0114;0.012166667;0.011966667;0.0122;0.0123;0.012433333;0.012033333;0.012266667;0.012;0.012333333;0.011666667;0.011366667;0.011166667;0.011066667;0.010933333;0.010533333;0.0104;0.0105;0.01;0.0098;0.009533333;0.009466667;0.009566667;0.009;0.008933333
B;0.009666667;0.009866667;0.009466667;0.009566667;0.010133333;0.010533333;0.010633333;0.011066667;0.0112;0.0117;0.012033333;0.012;0.012366667;0.0123;0.012866667;0.0127;0.012433333;0.012333333;0.0126;0.012166667;0.012033333;0.011833333;0.011766667;0.011866667;0.010833333;0.010933333;0.0106;0.010366667;0.010033333;0.009666667;0.009433333;0.0091;0.0088;0.008833333;0.0084
B;0.009433333;0.0101;0.0105;0.0104;0.010566667;0.0109;0.011166667;0.0114;0.012166667;0.012033333;0.012666667;0.0131;0.012833333;0.013066667;0.013633333;0.013566667;0.013266667;0.013833333;0.013533333;0.0128;0.013;0.012633333;0.0119;0.0122;0.012033333;0.011433333;0.010566667;0.0107;0.010566667;0.0097;0.010066667;0.009366667;0.009666667;0.009166667;0.008633333
B;0.0094;0.009466667;0.009766667;0.009866667;0.0107;0.0113;0.011633333;0.012266667;0.012666667;0.013133333;0.0138;0.0137;0.0139;0.0143;0.014566667;0.014966667;0.015366667;0.0152;0.014433333;0.014166667;0.014733333;0.013433333;0.0132;0.013;0.0128;0.011933333;0.011366667;0.010733333;0.0105;0.010066667;0.009733333;0.009466667;0.009133333;0.008866667;0.0086
B;0.009566667;0.0099;0.009933333;0.009766667;0.010366667;0.011033333;0.010766667;0.011166667;0.0118;0.012066667;0.0124;0.013066667;0.012933333;0.012933333;0.0132;0.013733333;0.0132;0.0133;0.013233333;0.0132;0.012933333;0.012533333;0.012;0.012266667;0.011733333;0.011033333;0.0108;0.010633333;0.010133333;0.010233333;0.009266667;0.009366667;0.008933333;0.0089;0.008666667
B;0.010033333;0.010033333;0.0103;0.010566667;0.010533333;0.010566667;0.0111;0.011133333;0.011466667;0.011833333;0.011533333;0.011966667;0.012266667;0.012666667;0.012566667;0.012433333;0.013166667;0.0126;0.0127;0.012433333;0.012466667;0.012;0.011533333;0.0115;0.0114;0.011133333;0.0107;0.010466667;0.009966667;0.0096;0.009466667;0.0095;0.008966667;0.009333333;0.008766667
B;0.009366667;0.009433333;0.009633333;0.01;0.009933333;0.010033333;0.010333333;0.010533333;0.010933333;0.010833333;0.011433333;0.011633333;0.0117;0.011666667;0.012166667;0.012233333;0.0121;0.0125;0.0122;0.0119;0.011833333;0.0114;0.011166667;0.011166667;0.011033333;0.010566667;0.010266667;0.009866667;0.009766667;0.009333333;0.009233333;0.0091;0.008933333;0.008766667;0.008533333
B;0.0095;0.010066667;0.009933333;0.0103;0.010533333;0.011333333;0.010866667;0.011866667;0.0117;0.012233333;0.012633333;0.013333333;0.0135;0.013733333;0.013966667;0.014133333;0.013933333;0.014266667;0.014366667;0.0132;0.0135;0.013366667;0.0133;0.0123;0.011733333;0.0114;0.0111;0.010433333;0.010366667;0.010233333;0.009833333;0.009133333;0.009;0.008766667;0.0087
B;0.009866667;0.0096;0.009966667;0.0101;0.0103;0.010566667;0.010366667;0.0104;0.010666667;0.010933333;0.010866667;0.010966667;0.011466667;0.0114;0.011366667;0.0115;0.0115;0.0115;0.0118;0.0114;0.0111;0.011033333;0.010933333;0.010933333;0.010466667;0.010666667;0.0103;0.010066667;0.009666667;0.009366667;0.009433333;0.009266667;0.008933333;0.0093;0.009266667
B;0.009133333;0.0097;0.010166667;0.0106;0.010766667;0.011533333;0.012;0.012033333;0.012966667;0.0142;0.014033333;0.014466667;0.015033333;0.0156;0.016133333;0.0163;0.0165;0.016266667;0.0156;0.015733333;0.015033333;0.015066667;0.014266667;0.014166667;0.013333333;0.012433333;0.012166667;0.011166667;0.010966667;0.0104;0.0097;0.009666667;0.008766667;0.0083;0.008666667
Multivariate_threshold|sum Fe > 0.005048;0.009554617117060002;0.009896061098854535;0.010174416007548343;0.010543491143955993;0.01088679637560306;0.011345115732914903;0.011755501544279347;0.012211288074301925;0.012820136760133827;0.013220278077260289;0.013745390938065444;0.014166067740173649;0.014535182890715868;0.01476521192376606;0.014949494392353876;0.015116694130922134;0.015041683811298598;0.014918716092523321;0.014820290046657476;0.014337492066964075;0.01427185446983938;0.013743016245622436;0.013290492094569985;0.012860081328932713;0.012376564526279474;0.011774288744628256;0.011242738068800145;0.01086313878362496;0.010377893443034289;0.009961915326105391;0.009544939319768016;0.009161258208473962;0.008839240404812371;0.008658631589857198;0.008454005201113798
Multivariate_threshold|sum Fe <= -0.005641;0.00962995311750874;0.009769467190329792;0.009877759176370947;0.010023763836659028;0.010140438678384895;0.010456587760792243;0.010550202749444884;0.01074877913538202;0.011037884142709054;0.011275805008770729;0.011444659914039415;0.011701152068662422;0.01174746828769656;0.011905609113543505;0.011975782818169885;0.012044285624409772;0.01212395291302853;0.012057921185234428;0.012005984171505819;0.011843819252882628;0.011732408493363863;0.011420326691023743;0.01120980119471433;0.011063829921088474;0.010777913125391595;0.010568651733119045;0.010272056567716896;0.010173102318103122;0.009822687953620637;0.00961076730217561;0.009453935089796766;0.009249519122814538;0.009102828948188516;0.008943438014720764;0.008790126011916016
Multivariate_threshold|sum Fe > -0.000291;0.009592248209418223;0.009832826164224253;0.010026232927132095;0.01028388210995518;0.010513983175154526;0.010901287045665141;0.011153442634893372;0.011480750102715974;0.011929883594947156;0.012248994159975688;0.012596152577376772;0.01293481749145647;0.013142691318695611;0.013336811466901657;0.01346409545654265;0.01358199508156892;0.013584247787946813;0.01348972017114612;0.013414515865903353;0.013091877335375857;0.013003375581787864;0.012582809377352944;0.012251165996091254;0.01196283562668487;0.011578022021274226;0.011172060892600665;0.010757872864912187;0.010518458606685358;0.010100562699094236;0.009786513345097652;0.009499481788672147;0.009205345425732479;0.008970905541815578;0.008800895272750058;0.008621900937540969
Multivariate_threshold|sum Fe > -0.003620;0.009615707412024945;0.009793405540204275;0.009933855675010862;0.010122041978683261;0.010281571627795564;0.010624604482274378;0.010778119436671585;0.01102533312666336;0.011374900253656346;0.011643496291688293;0.011879718005396524;0.012167256752871596;0.012274612826442172;0.012446347395273553;0.012538098563991896;0.012625264524921827;0.012675682959887184;0.01259888488726306;0.012538157002554987;0.012315361785944551;0.012212606529593514;0.011859537043683973;0.011603250668878098;0.011403493141575126;0.011080211055898305;0.010796632375627542;0.010455608159261895;0.010303585170953696;0.00992767486343881;0.009677167845081047;0.009471143588392761;0.009232829373107399;0.009052985516954146;0.008889582375659332;0.008726567048749113
Multivariate_threshold|sum Fe <= 0.005048;0.009554617117060002;0.009896061098854535;0.010174416007548343;0.010543491143955993;0.01088679637560306;0.011345115732914903;0.011755501544279347;0.012211288074301925;0.012820136760133827;0.013220278077260289;0.013745390938065444;0.014166067740173649;0.014535182890715868;0.01476521192376606;0.014949494392353876;0.015116694130922134;0.015041683811298598;0.014918716092523321;0.014820290046657476;0.014337492066964075;0.01427185446983938;0.013743016245622436;0.013290492094569985;0.012860081328932713;0.012376564526279474;0.011774288744628256;0.011242738068800145;0.01086313878362496;0.010377893443034289;0.009961915326105391;0.009544939319768016;0.009161258208473962;0.008839240404812371;0.008658631589857198;0.008454005201113798
Multivariate_threshold|sum Fe <= -0.003620;0.009615707412024945;0.009793405540204275;0.009933855675010862;0.010122041978683261;0.010281571627795564;0.010624604482274378;0.010778119436671585;0.01102533312666336;0.011374900253656346;0.011643496291688293;0.011879718005396524;0.012167256752871596;0.012274612826442172;0.012446347395273553;0.012538098563991896;0.012625264524921827;0.012675682959887184;0.01259888488726306;0.012538157002554987;0.012315361785944551;0.012212606529593514;0.011859537043683973;0.011603250668878098;0.011403493141575126;0.011080211055898305;0.010796632375627542;0.010455608159261895;0.010303585170953696;0.00992767486343881;0.009677167845081047;0.009471143588392761;0.009232829373107399;0.009052985516954146;0.008889582375659332;0.008726567048749113
Multivariate_threshold|sum Fe > -0.005641;0.00962995311750874;0.009769467190329792;0.009877759176370947;0.010023763836659028;0.010140438678384895;0.010456587760792243;0.010550202749444884;0.01074877913538202;0.011037884142709054;0.011275805008770729;0.011444659914039415;0.011701152068662422;0.01174746828769656;0.011905609113543505;0.011975782818169885;0.012044285624409772;0.01212395291302853;0.012057921185234428;0.012005984171505819;0.011843819252882628;0.011732408493363863;0.011420326691023743;0.01120980119471433;0.011063829921088474;0.010777913125391595;0.010568651733119045;0.010272056567716896;0.010173102318103122;0.009822687953620637;0.00961076730217561;0.009453935089796766;0.009249519122814538;0.009102828948188516;0.008943438014720764;0.008790126011916016
Multivariate_threshold|sum Fe <= -0.000291;0.009592248209418223;0.009832826164224253;0.010026232927132095;0.01028388210995518;0.010513983175154526;0.010901287045665141;0.011153442634893372;0.011480750102715974;0.011929883594947156;0.012248994159975688;0.012596152577376772;0.01293481749145647;0.013142691318695611;0.013336811466901657;0.01346409545654265;0.01358199508156892;0.013584247787946813;0.01348972017114612;0.013414515865903353;0.013091877335375857;0.013003375581787864;0.012582809377352944;0.012251165996091254;0.01196283562668487;0.011578022021274226;0.011172060892600665;0.010757872864912187;0.010518458606685358;0.010100562699094236;0.009786513345097652;0.009499481788672147;0.009205345425732479;0.008970905541815578;0.008800895272750058;0.008621900937540969
