Class;3.88;3.89;3.9;3.91;3.92;3.93;3.94;3.95;3.96;3.97;3.98;3.99;4;4.01;4.02;4.03;4.04;4.05;4.06;4.07;4.08;4.09;4.1;4.11;4.12;4.13;4.14;4.15;4.16;4.17;4.18
A;0.0048;0.004666667;0.0052;0.0049;0.005233333;0.0056;0.005933333;0.006133333;0.007166667;0.007866667;0.007766667;0.0087;0.0094;0.009966667;0.010733333;0.010533333;0.010966667;0.0112;0.0106;0.010866667;0.0095;0.009266667;0.0089;0.008266667;0.007833333;0.0076;0.006966667;0.006766667;0.006566667;0.006;0.0062
A;0.004366667;0.004333333;0.0043;0.004833333;0.0047;0.005133333;0.005466667;0.006;0.005966667;0.0069;0.007366667;0.007766667;0.008366667;0.008633333;0.0087;0.009266667;0.009166667;0.009333333;0.009566667;0.0096;0.008766667;0.0081;0.007966667;0.007566667;0.007133333;0.006733333;0.0066;0.006266667;0.0062;0.006;0.005766667
A;0.0037;0.003533333;0.003566667;0.003766667;0.003866667;0.004;0.0045;0.004766667;0.005;0.005333333;0.006133333;0.006366667;0.007066667;0.007233333;0.007233333;0.007433333;0.007733333;0.007533333;0.007633333;0.007333333;0.0069;0.0068;0.0064;0.005866667;0.0056;0.0054;0.0052;0.0052;0.0051;0.004766667;0.004866667
A;0.0036;0.003766667;0.003833333;0.0038;0.004066667;0.0042;0.004533333;0.0047;0.005366667;0.005733333;0.006233333;0.006533333;0.006866667;0.007266667;0.007666667;0.007966667;0.007533333;0.0081;0.007766667;0.007533333;0.0072;0.006866667;0.006333333;0.006;0.005733333;0.005566667;0.005166667;0.005;0.004933333;0.004733333;0.005033333
A;0.004333333;0.004266667;0.0041;0.0046;0.0045;0.004866667;0.005066667;0.0056;0.0061;0.0063;0.0074;0.007666667;0.0078;0.008533333;0.009033333;0.008933333;0.009333333;0.0092;0.0092;0.0092;0.008766667;0.008366667;0.007666667;0.007166667;0.006933333;0.006333333;0.0064;0.0061;0.0058;0.005733333;0.0057
A;0.003833333;0.003633333;0.003866667;0.0039;0.004033333;0.0042;0.004533333;0.004533333;0.0048;0.005166667;0.0056;0.005933333;0.0063;0.006666667;0.0069;0.006766667;0.0071;0.007166667;0.006933333;0.006833333;0.0067;0.006333333;0.0061;0.006066667;0.0057;0.005566667;0.0055;0.005266667;0.005266667;0.005366667;0.0051
A;0.003533333;0.003533333;0.003466667;0.0036;0.0039;0.003966667;0.0043;0.004366667;0.004833333;0.0051;0.005366667;0.005666667;0.0062;0.006466667;0.006733333;0.007;0.006833333;0.006966667;0.0071;0.006733333;0.0064;0.0062;0.006033333;0.0057;0.005433333;0.005166667;0.005133333;0.004566667;0.004933333;0.004633333;0.004833333
A;0.004533333;0.004233333;0.004366667;0.0045;0.0047;0.0049;0.005133333;0.005366667;0.006033333;0.0068;0.0072;0.0075;0.008166667;0.008733333;0.008833333;0.009466667;0.009;0.009466667;0.009166667;0.008733333;0.0089;0.007933333;0.0079;0.007433333;0.006966667;0.006666667;0.006166667;0.006133333;0.005866667;0.005833333;0.005733333
A;0.0049;0.0048;0.004833333;0.005;0.004966667;0.005233333;0.005933333;0.006633333;0.0069;0.0076;0.008266667;0.008566667;0.009766667;0.009766667;0.0097;0.010666667;0.010766667;0.0111;0.010766667;0.010733333;0.009633333;0.009666667;0.0088;0.0085;0.007733333;0.007533333;0.006566667;0.0065;0.0061;0.006333333;0.0062
A;0.003833333;0.003833333;0.003766667;0.003733333;0.004066667;0.004166667;0.0046;0.004733333;0.0054;0.0059;0.0058;0.006233333;0.006733333;0.0071;0.0073;0.007466667;0.007633333;0.007833333;0.0075;0.007466667;0.007066667;0.006833333;0.006233333;0.005966667;0.005966667;0.006;0.005433333;0.005233333;0.005233333;0.004966667;0.005066667
A;0.0041;0.0042;0.004133333;0.0044;0.004733333;0.0048;0.005133333;0.005666667;0.006233333;0.006933333;0.007333333;0.007933333;0.0088;0.0091;0.009633333;0.0099;0.009933333;0.009666667;0.009566667;0.009366667;0.009266667;0.0086;0.007866667;0.0077;0.0071;0.006466667;0.006066667;0.006066667;0.005833333;0.005833333;0.0056
A;0.004466667;0.004166667;0.0044;0.0045;0.004833333;0.004933333;0.005;0.005733333;0.005766667;0.0061;0.006866667;0.007533333;0.0082;0.008333333;0.0087;0.008533333;0.008966667;0.008966667;0.008733333;0.008866667;0.008466667;0.007933333;0.007733333;0.007533333;0.0068;0.006533333;0.006633333;0.006466667;0.0061;0.006066667;0.006
