A;0.001566667;0.001633333;0.0015;0.0017;0.0017;0.001933333;0.0019;0.002066667;0.002333333;0.0023;0.0026;0.0028;0.003033333;0.003166667;0.0034;0.0036;0.003866667;0.004033333;0.004366667;0.003966667;0.004166667;0.004633333;0.004433333;0.004466667;0.0044;0.0041;0.003833333;0.004033333;0.003666667;0.003333333;0.002966667;0.003166667;0.002866667;0.002866667;0.002733333;0.002666667;0.002733333
A;0.001266667;0.001466667;0.0014;0.001366667;0.001566667;0.001766667;0.001633333;0.0019;0.002033333;0.0022;0.0022;0.0026;0.0027;0.0031;0.003166667;0.003233333;0.003566667;0.0039;0.0038;0.004166667;0.0043;0.0045;0.004433333;0.004366667;0.0044;0.004333333;0.004066667;0.003633333;0.003633333;0.003466667;0.003133333;0.002966667;0.0028;0.002733333;0.0027;0.0026;0.0024
A;0.0016;0.001733333;0.001733333;0.001866667;0.002;0.002166667;0.002;0.002266667;0.002566667;0.0028;0.003;0.0034;0.003133333;0.0033;0.0041;0.004266667;0.004533333;0.004333333;0.005066667;0.004666667;0.004866667;0.004566667;0.0046;0.004466667;0.0044;0.0041;0.003966667;0.0041;0.0038;0.0034;0.003366667;0.003066667;0.002766667;0.003;0.003;0.003033333;0.003
B;0.0014;0.001233333;0.001366667;0.001566667;0.001566667;0.0016;0.001633333;0.001866667;0.0021;0.0023;0.002566667;0.002666667;0.002733333;0.003;0.003166667;0.003366667;0.0036;0.003666667;0.003733333;0.004233333;0.004;0.004166667;0.004366667;0.004166667;0.004333333;0.0039;0.004;0.0037;0.0033;0.003166667;0.002933333;0.002833333;0.002733333;0.0026;0.0026;0.0026;0.002633333
B;0.001233333;0.0015;0.001433333;0.001566667;0.0016;0.001666667;0.001833333;0.0019;0.002133333;0.002266667;0.002333333;0.002566667;0.002733333;0.003066667;0.003433333;0.0035;0.003866667;0.0039;0.004166667;0.004166667;0.004066667;0.004;0.0041;0.0042;0.0039;0.004033333;0.003566667;0.0035;0.0031;0.003166667;0.003;0.003033333;0.0027;0.002666667;0.002633333;0.002533333;0.002533333
B;0.0013;0.001366667;0.001466667;0.0016;0.001533333;0.001733333;0.001833333;0.001933333;0.002166667;0.002133333;0.0024;0.0026;0.002666667;0.003033333;0.003066667;0.0033;0.003333333;0.003733333;0.0037;0.004033333;0.0039;0.004233333;0.004166667;0.004;0.003933333;0.0038;0.003633333;0.003566667;0.0034;0.0032;0.003;0.0028;0.002733333;0.0026;0.0025;0.0024;0.0025
B;0.001466667;0.001466667;0.001733333;0.001733333;0.002066667;0.001933333;0.0021;0.002333333;0.002466667;0.0026;0.002933333;0.003066667;0.0034;0.003966667;0.004133333;0.004366667;0.004733333;0.004833333;0.0048;0.004866667;0.005066667;0.004933333;0.004866667;0.004733333;0.0045;0.0043;0.004233333;0.004033333;0.003633333;0.003366667;0.003366667;0.003133333;0.003066667;0.003033333;0.002866667;0.002766667;0.002933333
B;0.001366667;0.001233333;0.001366667;0.001466667;0.001566667;0.0015;0.001766667;0.001833333;0.001866667;0.0021;0.002366667;0.0024;0.002666667;0.002766667;0.003;0.003533333;0.003433333;0.003666667;0.003666667;0.004166667;0.0042;0.0043;0.004233333;0.004133333;0.004;0.0039;0.0037;0.003633333;0.003666667;0.0032;0.0031;0.003;0.002766667;0.0026;0.002533333;0.002366667;0.002433333
B;0.001233333;0.001466667;0.001433333;0.0016;0.001566667;0.0017;0.001833333;0.001866667;0.002133333;0.002366667;0.002566667;0.0028;0.003066667;0.003166667;0.003666667;0.003566667;0.003766667;0.004033333;0.003966667;0.004366667;0.004033333;0.004466667;0.0042;0.004266667;0.004;0.003733333;0.0038;0.003733333;0.003233333;0.003233333;0.003033333;0.0029;0.002733333;0.002633333;0.002566667;0.0025;0.002566667
B;0.001433333;0.001566667;0.0016;0.0017;0.001733333;0.001833333;0.002166667;0.002133333;0.002366667;0.002633333;0.0029;0.002933333;0.003533333;0.003533333;0.0042;0.0043;0.0043;0.0048;0.0049;0.0049;0.004966667;0.004866667;0.004966667;0.005133333;0.004633333;0.004733333;0.0043;0.004066667;0.004033333;0.003733333;0.003466667;0.003366667;0.0031;0.002766667;0.0031;0.002833333;0.002933333
B;0.001333333;0.001333333;0.001533333;0.001533333;0.001733333;0.001766667;0.001833333;0.002033333;0.002333333;0.002366667;0.0026;0.002833333;0.003133333;0.0035;0.003766667;0.004033333;0.0041;0.004333333;0.0046;0.004533333;0.0049;0.0048;0.0047;0.004233333;0.004566667;0.0043;0.004166667;0.003766667;0.003566667;0.0034;0.003333333;0.003;0.0029;0.0028;0.002566667;0.002533333;0.002633333
B;0.001333333;0.001233333;0.001466667;0.001566667;0.001633333;0.001733333;0.0019;0.001966667;0.002066667;0.0023;0.0025;0.0027;0.002733333;0.003133333;0.003233333;0.003533333;0.0039;0.0039;0.004166667;0.004566667;0.004533333;0.0046;0.0046;0.0047;0.004566667;0.004433333;0.0044;0.003966667;0.003766667;0.003466667;0.003333333;0.003066667;0.003066667;0.0029;0.0026;0.0027;0.002633333
B;0.0015;0.001666667;0.001533333;0.0016;0.001633333;0.0018;0.001966667;0.0022;0.002466667;0.002866667;0.003133333;0.003166667;0.0036;0.0039;0.0042;0.004566667;0.0043;0.004866667;0.004833333;0.0049;0.005;0.005166667;0.0049;0.004733333;0.004533333;0.0044;0.004133333;0.003633333;0.003766667;0.003166667;0.0031;0.003133333;0.002766667;0.0028;0.003;0.002833333;0.002966667
B;0.0014;0.001433333;0.001533333;0.0016;0.001933333;0.001966667;0.0019;0.002166667;0.002266667;0.002366667;0.002666667;0.002733333;0.002633333;0.0033;0.0034;0.0036;0.004066667;0.004;0.0039;0.0044;0.0042;0.004433333;0.0046;0.004233333;0.004166667;0.0041;0.0039;0.003933333;0.003533333;0.003333333;0.0029;0.003066667;0.0029;0.002733333;0.002833333;0.0028;0.002633333
B;0.0013;0.001466667;0.001533333;0.001633333;0.001766667;0.001766667;0.001866667;0.0021;0.002;0.002366667;0.002466667;0.0027;0.003066667;0.003333333;0.0033;0.003833333;0.0038;0.0039;0.004066667;0.0042;0.0042;0.004066667;0.004033333;0.0042;0.0042;0.003766667;0.0038;0.003633333;0.0035;0.0033;0.003133333;0.003;0.002733333;0.002733333;0.0028;0.0027;0.0026
B;0.001366667;0.001433333;0.001533333;0.001566667;0.001566667;0.001633333;0.002033333;0.002133333;0.0021;0.002466667;0.0026;0.003;0.0032;0.003466667;0.0036;0.003933333;0.004;0.004233333;0.004366667;0.004733333;0.004533333;0.004566667;0.004533333;0.0047;0.004366667;0.004133333;0.004066667;0.0038;0.0037;0.003433333;0.003333333;0.003;0.003;0.0028;0.002933333;0.002633333;0.002733333
B;0.001333333;0.001433333;0.001466667;0.001433333;0.001633333;0.001633333;0.0019;0.001933333;0.002066667;0.002233333;0.002466667;0.0025;0.002866667;0.003066667;0.0031;0.003433333;0.003533333;0.003833333;0.003866667;0.0036;0.004266667;0.004;0.004;0.0039;0.0041;0.003866667;0.003566667;0.003566667;0.003433333;0.003133333;0.003133333;0.002766667;0.002733333;0.0024;0.002433333;0.002433333;0.002466667
B;0.001533333;0.001633333;0.001566667;0.0018;0.0018;0.002133333;0.0022;0.002233333;0.0024;0.002633333;0.0031;0.003433333;0.003933333;0.004066667;0.004566667;0.004833333;0.005166667;0.0054;0.005533333;0.0055;0.005666667;0.005466667;0.005433333;0.005;0.004933333;0.004733333;0.004566667;0.004066667;0.004033333;0.0036;0.003566667;0.0034;0.003566667;0.0031;0.0032;0.003033333;0.003166667
B;0.0012;0.001333333;0.001333333;0.001433333;0.0015;0.0016;0.001733333;0.001966667;0.001966667;0.002;0.0023;0.002533333;0.002633333;0.0027;0.002866667;0.003166667;0.003633333;0.003766667;0.003733333;0.003833333;0.003933333;0.004233333;0.004266667;0.004133333;0.004033333;0.004166667;0.003766667;0.003766667;0.003366667;0.0031;0.003133333;0.002766667;0.0027;0.002533333;0.002466667;0.0026;0.002366667
B;0.0014;0.001533333;0.001633333;0.001666667;0.0019;0.001966667;0.002066667;0.002133333;0.002366667;0.002533333;0.0029;0.002866667;0.003366667;0.003466667;0.004266667;0.004;0.004533333;0.004433333;0.004433333;0.004566667;0.004866667;0.005066667;0.005;0.004633333;0.0046;0.004166667;0.004233333;0.0038;0.003866667;0.0035;0.003433333;0.0033;0.003033333;0.002966667;0.0031;0.002666667;0.0027
Multivariate_threshold|S <= -0.000665;0.001370246807580964;0.0014309724881218181;0.0014754581392371824;0.0015583485065917809;0.0016508388861188829;0.0017423911631404148;0.0018729483813896973;0.0019987174104231613;0.0021510080242128377;0.0023035476994537514;0.002509428313768845;0.0027015240724057176;0.00287482230155369;0.0031450222476178103;0.003329412061956579;0.003560736395629482;0.0037461000936794297;0.003926782552933275;0.0040362588052778895;0.004215443529774544;0.004218142834822092;0.00433966685345615;0.004325071174941235;0.004259214796435103;0.00419541167977391;0.0040384454658608385;0.0038740955815319404;0.003737702272001385;0.00348578162268082;0.0032792863720708214;0.0031115718755142085;0.0029492129003052263;0.002805568540494216;0.0026929056928085044;0.002653996823159056;0.0026087006891093657;0.002582980730261958
Multivariate_threshold|S > 0.001635;0.001493489888837109;0.0015611995634457567;0.0016213657533942188;0.001719350622147786;0.001797125057321793;0.0019314557148386907;0.0020580515560156385;0.0021591217524276436;0.002361131275173319;0.0025930440139642244;0.0028803055251524594;0.00306583129187363;0.003351819351642627;0.003606409524178259;0.003956676684046635;0.004157651978298326;0.004346165525693716;0.004556359476447487;0.00469748504643552;0.004782517627518572;0.004850474954206032;0.004856872121647255;0.004801207715563041;0.004678298812710764;0.004570686146764667;0.004359828054026304;0.004204418744487218;0.003973498677415044;0.003775689349820696;0.003469595035039659;0.0033495823397326637;0.0031824975282118465;0.003037216334323106;0.002931050040442131;0.0029046426641871734;0.0028227347601902496;0.0028317155975930578
Multivariate_threshold|S > -0.000131;0.0013988478409646793;0.0014611942976614743;0.0015093189328891229;0.0015957122825939044;0.001684787531539834;0.001786267391320404;0.001915905292422334;0.002035942461061323;0.002199771346698463;0.002370731136214537;0.0025954978228717187;0.002786068882870774;0.0029855190515414077;0.003252096436004097;0.003474981421420535;0.003699262650678954;0.00388535733456084;0.0040728885284048106;0.004189709640852443;0.004347044468628939;0.004364888208856579;0.004459694728376144;0.004435568226416504;0.004356471663254018;0.004282501660396441;0.004113028753128391;0.003950753708826428;0.003792423565840019;0.003553060536008956;0.0033234513212696275;0.0031668069861865667;0.0030033512857030858;0.0028593270656547005;0.0027481718738175324;0.0027121642269083614;0.0026583715959857842;0.002640704654166823
Multivariate_threshold|S <= -0.000131;0.0013988478409646793;0.0014611942976614743;0.0015093189328891229;0.0015957122825939044;0.001684787531539834;0.001786267391320404;0.001915905292422334;0.002035942461061323;0.002199771346698463;0.002370731136214537;0.0025954978228717187;0.002786068882870774;0.0029855190515414077;0.003252096436004097;0.003474981421420535;0.003699262650678954;0.00388535733456084;0.0040728885284048106;0.004189709640852443;0.004347044468628939;0.004364888208856579;0.004459694728376144;0.004435568226416504;0.004356471663254018;0.004282501660396441;0.004113028753128391;0.003950753708826428;0.003792423565840019;0.003553060536008956;0.0033234513212696275;0.0031668069861865667;0.0030033512857030858;0.0028593270656547005;0.0027481718738175324;0.0027121642269083614;0.0026583715959857842;0.002640704654166823
Multivariate_threshold|S <= 0.001635;0.001493489888837109;0.0015611995634457567;0.0016213657533942188;0.001719350622147786;0.001797125057321793;0.0019314557148386907;0.0020580515560156385;0.0021591217524276436;0.002361131275173319;0.0025930440139642244;0.0028803055251524594;0.00306583129187363;0.003351819351642627;0.003606409524178259;0.003956676684046635;0.004157651978298326;0.004346165525693716;0.004556359476447487;0.00469748504643552;0.004782517627518572;0.004850474954206032;0.004856872121647255;0.004801207715563041;0.004678298812710764;0.004570686146764667;0.004359828054026304;0.004204418744487218;0.003973498677415044;0.003775689349820696;0.003469595035039659;0.0033495823397326637;0.0031824975282118465;0.003037216334323106;0.002931050040442131;0.0029046426641871734;0.0028227347601902496;0.0028317155975930578
Multivariate_threshold|S > -0.000665;0.001370246807580964;0.0014309724881218181;0.0014754581392371824;0.0015583485065917809;0.0016508388861188829;0.0017423911631404148;0.0018729483813896973;0.0019987174104231613;0.0021510080242128377;0.0023035476994537514;0.002509428313768845;0.0027015240724057176;0.00287482230155369;0.0031450222476178103;0.003329412061956579;0.003560736395629482;0.0037461000936794297;0.003926782552933275;0.0040362588052778895;0.004215443529774544;0.004218142834822092;0.00433966685345615;0.004325071174941235;0.004259214796435103;0.00419541167977391;0.0040384454658608385;0.0038740955815319404;0.003737702272001385;0.00348578162268082;0.0032792863720708214;0.0031115718755142085;0.0029492129003052263;0.002805568540494216;0.0026929056928085044;0.002653996823159056;0.0026087006891093657;0.002582980730261958
Multivariate_threshold|S > -0.001746;0.001312324631595996;0.0013697679523536508;0.0014068840138695621;0.001482680219365133;0.0015820868453047486;0.0016535340027678475;0.0017859530016346536;0.0019233300667147826;0.002052253629267363;0.0021674892992160568;0.0023351222603366986;0.0025303058047063073;0.002650641708225783;0.002928177985386035;0.0030346082363825314;0.003280196108295578;0.0034640794301146393;0.0036308919845688395;0.0037254935897717127;0.003948928238601483;0.003920957370724665;0.004096589073679981;0.004101295006594299;0.004062252355251445;0.004019038990141729;0.0038874010531401333;0.003718849248986576;0.0036268819261305544;0.0033495298654247856;0.003189844500319539;0.0029997109592322414;0.002839573047629753;0.002696697972313598;0.0025809818535725186;0.0025361974922273895;0.002508108274463712;0.002466079524836836
