Class;2.12;2.14;2.16;2.18;2.2;2.22;2.24;2.26;2.28;2.3;2.32;2.34;2.36;2.38;2.4
A;0.0347;0.0378;0.0403;0.0456;0.0422;0.0539;0.0542;0.0681;0.0592;0.0592;0.0536;0.0386;0.0392;0.0347;0.04
A;0.0318;0.0364;0.0364;0.0349;0.0423;0.0521;0.0549;0.0615;0.0682;0.0592;0.0549;0.0377;0.0438;0.0364;0.0338
A;0.0344;0.0333;0.0378;0.0436;0.0453;0.0486;0.0614;0.0561;0.0756;0.0561;0.0453;0.0442;0.04;0.0372;0.0369
A;0.0283;0.0378;0.0369;0.0408;0.0483;0.0475;0.0517;0.0547;0.0594;0.0522;0.0539;0.0456;0.0406;0.0389;0.0333
A;0.0355;0.03;0.0348;0.0388;0.0465;0.049;0.0545;0.0717;0.0735;0.0612;0.054;0.0423;0.0355;0.0357;0.047
A;0.0333;0.0313;0.0375;0.037;0.0447;0.0478;0.0527;0.0527;0.0503;0.0525;0.0478;0.045;0.0382;0.037;0.0425
A;0.0336;0.0303;0.035;0.0378;0.0408;0.0444;0.045;0.0547;0.0458;0.0444;0.0392;0.0411;0.0314;0.0347;0.0361
A;0.0297;0.0345;0.0345;0.039;0.0435;0.0423;0.0553;0.0595;0.0565;0.054;0.045;0.0423;0.0408;0.0445;0.0313
A;0.0332;0.0335;0.0278;0.0322;0.0327;0.0446;0.043;0.0527;0.0503;0.053;0.0451;0.0362;0.0424;0.0341;0.0327
A;0.0386;0.04;0.0351;0.0403;0.0431;0.0477;0.05;0.0523;0.05;0.0457;0.0449;0.0449;0.0363;0.038;0.0363
A;0.0327;0.0346;0.0335;0.033;0.033;0.0427;0.0478;0.0486;0.0559;0.0481;0.0462;0.0386;0.0322;0.0354;0.0324
A;0.0308;0.0421;0.0387;0.0449;0.0459;0.059;0.0667;0.0756;0.0741;0.0746;0.06;0.0544;0.0474;0.0403;0.0426
A;0.0387;0.0318;0.0331;0.0321;0.0413;0.0441;0.0515;0.0572;0.0587;0.0528;0.0459;0.0444;0.0431;0.0369;0.0315
A;0.0317;0.0329;0.0363;0.0349;0.0431;0.0414;0.0466;0.0474;0.0471;0.0523;0.0431;0.0434;0.0434;0.0403;0.0389
B;0.0392;0.0313;0.0315;0.0346;0.039;0.0433;0.0528;0.0587;0.0605;0.0587;0.049;0.0436;0.0333;0.0369;0.0426
B;0.0305;0.0381;0.0349;0.0416;0.0441;0.0578;0.0686;0.0597;0.0719;0.0662;0.053;0.0468;0.0416;0.0386;0.0411
B;0.0328;0.0325;0.0335;0.039;0.04;0.0483;0.0568;0.0553;0.0498;0.0543;0.0555;0.0418;0.0428;0.039;0.0408
B;0.0293;0.0365;0.0357;0.0447;0.0352;0.0488;0.065;0.0625;0.0638;0.057;0.0445;0.0457;0.0413;0.0418;0.0388
B;0.0302;0.0295;0.0339;0.0395;0.0349;0.038;0.0483;0.0532;0.0512;0.0476;0.0385;0.042;0.0412;0.0337;0.0351
B;0.0359;0.0357;0.0335;0.0311;0.0505;0.0497;0.0514;0.0586;0.0692;0.0562;0.0519;0.0432;0.0335;0.0384;0.0435
B;0.0376;0.037;0.0319;0.0405;0.0405;0.0449;0.0516;0.0519;0.0559;0.0489;0.0435;0.0468;0.0432;0.0427;0.0354
B;0.0331;0.0325;0.0325;0.0361;0.0481;0.0497;0.0511;0.0569;0.0614;0.0542;0.0492;0.0494;0.0431;0.0419;0.0389
B;0.0319;0.0433;0.0302;0.037;0.0456;0.0512;0.0542;0.0674;0.0686;0.0588;0.0502;0.0437;0.0358;0.0379;0.0402
B;0.0343;0.0341;0.0416;0.0343;0.0376;0.0465;0.0514;0.0476;0.0543;0.0497;0.0432;0.0405;0.04;0.0351;0.0381
B;0.0341;0.0303;0.0376;0.0368;0.0395;0.0473;0.0595;0.0562;0.0543;0.0481;0.0465;0.0454;0.0408;0.0427;0.0392
B;0.0376;0.0329;0.0344;0.0359;0.0463;0.0495;0.058;0.059;0.0595;0.0529;0.0576;0.0407;0.0339;0.0424;0.0398
B;0.0303;0.0386;0.0335;0.0422;0.043;0.0457;0.0532;0.0576;0.0597;0.0616;0.0484;0.0476;0.0416;0.0397;0.0357
B;0.0384;0.0346;0.033;0.0486;0.0457;0.0535;0.0624;0.07;0.0705;0.0703;0.0597;0.0473;0.0443;0.0351;0.0397
B;0.0322;0.0343;0.0357;0.0354;0.0397;0.0568;0.0565;0.0573;0.063;0.0581;0.0473;0.0376;0.0346;0.0341;0.0332
B;0.0311;0.0316;0.0273;0.0354;0.0435;0.0489;0.0435;0.0519;0.0462;0.0522;0.0459;0.0405;0.0359;0.0324;0.0284
B;0.0339;0.0307;0.0317;0.0363;0.0422;0.0429;0.052;0.052;0.051;0.0468;0.0442;0.0383;0.0329;0.0361;0.039
