Class;3.10;3.12;3.14;3.16;3.18;3.20;3.22;3.24;3.26;3.28;3.30;3.32;3.34;3.36;3.38;3.40;3.42;3.44;3.46
A;0.187341742;0.18129846;0.161154186;0.213529297;0.277990971;0.410943175;0.908506725;1.678017965;3.130420069;4.465985387;5.720973613;5.799536279;5.243554336;3.948277564;2.532135152;1.428228976;0.771525667;0.455260576;0.261875553
A;0.160040192;0.13573029;0.166117668;0.178272619;0.299822133;0.536843683;1.049377464;1.956947162;3.22511375;4.841722276;6.111914688;6.425917598;5.998468476;4.685733734;3.125848314;1.851604251;0.917698825;0.480120577;0.330209511
A;0.107797482;0.160716246;0.137196795;0.170516017;0.266553773;0.480188783;0.950577795;1.74827916;2.94777114;4.580413002;5.846543425;6.011179579;5.503551437;4.239380968;2.767455352;1.767878702;0.907458802;0.446869561;0.28811327
A;0.163327526;0.12904891;0.183491418;0.217770035;0.308507549;0.421425345;0.959801265;1.728045554;2.945944638;4.504613499;5.315201962;5.660004517;5.069202478;3.879532843;2.522502904;1.496160795;0.717834559;0.395212285;0.320605885
A;0.152547952;0.160576792;0.178641681;0.212764249;0.287031015;0.517860154;0.969482381;1.957029651;3.317917961;4.793217236;5.720548209;6.354826537;5.547928158;4.237220095;2.721776622;1.547558831;0.770768601;0.453629437;0.276994966
A;0.174996078;0.162927383;0.160915933;0.195110569;0.261488392;0.426427224;0.947392558;1.844498888;3.041311143;4.274329483;5.539531011;5.889523166;5.197584652;4.022898337;2.610861021;1.450254851;0.752281989;0.343957808;0.33993491
A;0.145081729;0.161201922;0.197472354;0.217622594;0.292178483;0.465470548;0.967211529;1.769191089;3.211948286;4.701051037;6.13171809;6.339265564;5.760953671;4.503578683;2.869394203;1.71478544;0.953106361;0.409049876;0.306283651
A;0.152278365;0.12623075;0.194355281;0.210384583;0.274501789;0.502919337;0.905655538;1.757212184;2.95139515;4.367984676;5.588215257;5.634299499;5.013164064;3.959237486;2.424431861;1.368501621;0.72131857;0.40874719;0.276505452
A;0.12144718;0.144953086;0.133200133;0.197841374;0.280112045;0.466200466;0.979412744;1.696342873;2.993085346;4.405398523;5.519970226;5.600282071;4.971499089;3.821668528;2.403478874;1.306536601;0.666000666;0.325165031;0.28207087
A;0.139991321;0.125992188;0.163989833;0.171989337;0.293981773;0.459971482;0.919942964;1.609900186;2.963816243;4.181740732;5.225676008;5.283672412;4.887696963;3.605776442;2.337855053;1.297919529;0.651959579;0.381976317;0.285982269
A;0.158850805;0.174936962;0.174936962;0.18901235;0.275475446;0.492638572;1.091847938;1.932349665;3.319780746;4.926385722;6.13887984;6.354032196;5.660316656;4.204519406;2.748722156;1.437700323;0.778167867;0.404164706;0.31971238
A;0.146125899;0.132113827;0.154132798;0.216186262;0.276238001;0.528455307;0.922795062;1.787540109;3.036616288;4.427814917;5.62684798;6.007175662;5.560791066;4.225640728;2.792405881;1.495288311;0.79268296;0.476410466;0.292251798
A;0.156999143;0.179140047;0.161024762;0.189204095;0.257639619;0.533394523;0.891674617;1.696798425;3.14199566;4.456360277;5.462765037;6.253799178;5.432572894;4.136323563;2.795792423;1.714913711;0.829277522;0.436779666;0.326075142
A;0.151275415;0.192160663;0.173762301;0.249400009;0.286196732;0.539685265;1.005777085;1.719224652;3.22789028;4.726334597;5.977423166;6.445559249;5.979467429;4.566882132;2.890586989;1.647675469;0.868811507;0.472224607;0.27597542
A;0.129986427;0.197979327;0.205978492;0.195979536;0.283970348;0.491948631;0.951900603;1.851806634;3.183667561;4.627516795;5.849389207;5.807393592;5.287447885;3.813601784;2.431746077;1.321861971;0.69392754;0.373960951;0.241974733
A;0.151101226;0.139013128;0.197438935;0.231688546;0.26795284;0.469421141;0.854225596;1.732627388;3.058288809;4.537066138;5.312719097;5.915109317;5.042751573;3.745295715;2.453883906;1.253132832;0.765579544;0.37473104;0.284070304
A;0.166337035;0.137938029;0.180536538;0.227192048;0.269790557;0.474669101;0.918910695;1.614686343;2.929154622;3.969775344;5.312642629;5.639231198;5.361326639;4.026573356;2.651250063;1.513261322;0.817485674;0.42395659;0.322531569
A;0.192191755;0.153753404;0.20230711;0.210399395;0.25693003;0.523975416;0.942751134;1.873363841;3.105414143;4.545840768;5.709106652;6.174413006;5.516914897;4.179664899;2.648200074;1.626549167;0.756628592;0.489583207;0.25693003
A;0.221340957;0.213143144;0.190599158;0.231588224;0.301269636;0.512363327;0.993984855;1.789172738;3.338559439;4.818264728;6.111469765;6.341008536;5.666738398;4.508797278;2.75036634;1.674403353;0.926352895;0.454978634;0.307417996
A;0.152265487;0.16027946;0.174303913;0.230401724;0.284496042;0.454792968;0.933627855;1.833196324;3.009246863;4.367615287;5.587742676;6.066577563;5.307253621;4.201325347;2.800883565;1.664902891;0.88153703;0.524915232;0.308537961
A;0.151383785;0.123859461;0.149417762;0.157281855;0.210364481;0.452185333;0.847355994;1.531532063;2.51650968;3.914352166;4.547411632;5.121490403;4.26233827;3.173161424;2.062358323;1.038060243;0.576044794;0.342088035;0.22216062
A;0.171407599;0.159308239;0.191573199;0.223838159;0.260136239;0.506156558;1.024412475;2.040758711;3.315224625;4.831677738;6.269485011;6.51953845;5.718964133;4.065384941;2.601362388;1.397476074;0.695713197;0.413394798;0.330715838
A;0.16166329;0.171895144;0.178034256;0.233286267;0.278306424;0.497268095;0.961794258;1.716905069;2.873104549;4.254404813;5.557942988;5.676632492;5.138436982;3.974052019;2.723719483;1.579798228;0.787852743;0.433830601;0.313094727
A;0.187396372;0.162953367;0.175174869;0.193507123;0.315722148;0.525524608;0.977720201;1.910628226;3.202033658;4.471033002;5.752253849;6.098529753;5.583189731;4.094203341;2.631696874;1.407509706;0.743474736;0.395161915;0.317759065
