A;1.615899814;1.615899814;1.52790527;1.66789659;1.659897086;1.675896094;1.625899194;1.619899566;1.619899566;1.63789845;1.621899442;1.623899318;1.707894111;1.649897706;1.599900806;1.703894359;1.757891011;1.691895103;1.727892871;1.719893367;1.591901302;1.56790279;1.639898326;1.641898202;1.64789783;1.693894979;1.615899814;1.58790155;1.56790279;1.65789721;1.683895598;1.619899566;1.675896094;1.689895226;1.625899194;1.601900682;1.633898698;1.65789721;1.68789535;1.57790217;1.559903286;1.655897334;1.661896962;1.709893987;1.735892375;1.609900186;1.757891011;1.645897954;1.54790403;1.555903534;1.571902542;1.603900558;1.603900558;1.651897582;1.649897706;1.661896962;1.59790093;1.757891011;1.651897582;1.593901178;1.705894235;1.683895598;1.625899194;1.649897706;1.751891383;1.575902294;1.59790093;1.675896094;1.561903162;1.619899566;1.631898822;1.569902666;1.591901302;1.763890639;1.605900434;1.741892003;1.593901178;1.61789969;1.683895598;1.645897954;1.743891879;1.649897706;1.589901426;1.749891507;1.533904898;1.753891259;1.683895598;1.645897954;1.68789535;1.681895722;1.779889647;1.689895226;1.709893987;1.737892251;1.733892499;1.68789535;1.603900558;1.791888903;1.717893491;1.741892003;1.743891879;1.727892871;1.629898946;1.811887663;1.697894731;1.755891135;1.783889399;1.799888407;1.787889151;1.643898078
A;1.624701903;1.654863449;1.793606557;1.636766521;1.689046533;1.652852679;1.687035764;1.705132691;1.642798831;1.763445011;1.670949606;1.676981915;1.737305006;1.668938836;1.783552708;1.745348084;1.719208078;1.779531169;1.672960376;1.781541939;1.787574248;1.678992685;1.636766521;1.757412702;1.634755752;1.618669594;1.749369624;1.781541939;1.670949606;1.689046533;1.654863449;1.683014224;1.711165;1.656874218;1.666928067;1.77148809;1.656874218;1.534217268;1.705132691;1.691057303;1.622691134;1.626712673;1.697089612;1.658884988;1.620680364;1.687035764;1.58247574;1.715186539;1.652852679;1.622691134;1.697089612;1.763445011;1.622691134;1.701111151;1.628723443;1.602583437;1.64682037;1.678992685;1.735294236;1.624701903;1.721218848;1.628723443;1.731272697;1.693068073;1.729261927;1.783552708;1.683014224;1.656874218;1.743337315;1.739315775;1.685024994;1.660895758;1.640788061;1.689046533;1.735294236;1.642798831;1.799638866;1.767466551;1.676981915;1.757412702;1.699100382;1.64883114;1.687035764;1.77550963;1.705132691;1.695078842;1.683014224;1.767466551;1.602583437;1.723229618;1.77148809;1.787574248;1.586497279;1.721218848;1.785563478;1.827789641;1.725240388;1.789585017;1.713175769;1.765455781;1.733283466;1.791595787;1.809692714;1.892134271;1.769477321;1.787574248;1.878058883;1.839854259;1.936371204;1.805671175
A;1.593372818;1.651422833;1.635409036;1.559343499;1.551336601;1.569352122;1.601379717;1.605383166;1.549334876;1.66743663;1.449248644;1.589369369;1.685452152;1.651422833;1.729490094;1.563346948;1.639412485;1.737496993;1.595374543;1.627402137;1.695460775;1.579360746;1.623398688;1.579360746;1.567350398;1.643415934;1.619395239;1.559343499;1.703467674;1.571353847;1.617393514;1.593372818;1.649421108;1.593372818;1.553338325;1.685452152;1.58136247;1.64141421;1.719481471;1.705469398;1.613390065;1.557341775;1.529317629;1.589369369;1.661431456;1.543329702;1.639412485;1.617393514;1.64141421;1.649421108;1.583364195;1.557341775;1.511302108;1.619395239;1.629403862;1.63741076;1.659429731;1.629403862;1.673441804;1.675443529;1.609386615;1.705469398;1.601379717;1.685452152;1.557341775;1.55534005;1.547333151;1.64141421;1.639412485;1.633407311;1.571353847;1.629403862;1.643415934;1.593372818;1.617393514;1.647419384;1.711474572;1.58136247;1.681448703;1.659429731;1.537324528;1.621396963;1.631405586;1.707471123;1.75351079;1.597376267;1.755512514;1.681448703;1.675443529;1.623398688;1.661431456;1.773528036;1.675443529;1.719481471;1.671440079;1.739498717;1.707471123;1.713476297;1.829576326;1.603381441;1.731491819;1.709472848;1.899636689;1.77953321;1.857600471;1.773528036;1.717479746;1.703467674;1.775529761;1.807557355
A;1.624337282;1.600183568;1.614273235;1.586093902;1.638426949;1.63641414;1.704849663;1.664593473;1.646478187;1.644465378;1.529735235;1.642452568;1.690759997;1.644465378;1.658555044;1.652516616;1.668619092;1.712900901;1.672644711;1.658555044;1.680695949;1.700824044;1.789387663;1.694785616;1.644465378;1.720952139;1.731016187;1.662580663;1.580055473;1.76120833;1.63641414;1.67667033;1.626350092;1.664593473;1.646478187;1.610247616;1.656542235;1.626350092;1.753157092;1.644465378;1.670631901;1.735041806;1.624337282;1.682708759;1.606221997;1.596157949;1.747118663;1.664593473;1.614273235;1.598170759;1.684721568;1.664593473;1.638426949;1.646478187;1.666606282;1.640439759;1.71692652;1.624337282;1.545837711;1.726990568;1.696798425;1.71692652;1.632388521;1.692772806;1.513632759;1.59213233;1.799451711;1.606221997;1.755169901;1.745105854;1.724977758;1.783349235;1.696798425;1.67465752;1.722964949;1.696798425;1.688747187;1.833669473;1.747118663;1.751144282;1.630375711;1.684721568;1.71692652;1.688747187;1.63440133;1.672644711;1.682708759;1.84373352;1.799451711;1.771272377;1.747118663;1.63641414;1.787374854;1.767246758;1.714913711;1.712900901;1.831656663;1.584081092;1.797438901;1.747118663;1.781336425;1.781336425;1.737054616;1.781336425;1.831656663;1.881976901;1.708875282;1.857823187;1.84574633;1.847759139
A;1.82961482;1.82961482;1.796906622;1.766242687;1.71718039;1.782596786;1.774419736;1.796906622;1.792818097;1.821437771;1.897075478;1.756021375;1.833703345;1.770331211;1.841880394;1.739667276;1.841880394;1.7601099;1.866411543;1.852101706;1.796906622;1.809172196;1.937960726;1.803039409;1.805083672;1.827570558;1.700826291;1.774419736;1.884809904;1.729445964;1.741711538;1.852101706;1.833703345;1.843924657;1.768286949;1.809172196;1.776463998;1.749888588;1.850057444;1.798950885;1.79486236;1.737623013;1.780552523;1.819393508;1.835747607;1.733534489;1.756021375;1.780552523;1.825526295;1.843924657;1.848013181;1.931827939;1.866411543;1.725357439;1.698782028;1.711047603;1.856190231;1.758065637;1.713091865;1.788729573;1.817349246;1.78668531;1.923650889;1.813260721;1.841880394;1.831659082;1.856190231;1.788729573;1.725357439;1.909341052;1.813260721;1.831659082;1.856190231;1.819393508;1.868455805;1.886854166;1.823482033;1.721268915;1.796906622;1.823482033;1.805083672;1.83779187;1.852101706;1.784641048;1.874588592;1.91547384;1.7601099;1.745800063;1.845968919;1.811216459;1.946137775;1.862323018;1.784641048;1.882765642;1.972713186;1.823482033;1.952270562;1.90729679;1.91547384;1.911385315;1.856190231;2.038129582;1.935916463;2.056527943;1.905252528;2.001332859;2.052439418;2.007465646;1.958403349;2.046306631
A;1.549838166;1.687823757;1.659826681;1.649827725;1.647827934;1.637828978;1.615831275;1.601832737;1.613831484;1.721820208;1.625830231;1.679824593;1.701822296;1.619830857;1.717820625;1.749817284;1.785813525;1.705821878;1.65782689;1.659826681;1.575835451;1.615831275;1.597833154;1.611831693;1.69182334;1.65782689;1.671825428;1.65782689;1.763815822;1.705821878;1.697822713;1.715820834;1.695822922;1.723819999;1.617831066;1.687823757;1.493844013;1.595833363;1.601832737;1.613831484;1.695822922;1.605832319;1.629829813;1.667825846;1.695822922;1.617831066;1.585834407;1.553837748;1.615831275;1.693823131;1.615831275;1.697822713;1.57383566;1.58983399;1.70982146;1.677824802;1.671825428;1.64182856;1.599832945;1.605832319;1.723819999;1.729819372;1.531840045;1.663826263;1.65782689;1.567836287;1.571835869;1.629829813;1.633829396;1.617831066;1.701822296;1.671825428;1.575835451;1.673825219;1.637828978;1.787813317;1.57383566;1.749817284;1.637828978;1.559837122;1.729819372;1.75981624;1.611831693;1.775814569;1.685823966;1.629829813;1.689823549;1.609831901;1.79381269;1.785813525;1.65782689;1.64182856;1.731819163;1.643828351;1.811810811;1.667825846;1.767815405;1.655827099;1.871804546;1.721820208;1.717820625;1.669825637;1.775814569;1.797812272;1.751817075;1.803811646;1.747817493;1.763815822;1.881803502;1.875804129
A;1.672186898;1.716509924;1.666142849;1.724568656;1.815229392;1.68024563;1.650025385;1.615775774;1.662113483;1.591599578;1.674201581;1.744715486;1.708451192;1.704421826;1.658084117;1.829332173;1.605702359;1.770906366;1.712480558;1.674201581;1.635922604;1.714495241;1.776950415;1.678230947;1.726583339;1.805155977;1.690319045;1.625849189;1.712480558;1.766877;1.716509924;1.708451192;1.633907921;1.845449637;1.637937287;1.654054751;1.623834506;1.563394016;1.704421826;1.710465875;1.692333728;1.670172215;1.648010702;1.581526163;1.714495241;1.780979781;1.774935732;1.569438065;1.605702359;1.726583339;1.623834506;1.70039246;1.666142849;1.756803585;1.809185343;1.656069434;1.555335284;1.752774219;1.708451192;1.670172215;1.686289679;1.652040068;1.704421826;1.710465875;1.710465875;1.666142849;1.676216264;1.734642071;1.631893238;1.801126611;1.591599578;1.692333728;1.762847634;1.63995197;1.623834506;1.664128166;1.754788902;1.835376222;1.658084117;1.772921049;1.688304362;1.652040068;1.730612705;1.744715486;1.643981336;1.748744852;1.656069434;1.748744852;1.813214709;1.732627388;1.770906366;1.666142849;1.915963542;1.768891683;1.780979781;1.877684565;1.803141294;1.742700803;1.922007591;1.942154421;1.817244075;1.839405588;1.843434954;1.889772663;1.758818268;1.891787346;1.851493686;1.962301252;1.930066323;1.742700803
A;1.774937877;1.681626857;1.74045337;1.69379786;1.778994878;1.667427354;1.724225366;1.665398854;1.714082864;1.732339368;1.815507886;1.712054364;1.578173335;1.679598357;1.839849891;1.845935392;1.829707389;1.724225366;1.801308383;1.730310868;1.823621888;1.783051879;1.811450885;1.770880876;1.764795375;1.64714235;1.699883361;1.805365384;1.703940362;1.748567372;1.754652873;1.626857346;1.622800345;1.760738374;1.716111365;1.679598357;1.669455855;1.768852376;1.707997363;1.689740859;1.707997363;1.681626857;1.703940362;1.754652873;1.752624372;1.685683858;1.710025863;1.586287337;1.744510371;1.705968863;1.714082864;1.724225366;1.636999848;1.641056849;1.754652873;1.69379786;1.748567372;1.697854861;1.673512856;1.707997363;1.681626857;1.685683858;1.750595872;1.657284852;1.655256352;1.762766875;1.673512856;1.746538871;1.69176936;1.620771844;1.764795375;1.781023378;1.758709874;1.683655358;1.791165881;1.728282367;1.732339368;1.748567372;1.815507886;1.730310868;1.809422385;1.894619403;1.819564887;1.724225366;1.843906892;1.778994878;1.734367869;1.807393884;1.807393884;1.744510371;1.793194381;1.716111365;1.74045337;1.837821391;1.781023378;1.752624372;1.758709874;1.858106395;1.78913738;1.805365384;1.829707389;1.823621888;1.925046909;1.898676403;1.866220397;1.8824484;1.892590902;1.815507886;1.93113241;1.981844921
A;1.729725793;1.747933433;1.745910362;1.715564295;1.671056731;1.701402798;1.794464068;1.74186422;1.756025717;1.598226171;1.709495082;1.699379726;1.695333584;1.685218229;1.729725793;1.707472011;1.792440997;1.778279499;1.729725793;1.812671708;1.749956504;1.762094931;1.699379726;1.865271557;1.701402798;1.703425869;1.768164144;1.747933433;1.70544894;1.81671785;1.749956504;1.697356655;1.660941375;1.735795006;1.754002646;1.739841148;1.667010589;1.873363841;1.747933433;1.658918304;1.729725793;1.598226171;1.697356655;1.685218229;1.745910362;1.658918304;1.812671708;1.739841148;1.770187215;1.74186422;1.693310513;1.693310513;1.794464068;1.754002646;1.654872162;1.648802949;1.845040846;1.701402798;1.715564295;1.735795006;1.719610437;1.770187215;1.735795006;1.671056731;1.608341527;1.70544894;1.673079802;1.721633509;1.727702722;1.796487139;1.758048788;1.717587366;1.713541224;1.768164144;1.810648637;1.725679651;1.770187215;1.849086988;1.810648637;1.717587366;1.719610437;1.778279499;1.776256428;1.662964447;1.733771935;1.731748864;1.683195158;1.788394855;1.758048788;1.717587366;1.824810135;1.849086988;1.867294628;1.739841148;1.695333584;1.784348713;1.875386912;1.863248486;1.90775605;1.838971632;1.851110059;1.921917548;1.958332828;1.930009832;1.800533282;1.85313313;1.739841148;1.903709908;1.921917548;1.796487139
A;1.801469458;1.762529845;1.758430939;1.746134219;1.858854151;1.897793764;1.869101417;1.850656337;1.735886952;1.789172738;1.817865084;1.797370551;1.817865084;1.88959595;1.854755244;1.824013444;1.90189267;1.89574431;1.846557431;1.785073832;1.797370551;1.813766178;1.760480392;1.90804103;1.860903604;1.772777112;1.930585016;1.852705791;1.772777112;1.824013444;1.793271645;1.725639686;1.809667271;1.879348684;1.88959595;1.768678205;1.821963991;1.887546497;1.840409071;1.834260711;1.903942123;1.869101417;1.852705791;1.881398137;1.778925472;1.766628752;1.776876018;1.799420005;1.88959595;1.813766178;1.887546497;1.846557431;1.780974925;1.811716725;1.91418939;1.87729923;1.772777112;1.852705791;1.840409071;1.983870802;1.959277363;1.981821349;1.850656337;1.865002511;1.821963991;1.774826565;1.805568365;1.770727658;1.799420005;1.817865084;1.750233125;1.879348684;1.871150871;1.799420005;1.934683923;1.830161804;1.846557431;1.793271645;1.840409071;1.836310164;1.854755244;1.885497044;1.768678205;1.860903604;1.766628752;1.830161804;1.811716725;1.869101417;1.869101417;1.828112351;1.899843217;1.930585016;1.848606884;1.821963991;1.805568365;1.785073832;1.91418939;1.91418939;1.88959595;2.084294015;1.912139937;1.910090483;2.045354402;2.016662055;1.983870802;1.949030096;2.039206042;2.026909322;1.987969709;2.170371054
A;1.670913371;1.62683652;1.674920358;1.574745695;1.662899398;1.62082604;1.596784121;1.592777134;1.666906385;1.666906385;1.743039128;1.568735215;1.650878439;1.606801587;1.564728229;1.708979743;1.584763161;1.600791107;1.612812067;1.584763161;1.584763161;1.654885425;1.596784121;1.676923851;1.666906385;1.594780628;1.54669679;1.580756175;1.638857479;1.542689803;1.570738709;1.556714256;1.588770148;1.652881932;1.550703776;1.582759668;1.578752682;1.624833026;1.578752682;1.526661857;1.53467583;1.702969263;1.650878439;1.510633911;1.654885425;1.560721242;1.61481556;1.560721242;1.642864466;1.578752682;1.532672337;1.54068631;1.62082604;1.648874945;1.570738709;1.636853986;1.532672337;1.62082604;1.62683652;1.640860972;1.642864466;1.638857479;1.602794601;1.560721242;1.674920358;1.532672337;1.692951797;1.666906385;1.634850493;1.576749188;1.53467583;1.594780628;1.664902891;1.747046115;1.570738709;1.690948304;1.61481556;1.570738709;1.600791107;1.604798094;1.600791107;1.606801587;1.646871452;1.586766655;1.634850493;1.666906385;1.682934331;1.708979743;1.68894481;1.670913371;1.779102007;1.676923851;1.642864466;1.714990223;1.690948304;1.670913371;1.61481556;1.646871452;1.698962277;1.723004196;1.632846999;1.600791107;1.710983236;1.696958783;1.741035635;1.7811055;1.737028648;1.729014675;1.829189338;1.819171872
