Class;19.80;19.82;19.84;19.86;19.88;19.90;19.92;19.94;19.96;19.98;20.00;20.02;20.04;20.06;20.08;20.10;20.12;20.14;20.16;20.18;20.20;20.22;20.24;20.26;20.28;20.30;20.32;20.34;20.36;20.38;20.40;20.42;20.44;20.46;20.48;20.50;20.52;20.54;20.56;20.58
A;1.823056732;1.82507116;1.722335366;1.821042305;1.702191093;1.706219947;1.808955741;1.78679704;1.843201006;2.030542747;2.107090986;2.173567087;2.35285112;2.598611254;2.578466981;2.884659934;3.039770839;3.237184717;3.313732955;3.446685159;3.448699586;3.537334389;3.271429982;3.170708615;3.186824034;3.063943967;2.862501234;2.514005306;2.417312794;2.105076558;1.921763671;1.730393075;1.619599572;1.571253316;1.424200121;1.53096477;1.478589659;1.44031554;1.448373249;1.537008052
A;1.910353182;1.910353182;1.807036096;1.853630076;1.782726194;1.888069105;1.721951437;1.768545417;1.906301532;1.950869687;2.015696094;2.141297257;2.335776479;2.485687545;2.712579969;2.807793755;3.052918606;3.117745013;3.263604429;3.2210621;3.449980349;3.591788115;3.389205593;3.431747923;3.27170773;3.119770839;3.032660354;2.688270067;2.578875505;2.321595702;1.954921337;1.967076289;1.695615709;1.760442116;1.547730468;1.478852411;1.511265614;1.519368915;1.509239789;1.482904061
A;1.419006852;1.518964517;1.505244837;1.483685341;1.383727676;1.450366119;1.462125845;1.389607539;1.485645295;1.47388557;1.62284209;1.818837512;1.916835223;2.020712796;2.093231102;2.349985104;2.36174483;2.479342083;2.728256268;2.708656726;2.67337755;2.881132697;2.792934757;2.765495398;2.544020572;2.62241874;2.306866112;2.281386707;2.11087069;1.644401587;1.728679618;1.552283739;1.383727676;1.375887859;1.313169324;1.248490835;1.246530881;1.209291751;1.058375276;1.168132712
A;1.832897793;1.709898051;1.752242225;1.800635566;1.782488063;1.629242483;1.810717512;1.721996387;1.909520583;1.937750032;2.07083172;2.310782036;2.449912892;2.593076526;2.625338753;2.927797135;3.048780488;3.216140792;3.585140018;3.294779972;3.50246806;3.571025294;3.470205833;3.50246806;3.123386889;2.986272422;2.81286295;2.580978191;2.345060653;2.137372564;1.853061685;1.74014389;1.607062202;1.552619693;1.524390244;1.453816621;1.469947735;1.467931346;1.500193573;1.486078849
A;1.798460069;1.700106784;1.752294241;1.732222142;1.726200512;1.702113993;1.750287031;1.800467278;1.874734045;1.96505849;2.151729011;2.1697939;2.36650047;2.432738396;2.509012372;2.904432722;2.95862739;3.14730512;3.265730504;3.358062159;3.408242407;3.311896332;3.366090999;3.249672825;3.191463738;2.918483192;2.820129907;2.458832125;2.36650047;2.029289207;1.934950342;1.76233029;1.714157253;1.485335324;1.324758533;1.401032509;1.362895521;1.403039719;1.467270435;1.451212756
A;1.733869183;1.687605853;1.751972226;1.701685997;1.745937878;1.703697446;1.792201209;1.872659176;1.846510337;1.967197287;2.101964381;2.041620906;2.270926111;2.51632291;2.634998411;2.938727235;2.906544049;3.166020991;3.341017069;3.397337646;3.326936925;3.53210474;3.393314748;3.465726918;3.210272873;3.015162304;2.797925794;2.620918267;2.319200891;2.126101771;1.920933956;1.79018976;1.697663098;1.542781512;1.532724267;1.518644122;1.456289198;1.418071664;1.363762536;1.418071664
A;1.855837122;1.775236161;1.716800464;1.742995777;1.71478544;1.799416449;1.736950704;1.648289648;1.823596737;1.902182674;1.992858755;2.170180869;2.254811877;2.472434471;2.621546249;2.839168843;2.831108747;3.220008382;3.236128575;3.340909824;3.55450237;3.463826289;3.350984944;3.346954896;3.32881968;3.046716317;2.776703098;2.559080504;2.428103943;2.091594932;2.004948899;1.892107554;1.795386401;1.634184479;1.531418255;1.515298062;1.392381597;1.366186285;1.46895251;1.398426669
A;1.727157243;1.775245148;1.689087652;1.628977771;1.566864228;1.671054688;1.707120616;1.669051025;1.763223172;1.893461247;1.993644382;2.153937398;2.294193786;2.406398897;2.690919;2.84720469;2.997479392;3.051578285;3.18181636;3.41223757;3.271981182;3.326080074;3.390197281;3.15176142;2.907314571;2.839190039;2.612776155;2.346289016;2.198017977;2.031713973;1.851384331;1.709124279;1.638996085;1.45666278;1.572875216;1.368501621;1.390541911;1.496736033;1.398556561;1.370505284
A;1.561183914;1.539636834;1.478913244;1.422107304;1.447572036;1.504377975;1.547472136;1.672836967;1.635619283;1.731601732;1.929443106;1.898101898;2.039137333;2.14491391;2.383890619;2.374096492;2.599361423;2.632661456;2.86967934;2.785449844;3.012673601;2.918649977;2.707096825;2.812873401;2.505337799;2.397602398;2.225225755;2.031302031;1.786448845;1.762942939;1.580772169;1.437777908;1.332001332;1.288907171;1.290865997;1.183130595;1.261483614;1.167459991;1.161583515;1.183130595
