Class;13.01;13.03;13.05;13.07;13.09;13.11;13.13;13.15;13.17;13.19;13.21;13.23;13.25;13.27;13.29;13.31;13.33;13.35;13.37;13.39;13.41;13.43;13.45;13.47;13.49;13.51;13.53;13.55;13.57;13.59;13.61;13.63;13.65;13.67;13.69;13.71;13.73;13.75
A;1.14620915;1.351680737;1.271103644;1.291247918;1.208656397;1.208656397;1.23685838;1.355709592;1.327507609;1.2972912;1.309377764;1.341608601;1.329522037;1.369810583;1.444344395;1.534993624;1.446358822;1.516863778;1.484632941;1.53096477;1.623628427;1.486647368;1.502762787;1.506791642;1.502762787;1.490676223;1.347651883;1.414127985;1.391969284;1.387940429;1.510820496;1.452402104;1.395998139;1.363767301;1.291247918;1.426214549;1.395998139;1.359738447
A;1.243856685;1.286399015;1.300579791;1.262089112;1.177004453;1.320838043;1.324889694;1.282347364;1.310708917;1.304631442;1.227650083;1.371483674;1.365406198;1.369457849;1.488981537;1.503162313;1.440361731;1.51734309;1.391741926;1.47074911;1.505188138;1.519368915;1.580143672;1.486955711;1.519368915;1.42820678;1.466697459;1.458594158;1.399845227;1.357302897;1.452516683;1.438335906;1.442387557;1.418077654;1.527472216;1.507213964;1.442387557;1.493033187
A;1.093654452;1.077974819;1.095614406;1.19949198;1.044655597;1.166172758;1.170092667;1.126973674;1.126973674;1.117173903;1.099534315;1.244570927;1.250450789;1.197532026;1.266130423;1.146573216;1.270050332;1.332768867;1.270050332;1.403327218;1.328848958;1.301409599;1.352368409;1.230851247;1.23673111;1.248490835;1.203411888;1.211251705;1.175972529;1.272010286;1.260250561;1.211251705;1.172052621;1.226931339;1.213211659;1.215171614;1.179892438;1.174012575
A;1.25419409;1.219915473;1.229997419;1.236046587;1.240079365;1.217899084;1.350980772;1.234030197;1.334849658;1.286456317;1.326784101;1.379210221;1.445751065;1.403406891;1.455833011;1.528423022;1.371144664;1.498177184;1.625209704;1.647389986;1.586898309;1.617144148;1.506242741;1.548586914;1.437685508;1.425587173;1.383242999;1.43163634;1.439701897;1.417521616;1.409456059;1.435669119;1.338882436;1.451800232;1.445751065;1.526406633;1.387275778;1.344931604
A;1.168196161;1.230419667;1.290635964;1.194289889;1.232426877;1.236441297;1.214361988;1.310708063;1.262535026;1.230419667;1.411068558;1.37694599;1.360888311;1.300672014;1.304686434;1.477306485;1.37092436;1.467270435;1.485335324;1.519457893;1.539529992;1.487342534;1.489349744;1.517450683;1.56763093;1.431140657;1.519457893;1.38497483;1.352859471;1.346837842;1.477306485;1.340816212;1.413075768;1.37092436;1.393003669;1.330780162;1.417090188;1.37092436
A;1.313476307;1.164629069;1.28129312;1.216926747;1.216926747;1.295373265;1.311464858;1.309453409;1.249109934;1.269224425;1.339625146;1.249109934;1.333590799;1.343648045;1.347670943;1.345659494;1.377842681;1.558873106;1.526689919;1.552838758;1.488472385;1.516632673;1.54881586;1.510598326;1.490483834;1.410025867;1.323533553;1.472380791;1.408014418;1.440197605;1.391922825;1.42812891;1.456289198;1.422094562;1.357728189;1.468357893;1.422094562;1.347670943
A;1.287600348;1.259390012;1.291630396;1.217074508;1.372231357;1.287600348;1.255359964;1.237224748;1.366186285;1.24326982;1.358126189;1.289615372;1.348051069;1.440742174;1.400441693;1.48910275;1.434697102;1.470967534;1.539478351;1.46895251;1.567688687;1.513283038;1.50925299;1.507237966;1.521343134;1.394396621;1.420591933;1.404471741;1.525373182;1.412531837;1.51932811;1.42865203;1.456862366;1.400441693;1.366186285;1.410516813;1.452832318;1.378276429
A;1.138080411;1.260303835;1.250285522;1.172142677;1.240267208;1.192179304;1.220230582;1.316406391;1.200193955;1.272325812;1.276333137;1.2783368;1.30839174;1.384530923;1.310395403;1.460670105;1.484714057;1.510761672;1.494732371;1.524787311;1.53881295;1.466681093;1.422600514;1.476699407;1.420596851;1.406571212;1.388538248;1.410578538;1.392545573;1.418593188;1.346461331;1.410578538;1.404567549;1.356479645;1.30839174;1.368501621;1.358483307;1.38252726
A;1.04209516;1.118489354;1.118489354;1.136118783;1.116530528;1.091065797;1.118489354;0.989206872;1.212512977;1.198801199;1.239936534;1.173336467;1.189007071;1.220348279;1.261483614;1.390766097;1.353548412;1.390766097;1.314371903;1.326124856;1.341795459;1.177254118;1.286948346;1.243854185;1.288907171;1.316330728;1.245813011;1.24189536;1.275195393;1.283030695;1.259524789;1.236018883;1.173336467;1.236018883;1.310454252;1.153748213;1.232101232;1.279113044
A;1.269921265;1.175927093;1.281920521;1.229923745;1.267921389;1.233923497;1.255922133;1.263921637;1.245922753;1.207925109;1.235923373;1.249922505;1.403912957;1.373914817;1.419911965;1.377914569;1.381914321;1.479908246;1.503906758;1.405912833;1.501906882;1.48790775;1.50790651;1.305919033;1.453909858;1.367915189;1.335917173;1.413912337;1.357915809;1.383914197;1.337917049;1.459909486;1.405912833;1.377914569;1.273921017;1.337917049;1.443910478;1.375914693
A;1.226569506;1.252709512;1.375366463;1.252709512;1.278849518;1.313032603;1.286892597;1.349226457;1.32710799;1.373355693;1.300967985;1.403517238;1.359280305;1.333140299;1.381398772;1.45579725;1.489980335;1.546281886;1.542260346;1.532206498;1.477915717;1.45780802;1.526174189;1.500034183;1.477915717;1.385420311;1.471883408;1.403517238;1.315043372;1.309011063;1.284881827;1.325097221;1.483948026;1.429657244;1.477915717;1.359280305;1.417592626;1.401506469
A;1.203036512;1.273096875;1.18502099;1.221052034;1.255081353;1.269093426;1.223053759;1.163002019;1.217048585;1.219050309;1.27109515;1.251077904;1.283105498;1.361172759;1.429231397;1.403208977;1.483277963;1.507298658;1.46926589;1.615391789;1.52531418;1.497290035;1.509300383;1.489283137;1.58536592;1.389196904;1.393200354;1.369179658;1.407212426;1.379188281;1.379188281;1.305124469;1.385193455;1.35716931;1.393200354;1.419222774;1.471267615;1.279102049
A;1.239890664;1.207685712;1.304300569;1.324428664;1.30027495;1.245929093;1.233852236;1.328454283;1.235865045;1.286185283;1.231839426;1.360659235;1.348582378;1.286185283;1.461299711;1.402928235;1.386825759;1.50759433;1.547850521;1.437145997;1.529735235;1.497530283;1.400915426;1.437145997;1.521683997;1.447210045;1.282159664;1.477402188;1.344556759;1.455261283;1.334492712;1.346569569;1.412992283;1.42708195;1.398902616;1.473376568;1.376761712;1.433120378
A;1.310372178;1.267442669;1.32877054;1.291973817;1.326726277;1.44120497;1.371700049;1.322637753;1.410541034;1.414629559;1.394186936;1.404408247;1.447337757;1.525019727;1.543418088;1.565904975;1.529108252;1.555683663;1.666073831;1.63949842;1.592480385;1.702870553;1.688560717;1.598613172;1.623144321;1.539329564;1.482090217;1.433027921;1.508665628;1.357390213;1.582259073;1.502532841;1.498444316;1.510709891;1.482090217;1.492311529;1.424850871;1.545462351
A;1.153879512;1.2698674;1.205874083;1.157879094;1.287865521;1.187875962;1.277866565;1.2018745;1.247869697;1.315862598;1.295864686;1.329861136;1.439849651;1.323861762;1.38785508;1.439849651;1.395854245;1.375856333;1.549838166;1.493844013;1.50584276;1.433850277;1.525840672;1.459847563;1.393854454;1.419851739;1.45584798;1.42185153;1.43784986;1.45584798;1.327861345;1.331860927;1.435850069;1.389854871;1.425851113;1.341859883;1.301864059;1.439849651
A;1.176574878;1.349837617;1.196721708;1.287382443;1.273279662;1.263206247;1.291411809;1.279323711;1.319617371;1.303499907;1.301485224;1.335734835;1.438483669;1.448557084;1.470718597;1.515041623;1.32566142;1.607717042;1.531159087;1.595628944;1.490865427;1.605702359;1.587570212;1.456615816;1.490865427;1.515041623;1.424380888;1.511012257;1.369984447;1.398190009;1.400204692;1.319617371;1.446542401;1.394160643;1.470718597;1.384087228;1.406248741;1.428410254
A;1.237385263;1.284040773;1.261727268;1.288097774;1.353009788;1.243470764;1.4098078;1.263755769;1.436178305;1.350981287;1.417921801;1.36315229;1.434149805;1.426035803;1.46052031;1.529489325;1.432121304;1.492976317;1.618743344;1.624828845;1.476748314;1.580201836;1.636999848;1.568030833;1.369237791;1.584258837;1.421978802;1.45849181;1.450377808;1.462548811;1.338810284;1.405750799;1.440235306;1.353009788;1.446320807;1.46052031;1.517318322;1.405750799
A;1.20979652;1.219911875;1.228004159;1.258350226;1.221934946;1.292742435;1.33927307;1.256327155;1.252281013;1.317019288;1.319042359;1.314996217;1.351411497;1.474818834;1.46672655;1.499095687;1.618456882;1.511234114;1.634641451;1.634641451;1.588110816;1.584064674;1.66903366;1.531464825;1.590133887;1.501118758;1.503141829;1.450541981;1.410080559;1.446495839;1.491003403;1.491003403;1.464703478;1.575972389;1.474818834;1.418172843;1.470772692;1.462680407
A;1.346490824;1.37518317;1.371084263;1.268611598;1.364935903;1.471507475;1.360836997;1.38747989;1.342391917;1.39977661;1.514545995;1.498150368;1.436666769;1.424370049;1.586276861;1.543238341;1.580128501;1.655958273;1.63546374;1.733837499;1.576029594;1.696947339;1.576029594;1.739985859;1.528892168;1.510447088;1.469458022;1.530941621;1.414122783;1.473556929;1.508397635;1.567831781;1.516595448;1.535040528;1.430518409;1.565782328;1.506348182;1.584227407
A;1.238158829;1.224134376;1.13397718;1.248176295;1.286242667;1.145998139;1.266207734;1.160022592;1.258193761;1.1279667;1.244169309;1.318298559;1.314291572;1.382410343;1.314291572;1.438508154;1.426487195;1.38641733;1.356364931;1.392427809;1.450529114;1.486591992;1.458543087;1.430494181;1.412462742;1.404448769;1.326312532;1.312288079;1.358368424;1.372392877;1.344343971;1.338333492;1.356364931;1.334326505;1.382410343;1.366382397;1.334326505;1.36838589
A;1.07344866;1.179613912;1.034128197;1.185511982;1.083278776;1.167817773;1.256288817;1.148157541;1.189444028;1.161919704;1.120633217;1.213036307;1.281847118;1.169783796;1.30740542;1.376216231;1.332963721;1.401774533;1.366386115;1.389978393;1.382114301;1.378182254;1.346725883;1.273983025;1.34475986;1.346725883;1.234662562;1.275949049;1.205172214;1.189444028;1.340827814;1.313303489;1.297575304;1.273983025;1.240560631;1.279881095;1.30150735;1.299541327
A;1.230101594;1.213969114;1.189770394;1.256316874;1.242200954;1.328913034;1.260349994;1.236151274;1.278499034;1.312780554;1.411591993;1.322863354;1.355128314;1.367227674;1.451923193;1.478138473;1.480155033;1.544684953;1.544684953;1.548718073;1.613247993;1.538635273;1.500320633;1.472088793;1.421674793;1.542668393;1.409575433;1.443856953;1.332946154;1.377310474;1.496287513;1.451923193;1.457972873;1.397476074;1.464022553;1.413608553;1.421674793;1.508386873
A;1.299445434;1.283074467;1.283074467;1.391532118;1.369022039;1.358790186;1.401763972;1.457015982;1.387439376;1.407903084;1.332187366;1.444737758;1.426320421;1.436552275;1.575705486;1.61254016;1.616632902;1.549102666;1.704626844;1.63914298;1.555241779;1.69439499;1.594122823;1.608447419;1.673931283;1.485665173;1.457015982;1.510221622;1.499989768;1.592076452;1.555241779;1.579798228;1.510221622;1.624818385;1.471340577;1.565473633;1.637096609;1.561380891
