Class;7.71;7.73;7.75;7.77;7.79;7.81;7.83;7.85;7.87;7.89;7.91;7.93;7.95;7.97;7.99;8.01;8.03;8.05;8.07;8.09;8.11;8.13;8.15;8.17;8.19;8.21;8.23;8.25;8.27;8.29
A;0.042302974;0.026187555;0.034245265;0.048346256;0.038274119;0.036259692;0.034245265;0.034245265;0.048346256;0.046331829;0.06043282;0.074533811;0.074533811;0.110793503;0.171226323;0.165183041;0.197413878;0.211514869;0.189356169;0.165183041;0.193385024;0.165183041;0.106764648;0.114822358;0.084605948;0.086620375;0.094678084;0.054389538;0.06043282;0.086620375
A;0.034439029;0.036464854;0.040516504;0.030387378;0.028361553;0.038490679;0.028361553;0.052671456;0.038490679;0.052671456;0.054697281;0.052671456;0.079007184;0.121549513;0.141807765;0.158014367;0.243099026;0.259305628;0.216763299;0.22891825;0.200556697;0.13573029;0.143833591;0.121549513;0.091162135;0.091162135;0.097239611;0.058748931;0.04659398;0.060774757
A;0.039199084;0.029399313;0.011759725;0.041159039;0.047038901;0.027439359;0.029399313;0.05095881;0.060758581;0.048998855;0.060758581;0.047038901;0.084278031;0.121517161;0.12543707;0.135236841;0.164636154;0.209715101;0.211675055;0.190115559;0.190115559;0.146996566;0.103877573;0.090157894;0.090157894;0.048998855;0.064678489;0.076438214;0.062718535;0.066638443
A;0.024196671;0.052426119;0.036295006;0.034278617;0.036295006;0.030245838;0.034278617;0.038311395;0.046376952;0.05040973;0.054442509;0.07662279;0.096786682;0.118966963;0.137114466;0.177442251;0.221802813;0.211720867;0.219786424;0.22986837;0.213737256;0.173409472;0.114934185;0.096786682;0.088721125;0.070573622;0.070573622;0.074606401;0.090737515;0.068557233
A;0.028100939;0.034122568;0.026093729;0.040144198;0.042151408;0.034122568;0.034122568;0.046165828;0.050180247;0.044158618;0.074266766;0.068245137;0.088317236;0.094338865;0.126454224;0.146526323;0.18867773;0.184663311;0.166598422;0.18867773;0.174627261;0.136490273;0.126454224;0.116418174;0.082295606;0.056201877;0.070252346;0.088317236;0.058209087;0.064230717
A;0.028160288;0.042240433;0.02413739;0.034194636;0.044251882;0.036206085;0.036206085;0.034194636;0.046263331;0.042240433;0.04827478;0.058332026;0.066377823;0.130744196;0.134767094;0.146835789;0.213213612;0.174996078;0.221259409;0.215225061;0.136778543;0.130744196;0.110629704;0.094538111;0.082469416;0.074423619;0.088503763;0.080457967;0.09654956;0.070400721
A;0.032240384;0.042315504;0.042315504;0.044330528;0.02015024;0.038285456;0.052390624;0.044330528;0.028210336;0.066495793;0.046345552;0.062465745;0.072540865;0.128961537;0.137021633;0.181352162;0.213592546;0.203517426;0.241802882;0.209562498;0.197472354;0.122916465;0.139036657;0.096721153;0.084631009;0.060450721;0.070525841;0.080600961;0.076570913;0.080600961
A;0.034062266;0.044080579;0.042076917;0.026047615;0.050091567;0.024043952;0.036065929;0.048087905;0.038069591;0.05209523;0.062113544;0.076139182;0.076139182;0.102186797;0.112205111;0.162296678;0.192351619;0.204373595;0.190347956;0.244446849;0.176322317;0.134245401;0.120219762;0.088161159;0.084153833;0.058106218;0.086157496;0.054098893;0.082150171;0.066120869
A;0.045052986;0.02154708;0.029382382;0.027423557;0.03917651;0.037217684;0.025464731;0.025464731;0.033300033;0.041135335;0.041135335;0.045052986;0.070517718;0.094023623;0.158664865;0.172376643;0.168458992;0.190006072;0.190006072;0.148870737;0.16062369;0.111653053;0.072476543;0.054847114;0.072476543;0.054847114;0.076394194;0.070517718;0.047011812;0.076394194
A;0.021998636;0.031998016;0.031998016;0.037997644;0.037997644;0.025998388;0.041997396;0.035997768;0.045997148;0.045997148;0.063996032;0.075995288;0.0999938;0.11999256;0.147990825;0.165989709;0.205987229;0.205987229;0.187988345;0.219986361;0.143991073;0.139991321;0.10999318;0.077995164;0.105993428;0.091994296;0.061996156;0.0499969;0.101993676;0.087994544
A;0.030161545;0.038204624;0.030161545;0.032172315;0.056301551;0.030161545;0.040215394;0.042226163;0.040215394;0.054290781;0.06434463;0.080430787;0.082441557;0.144775417;0.164883114;0.178958502;0.235260053;0.18700158;0.217163126;0.209120047;0.152818496;0.162872344;0.080430787;0.074398478;0.080430787;0.076409248;0.084452327;0.056301551;0.06233386;0.080430787
A;0.018015522;0.036031044;0.024020696;0.034029319;0.044037942;0.034029319;0.050043116;0.036031044;0.040034493;0.044037942;0.062053464;0.076065537;0.090077609;0.080068986;0.148127624;0.192165566;0.178153493;0.202174189;0.238205233;0.216186262;0.206177639;0.160137972;0.122105203;0.108093131;0.094081058;0.064055189;0.068058638;0.066056913;0.072062087;0.066056913
A;0.042269;0.032204952;0.036230571;0.034217762;0.044281809;0.048307428;0.042269;0.036230571;0.04025619;0.034217762;0.056358667;0.078499571;0.076486762;0.130832619;0.150960714;0.150960714;0.187191285;0.203293761;0.229460285;0.175114428;0.177127238;0.175114428;0.100640476;0.072461143;0.064409905;0.080512381;0.074473952;0.076486762;0.092589238;0.078499571
A;0.047018034;0.051106559;0.057239346;0.036796723;0.036796723;0.049062297;0.040885247;0.03475246;0.036796723;0.061327871;0.055195084;0.073593445;0.081770495;0.141054103;0.151275415;0.202381975;0.212603286;0.200337712;0.224868861;0.218736073;0.202381975;0.141054103;0.149231153;0.100168856;0.094036069;0.091991807;0.087903282;0.085859019;0.059283609;0.071549183
A;0.025997285;0.015998329;0.035996241;0.031996659;0.027997077;0.045995197;0.047994988;0.03399645;0.04999478;0.035996241;0.061993527;0.0679929;0.081991438;0.107988724;0.15198413;0.165982668;0.209978074;0.215977448;0.201978909;0.155983712;0.145984756;0.127986636;0.109988515;0.109988515;0.065993109;0.073992274;0.047994988;0.077991856;0.073992274;0.073992274
A;0.036264294;0.034249611;0.032234928;0.050367075;0.026190879;0.034249611;0.038278977;0.046337709;0.042308343;0.064469856;0.056411124;0.066484539;0.066484539;0.149086543;0.130954396;0.169233373;0.22765918;0.229673863;0.211541716;0.231688546;0.185350837;0.16721869;0.118866298;0.120880981;0.082602003;0.064469856;0.076557954;0.070513905;0.066484539;0.042308343
A;0.052741011;0.030427506;0.030427506;0.036513008;0.044627009;0.036513008;0.038541508;0.038541508;0.028399006;0.04665551;0.052741011;0.064912014;0.081140017;0.097368021;0.150109032;0.13996653;0.194736041;0.166337035;0.18865054;0.18865054;0.166337035;0.137938029;0.101425022;0.085197018;0.087225519;0.09533952;0.081140017;0.079111517;0.099396521;0.079111517
A;0.028322995;0.034392209;0.058669062;0.046530635;0.042484493;0.048553706;0.044507564;0.038438351;0.058669062;0.050576778;0.034392209;0.074853631;0.074853631;0.111268911;0.141614977;0.161845688;0.204330181;0.240745461;0.216468608;0.206353252;0.169937973;0.163868759;0.113291982;0.093061271;0.062715204;0.076876702;0.097107413;0.074853631;0.0910382;0.052599849
A;0.040989066;0.028692346;0.038939613;0.034840706;0.034840706;0.034840706;0.034840706;0.047137426;0.049186879;0.067631959;0.055335239;0.075829772;0.077879226;0.094274852;0.159857358;0.223390411;0.198796971;0.24798385;0.27872565;0.221340957;0.190599158;0.180351891;0.149610092;0.102472665;0.088126492;0.077879226;0.081978132;0.084027586;0.084027586;0.088126492
A;0.028048906;0.022038426;0.034059385;0.028048906;0.040069865;0.044076852;0.046080345;0.052090825;0.034059385;0.060104798;0.038066372;0.070122264;0.096167676;0.102178156;0.102178156;0.164286447;0.16027946;0.256447136;0.216377271;0.224391244;0.170296926;0.186324872;0.120209595;0.078136237;0.076132744;0.088153703;0.060104798;0.060104798;0.072125757;0.078136237
A;0.027524325;0.035388417;0.04325251;0.019660232;0.04325251;0.037354441;0.041286487;0.057014672;0.055048649;0.047184556;0.062912742;0.064878765;0.098301159;0.121893438;0.171044017;0.196602319;0.182840156;0.18480618;0.192670272;0.167111971;0.165145948;0.112063322;0.094369113;0.108131275;0.098301159;0.08650502;0.080606951;0.090437067;0.090437067;0.058980696
A;0.02621528;0.03831464;0.0403312;0.03226496;0.0302484;0.02823184;0.03629808;0.05243056;0.05646368;0.050414;0.05444712;0.07864584;0.10284456;0.10486112;0.161324799;0.185523519;0.223838159;0.219805039;0.203672559;0.193589759;0.157291679;0.157291679;0.10687768;0.08671208;0.06251336;0.0705796;0.07461272;0.10486112;0.07864584;0.07259616
A;0.05320564;0.032741932;0.032741932;0.040927415;0.040927415;0.05320564;0.036834674;0.047066528;0.030695561;0.055252011;0.075715718;0.100272167;0.100272167;0.153477807;0.163709661;0.169848773;0.202590705;0.237379008;0.235332638;0.229193525;0.200544335;0.151431436;0.130967729;0.126874987;0.085947572;0.100272167;0.07980846;0.100272167;0.061391123;0.102318538
A;0.032590673;0.038701425;0.026479922;0.032590673;0.036664508;0.03462759;0.036664508;0.042775259;0.042775259;0.054996761;0.038701425;0.059070595;0.085550518;0.148694947;0.150731864;0.175174869;0.211839377;0.213876294;0.232208548;0.215913211;0.16091645;0.120178108;0.148694947;0.101845854;0.071292098;0.077402849;0.077402849;0.09777202;0.069255181;0.077402849
A;0.036402892;0.046514806;0.030335743;0.050559572;0.048537189;0.024268595;0.050559572;0.038425275;0.042470041;0.052581955;0.084940081;0.099096761;0.103141527;0.101119144;0.157745865;0.165835397;0.220439734;0.194148757;0.220439734;0.256842626;0.220439734;0.147633951;0.113253442;0.09100723;0.082917698;0.058649104;0.052581955;0.086962464;0.080895315;0.082917698
A;0.043291917;0.037107358;0.028861278;0.051537997;0.049476477;0.043291917;0.057722557;0.063907116;0.039168878;0.061845596;0.049476477;0.049476477;0.109260553;0.107199034;0.16286007;0.16698311;0.206151988;0.216459587;0.253566945;0.222644147;0.185536789;0.16904463;0.146367911;0.113383593;0.068030156;0.076276235;0.061845596;0.086583835;0.080399275;0.086583835
A;0.030288162;0.02624974;0.016153686;0.036345794;0.044422637;0.038365005;0.038365005;0.024230529;0.046441848;0.05249948;0.062595534;0.068653166;0.113075803;0.133267911;0.151440808;0.212017131;0.185767391;0.189805813;0.226151606;0.187786602;0.189805813;0.169613705;0.123171857;0.100960539;0.062595534;0.064614745;0.074710799;0.084806852;0.088845274;0.066633955
A;0.033120534;0.026910434;0.026910434;0.043470701;0.057960934;0.062101001;0.047610767;0.051750834;0.037260601;0.068311101;0.060030968;0.076591235;0.107641735;0.142832302;0.169742736;0.175952836;0.269104338;0.231843737;0.273244405;0.248404004;0.223563604;0.211143404;0.198723203;0.144902336;0.124202002;0.076591235;0.082801335;0.049680801;0.115921869;0.099361602
A;0.034952023;0.039064026;0.028784019;0.04523203;0.039064026;0.04523203;0.032896022;0.049344033;0.047288031;0.047288031;0.051400034;0.069904046;0.088408059;0.123360082;0.139808093;0.193264128;0.217936145;0.24055216;0.211768141;0.222048147;0.168592112;0.152144101;0.148032098;0.106912071;0.084296056;0.084296056;0.088408059;0.05962404;0.076072051;0.061680041
A;0.022155889;0.024170061;0.024170061;0.026184232;0.026184232;0.026184232;0.032226747;0.042297606;0.038269263;0.05841098;0.038269263;0.074524353;0.08258104;0.112793616;0.12890699;0.126892818;0.185303798;0.191346313;0.22357306;0.215516373;0.177247111;0.155091222;0.110779444;0.080566868;0.080566868;0.05841098;0.074524353;0.07049601;0.064453495;0.096680242
A;0.027425813;0.019589867;0.03526176;0.031343786;0.03526176;0.03526176;0.027425813;0.027425813;0.045056693;0.045056693;0.031343786;0.05289264;0.07640048;0.131252106;0.143006026;0.154759946;0.166513866;0.191980692;0.252709279;0.225283465;0.186103732;0.146923999;0.133211093;0.113621226;0.086195413;0.088154399;0.06464656;0.078359466;0.0587696;0.066605546
A;0.040741827;0.040741827;0.040741827;0.032593462;0.036667644;0.040741827;0.04481601;0.026482188;0.040741827;0.048890193;0.036667644;0.073335289;0.085557837;0.118151299;0.114077116;0.181301131;0.187412405;0.203709136;0.193523679;0.244450963;0.211857501;0.150744761;0.140559304;0.118151299;0.08963202;0.081483654;0.063149832;0.065186924;0.077409472;0.08963202
A;0.045678696;0.021846333;0.037734575;0.035748545;0.033762514;0.043692666;0.037734575;0.041706636;0.049650757;0.033762514;0.049650757;0.061566938;0.067525029;0.119161816;0.103273574;0.172784633;0.15292433;0.196616996;0.184700814;0.196616996;0.14895227;0.111217695;0.105259604;0.097315483;0.057594878;0.079441211;0.057594878;0.067525029;0.07546915;0.083413271
A;0.038518537;0.02838208;0.038518537;0.032436662;0.02838208;0.030409371;0.032436662;0.036491245;0.042573119;0.046627702;0.048654994;0.050682285;0.058791451;0.093255404;0.139883106;0.192592683;0.204756431;0.200701848;0.231111219;0.198674557;0.166237895;0.176374352;0.103391861;0.105419153;0.07298249;0.081091656;0.068927907;0.089200821;0.066900616;0.048654994
A;0.045719606;0.041563278;0.049875934;0.03740695;0.039485114;0.043641442;0.04779777;0.045719606;0.060266753;0.066501245;0.056110425;0.062344917;0.095595539;0.101830031;0.182878423;0.197425571;0.224441701;0.211972718;0.24522334;0.226519865;0.20781639;0.147549637;0.141315145;0.124689834;0.105986359;0.093517376;0.066501245;0.060266753;0.087282884;0.081048392
A;0.03677296;0.029031284;0.032902122;0.023225027;0.034837541;0.027095865;0.048385474;0.038708379;0.025160446;0.027095865;0.038708379;0.059997987;0.083223014;0.094835528;0.129673069;0.121931393;0.205154408;0.152898096;0.209025246;0.179993961;0.185800218;0.129673069;0.11031888;0.085158433;0.083223014;0.07354592;0.056127149;0.075481339;0.079352177;0.061933406
B;0.034555163;0.03658782;0.020326567;0.038620477;0.040653133;0.050816417;0.040653133;0.032522507;0.04268579;0.071142983;0.050816417;0.06707767;0.071142983;0.10976346;0.12805737;0.168710503;0.18903707;0.209363636;0.17684113;0.203265666;0.17684113;0.13415534;0.144318623;0.093502206;0.087404236;0.065045013;0.07317564;0.069110327;0.058947043;0.075208296
B;0.044592817;0.024323355;0.030404193;0.036485032;0.034458086;0.03243114;0.028377247;0.042565871;0.046619763;0.034458086;0.046619763;0.072970064;0.072970064;0.12364372;0.131751505;0.158101805;0.190532945;0.200667676;0.196613784;0.220937138;0.184452106;0.158101805;0.12364372;0.105401204;0.09121258;0.048646709;0.09121258;0.085131741;0.089185634;0.083104795
B;0.017909379;0.033828826;0.035818757;0.031838895;0.045768412;0.027859033;0.031838895;0.027859033;0.061687859;0.039798619;0.059697928;0.065667721;0.061687859;0.097506617;0.149244821;0.141285097;0.198993095;0.222872266;0.193023302;0.191033371;0.1671542;0.14725489;0.113426064;0.075617376;0.085567031;0.073627445;0.079597238;0.059697928;0.081587169;0.069647583
B;0.017836334;0.029727223;0.033690853;0.017836334;0.029727223;0.029727223;0.047563557;0.039636297;0.043599927;0.039636297;0.07332715;0.057472631;0.07729078;0.136745226;0.148636115;0.156563374;0.176381523;0.196199672;0.198181487;0.184308783;0.114945262;0.14269067;0.099090743;0.079272595;0.07332715;0.079272595;0.061436261;0.057472631;0.079272595;0.063418076
B;0.042564059;0.044590919;0.020268599;0.030402899;0.042564059;0.034456619;0.034456619;0.034456619;0.042564059;0.046617779;0.070940098;0.060805798;0.089181838;0.103369857;0.135799617;0.162148796;0.194578555;0.208766575;0.196605415;0.204712855;0.139853336;0.141880196;0.109450437;0.093235558;0.107423577;0.060805798;0.066886378;0.062832658;0.077020678;0.091208698
B;0.02411498;0.014067072;0.044210797;0.032153307;0.032153307;0.040191634;0.03617247;0.040191634;0.040191634;0.060287451;0.052249124;0.046220379;0.076364104;0.092440758;0.13062281;0.134641973;0.223063567;0.235121057;0.204977332;0.172824025;0.204977332;0.170814443;0.112536574;0.118565319;0.086412012;0.070335359;0.070335359;0.100479084;0.086412012;0.064306614
B;0.020010526;0.018009473;0.032016841;0.036018946;0.044023156;0.030015788;0.028014736;0.044023156;0.048025261;0.038019999;0.050026314;0.046024209;0.074038944;0.126066311;0.168088415;0.148077889;0.146076836;0.214112623;0.220115781;0.198104203;0.176092625;0.148077889;0.124065258;0.108056838;0.120063153;0.076039997;0.072037892;0.076039997;0.082043155;0.100052628
