Class;8.31;8.33;8.35;8.37;8.39;8.41;8.43;8.45;8.47;8.49;8.51;8.53;8.55;8.57;8.59;8.61;8.63;8.65;8.67;8.69;8.71;8.73;8.75;8.77;8.79;8.81;8.83;8.85;8.87;8.89;8.91;8.93;8.95;8.97;8.99;9.01;9.03;9.05;9.07;9.09
A;0.074533811;0.072519384;0.054389538;0.062447247;0.062447247;0.070504956;0.076548238;0.076548238;0.086620375;0.102735794;0.155110904;0.213529297;0.273962117;0.429073021;0.455260576;0.612385908;0.662746591;0.723179411;0.6486456;0.612385908;0.473390422;0.372669056;0.282019826;0.223601433;0.153096477;0.118851212;0.122880067;0.102735794;0.108779076;0.106764648;0.104750221;0.132952204;0.118851212;0.126908922;0.114822358;0.108779076;0.149067622;0.110793503;0.118851212;0.114822358
A;0.099265436;0.103317086;0.070903883;0.070903883;0.070903883;0.05064563;0.04254233;0.060774757;0.107368737;0.101291261;0.13573029;0.145859416;0.249176502;0.336286987;0.409216694;0.544946984;0.553050285;0.619902517;0.605721741;0.530766208;0.510507955;0.4578365;0.320080385;0.222840774;0.164091843;0.141807765;0.143833591;0.129652814;0.107368737;0.105342911;0.123575338;0.117497863;0.151936891;0.101291261;0.117497863;0.103317086;0.113446212;0.107368737;0.099265436;0.101291261
A;0.068598398;0.080358123;0.084278031;0.060758581;0.048998855;0.05095881;0.078398169;0.07447826;0.07447826;0.099957665;0.131316932;0.131316932;0.209715101;0.305752858;0.440989698;0.544867272;0.523307776;0.535067501;0.587986265;0.478228829;0.429229973;0.327312354;0.315552629;0.19991533;0.178355834;0.119557207;0.097997711;0.082318077;0.097997711;0.115637299;0.105837528;0.119557207;0.117597253;0.109757436;0.103877573;0.115637299;0.07447826;0.11171739;0.099957665;0.11171739
A;0.080655568;0.070573622;0.074606401;0.066540844;0.084688347;0.072590012;0.066540844;0.084688347;0.108885017;0.12904891;0.15324558;0.217770035;0.278261711;0.419408956;0.491998968;0.574670925;0.687588721;0.707752613;0.746064008;0.63919538;0.524261195;0.481917022;0.252048651;0.223819202;0.175425861;0.133081688;0.10283585;0.118966963;0.12904891;0.135098077;0.133081688;0.108885017;0.10283585;0.122999742;0.106868628;0.125016131;0.114934185;0.106868628;0.131065299;0.112917796
A;0.060216297;0.050180247;0.074266766;0.076273976;0.060216297;0.066237927;0.078281186;0.076273976;0.048173038;0.090324445;0.150540742;0.158569582;0.240865188;0.327175213;0.405456399;0.560011562;0.610191809;0.624242278;0.533917833;0.535925043;0.461658277;0.333196843;0.224807509;0.170612841;0.164591212;0.112403754;0.078281186;0.092331655;0.086310026;0.132475853;0.116418174;0.104374915;0.124447014;0.110396544;0.126454224;0.112403754;0.116418174;0.104374915;0.126454224;0.120432594
A;0.078446518;0.074423619;0.080457967;0.100572458;0.066377823;0.062354924;0.090515213;0.092526662;0.078446518;0.094538111;0.138789993;0.19309912;0.219247959;0.343957808;0.341946359;0.474702004;0.492805046;0.569240115;0.545102725;0.468667656;0.448553165;0.333900562;0.253442595;0.21723651;0.12068695;0.14482434;0.108618255;0.124709848;0.102583908;0.116664052;0.118675501;0.12068695;0.122698399;0.122698399;0.09654956;0.098561009;0.114652603;0.090515213;0.12068695;0.132755645
A;0.080600961;0.072540865;0.094706129;0.074555889;0.072540865;0.062465745;0.092691105;0.056420673;0.098736177;0.114856369;0.149111777;0.23575781;0.276058291;0.332478963;0.439275236;0.568236773;0.66697295;0.554131605;0.628687494;0.600477158;0.493680885;0.396959732;0.314343747;0.18538221;0.203517426;0.157171873;0.122916465;0.100751201;0.143066705;0.098736177;0.128961537;0.120901441;0.114856369;0.137021633;0.112841345;0.094706129;0.139036657;0.118886417;0.102766225;0.092691105
A;0.082150171;0.068124532;0.102186797;0.068124532;0.058106218;0.05209523;0.078142845;0.076139182;0.080146508;0.098179472;0.120219762;0.202369932;0.28251644;0.35665196;0.444813118;0.579058519;0.583065844;0.671227003;0.551007241;0.496908348;0.454831432;0.376688587;0.272498127;0.182333305;0.142260051;0.128234413;0.102186797;0.10419046;0.106194123;0.128234413;0.132241738;0.106194123;0.136249063;0.120219762;0.120219762;0.090164821;0.102186797;0.108197786;0.080146508;0.114208774
A;0.076394194;0.076394194;0.066600067;0.07835302;0.066600067;0.047011812;0.062682416;0.06072359;0.06072359;0.097941274;0.129282482;0.176294294;0.235059059;0.295782649;0.387847447;0.497541674;0.519088754;0.4995005;0.474035768;0.472076943;0.336917984;0.293823823;0.193923723;0.117529529;0.123406006;0.105776576;0.070517718;0.105776576;0.105776576;0.113611878;0.107735402;0.103817751;0.095982449;0.117529529;0.117529529;0.080311845;0.086188321;0.101858925;0.082270671;0.111653053
A;0.073995412;0.067995784;0.065995908;0.055996528;0.05999628;0.0499969;0.071995536;0.05999628;0.093994172;0.12999194;0.111993056;0.181988717;0.251984377;0.293981773;0.379976441;0.547966026;0.561965158;0.563965034;0.487969746;0.47597049;0.403974954;0.293981773;0.253984253;0.191988097;0.147990825;0.105993428;0.117992684;0.12999194;0.103993552;0.115992808;0.111993056;0.105993428;0.133991693;0.125992188;0.115992808;0.10999318;0.10999318;0.091994296;0.131991817;0.087994544
