energy;Permutation_importance;Zone
4.52;0.05410254471628021;Ti ka
4.54;0.053314994502519544;Ti ka
4.57;0.047077379275526424;Ti ka
4.49;0.045369924818437955;Ti ka
4.47;0.030720124146428118;Ti ka
4.6;0.03060855199960802;Ti ka
3.73;0.019035692419750783;Ca ka
4.44;0.018420688797821973;Ti ka
4.62;0.018373267001580693;Ti ka
3.7;0.017537817884938755;Ca ka
3.75;0.014995588237403296;Ca ka
3.68;0.014409332971442715;Ca ka
3.78;0.010995975642736409;Ca ka
3.65;0.008965158858503604;Ca ka
4.65;0.008963844716732852;Ti ka
4.42;0.00861145994719075;Ti ka
4.95;0.007695227271654148;Ti kb
8.06;0.007409648869304312;Cu ka
4.93;0.007407944675420275;Ti kb
8.09;0.007101187123085656;Cu ka
4.98;0.006718248105646904;Ti kb
8.03;0.006529827839208925;Cu ka
4.9;0.0062775811610610004;Ti kb
8.01;0.006267105606882763;Cu ka
8.11;0.005970813812676155;Cu ka
3.81;0.005895631714490554;Ca ka
3.63;0.0058867289479258;Ca ka
5;0.0053597659724701815;Ti kb
7.98;0.0047693200192048145;Cu ka
4.88;0.004714098669232366;Ti kb
8.14;0.004396413956639422;Cu ka
6.46;0.00362629191411269;Fe ka
5.03;0.003416332392350792;Ti kb
6.51;0.0034059557379084054;Fe ka
4.85;0.0032912957318647824;Ti kb
4.67;0.0031368689892375826;Ti ka
4.39;0.003133521404699141;Ti ka
4.03;0.003027690578349454;Ca kb
21.92;0.0027186900516699137;Ag ka scattering
4.06;0.0026199587610055163;Ca kb
3.83;0.002384730817464116;Ca ka
8.16;0.002287433425976477;Cu ka
7.96;0.0022467954668206275;Cu ka
6.4;0.0021338292424812936;Fe ka
4.01;0.0021280198053172704;Ca kb
21.87;0.0021161259885335614;Ag ka scattering
6.38;0.0021041382909145747;Fe ka
21.9;0.0020799713413269185;Ag ka scattering
5.05;0.002010357739478687;Ti kb
21.97;0.0019931216244354092;Ag ka scattering
22;0.0018749512607907123;Ag ka scattering
22.02;0.0018732224199010377;Ag ka scattering
22.3;0.0017408785501401305;Ag ka scattering
