energy;Reg_coef;Abs_Reg_coef;Zone
123;1.0485032209097516e-05;1.0485032209097516e-05;Ac-228 + Tl-208
141;1.0405772641131025e-05;1.0405772641131025e-05;Tl-208
99;1.035957229059482e-05;1.035957229059482e-05;Pb-214
122;1.019446035844751e-05;1.019446035844751e-05;Ac-228 + Tl-208
131;1.0173013894392504e-05;1.0173013894392504e-05;Ac-228 + Tl-208
157;1.0122244425226565e-05;1.0122244425226565e-05;Tl-208
121;9.995823345404701e-06;9.995823345404701e-06;Ac-228 + Tl-208
120;9.877786088235252e-06;9.877786088235252e-06;Ac-228 + Tl-208
100;9.806261989866193e-06;9.806261989866193e-06;Pb-214
119;9.74989649308841e-06;9.74989649308841e-06;Ac-228 + Tl-208
118;9.61945497626224e-06;9.61945497626224e-06;Ac-228 + Tl-208
103;9.615541252493893e-06;9.615541252493893e-06;Pb-214
104;9.59723720812619e-06;9.59723720812619e-06;Pb-214
101;9.575476867769528e-06;9.575476867769528e-06;Pb-214
102;9.535059903961736e-06;9.535059903961736e-06;Pb-214
105;9.521756284340814e-06;9.521756284340814e-06;Pb-214
117;9.520161306137733e-06;9.520161306137733e-06;Ac-228 + Tl-208
132;9.474618070184286e-06;9.474618070184286e-06;Ac-228 + Tl-208
106;9.381707860928788e-06;9.381707860928788e-06;Pb-214
140;9.38134912705313e-06;9.38134912705313e-06;Tl-208
116;9.360065891708668e-06;9.360065891708668e-06;Ac-228 + Tl-208
107;9.204380241097437e-06;9.204380241097437e-06;Pb-214
115;9.196822500176952e-06;9.196822500176952e-06;Ac-228 + Tl-208
114;9.064929610932416e-06;9.064929610932416e-06;Pb-214
108;9.037340356487128e-06;9.037340356487128e-06;Pb-214
158;8.992831723006076e-06;8.992831723006076e-06;Tl-208
113;8.922258359014043e-06;8.922258359014043e-06;Pb-214
109;8.917032324927185e-06;8.917032324927185e-06;Pb-214
112;8.822329333307576e-06;8.822329333307576e-06;Pb-214
110;8.793831016049155e-06;8.793831016049155e-06;Pb-214
111;8.778736732036735e-06;8.778736732036735e-06;Pb-214
133;8.774722467926998e-06;8.774722467926998e-06;Ac-228 + Tl-208
139;8.535775584461289e-06;8.535775584461289e-06;Tl-208
134;8.108381815409889e-06;8.108381815409889e-06;Ac-228 + Tl-208
159;8.000522919183e-06;8.000522919183e-06;Tl-208
138;7.904281718267517e-06;7.904281718267517e-06;Tl-208
223;7.652116839202271e-06;7.652116839202271e-06;Ac-228
222;7.633583311595846e-06;7.633583311595846e-06;Ac-228
135;7.628786338937099e-06;7.628786338937099e-06;Ac-228 + Tl-208
224;7.582005229446519e-06;7.582005229446519e-06;Ac-228
137;7.5453009992359354e-06;7.5453009992359354e-06;Tl-208
221;7.477643160325696e-06;7.477643160325696e-06;Ac-228
225;7.4531118057884574e-06;7.4531118057884574e-06;Ac-228
136;7.4303231987749304e-06;7.4303231987749304e-06;Ac-228 + Tl-208
226;7.2476798297087265e-06;7.2476798297087265e-06;Ac-228
220;7.246936276499735e-06;7.246936276499735e-06;Ac-228
160;7.172579797051052e-06;7.172579797051052e-06;Tl-208
227;7.041109180860835e-06;7.041109180860835e-06;Ac-228
219;6.940817637891716e-06;6.940817637891716e-06;Ac-228
228;6.8283396062970115e-06;6.8283396062970115e-06;Ac-228
218;6.599777504644023e-06;6.599777504644023e-06;Ac-228
229;6.5974444944426336e-06;6.5974444944426336e-06;Ac-228
161;6.527840311102007e-06;6.527840311102007e-06;Tl-208
230;6.432886475494156e-06;6.432886475494156e-06;Ac-228
231;6.25396793238167e-06;6.25396793238167e-06;Ac-228
217;6.241207183538221e-06;6.241207183538221e-06;Ac-228
232;6.165890067737948e-06;6.165890067737948e-06;Ac-228
233;6.094930997398407e-06;6.094930997398407e-06;Ac-228
162;6.0741762595813125e-06;6.0741762595813125e-06;Tl-208
234;6.047595775583361e-06;6.047595775583361e-06;Ac-228
180;6.028132512302831e-06;6.028132512302831e-06;background 1
181;6.009986428867613e-06;6.009986428867613e-06;background 1
179;5.988277408616788e-06;5.988277408616788e-06;background 1
182;5.9777936251607286e-06;5.9777936251607286e-06;background 1
235;5.951958341683815e-06;5.951958341683815e-06;Ac-228
183;5.921694956728668e-06;5.921694956728668e-06;background 1
178;5.900941069721088e-06;5.900941069721088e-06;background 1
216;5.8881740212667615e-06;5.8881740212667615e-06;Ac-228
236;5.840617751898826e-06;5.840617751898826e-06;Ac-228
184;5.828098560548274e-06;5.828098560548274e-06;background 1
177;5.7746413298179035e-06;5.7746413298179035e-06;background 1
163;5.760244709607672e-06;5.760244709607672e-06;Tl-208
185;5.745012703067832e-06;5.745012703067832e-06;background 1
186;5.677896322953317e-06;5.677896322953317e-06;background 1
176;5.655547819789259e-06;5.655547819789259e-06;background 1
237;5.6479659122580875e-06;5.6479659122580875e-06;Ac-228
187;5.642614845377203e-06;5.642614845377203e-06;background 1
188;5.6151360875548675e-06;5.6151360875548675e-06;background 1
189;5.592395252590482e-06;5.592395252590482e-06;background 1
190;5.572546952748653e-06;5.572546952748653e-06;background 1
164;5.568046423847675e-06;5.568046423847675e-06;Tl-208
191;5.559613724903977e-06;5.559613724903977e-06;background 1
215;5.5424220144141365e-06;5.5424220144141365e-06;Ac-228
192;5.525827011031494e-06;5.525827011031494e-06;background 1
175;5.521383359651704e-06;5.521383359651704e-06;background 1
193;5.488220361562928e-06;5.488220361562928e-06;background 1
165;5.465772168866995e-06;5.465772168866995e-06;Tl-208
238;5.403319419647684e-06;5.403319419647684e-06;Ac-228
166;5.397322461628713e-06;5.397322461628713e-06;Tl-208
174;5.3900240184846305e-06;5.3900240184846305e-06;background 1
194;5.369819663911998e-06;5.369819663911998e-06;background 1
167;5.358370356475215e-06;5.358370356475215e-06;Tl-208
168;5.33190820740915e-06;5.33190820740915e-06;Tl-208
173;5.310436019943072e-06;5.310436019943072e-06;background 1
169;5.287571908110681e-06;5.287571908110681e-06;Tl-208
214;5.269121796041376e-06;5.269121796041376e-06;Ac-228
170;5.261665717806754e-06;5.261665717806754e-06;background 1
195;5.2600055531129745e-06;5.2600055531129745e-06;background 1
172;5.2550469809533934e-06;5.2550469809533934e-06;background 1
171;5.2514969329968205e-06;5.2514969329968205e-06;background 1
196;5.139102479860205e-06;5.139102479860205e-06;background 1
239;5.1134135356198465e-06;5.1134135356198465e-06;Ac-228
213;5.037525924886367e-06;5.037525924886367e-06;Ac-228
197;4.982428550639311e-06;4.982428550639311e-06;background 1
212;4.859300827733152e-06;4.859300827733152e-06;Ac-228
198;4.84073753989604e-06;4.84073753989604e-06;background 1
240;4.7910707922706775e-06;4.7910707922706775e-06;Ac-228
211;4.713354628968793e-06;4.713354628968793e-06;Ac-228
199;4.691942233499041e-06;4.691942233499041e-06;background 1
210;4.598145697957024e-06;4.598145697957024e-06;Ac-228
200;4.5678286939001135e-06;4.5678286939001135e-06;background 1
209;4.541826597451297e-06;4.541826597451297e-06;Ac-228
208;4.4712342441149904e-06;4.4712342441149904e-06;Ac-228
201;4.461025054904269e-06;4.461025054904269e-06;background 1
241;4.449033220634289e-06;4.449033220634289e-06;Ac-228
207;4.421814593295537e-06;4.421814593295537e-06;Ac-228
202;4.382615970610692e-06;4.382615970610692e-06;background 1
206;4.38018127962111e-06;4.38018127962111e-06;background 1
205;4.362529063955769e-06;4.362529063955769e-06;background 1
203;4.3355818810569175e-06;4.3355818810569175e-06;background 1
204;4.3266586451720775e-06;4.3266586451720775e-06;background 1
242;4.065817771846547e-06;4.065817771846547e-06;Ac-228
243;3.6876008832655846e-06;3.6876008832655846e-06;Ac-228
269;3.634136791752107e-06;3.634136791752107e-06;Bi-214
270;3.631935638923188e-06;3.631935638923188e-06;Bi-214
271;3.603996937097584e-06;3.603996937097584e-06;Bi-214
268;3.6008705198700934e-06;3.6008705198700934e-06;Bi-214
272;3.5656794815351804e-06;3.5656794815351804e-06;Bi-214
267;3.5404769107000394e-06;3.5404769107000394e-06;Bi-214
273;3.482809657262193e-06;3.482809657262193e-06;Bi-214
266;3.457136552560675e-06;3.457136552560675e-06;Bi-214
244;3.379387243892376e-06;3.379387243892376e-06;Ac-228
274;3.3631237122762544e-06;3.3631237122762544e-06;Bi-214
265;3.3563620032197353e-06;3.3563620032197353e-06;Bi-214
264;3.2560113199381673e-06;3.2560113199381673e-06;Bi-214
275;3.2236454760578254e-06;3.2236454760578254e-06;Bi-214
263;3.1522133556280236e-06;3.1522133556280236e-06;Bi-214
245;3.0764172521732168e-06;3.0764172521732168e-06;Ac-228
276;3.059927477635463e-06;3.059927477635463e-06;Bi-214
262;3.0545562990658347e-06;3.0545562990658347e-06;Bi-214
261;2.950813130508915e-06;2.950813130508915e-06;Bi-214
277;2.885316564994375e-06;2.885316564994375e-06;Bi-214
246;2.8672919843988087e-06;2.8672919843988087e-06;Ac-228
260;2.86269652687877e-06;2.86269652687877e-06;Bi-214
259;2.787178511419009e-06;2.787178511419009e-06;Bi-214
258;2.7208557193538917e-06;2.7208557193538917e-06;Bi-214
278;2.7168737679033856e-06;2.7168737679033856e-06;Bi-214
247;2.687574513049543e-06;2.687574513049543e-06;Ac-228
257;2.6505781836404135e-06;2.6505781836404135e-06;Bi-214
256;2.5911557101734142e-06;2.5911557101734142e-06;Bi-214
248;2.5769228074366375e-06;2.5769228074366375e-06;Ac-228
279;2.57207730243088e-06;2.57207730243088e-06;Bi-214
255;2.552580006769756e-06;2.552580006769756e-06;Bi-214
254;2.5209772304102615e-06;2.5209772304102615e-06;Ac-228
249;2.5064552334617335e-06;2.5064552334617335e-06;Ac-228
253;2.483209361589796e-06;2.483209361589796e-06;Ac-228
250;2.469927917323251e-06;2.469927917323251e-06;Ac-228
251;2.4559267063094683e-06;2.4559267063094683e-06;Ac-228
252;2.455703305453662e-06;2.455703305453662e-06;Ac-228
280;2.449856596774548e-06;2.449856596774548e-06;Bi-214
281;2.3286575866292505e-06;2.3286575866292505e-06;Bi-214
297;2.238915755802425e-06;2.238915755802425e-06;background 2
298;2.2360122868724864e-06;2.2360122868724864e-06;background 2
295;2.2269509121066286e-06;2.2269509121066286e-06;background 2
296;2.2267806596920063e-06;2.2267806596920063e-06;background 2
345;2.223455587493961e-06;2.223455587493961e-06;background 2
282;2.217218574475489e-06;2.217218574475489e-06;Bi-214
294;2.2127660529539458e-06;2.2127660529539458e-06;background 2
346;2.209931734925003e-06;2.209931734925003e-06;background 2
344;2.2064134927624245e-06;2.2064134927624245e-06;background 2
299;2.204621470696171e-06;2.204621470696171e-06;background 2
334;2.1999310302500814e-06;2.1999310302500814e-06;background 2
347;2.18861689291218e-06;2.18861689291218e-06;background 2
340;2.1827065726450833e-06;2.1827065726450833e-06;background 2
335;2.180333809726785e-06;2.180333809726785e-06;background 2
343;2.1799348162689776e-06;2.1799348162689776e-06;background 2
336;2.1792474345902928e-06;2.1792474345902928e-06;background 2
333;2.177734659068215e-06;2.177734659068215e-06;background 2
341;2.174390144967638e-06;2.174390144967638e-06;background 2
293;2.1725794412967203e-06;2.1725794412967203e-06;background 2
342;2.1685254063677424e-06;2.1685254063677424e-06;background 2
339;2.1655177404257296e-06;2.1655177404257296e-06;background 2
300;2.1643155827858943e-06;2.1643155827858943e-06;background 2
337;2.163350167419153e-06;2.163350167419153e-06;background 2
332;2.160007300630616e-06;2.160007300630616e-06;background 2
338;2.1599664436715726e-06;2.1599664436715726e-06;background 2
348;2.1587622766730964e-06;2.1587622766730964e-06;background 2
292;2.1375540392822525e-06;2.1375540392822525e-06;background 2
301;2.1344250334215564e-06;2.1344250334215564e-06;background 2
331;2.1317700370746174e-06;2.1317700370746174e-06;background 2
283;2.130129857353273e-06;2.130129857353273e-06;Bi-214
330;2.105532121571545e-06;2.105532121571545e-06;background 2
349;2.0970938109055134e-06;2.0970938109055134e-06;background 2
291;2.0965644444663015e-06;2.0965644444663015e-06;background 2
302;2.084529055990092e-06;2.084529055990092e-06;background 2
284;2.0705446982456354e-06;2.0705446982456354e-06;Bi-214
290;2.0700269897070096e-06;2.0700269897070096e-06;background 2
329;2.066327742345726e-06;2.066327742345726e-06;background 2
289;2.0642896191017198e-06;2.0642896191017198e-06;Bi-214
288;2.0540067353051467e-06;2.0540067353051467e-06;Bi-214
328;2.0417895632300393e-06;2.0417895632300393e-06;background 2
287;2.040777516260951e-06;2.040777516260951e-06;Bi-214
285;2.0382598984971656e-06;2.0382598984971656e-06;Bi-214
350;2.0365929635319288e-06;2.0365929635319288e-06;background 2
286;2.03522024573786e-06;2.03522024573786e-06;Bi-214
303;2.030183091363299e-06;2.030183091363299e-06;background 2
327;1.9987995342213564e-06;1.9987995342213564e-06;background 2
304;1.98847239022768e-06;1.98847239022768e-06;background 2
351;1.957888123369122e-06;1.957888123369122e-06;background 2
305;1.9544238261502515e-06;1.9544238261502515e-06;background 2
326;1.9454810940558907e-06;1.9454810940558907e-06;background 2
306;1.909572587969662e-06;1.909572587969662e-06;background 2
352;1.8936514257227847e-06;1.8936514257227847e-06;background 2
325;1.8806496443540076e-06;1.8806496443540076e-06;background 2
307;1.8725900344337395e-06;1.8725900344337395e-06;background 2
308;1.850413195666054e-06;1.850413195666054e-06;background 2
324;1.8348987565719405e-06;1.8348987565719405e-06;background 2
353;1.8310353391789515e-06;1.8310353391789515e-06;background 2
309;1.807343443995596e-06;1.807343443995596e-06;background 2
323;1.7937226353466043e-06;1.7937226353466043e-06;background 2
412;1.788583655365212e-06;1.788583655365212e-06;K-40
310;1.784577247666737e-06;1.784577247666737e-06;background 2
413;1.778660808812065e-06;1.778660808812065e-06;K-40
411;1.772162090407288e-06;1.772162090407288e-06;K-40
414;1.7714125453270288e-06;1.7714125453270288e-06;K-40
311;1.7670513319585266e-06;1.7670513319585266e-06;background 2
322;1.7644858154292891e-06;1.7644858154292891e-06;background 2
312;1.7469132862210632e-06;1.7469132862210632e-06;background 2
415;1.739768604268879e-06;1.739768604268879e-06;K-40
354;1.7387946627046578e-06;1.7387946627046578e-06;background 2
321;1.737390591674851e-06;1.737390591674851e-06;background 2
313;1.7247218388729854e-06;1.7247218388729854e-06;background 2
410;1.7233477453018306e-06;1.7233477453018306e-06;K-40
314;1.7111329084273058e-06;1.7111329084273058e-06;background 2
320;1.7091529660722506e-06;1.7091529660722506e-06;background 2
375;1.7073777067636745e-06;1.7073777067636745e-06;background 2
376;1.6999603856178032e-06;1.6999603856178032e-06;background 2
315;1.6976158442321365e-06;1.6976158442321365e-06;background 2
416;1.6957301788122598e-06;1.6957301788122598e-06;K-40
374;1.691726142519028e-06;1.691726142519028e-06;background 2
316;1.688113225170009e-06;1.688113225170009e-06;background 2
377;1.684271458163823e-06;1.684271458163823e-06;background 2
319;1.6836699720414786e-06;1.6836699720414786e-06;background 2
409;1.6797665484989608e-06;1.6797665484989608e-06;K-40
318;1.6790325895249208e-06;1.6790325895249208e-06;background 2
317;1.675502291210493e-06;1.675502291210493e-06;background 2
378;1.670945283039594e-06;1.670945283039594e-06;background 2
373;1.6633692406633766e-06;1.6633692406633766e-06;background 2
417;1.6578325343872828e-06;1.6578325343872828e-06;K-40
355;1.6477107070216395e-06;1.6477107070216395e-06;background 2
379;1.647521139420798e-06;1.647521139420798e-06;background 2
372;1.636101230168102e-06;1.636101230168102e-06;background 2
408;1.623236827382479e-06;1.623236827382479e-06;K-40
380;1.6108711799958645e-06;1.6108711799958645e-06;background 2
371;1.6043045054438802e-06;1.6043045054438802e-06;background 2
418;1.593710062443898e-06;1.593710062443898e-06;K-40
381;1.5731576000633788e-06;1.5731576000633788e-06;background 2
356;1.572707214090407e-06;1.572707214090407e-06;background 2
407;1.5700096048584045e-06;1.5700096048584045e-06;K-40
370;1.554887316541319e-06;1.554887316541319e-06;background 2
382;1.5465801391545573e-06;1.5465801391545573e-06;background 2
419;1.541695877060049e-06;1.541695877060049e-06;K-40
357;1.5274182796702473e-06;1.5274182796702473e-06;background 2
369;1.5169416647369087e-06;1.5169416647369087e-06;background 2
406;1.5151075366508361e-06;1.5151075366508361e-06;K-40
383;1.5111048761346917e-06;1.5111048761346917e-06;background 2
358;1.4974782385354067e-06;1.4974782385354067e-06;background 2
368;1.4854242227615207e-06;1.4854242227615207e-06;background 2
420;1.4784127558565677e-06;1.4784127558565677e-06;K-40
384;1.4749577451330394e-06;1.4749577451330394e-06;background 2
367;1.4684438026686472e-06;1.4684438026686472e-06;background 2
359;1.4604279098755781e-06;1.4604279098755781e-06;background 2
405;1.4545857629836505e-06;1.4545857629836505e-06;K-40
366;1.4491063686846646e-06;1.4491063686846646e-06;background 2
385;1.448395707409467e-06;1.448395707409467e-06;background 2
360;1.427244546665439e-06;1.427244546665439e-06;background 2
361;1.4204435374502667e-06;1.4204435374502667e-06;background 2
365;1.4197071165593311e-06;1.4197071165593311e-06;background 2
386;1.4071911293212084e-06;1.4071911293212084e-06;background 2
362;1.4069327728659731e-06;1.4069327728659731e-06;background 2
421;1.401335840137626e-06;1.401335840137626e-06;K-40
404;1.400099939754479e-06;1.400099939754479e-06;K-40
364;1.399882367848967e-06;1.399882367848967e-06;background 2
363;1.3965763936091807e-06;1.3965763936091807e-06;background 2
387;1.3752050361217752e-06;1.3752050361217752e-06;background 2
403;1.358988389540622e-06;1.358988389540622e-06;K-40
388;1.3419571743094771e-06;1.3419571743094771e-06;background 2
422;1.335254008188514e-06;1.335254008188514e-06;K-40
389;1.3112631168188414e-06;1.3112631168188414e-06;background 2
402;1.2998563498578013e-06;1.2998563498578013e-06;K-40
390;1.2797082935317905e-06;1.2797082935317905e-06;K-40
401;1.2738007429211997e-06;1.2738007429211997e-06;K-40
423;1.2710017787429481e-06;1.2710017787429481e-06;K-40
391;1.2437993348873087e-06;1.2437993348873087e-06;K-40
400;1.241418244897163e-06;1.241418244897163e-06;K-40
399;1.2140984255331336e-06;1.2140984255331336e-06;K-40
424;1.2127836293767832e-06;1.2127836293767832e-06;K-40
392;1.2114692431089211e-06;1.2114692431089211e-06;K-40
398;1.1872743746836442e-06;1.1872743746836442e-06;K-40
393;1.1834883266495167e-06;1.1834883266495167e-06;K-40
394;1.167925626743347e-06;1.167925626743347e-06;K-40
397;1.1659595507731515e-06;1.1659595507731515e-06;K-40
395;1.1624725351300014e-06;1.1624725351300014e-06;K-40
396;1.1573675332222127e-06;1.1573675332222127e-06;K-40
425;1.1550565832960936e-06;1.1550565832960936e-06;K-40
426;1.0978206405008724e-06;1.0978206405008724e-06;K-40
427;1.0410758009911196e-06;1.0410758009911196e-06;K-40
428;9.84822064766835e-07;9.84822064766835e-07;K-40
429;9.29059431828019e-07;9.29059431828019e-07;K-40
430;8.737879021746718e-07;8.737879021746718e-07;K-40
