Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Rb ka + Br kb > -0.02;5.512660611489881;Rb ka + Br kb;-0.02;>;-0.0037442710273197246;27.0;0.0007290866009028382;Rb ka + Br kb > -0.003744
Rb ka + Br kb > -0.28;4.258174618397403;Rb ka + Br kb;-0.28;>;-0.13652332318262622;0.0;0.00019840678018206992;Rb ka + Br kb > -0.136523
Rh ka Compton <= 0.45;3.843443197247945;Rh ka Compton;0.45;<=;0.421114080452978;2.0;0.002151522945430029;Rh ka Compton <= 0.421114
Rb ka + Br kb > -0.12;3.829498072450221;Rb ka + Br kb;-0.12;>;-0.062361456661756146;9.0;0.0020808586582180405;Rb ka + Br kb > -0.062361
K ka <= 0.20;3.1717126807802996;K ka;0.20;<=;0.25404221656655146;24.0;0.00419236186861921;K ka <= 0.254042
Rh ka Compton <= -0.05;2.9274323863018514;Rh ka Compton;-0.05;<=;-0.04304015359971943;26.0;0.0012773392433402461;Rh ka Compton <= -0.043040
Rh ka Compton <= 0.14;2.6169059346800454;Rh ka Compton;0.14;<=;0.12874896917652345;0.0;0.0022498244278684465;Rh ka Compton <= 0.128749
K ka <= 0.44;2.4216102750237654;K ka;0.44;<=;0.5221139741195837;34.0;0.001977662914902978;K ka <= 0.522114
Cu <= 0.01;1.8874852395011381;Cu;0.01;<=;-0.0016748437759720066;5.0;0.00038582829027887164;Cu <= -0.001675
Rh ka Rayleigh <= 0.21;1.849225228778958;Rh ka Rayleigh;0.21;<=;0.1270417622992681;13.0;0.0033233012409882856;Rh ka Rayleigh <= 0.127042
background3 <= -0.04;1.7333701938178407;background3;-0.04;<=;-0.015821007695218287;23.0;0.0036261385814745153;background3 <= -0.015821
Rh kb Compton <= 0.25;1.6651735002505548;Rh kb Compton;0.25;<=;0.12412394010737911;3.0;0.0033643669939620313;Rh kb Compton <= 0.124124
Rh kb Compton <= 0.00;1.5311885775889065;Rh kb Compton;0.00;<=;0.004147107635348373;8.0;0.0032555216029894404;Rh kb Compton <= 0.004147
K ka <= -0.16;1.4025904550483717;K ka;-0.16;<=;-0.1883424377242589;19.0;0.000300713671025965;K ka <= -0.188342
Rh kb Compton <= 0.10;1.3626205171243744;Rh kb Compton;0.10;<=;0.05069030583334881;1.0;0.0044153999199970095;Rh kb Compton <= 0.050690
Rh ka Rayleigh <= 0.09;1.3202808200812857;Rh ka Rayleigh;0.09;<=;0.05953315951673674;33.0;0.0003789493142775102;Rh ka Rayleigh <= 0.059533
background3 <= 0.19;1.2874520292263618;background3;0.19;<=;0.07853567510447855;29.0;0.0033432041343550434;background3 <= 0.078536
Rh ka Rayleigh <= -0.02;1.243220699823592;Rh ka Rayleigh;-0.02;<=;-0.02072950851993112;10.0;0.004994008145047503;Rh ka Rayleigh <= -0.020730
Rh ka Compton > -0.39;1.2248867322883534;Rh ka Compton;-0.39;>;-0.34597265719891673;25.0;0.002620268457299124;Rh ka Compton > -0.345973
K ka > -0.16;1.2190950471619373;K ka;-0.16;>;-0.1883424377242589;19.0;0.000300713671025965;K ka > -0.188342
Br ka <= 0.04;1.1984149549193175;Br ka;0.04;<=;0.014996714587270947;28.0;0.0015265024907102909;Br ka <= 0.014997
background3 <= 0.08;1.196130368172113;background3;0.08;<=;0.03455443588608975;11.0;0.002364487052498032;background3 <= 0.034554
Rh ka Compton > -0.05;1.1890142799449477;Rh ka Compton;-0.05;>;-0.04304015359971943;26.0;0.0012773392433402461;Rh ka Compton > -0.043040
K ka > -0.48;1.1449423838329273;K ka;-0.48;>;-0.5530037290491616;18.0;0.004092283291744936;K ka > -0.553004
background3 > -0.26;1.1047343226241504;background3;-0.26;>;-0.10751376287868951;18.0;0.0026025015705421484;background3 > -0.107514
Cl <= 0.16;1.1007568035080268;Cl;0.16;<=;0.06112234687863521;13.0;0.0027234530225121734;Cl <= 0.061122
Rh ka Compton > 0.14;1.0922846331510538;Rh ka Compton;0.14;>;0.12874896917652345;0.0;0.0022498244278684465;Rh ka Compton > 0.128749
Cl > 0.03;1.0656016360383227;Cl;0.03;>;0.011233014109880965;16.0;0.003159298113814473;Cl > 0.011233
Cl > -0.20;1.0397162113184024;Cl;-0.20;>;-0.07430131975503179;7.0;0.0011348428381593445;Cl > -0.074301
Cl > -0.04;1.038708295218552;Cl;-0.04;>;-0.01592905451340936;14.0;0.003223783846991922;Cl > -0.015929
Rh kb Rayleigh <= 0.06;1.0127142373619398;Rh kb Rayleigh;0.06;<=;0.020232225065263294;11.0;0.0009156037243911799;Rh kb Rayleigh <= 0.020232
Rh kb Compton > 0.00;0.9835716042497367;Rh kb Compton;0.00;>;0.004147107635348373;8.0;0.0032555216029894404;Rh kb Compton > 0.004147
Rh ka Compton <= -0.39;0.9759811919302406;Rh ka Compton;-0.39;<=;-0.34597265719891673;25.0;0.002620268457299124;Rh ka Compton <= -0.345973
Rh kb Rayleigh <= 0.12;0.9553080031603817;Rh kb Rayleigh;0.12;<=;0.04147519472646379;13.0;0.0017384823922556442;Rh kb Rayleigh <= 0.041475
Cl > 0.16;0.9545956380014733;Cl;0.16;>;0.06112234687863521;13.0;0.0027234530225121734;Cl > 0.061122
Br ka <= -0.15;0.9505754960885849;Br ka;-0.15;<=;-0.06338190426675752;4.0;0.0014053185128797552;Br ka <= -0.063382
Rh ka Rayleigh > -0.02;0.9424143079989705;Rh ka Rayleigh;-0.02;>;-0.02072950851993112;10.0;0.004994008145047503;Rh ka Rayleigh > -0.020730
background3 <= -0.26;0.9326716396857856;background3;-0.26;<=;-0.10751376287868951;18.0;0.0026025015705421484;background3 <= -0.107514
Rb ka + Br kb <= -0.28;0.9229684592934534;Rb ka + Br kb;-0.28;<=;-0.13652332318262622;0.0;0.00019840678018206992;Rb ka + Br kb <= -0.136523
K kb + Ca ka <= 0.16;0.9123599852262794;K kb + Ca ka;0.16;<=;0.047945349056639226;19.0;0.0020581935877722335;K kb + Ca ka <= 0.047945
Rh ka Rayleigh > -0.15;0.910947541274204;Rh ka Rayleigh;-0.15;>;-0.09309661225687013;25.0;0.002291430384146975;Rh ka Rayleigh > -0.093097
Rh kb Compton > -0.20;0.906152982029903;Rh kb Compton;-0.20;>;-0.10080061536968668;25.0;0.0011149480389508193;Rh kb Compton > -0.100801
K kb + Ca ka <= -0.02;0.9022790637898304;K kb + Ca ka;-0.02;<=;-0.0049280877623834865;3.0;0.001388698610241934;K kb + Ca ka <= -0.004928
Rh kb Compton <= -0.20;0.8832900983207063;Rh kb Compton;-0.20;<=;-0.10080061536968668;25.0;0.0011149480389508193;Rh kb Compton <= -0.100801
Cu > 0.11;0.8650078133091547;Cu;0.11;>;0.03062089869467527;28.0;0.0027059088884179433;Cu > 0.030621
Rb ka + Br kb <= -0.12;0.8647906979172888;Rb ka + Br kb;-0.12;<=;-0.062361456661756146;9.0;0.0020808586582180405;Rb ka + Br kb <= -0.062361
Rh kb Rayleigh <= -0.02;0.8372367781489678;Rh kb Rayleigh;-0.02;<=;-0.006061026625097579;4.0;0.00104732261164572;Rh kb Rayleigh <= -0.006061
background3 > -0.04;0.8371969354955792;background3;-0.04;>;-0.015821007695218287;23.0;0.0036261385814745153;background3 > -0.015821
K ka > 0.20;0.8332427014629739;K ka;0.20;>;0.25404221656655146;24.0;0.00419236186861921;K ka > 0.254042
Br ka <= 0.17;0.8323403437688733;Br ka;0.17;<=;0.06683098742833389;6.0;0.0030368956719621365;Br ka <= 0.066831
background2 > 0.06;0.8113912940459761;background2;0.06;>;0.022907339277402634;24.0;0.0012151985173421836;background2 > 0.022907
Fe > -0.01;0.8075789290262843;Fe;-0.01;>;-0.003908707087157922;30.0;0.000739746609527624;Fe > -0.003909
Cu > -0.05;0.8075256022755095;Cu;-0.05;>;-0.016014503390239822;12.0;0.00013644881855074537;Cu > -0.016015
background2 <= 0.06;0.7925074035773991;background2;0.06;<=;0.022907339277402634;24.0;0.0012151985173421836;background2 <= 0.022907
K kb + Ca ka <= -0.14;0.7755905634027057;K kb + Ca ka;-0.14;<=;-0.0634578810015149;21.0;0.00024625438384312526;K kb + Ca ka <= -0.063458
background2 > -0.23;0.7738833399692759;background2;-0.23;>;-0.08241122374671679;14.0;2.6704419541834223e-05;background2 > -0.082411
background2 <= 0.18;0.7650930943949241;background2;0.18;<=;0.0652789930542717;20.0;0.0028972320702416177;background2 <= 0.065279
Fe > -0.07;0.7650050144108086;Fe;-0.07;>;-0.015980737179675134;3.0;0.0042027888304893984;Fe > -0.015981
Rb ka + Br kb <= 0.14;0.7482981339286193;Rb ka + Br kb;0.14;<=;0.06799395113647247;33.0;0.00028345179785560504;Rb ka + Br kb <= 0.067994
K kb + Ca ka <= 0.11;0.7474632951893678;K kb + Ca ka;0.11;<=;0.05221740101320716;11.0;0.0030780701196047033;K kb + Ca ka <= 0.052217
Cu > -0.13;0.7417068108651252;Cu;-0.13;>;-0.04044479178016296;16.0;0.0019789187804047093;Cu > -0.040445
background2 > -0.07;0.6958207272157958;background2;-0.07;>;-0.026083163529064084;18.0;0.003326923444184282;background2 > -0.026083
Br ka > -0.05;0.6878428585357039;Br ka;-0.05;>;-0.022027943254752762;7.0;0.00042460856893040966;Br ka > -0.022028
K kb + Ca ka > -0.14;0.6791050420549197;K kb + Ca ka;-0.14;>;-0.0634578810015149;21.0;0.00024625438384312526;K kb + Ca ka > -0.063458
Br ka <= -0.05;0.6665517489333738;Br ka;-0.05;<=;-0.022027943254752762;7.0;0.00042460856893040966;Br ka <= -0.022028
Rh kb Rayleigh <= -0.08;0.65645923772028;Rh kb Rayleigh;-0.08;<=;-0.029851307565458608;25.0;0.002857581100000506;Rh kb Rayleigh <= -0.029851
background2 <= -0.07;0.6396930295176794;background2;-0.07;<=;-0.026083163529064084;18.0;0.003326923444184282;background2 <= -0.026083
K kb + Ca ka > 0.11;0.5222737598836747;K kb + Ca ka;0.11;>;0.05221740101320716;11.0;0.0030780701196047033;K kb + Ca ka > 0.052217
background2 > 0.18;0.468114709964047;background2;0.18;>;0.0652789930542717;20.0;0.0028972320702416177;background2 > 0.065279
Rh kb Rayleigh > -0.08;0.36879849901944634;Rh kb Rayleigh;-0.08;>;-0.029851307565458608;25.0;0.002857581100000506;Rh kb Rayleigh > -0.029851
K ka > 0.44;0.27788640965421557;K ka;0.44;>;0.5221139741195837;34.0;0.001977662914902978;K ka > 0.522114
Cl <= -0.04;0.004421224713583986;Cl;-0.04;<=;-0.01592905451340936;14.0;0.003223783846991922;Cl <= -0.015929
Class_A;0.0;;;;;;;
Class_B;0.0;;;;;;;
