energy;Reg_coef;Abs_Reg_coef;Zone
19.6;-0.04589032606595236;0.04589032606595236;Rh ka Compton
3.62;-0.04565469176182034;0.04565469176182034;K kb + Ca ka
2.64;0.04493047068149119;0.04493047068149119;Cl
21.34;-0.04448559622669244;0.04448559622669244;Rh kb Compton
17.16;-0.043554499753365124;0.043554499753365124;Rh ka Compton
7.72;-0.043378765099318484;0.043378765099318484;Cu
19.48;-0.042702452179698924;0.042702452179698924;Rh ka Compton
9.3;-0.04269199988156236;0.04269199988156236;background2
14.96;0.04183463962051122;0.04183463962051122;background3
8.06;0.04099771030396832;0.04099771030396832;Cu
21.46;-0.040715897360833336;0.040715897360833336;Rh kb Compton
16.68;-0.040567609460809076;0.040567609460809076;background3
3.28;-0.04042857530902075;0.04042857530902075;K ka
3.34;-0.04039850863396386;0.04039850863396386;K ka
4.04;-0.03990490370612302;0.03990490370612302;background1
3.14;-0.03985125531039166;0.03985125531039166;K ka
11.88;0.03976149000534471;0.03976149000534471;Br ka
8.02;0.03950833129186006;0.03950833129186006;Cu
3.76;-0.03930060385470121;0.03930060385470121;K kb + Ca ka
21.72;-0.039162864369537614;0.039162864369537614;Rh kb Compton
6.98;0.03912091427744999;0.03912091427744999;Fe
4.02;-0.038998876712228715;0.038998876712228715;background1
13.28;0.03841511545515381;0.03841511545515381;Rb ka + Br kb
5.46;-0.03810658996789355;0.03810658996789355;background1
13.24;0.03803698403224449;0.03803698403224449;Rb ka + Br kb
12.42;-0.03797233325492299;0.03797233325492299;Br ka
20.1;-0.03734652275652583;0.03734652275652583;Rh ka Rayleigh
13.54;0.03714435483201566;0.03714435483201566;Rb ka + Br kb
10.94;0.03712972096896142;0.03712972096896142;background2
3.32;-0.037016001784822575;0.037016001784822575;K ka
19.08;-0.036871979028802626;0.036871979028802626;Rh ka Compton
5.96;0.036852511286654;0.036852511286654;Mn
2.52;0.03669580958853912;0.03669580958853912;Cl
8.58;-0.03633775213516626;0.03633775213516626;Zn
6.52;0.036071813931164286;0.036071813931164286;Fe
3.58;-0.03605864788218081;0.03605864788218081;K kb + Ca ka
21.32;-0.03586049369218827;0.03586049369218827;Rh kb Compton
20.18;-0.035588131208184284;0.035588131208184284;Rh ka Rayleigh
8.46;-0.03549742408866135;0.03549742408866135;Zn
19.56;-0.03546751263299954;0.03546751263299954;Rh ka Compton
6.84;0.03527927420629787;0.03527927420629787;Fe
21.74;-0.03515631505688869;0.03515631505688869;Rh kb Compton
22.04;-0.03513509858713437;0.03513509858713437;Rh kb Compton
16.46;-0.03478107710127991;0.03478107710127991;background3
16.62;-0.03473163406945357;0.03473163406945357;background3
18.92;-0.03467024759854931;0.03467024759854931;Rh ka Compton
10.24;0.034084306607985365;0.034084306607985365;background2
2.66;0.034058725973616436;0.034058725973616436;Cl
16.82;-0.03402484921654441;0.03402484921654441;background3
22.48;-0.03381628174821988;0.03381628174821988;Rh kb Rayleigh
19.42;-0.03369247521815578;0.03369247521815578;Rh ka Compton
3.96;-0.03355866374267763;0.03355866374267763;background1
21;-0.03338759022045998;0.03338759022045998;Rh kb Compton
19.3;-0.03335910856700341;0.03335910856700341;Rh ka Compton
13.56;0.03334979173161593;0.03334979173161593;Rb ka + Br kb
19.04;-0.033342910143144756;0.033342910143144756;Rh ka Compton
15.54;-0.03328423580256612;0.03328423580256612;background3
3.8;-0.03303026717629871;0.03303026717629871;K kb + Ca ka
3.9;-0.03293184492585037;0.03293184492585037;background1
20.38;-0.03283434514750147;0.03283434514750147;Rh ka Rayleigh
3.56;-0.03282364151624074;0.03282364151624074;K kb + Ca ka
11.06;-0.03278820133924383;0.03278820133924383;background2
19.16;-0.032720414397591394;0.032720414397591394;Rh ka Compton
6.4;0.032715049056804245;0.032715049056804245;Fe
20.34;-0.03255998973289376;0.03255998973289376;Rh ka Rayleigh
18.64;-0.03251970149288069;0.03251970149288069;Rh ka Compton
10.38;0.032461210458971566;0.032461210458971566;background2
15.64;0.03190196553110749;0.03190196553110749;background3
5.5;0.03180747419554555;0.03180747419554555;background1
19.66;-0.03172936652016425;0.03172936652016425;Rh ka Compton
3.22;-0.03164353644035278;0.03164353644035278;K ka
6.08;-0.03159562217536495;0.03159562217536495;Fe
16.32;-0.03156445470960847;0.03156445470960847;background3
20.06;-0.03147334860939539;0.03147334860939539;Rh ka Rayleigh
8.48;-0.03129048330295819;0.03129048330295819;Zn
10.6;-0.03107044708871623;0.03107044708871623;background2
17.44;-0.030971347450544834;0.030971347450544834;Rh ka Compton
5.06;0.030945977537855374;0.030945977537855374;background1
17.76;-0.030793274601296605;0.030793274601296605;Rh ka Compton
20.6;-0.030664824258973766;0.030664824258973766;Rh ka Rayleigh
8.76;0.030628903326207157;0.030628903326207157;Zn
16.72;-0.030536822487837505;0.030536822487837505;background3
6.34;0.030396177303611948;0.030396177303611948;Fe
9.76;-0.030290367084417666;0.030290367084417666;background2
21.54;-0.030186908763610455;0.030186908763610455;Rh kb Compton
19.84;-0.03018468768546808;0.03018468768546808;Rh ka Compton
22.82;-0.030104475834994655;0.030104475834994655;Rh kb Rayleigh
15.5;-0.030069944830167096;0.030069944830167096;background3
5.38;-0.02957289962855239;0.02957289962855239;background1
12.28;-0.029216508414892595;0.029216508414892595;Br ka
10.52;0.029056852872073796;0.029056852872073796;background2
19.82;-0.028852206468327465;0.028852206468327465;Rh ka Compton
2.7;0.028686415599978584;0.028686415599978584;Cl
8;0.02860067071156486;0.02860067071156486;Cu
18.52;-0.028585129272354355;0.028585129272354355;Rh ka Compton
20.04;-0.028422419441312685;0.028422419441312685;Rh ka Rayleigh
19.92;-0.028393021426584106;0.028393021426584106;Rh ka Rayleigh
20.24;-0.028358141678380258;0.028358141678380258;Rh ka Rayleigh
11.96;0.028336658361536576;0.028336658361536576;Br ka
16.42;-0.028274951374451508;0.028274951374451508;background3
3.3;-0.02817847007794344;0.02817847007794344;K ka
19.34;-0.028100051825102976;0.028100051825102976;Rh ka Compton
13.94;0.02808930326094731;0.02808930326094731;background3
6.88;0.02798983640485004;0.02798983640485004;Fe
11.9;0.027925518033069533;0.027925518033069533;Br ka
22.2;-0.02785869481577095;0.02785869481577095;Rh kb Compton
4.52;0.027855880882848266;0.027855880882848266;background1
11.66;0.027810583040531387;0.027810583040531387;Br ka
19.54;-0.027673072881152654;0.027673072881152654;Rh ka Compton
20.66;-0.027599311687406338;0.027599311687406338;Rh ka Rayleigh
5.28;0.027426141670563522;0.027426141670563522;background1
15.4;-0.0274085091798794;0.0274085091798794;background3
10.78;0.027378608629405988;0.027378608629405988;background2
21.9;-0.027327738606327322;0.027327738606327322;Rh kb Compton
15.12;-0.027092110702149386;0.027092110702149386;background3
9.62;0.027011937162189168;0.027011937162189168;background2
5.08;0.0269638423389435;0.0269638423389435;background1
21.86;-0.026924391740231007;0.026924391740231007;Rh kb Compton
6.8;0.026871109916491373;0.026871109916491373;Fe
3.54;-0.02681965430830405;0.02681965430830405;K kb + Ca ka
21.76;-0.026702831141062335;0.026702831141062335;Rh kb Compton
21.22;-0.026694334197693646;0.026694334197693646;Rh kb Compton
22.58;-0.026667545953582072;0.026667545953582072;Rh kb Rayleigh
18.28;-0.026538535751680692;0.026538535751680692;Rh ka Compton
2.94;0.02652442729829649;0.02652442729829649;Cl
8.04;0.026368072277586186;0.026368072277586186;Cu
6.38;0.02621772897844926;0.02621772897844926;Fe
9.02;-0.02617938041487735;0.02617938041487735;background2
10.4;-0.02593890807145544;0.02593890807145544;background2
18.56;-0.025836086835104615;0.025836086835104615;Rh ka Compton
17.94;-0.02582598826659222;0.02582598826659222;Rh ka Compton
2.54;0.025749722514607772;0.025749722514607772;Cl
7.4;0.02568073923575109;0.02568073923575109;Cu
21.48;-0.0255793936501151;0.0255793936501151;Rh kb Compton
10.74;0.025461060501198153;0.025461060501198153;background2
22.4;0.025458098593908934;0.025458098593908934;Rh kb Rayleigh
3.26;-0.025456101644964996;0.025456101644964996;K ka
6.54;-0.025376348424747133;0.025376348424747133;Fe
3.36;-0.02536304544045165;0.02536304544045165;K ka
10.14;-0.02530802548777049;0.02530802548777049;background2
20.3;-0.025247411515842956;0.025247411515842956;Rh ka Rayleigh
15.6;-0.02516924131514939;0.02516924131514939;background3
12.3;-0.025148653685730132;0.025148653685730132;Br ka
3.92;-0.025141658849114252;0.025141658849114252;background1
11.42;0.025077629737876535;0.025077629737876535;background2
16.92;0.02506247537449424;0.02506247537449424;background3
7.96;0.025044415386178607;0.025044415386178607;Cu
12.26;-0.025035616376781995;0.025035616376781995;Br ka
9.44;-0.02500678012435679;0.02500678012435679;background2
22.84;-0.024977706608653828;0.024977706608653828;Rh kb Rayleigh
21.64;-0.024975845986776258;0.024975845986776258;Rh kb Compton
22.26;-0.02491452740020225;0.02491452740020225;Rh kb Compton
4.8;-0.024822920857329858;0.024822920857329858;background1
21.4;-0.02481940014364865;0.02481940014364865;Rh kb Compton
17.74;-0.02477884019650639;0.02477884019650639;Rh ka Compton
4.16;0.024669505496509037;0.024669505496509037;background1
