Method_1;Method_2;RBO_Score
Permutation;LRC_perturbation;0.8868027022666666
VIP_Score;Permutation;0.80121858885
VIP_Score;LRC_perturbation;0.7714453885166667
VIP_Score;Reg_Coefficient;0.6674535806399999
Reg_Coefficient;Permutation;0.50000798064
Reg_Coefficient;LRC_perturbation;0.46714649405666664
