Class;4.76;4.78;4.8;4.82;4.84;4.86;4.88;4.9;4.92;4.94;4.96;4.98;5;5.02;5.04;5.06;5.08;5.1;5.12
A;2.275;2.28;2.34;2.8;3.95;5.17;7.115;9.04;10.97;11.44;10.88;9.59;7.35;5.52;3.89;2.67;2.25;1.975;1.745
A;2.29;2.215;2.375;3.02;3.98;5.625;7.26;9.635;11.365;12.175;11.785;9.85;7.95;5.805;4.125;2.895;2.28;1.685;1.55
A;2.38;2.375;2.6;3.31;4.415;6.3;8.895;11.595;13.71;14.36;13.885;11.79;9.03;6.57;4.375;3.02;2.185;1.765;1.645
A;2.455;2.04;2.275;2.725;3.74;5.215;7.145;9.215;10.705;11.73;11.35;9.665;7.75;5.725;3.885;2.645;2.05;1.725;1.625
A;2.24;2.27;2.495;3.08;4.15;5.73;8.0;10.06;11.9;11.98;11.285;9.545;7.51;5.4;3.58;2.56;1.91;1.74;1.55
A;2.13;2.165;2.375;2.875;3.965;5.44;7.165;9.0;10.745;11.32;10.58;9.04;6.77;5.0;3.435;2.34;1.85;1.715;1.615
A;2.32;2.305;2.63;3.175;4.39;6.085;8.32;10.71;12.76;13.73;13.02;11.37;8.93;6.345;4.415;3.165;2.4;1.95;1.75
A;2.115;2.08;2.19;2.63;3.305;4.79;6.515;8.435;9.665;10.66;10.03;8.795;6.72;5.15;3.655;2.575;1.955;1.715;1.675
A;2.26;2.3;2.46;3.065;4.195;5.68;7.745;10.155;12.11;13.11;12.51;11.035;8.67;6.4;4.405;3.04;2.32;1.915;1.765
A;2.3;2.315;2.545;3.245;4.57;6.28;8.19;11.165;12.975;14.325;13.475;11.32;8.875;6.285;4.185;3.0;2.12;1.755;1.6
A;2.285;2.355;2.415;3.14;4.015;5.545;7.785;10.095;11.86;12.665;12.28;10.34;8.405;5.86;4.345;3.115;2.26;1.85;1.57
A;2.295;2.11;2.52;3.11;4.21;6.025;8.325;10.63;13.05;13.845;13.305;11.62;9.05;6.67;4.425;3.045;2.23;1.77;1.61
A;2.285;2.27;2.695;3.215;4.3;6.205;8.5;11.045;12.975;14.175;12.99;11.3;8.785;6.365;4.37;2.995;2.19;1.795;1.63
A;2.375;2.29;2.425;3.04;3.98;5.405;7.5;9.725;11.145;12.17;11.84;10.115;7.955;5.89;4.02;2.735;2.14;1.8;1.78
A;2.13;2.06;2.145;2.755;3.595;4.74;6.425;8.24;9.49;10.185;9.745;8.29;6.835;5.02;3.52;2.53;2.025;1.865;1.685
A;2.245;2.275;2.49;2.94;4.01;5.54;7.595;9.85;11.67;12.395;11.83;10.175;7.88;5.58;3.915;2.525;2.055;1.765;1.74
A;2.325;2.275;2.6;3.305;4.475;6.565;8.515;11.045;12.95;13.615;12.685;10.735;7.925;5.55;4.025;2.675;2.13;1.735;1.585
A;2.355;2.295;2.535;3.095;4.355;6.025;8.35;10.645;12.94;13.645;13.25;11.75;9.1;6.53;4.515;3.26;2.28;1.9;1.62
A;2.225;2.115;2.315;2.95;3.845;5.27;7.185;9.23;11.22;11.5;11.255;9.72;7.72;5.695;3.875;2.775;2.125;1.82;1.66
A;2.225;2.18;2.36;2.89;3.945;5.375;7.43;9.65;11.24;12.11;11.66;9.84;7.74;5.775;3.915;2.855;2.185;1.82;1.63
A;2.2;2.285;2.515;3.215;4.365;6.265;8.545;11.01;13.06;14.0;13.155;11.205;8.595;6.0;4.15;2.965;2.13;1.775;1.685
A;2.285;2.205;2.415;2.85;3.78;5.4;7.135;9.05;10.84;11.63;11.255;9.655;7.465;5.495;3.84;2.785;2.28;1.84;1.675
A;2.29;2.095;2.335;2.87;3.555;4.96;6.67;8.875;10.47;10.925;10.525;8.965;7.075;5.315;3.785;2.7;1.98;1.88;1.65
A;2.3;2.395;2.62;3.135;4.4;6.2;8.24;10.77;12.695;13.7;13.155;11.535;9.0;6.6;4.335;3.07;2.35;1.845;1.67
A;2.24;2.26;2.66;3.13;4.295;6.115;8.355;10.475;12.29;13.115;12.13;10.33;7.675;5.645;3.95;2.685;2.04;1.68;1.565
A;2.185;2.23;2.41;2.98;4.335;5.655;7.81;10.06;12.285;12.945;12.335;10.975;8.58;6.22;4.175;2.965;2.18;1.755;1.72
A;2.28;2.22;2.45;2.93;3.69;5.235;6.99;9.27;10.965;11.765;11.365;9.835;7.705;5.58;4.085;2.74;2.06;1.875;1.585
A;2.105;2.19;2.455;3.025;4.08;5.875;7.875;10.245;11.8;12.605;12.04;9.88;7.835;5.56;3.69;2.6;2.07;1.705;1.6
A;2.355;2.35;2.525;3.09;4.295;5.995;8.13;10.69;12.595;13.73;12.715;10.685;8.52;5.905;4.055;3.01;2.285;1.895;1.69
A;2.33;2.28;2.565;3.245;4.255;5.69;7.975;9.94;12.37;13.19;12.55;11.045;8.515;6.435;4.435;2.965;2.325;1.9;1.725
A;2.525;2.32;2.59;3.265;4.5;6.205;8.73;11.305;13.415;14.34;13.985;12.025;9.255;6.855;4.7;3.085;2.285;1.775;1.78
A;2.29;2.14;2.535;3.24;4.515;6.2;8.355;10.84;12.455;12.935;12.125;10.275;7.585;5.57;3.53;2.53;1.94;1.67;1.615
A;2.01;1.905;2.265;2.755;3.71;5.22;6.815;8.715;9.955;10.49;10.1;8.275;6.57;4.78;3.38;2.37;1.845;1.695;1.55
A;2.31;2.33;2.79;3.41;4.8;6.88;9.09;12.24;14.34;14.62;14.84;12.32;9.86;6.87;4.48;3.2;2.3;1.79;1.84
A;2.125;2.155;2.445;2.82;3.73;5.485;7.37;9.375;11.215;12.12;11.54;10.22;8.085;6.15;4.135;2.825;2.07;1.875;1.615
A;2.1;2.29;2.51;3.09;3.89;5.55;7.47;9.83;11.93;12.52;11.31;9.77;7.93;5.72;3.73;2.78;2.02;1.74;1.41
A;2.24;2.19;2.325;2.79;3.69;4.85;6.5;8.555;10.06;10.935;10.47;8.975;7.045;4.995;3.685;2.6;2.085;1.85;1.69
A;2.22;2.28;2.54;3.42;4.59;5.97;8.46;11.39;13.0;13.66;13.72;12.04;9.19;6.42;4.64;3.02;2.12;1.74;1.6
A;2.265;2.095;2.47;3.01;3.975;5.49;7.51;9.79;11.385;12.365;11.865;10.445;7.92;6.22;4.295;2.955;2.195;1.715;1.7
A;2.3;2.43;2.73;3.35;4.66;6.26;8.99;11.9;13.92;14.62;14.16;12.22;9.36;6.81;4.56;3.08;2.35;1.86;1.74
A;2.45;2.49;2.56;3.26;4.19;6.14;9.03;10.95;13.41;14.28;13.49;11.47;9.14;6.79;4.59;3.06;2.09;1.85;1.61
A;2.09;2.11;2.28;2.76;3.58;5.23;7.29;9.29;10.95;11.61;11.75;10.15;7.81;5.69;3.96;2.79;2.23;1.85;1.64
A;2.37;2.34;2.68;3.1;4.07;5.77;7.9;10.15;11.91;12.51;11.52;10.11;8.09;5.86;3.79;2.96;2.19;1.87;1.75
A;2.28;2.17;2.47;3.24;4.11;5.82;8.52;10.28;11.99;12.91;12.65;10.25;7.71;5.67;3.58;2.66;2.16;1.81;1.66
A;2.17;2.17;2.48;3.09;3.98;5.63;7.73;9.99;11.69;12.24;11.25;9.89;7.38;5.62;3.6;2.76;2.05;1.81;1.59
A;2.305;2.2;2.475;3.135;4.215;5.665;7.815;10.485;12.21;13.385;12.77;10.795;8.52;5.995;4.0;2.96;2.16;1.79;1.615
A;2.22;2.275;2.525;2.96;4.025;5.67;7.645;9.865;11.415;11.83;11.205;9.635;7.43;5.25;3.8;2.59;2.105;1.645;1.69
A;2.33;2.315;2.81;3.455;4.905;6.765;9.21;11.8;13.495;14.485;13.25;11.175;8.36;6.12;4.015;2.815;2.075;1.8;1.635
A;2.19;2.3;2.69;3.41;4.2;5.97;8.08;10.28;12.06;13.31;12.89;10.83;8.45;6.01;4.23;3.08;2.28;1.72;1.73
A;2.25;2.33;2.63;3.12;4.04;5.87;8.25;10.87;12.36;13.25;13.0;11.01;8.69;6.42;4.1;3.0;2.32;2.07;1.76
