A;0.435;0.4;0.385;0.43;0.505;0.56;0.665;0.855;1.11;1.405;1.62;1.935;2.02;2.245;2.335;2.095;1.89;1.685;1.465;1.08;0.83;0.75;0.56;0.475;0.37;0.32;0.33;0.32
A;0.44;0.415;0.375;0.52;0.495;0.685;0.87;1.015;1.42;1.81;2.08;2.425;2.635;2.89;2.895;2.58;2.265;2.005;1.655;1.31;0.965;0.74;0.565;0.45;0.4;0.35;0.355;0.355
A;0.36;0.43;0.405;0.465;0.51;0.6;0.83;1.02;1.28;1.785;1.915;2.345;2.575;2.695;2.5;2.38;2.135;1.87;1.57;1.22;0.935;0.725;0.53;0.425;0.345;0.285;0.31;0.25
A;0.35;0.4;0.395;0.47;0.495;0.6;0.815;1.14;1.27;1.775;2.005;2.485;2.67;2.86;2.75;2.665;2.32;1.975;1.52;1.23;0.955;0.725;0.52;0.445;0.39;0.34;0.31;0.29
A;0.35;0.335;0.41;0.455;0.505;0.565;0.8;1.05;1.285;1.705;1.86;2.27;2.615;2.63;2.58;2.465;2.345;1.87;1.535;1.085;0.945;0.75;0.5;0.375;0.31;0.315;0.3;0.32
A;0.335;0.395;0.43;0.485;0.51;0.62;0.805;1.035;1.255;1.51;1.905;2.375;2.48;2.61;2.825;2.605;2.36;2.045;1.675;1.3;1.01;0.83;0.61;0.515;0.4;0.35;0.345;0.32
A;0.395;0.425;0.415;0.475;0.555;0.67;0.785;1.01;1.385;1.67;2.06;2.3;2.535;2.525;2.52;2.485;2.115;1.74;1.31;1.125;0.82;0.68;0.475;0.455;0.345;0.335;0.325;0.31
A;0.435;0.38;0.405;0.41;0.535;0.575;0.67;0.915;1.11;1.39;1.705;2.03;2.14;2.23;2.3;2.31;2.09;1.865;1.45;1.15;0.9;0.675;0.48;0.42;0.315;0.365;0.365;0.35
A;0.44;0.43;0.41;0.47;0.5;0.485;0.65;0.84;1.01;1.51;1.66;2.06;2.23;2.39;2.375;2.305;2.02;1.855;1.47;1.2;1.015;0.715;0.565;0.48;0.405;0.34;0.285;0.31
A;0.39;0.4;0.49;0.475;0.54;0.62;0.735;1.015;1.175;1.42;1.74;2.005;2.115;2.095;2.1;2.02;1.8;1.485;1.24;0.97;0.755;0.6;0.52;0.39;0.34;0.335;0.3;0.315
A;0.37;0.425;0.42;0.41;0.51;0.62;0.8;1.045;1.365;1.685;1.91;2.405;2.695;2.67;2.775;2.55;2.355;1.95;1.64;1.215;0.975;0.71;0.55;0.505;0.42;0.29;0.32;0.31
A;0.4;0.405;0.38;0.44;0.43;0.62;0.73;0.955;1.13;1.57;1.84;2.16;2.385;2.62;2.56;2.43;2.3;1.96;1.63;1.345;0.965;0.8;0.56;0.515;0.43;0.375;0.32;0.285
A;0.36;0.35;0.42;0.41;0.445;0.57;0.68;0.87;1.14;1.53;1.895;2.2;2.53;2.54;2.675;2.39;2.36;1.845;1.59;1.265;0.93;0.83;0.61;0.5;0.365;0.345;0.36;0.255
A;0.395;0.375;0.38;0.44;0.44;0.525;0.65;0.865;1.03;1.36;1.595;1.975;2.315;2.36;2.345;2.395;2.145;1.85;1.54;1.18;0.955;0.73;0.56;0.47;0.395;0.31;0.265;0.27
A;0.375;0.385;0.45;0.44;0.51;0.67;0.8;1.1;1.295;1.66;2.035;2.145;2.39;2.425;2.35;2.255;1.89;1.67;1.28;0.97;0.745;0.59;0.47;0.375;0.375;0.31;0.325;0.28
A;0.38;0.35;0.39;0.42;0.47;0.63;0.76;1.07;1.25;1.67;2.05;2.3;2.71;2.55;2.85;2.55;2.35;1.91;1.52;1.23;0.93;0.74;0.49;0.39;0.38;0.33;0.29;0.25
A;0.345;0.41;0.375;0.435;0.455;0.555;0.715;0.915;1.28;1.36;1.84;2.1;2.22;2.5;2.565;2.42;2.2;1.955;1.445;1.315;0.995;0.73;0.605;0.445;0.34;0.315;0.345;0.285
A;0.39;0.42;0.48;0.46;0.49;0.55;0.79;1.03;1.17;1.48;1.63;2.14;2.36;2.28;2.45;2.28;2.16;1.7;1.27;1.09;0.88;0.73;0.5;0.46;0.41;0.37;0.3;0.3
A;0.385;0.44;0.385;0.465;0.45;0.65;0.8;1.035;1.235;1.53;1.84;2.06;2.49;2.44;2.56;2.255;2.16;1.775;1.55;1.14;0.87;0.665;0.54;0.475;0.385;0.305;0.305;0.27
A;0.32;0.39;0.41;0.49;0.4;0.65;0.7;0.93;1.2;1.42;1.89;2.16;2.66;2.62;2.44;2.63;2.25;1.74;1.5;1.17;0.93;0.67;0.52;0.4;0.38;0.3;0.3;0.3
A;0.37;0.415;0.415;0.46;0.53;0.625;0.81;0.805;1.06;1.435;1.79;2.06;2.35;2.655;2.445;2.515;2.26;1.875;1.61;1.225;1.09;0.78;0.615;0.51;0.425;0.315;0.31;0.36
A;0.32;0.46;0.35;0.48;0.56;0.66;0.75;0.99;1.25;1.64;2.01;2.6;2.56;2.8;2.66;2.74;2.45;2.11;1.65;1.29;1.05;0.8;0.56;0.4;0.36;0.39;0.34;0.35
A;0.44;0.36;0.34;0.43;0.5;0.65;0.88;0.98;1.32;1.58;1.88;2.26;2.4;2.53;2.75;2.51;2.13;1.94;1.49;1.22;0.95;0.81;0.51;0.45;0.39;0.31;0.28;0.26
A;0.47;0.51;0.4;0.39;0.5;0.54;0.69;0.81;1.02;1.31;1.61;1.81;1.95;2.16;2.04;1.99;1.89;1.67;1.22;1.18;0.9;0.72;0.59;0.38;0.36;0.33;0.36;0.35
A;0.4;0.45;0.44;0.44;0.55;0.63;0.88;1.16;1.29;1.73;2.13;2.19;2.4;2.77;2.83;2.44;2.16;1.79;1.66;1.18;0.88;0.66;0.53;0.48;0.37;0.34;0.26;0.35
A;0.36;0.4;0.45;0.52;0.55;0.7;0.8;1.13;1.47;1.7;2.12;2.61;2.5;2.75;2.75;2.39;2.31;1.79;1.53;1.16;0.84;0.73;0.55;0.36;0.41;0.43;0.34;0.31
A;0.43;0.46;0.37;0.56;0.57;0.7;0.94;1.16;1.28;1.81;1.94;2.41;2.47;2.57;2.41;2.45;2.27;1.75;1.46;1.11;0.97;0.63;0.54;0.47;0.34;0.37;0.29;0.28
A;0.36;0.405;0.43;0.455;0.51;0.605;0.73;0.835;1.07;1.325;1.69;2.025;2.1;2.175;2.31;2.155;1.955;1.725;1.345;1.065;0.86;0.675;0.525;0.405;0.335;0.33;0.32;0.27
A;0.365;0.365;0.405;0.495;0.53;0.68;0.89;1.18;1.43;1.72;2.08;2.38;2.37;2.62;2.495;2.405;1.97;1.625;1.43;1.02;0.835;0.67;0.49;0.405;0.385;0.3;0.34;0.29
A;0.395;0.43;0.425;0.47;0.555;0.67;0.98;1.185;1.475;1.81;2.09;2.595;2.615;2.705;2.71;2.5;2.055;1.725;1.395;1.095;0.89;0.63;0.52;0.395;0.38;0.29;0.275;0.28
A;0.38;0.39;0.38;0.43;0.4;0.65;0.76;0.87;1.22;1.62;1.85;2.22;2.39;2.51;2.49;2.43;2.12;1.75;1.61;1.17;1.01;0.62;0.57;0.52;0.39;0.34;0.33;0.37
A;0.46;0.4;0.45;0.47;0.6;0.63;0.77;0.99;1.17;1.6;2.13;2.47;2.43;2.73;2.71;2.59;2.42;1.97;1.55;1.29;1.0;0.79;0.56;0.51;0.39;0.34;0.36;0.32
A;0.41;0.4;0.53;0.42;0.52;0.58;0.7;0.86;1.18;1.41;1.9;1.9;2.35;2.4;2.51;2.3;2.2;1.85;1.57;1.31;0.84;0.71;0.53;0.48;0.38;0.29;0.3;0.29
A;0.36;0.45;0.41;0.51;0.6;0.55;0.83;0.94;1.19;1.5;1.88;2.23;2.34;2.67;2.65;2.52;2.29;1.97;1.62;1.23;0.94;0.69;0.53;0.46;0.4;0.33;0.37;0.3
A;0.375;0.39;0.36;0.455;0.495;0.635;0.71;0.8;1.03;1.26;1.48;1.64;1.905;2.045;2.045;1.885;1.6;1.44;1.18;0.93;0.775;0.565;0.425;0.405;0.34;0.3;0.285;0.335
A;0.36;0.4;0.42;0.45;0.53;0.63;0.75;0.98;1.15;1.4;1.84;2.19;2.32;2.37;2.14;2.36;2.12;1.91;1.49;1.09;0.9;0.71;0.57;0.55;0.38;0.31;0.33;0.26
A;0.415;0.43;0.465;0.445;0.5;0.62;0.76;1.01;1.325;1.5;1.8;2.19;2.35;2.555;2.44;2.43;2.09;1.825;1.505;1.075;0.89;0.63;0.545;0.45;0.365;0.335;0.345;0.295
A;0.39;0.4;0.37;0.5;0.51;0.59;0.8;0.86;1.23;1.53;1.7;1.67;1.92;2.18;1.97;1.94;1.73;1.52;1.3;1.14;0.74;0.63;0.42;0.36;0.41;0.38;0.36;0.32
A;0.42;0.47;0.4;0.43;0.51;0.71;0.89;1.16;1.52;1.8;2.17;2.39;2.82;2.73;2.71;2.46;1.97;1.88;1.48;1.08;0.88;0.69;0.48;0.44;0.4;0.29;0.32;0.25
A;0.35;0.43;0.48;0.47;0.51;0.63;0.8;0.88;1.2;1.66;1.89;2.26;2.48;2.43;2.43;2.26;2.19;1.9;1.41;1.15;0.89;0.7;0.56;0.39;0.29;0.32;0.34;0.33
A;0.35;0.35;0.43;0.37;0.43;0.58;0.67;0.97;1.21;1.55;1.84;2.07;2.53;2.72;2.57;2.6;2.06;1.88;1.64;1.17;0.92;0.84;0.53;0.44;0.35;0.41;0.26;0.26
A;0.3;0.4;0.41;0.45;0.48;0.58;0.61;0.88;1.22;1.34;1.7;1.96;2.1;2.27;2.21;2.45;2.12;1.84;1.43;1.11;0.89;0.73;0.59;0.41;0.37;0.37;0.23;0.25
A;0.42;0.48;0.45;0.51;0.53;0.75;0.92;1.11;1.36;1.78;2.12;2.38;2.61;2.61;2.72;2.49;2.19;1.81;1.46;1.23;0.93;0.69;0.48;0.52;0.38;0.36;0.26;0.22
A;0.43;0.385;0.39;0.455;0.48;0.58;0.685;0.845;1.085;1.315;1.495;1.865;1.99;2.32;2.305;2.12;1.94;1.675;1.455;1.225;0.925;0.745;0.58;0.485;0.43;0.375;0.38;0.365
A;0.35;0.39;0.46;0.49;0.5;0.7;0.82;0.94;1.42;1.77;1.96;2.33;2.54;2.54;2.6;2.52;2.14;1.9;1.38;1.1;0.8;0.73;0.54;0.51;0.4;0.37;0.29;0.32
A;0.37;0.41;0.45;0.44;0.47;0.57;0.65;0.86;0.98;1.24;1.42;1.96;2.01;2.17;2.14;2.22;2.04;1.67;1.59;1.24;0.98;0.75;0.66;0.43;0.38;0.26;0.35;0.27
A;0.39;0.39;0.45;0.48;0.55;0.71;0.87;1.15;1.37;1.93;1.95;2.31;2.55;2.7;2.56;2.43;2.09;1.76;1.47;1.21;0.82;0.71;0.52;0.42;0.4;0.4;0.38;0.32
A;0.42;0.4;0.45;0.44;0.53;0.65;0.69;1.02;1.26;1.6;2.04;2.16;2.34;2.47;2.55;2.39;2.16;1.85;1.66;1.32;0.88;0.73;0.46;0.36;0.36;0.3;0.29;0.29
A;0.43;0.45;0.45;0.51;0.55;0.61;0.66;0.96;1.33;1.48;1.8;2.09;2.45;2.6;2.58;2.44;1.98;1.8;1.52;1.11;0.96;0.68;0.56;0.43;0.35;0.39;0.33;0.31
A;0.37;0.425;0.425;0.415;0.585;0.69;0.865;1.105;1.5;1.915;2.155;2.745;2.98;2.985;3.125;2.825;2.475;2.18;1.725;1.34;1.0;0.755;0.585;0.47;0.42;0.325;0.365;0.32
A;0.42;0.44;0.43;0.42;0.54;0.54;0.62;0.99;1.18;1.42;1.73;2.07;2.32;2.38;2.39;2.05;1.93;1.63;1.43;1.2;0.89;0.66;0.54;0.4;0.38;0.32;0.42;0.3
A;0.38;0.31;0.48;0.56;0.55;0.64;0.87;1.09;1.32;1.71;1.98;2.4;2.8;2.87;2.66;2.52;2.34;2.18;1.73;1.35;1.03;0.83;0.65;0.38;0.4;0.33;0.34;0.37
A;0.43;0.36;0.47;0.46;0.6;0.59;0.78;0.92;1.23;1.44;1.83;1.99;2.11;2.22;2.11;2.11;1.89;1.51;1.29;1.08;0.95;0.7;0.56;0.43;0.38;0.29;0.44;0.42
A;0.35;0.34;0.44;0.46;0.45;0.53;0.63;0.85;1.02;1.24;1.46;1.7;1.91;2.02;2.08;1.89;2.1;1.54;1.24;1.18;0.93;0.68;0.56;0.38;0.34;0.33;0.31;0.23
A;0.34;0.35;0.42;0.405;0.465;0.58;0.685;0.905;1.015;1.31;1.61;1.905;2.155;2.15;2.245;2.105;1.89;1.725;1.365;1.115;0.825;0.67;0.51;0.44;0.355;0.29;0.27;0.31
A;0.4;0.46;0.42;0.4;0.51;0.51;0.75;1.05;1.13;1.51;1.96;2.31;2.65;2.45;2.66;2.48;2.35;1.98;1.72;1.33;0.95;0.7;0.59;0.45;0.39;0.45;0.35;0.3
A;0.385;0.455;0.38;0.485;0.54;0.635;0.75;0.975;1.315;1.7;1.955;2.345;2.735;2.89;2.735;2.725;2.475;2.25;1.77;1.335;1.08;0.835;0.645;0.505;0.4;0.345;0.36;0.285
A;0.38;0.51;0.39;0.39;0.53;0.58;0.68;0.82;0.97;1.09;1.37;1.65;1.96;1.88;2.09;1.81;1.69;1.36;1.15;1.0;0.81;0.53;0.5;0.44;0.36;0.36;0.36;0.33
A;0.37;0.405;0.43;0.46;0.475;0.565;0.705;0.925;1.19;1.465;1.67;2.12;2.245;2.315;2.435;2.305;2.065;1.83;1.495;1.205;0.94;0.715;0.6;0.43;0.385;0.355;0.305;0.31
B;0.46;0.43;0.37;0.47;0.455;0.565;0.7;0.955;1.105;1.48;1.835;2.11;2.24;2.295;2.53;2.36;2.115;1.75;1.56;1.23;0.97;0.75;0.555;0.415;0.4;0.35;0.3;0.265
B;0.385;0.415;0.385;0.41;0.525;0.64;0.795;1.07;1.32;1.645;1.875;2.28;2.485;2.585;2.51;2.24;2.065;1.62;1.35;1.07;0.845;0.64;0.54;0.45;0.345;0.33;0.34;0.31
B;0.375;0.385;0.39;0.445;0.515;0.55;0.66;0.88;1.145;1.43;1.88;2.07;2.39;2.48;2.465;2.46;2.1;1.77;1.485;1.19;1.015;0.735;0.535;0.495;0.42;0.4;0.36;0.285
B;0.425;0.455;0.425;0.495;0.54;0.53;0.685;0.915;1.12;1.35;1.71;1.9;2.265;2.56;2.405;2.275;2.115;1.84;1.575;1.27;1.075;0.755;0.665;0.545;0.38;0.355;0.34;0.315
B;0.42;0.41;0.41;0.445;0.585;0.625;0.83;1.065;1.265;1.66;1.965;2.325;2.695;2.795;2.845;2.63;2.455;2.13;1.69;1.265;0.995;0.755;0.605;0.47;0.425;0.33;0.28;0.31
B;0.415;0.41;0.425;0.515;0.495;0.625;0.865;1.05;1.305;1.63;2.06;2.5;2.59;2.79;2.805;2.635;2.405;2.055;1.735;1.255;0.975;0.68;0.6;0.45;0.35;0.34;0.31;0.29
B;0.395;0.425;0.46;0.475;0.45;0.545;0.72;0.925;1.145;1.515;1.795;2.085;2.325;2.57;2.66;2.47;2.34;1.97;1.65;1.35;1.03;0.85;0.58;0.515;0.4;0.295;0.31;0.325
B;0.4;0.425;0.44;0.495;0.515;0.635;0.77;0.925;1.1;1.565;1.87;2.22;2.525;2.505;2.64;2.48;2.195;1.915;1.58;1.33;0.945;0.74;0.61;0.445;0.365;0.365;0.295;0.365
B;0.42;0.415;0.37;0.425;0.57;0.57;0.74;0.85;1.14;1.53;1.895;2.215;2.38;2.61;2.545;2.35;2.17;1.93;1.6;1.27;0.99;0.73;0.57;0.47;0.37;0.36;0.31;0.36
B;0.42;0.42;0.38;0.42;0.56;0.565;0.785;0.93;1.13;1.51;1.855;2.21;2.405;2.54;2.59;2.5;2.185;1.905;1.635;1.37;1.05;0.745;0.61;0.51;0.44;0.325;0.36;0.305
B;0.41;0.395;0.4;0.455;0.49;0.615;0.77;0.925;1.26;1.515;1.89;2.155;2.56;2.7;2.625;2.59;2.395;2.01;1.565;1.295;0.985;0.735;0.59;0.42;0.41;0.35;0.295;0.295
B;0.38;0.37;0.5;0.445;0.515;0.625;0.77;1.075;1.26;1.635;1.94;2.305;2.41;2.655;2.8;2.53;2.2;1.85;1.58;1.18;0.88;0.655;0.575;0.465;0.38;0.36;0.32;0.285
B;0.335;0.42;0.46;0.45;0.51;0.69;0.835;1.03;1.325;1.55;1.98;2.325;2.54;2.73;2.58;2.545;2.31;1.9;1.605;1.325;1.095;0.855;0.655;0.47;0.38;0.34;0.335;0.265
B;0.385;0.425;0.445;0.46;0.57;0.68;0.875;1.12;1.46;1.84;2.08;2.42;2.78;2.81;2.775;2.595;2.33;2.01;1.68;1.24;0.93;0.735;0.575;0.415;0.385;0.34;0.255;0.3
B;0.38;0.4;0.425;0.495;0.5;0.62;0.7;0.985;1.195;1.5;1.79;2.215;2.21;2.425;2.465;2.45;2.115;1.77;1.46;1.13;0.905;0.695;0.575;0.4;0.365;0.335;0.31;0.31
B;0.39;0.42;0.415;0.425;0.47;0.61;0.76;0.905;1.16;1.475;1.765;2.18;2.435;2.525;2.515;2.385;2.125;1.96;1.49;1.195;0.9;0.675;0.565;0.42;0.33;0.315;0.305;0.3
B;0.375;0.445;0.515;0.415;0.525;0.71;0.93;1.235;1.425;1.745;2.215;2.54;2.63;2.77;2.68;2.54;2.09;1.81;1.435;1.16;0.895;0.69;0.48;0.39;0.345;0.32;0.3;0.305
B;0.4;0.4;0.41;0.52;0.455;0.63;0.78;0.885;1.225;1.46;1.91;2.2;2.48;2.655;2.805;2.565;2.195;1.98;1.655;1.28;1.015;0.815;0.625;0.505;0.375;0.345;0.365;0.37
B;0.445;0.4;0.47;0.45;0.49;0.61;0.72;0.915;1.165;1.45;1.78;1.985;2.345;2.515;2.48;2.32;2.165;1.91;1.595;1.175;0.985;0.715;0.52;0.47;0.385;0.41;0.315;0.28
B;0.41;0.465;0.445;0.495;0.54;0.625;0.755;1.095;1.345;1.8;2.105;2.605;2.785;2.755;2.855;2.725;2.49;2.085;1.645;1.275;0.935;0.735;0.595;0.435;0.42;0.37;0.305;0.305
B;0.385;0.38;0.395;0.445;0.53;0.575;0.745;0.895;1.125;1.455;1.74;2.065;2.245;2.32;2.355;2.245;1.985;1.795;1.465;1.165;0.94;0.79;0.58;0.45;0.44;0.35;0.36;0.34
B;0.34;0.42;0.405;0.465;0.5;0.54;0.77;0.87;1.16;1.455;1.715;1.88;2.185;2.365;2.2;2.17;2.0;1.75;1.47;1.08;0.835;0.675;0.565;0.49;0.375;0.325;0.32;0.305
B;0.395;0.39;0.445;0.5;0.535;0.615;0.75;0.945;1.335;1.635;1.98;2.22;2.63;2.58;2.625;2.475;2.295;1.985;1.73;1.255;0.97;0.76;0.63;0.47;0.445;0.365;0.345;0.335
B;0.375;0.41;0.435;0.46;0.605;0.68;0.905;1.145;1.45;1.795;2.08;2.42;2.595;2.805;2.615;2.465;2.155;1.705;1.41;1.12;0.8;0.615;0.51;0.4;0.335;0.305;0.315;0.3
B;0.39;0.435;0.415;0.445;0.58;0.61;0.745;1.02;1.205;1.575;2.025;2.155;2.47;2.63;2.59;2.475;2.37;1.955;1.54;1.27;0.89;0.735;0.565;0.455;0.355;0.315;0.31;0.35
B;0.38;0.445;0.455;0.5;0.56;0.675;0.78;1.085;1.375;1.745;2.045;2.265;2.635;2.675;2.81;2.5;2.275;1.82;1.49;1.12;0.78;0.73;0.53;0.43;0.305;0.32;0.285;0.305
B;0.4;0.435;0.395;0.455;0.43;0.585;0.765;0.91;1.155;1.555;1.77;2.225;2.45;2.53;2.705;2.505;2.225;2.02;1.59;1.245;1.02;0.705;0.55;0.485;0.38;0.335;0.3;0.275
B;0.37;0.415;0.425;0.46;0.52;0.58;0.735;0.96;1.125;1.515;1.88;2.17;2.39;2.49;2.74;2.52;2.245;1.98;1.615;1.335;1.055;0.8;0.615;0.49;0.42;0.365;0.32;0.295
B;0.385;0.41;0.385;0.445;0.56;0.64;0.895;1.125;1.335;1.585;2.125;2.2;2.475;2.43;2.34;2.205;1.905;1.68;1.4;1.065;0.76;0.605;0.495;0.395;0.355;0.295;0.35;0.275
B;0.425;0.4;0.4;0.42;0.59;0.58;0.685;0.975;1.095;1.565;2.0;2.335;2.56;2.65;2.715;2.67;2.265;2.14;1.695;1.395;1.175;0.8;0.62;0.5;0.395;0.355;0.31;0.31
B;0.38;0.43;0.43;0.43;0.59;0.68;0.91;1.01;1.39;1.61;1.99;2.25;2.59;2.72;2.65;2.46;2.16;1.84;1.55;1.27;0.98;0.69;0.56;0.42;0.35;0.36;0.37;0.28
B;0.455;0.42;0.33;0.425;0.435;0.595;0.695;0.99;1.12;1.43;1.62;1.9;2.33;2.505;2.5;2.445;2.235;1.885;1.58;1.3;0.905;0.73;0.545;0.505;0.37;0.36;0.37;0.29
B;0.35;0.4;0.52;0.43;0.53;0.63;0.83;0.95;1.43;1.84;1.99;2.44;2.72;2.82;2.94;2.49;2.27;2.01;1.5;1.16;0.8;0.79;0.54;0.47;0.4;0.25;0.32;0.35
B;0.37;0.39;0.42;0.47;0.495;0.575;0.745;0.86;1.165;1.54;1.845;1.995;2.245;2.455;2.525;2.35;2.3;1.925;1.59;1.34;0.995;0.84;0.59;0.51;0.385;0.36;0.355;0.28
B;0.36;0.385;0.435;0.445;0.575;0.665;0.845;1.06;1.37;1.815;2.15;2.6;2.78;2.905;2.815;2.805;2.645;2.08;1.7;1.335;0.985;0.78;0.595;0.475;0.42;0.365;0.3;0.325
B;0.345;0.38;0.405;0.465;0.515;0.65;0.77;1.045;1.39;1.685;1.955;2.36;2.65;2.58;2.545;2.46;2.06;1.805;1.48;1.105;0.825;0.635;0.51;0.405;0.355;0.31;0.295;0.3
B;0.36;0.43;0.41;0.44;0.52;0.64;0.8;1.13;1.36;1.5;2.13;2.41;2.71;2.65;2.9;2.59;2.43;2.04;1.63;1.18;1.01;0.84;0.49;0.46;0.33;0.32;0.33;0.34
B;0.38;0.375;0.37;0.415;0.575;0.655;0.815;0.99;1.305;1.6;2.02;2.495;2.685;2.84;2.87;2.68;2.26;2.035;1.63;1.215;0.995;0.755;0.62;0.45;0.38;0.3;0.28;0.295
B;0.36;0.32;0.47;0.45;0.43;0.63;0.72;0.91;1.23;1.38;1.81;2.07;2.35;2.28;2.35;2.22;2.01;1.85;1.46;1.2;0.84;0.73;0.49;0.45;0.35;0.33;0.24;0.28
B;0.38;0.41;0.42;0.38;0.56;0.64;0.84;1.0;1.25;1.56;1.95;2.33;2.52;2.6;2.58;2.39;2.01;1.8;1.55;1.33;0.97;0.8;0.57;0.46;0.38;0.35;0.29;0.36
B;0.39;0.38;0.38;0.5;0.56;0.59;1.01;0.99;1.36;1.71;1.97;2.24;2.49;2.76;2.8;2.61;2.19;1.85;1.54;1.27;0.86;0.66;0.54;0.45;0.41;0.37;0.25;0.25
B;0.38;0.43;0.37;0.49;0.56;0.58;0.73;1.1;1.32;1.71;2.04;2.36;2.58;2.51;2.72;2.39;2.3;1.85;1.48;1.1;0.87;0.73;0.6;0.5;0.39;0.32;0.3;0.26
B;0.46;0.43;0.42;0.48;0.52;0.74;0.85;0.92;1.39;1.67;2.15;2.21;2.74;2.87;2.76;2.5;2.12;1.93;1.61;1.24;0.91;0.77;0.56;0.42;0.38;0.32;0.35;0.31
B;0.46;0.41;0.51;0.51;0.5;0.68;0.83;0.95;1.24;1.6;1.96;2.26;2.55;2.58;2.87;2.46;2.29;1.98;1.47;1.19;0.96;0.75;0.57;0.47;0.38;0.36;0.3;0.3
