Class;9.87;9.89;9.91;9.93;9.95;9.97;9.99;10.01;10.03;10.05;10.07;10.09;10.11;10.13;10.15;10.17;10.19;10.21;10.23;10.25;10.27;10.29;10.31;10.33;10.35;10.37;10.39;10.41;10.43;10.45;10.47;10.49;10.51;10.53;10.55;10.57;10.59;10.61;10.63;10.65;10.67;10.69;10.71;10.73;10.75;10.77;10.79;10.81;10.83;10.85;10.87;10.89;10.91;10.93;10.95;10.97;10.99;11.01;11.03;11.05;11.07;11.09;11.11;11.13;11.15;11.17;11.19;11.21;11.23;11.25;11.27;11.29;11.31;11.33;11.35;11.37;11.39;11.41;11.43;11.45;11.47;11.49;11.51;11.53;11.55;11.57;11.59;11.61;11.63;11.65;11.67;11.69;11.71;11.73;11.75;11.77;11.79;11.81;11.83;11.85;11.87;11.89;11.91;11.93;11.95;11.97;11.99;12.01;12.03;12.05;12.07;12.09;12.11;12.13;12.15;12.17;12.19;12.21;12.23;12.25;12.27;12.29;12.31;12.33;12.35;12.37;12.39;12.41;12.43;12.45;12.47;12.49;12.51;12.53;12.55;12.57;12.59;12.61;12.63;12.65;12.67;12.69;12.71;12.73;12.75;12.77;12.79;12.81;12.83;12.85;12.87;12.89;12.91;12.93;12.95;12.97;12.99
A;0.267918835;0.26388998;0.239716852;0.255832271;0.235687997;0.302164099;0.277990971;0.312236236;0.288063108;0.298135245;0.308207381;0.312236236;0.316265091;0.310221809;0.3243228;0.322308373;0.378712338;0.358568064;0.38475562;0.362596919;0.35453921;0.342452646;0.35453921;0.356553637;0.410943175;0.382741192;0.358568064;0.380726765;0.427058594;0.378712338;0.400871038;0.421015312;0.392813329;0.427058594;0.402885466;0.457275004;0.461303858;0.471375995;0.433101876;0.455260576;0.469361568;0.507635687;0.46734714;0.507635687;0.471375995;0.517707823;0.551953088;0.431087448;0.555981943;0.547924233;0.515693396;0.576126216;0.505621259;0.616414763;0.598284917;0.541880951;0.578140643;0.584183925;0.574111789;0.533823242;0.586198353;0.684905292;0.612385908;0.636559036;0.654688882;0.638573463;0.644616745;0.694977428;0.616414763;0.660732164;0.654688882;0.721164984;0.686919719;0.707063992;0.70102071;0.79166994;0.763467958;0.699006283;0.783612231;0.73123712;0.815843068;0.817857495;0.725193838;0.781597803;0.805770931;0.759439103;0.779583376;0.793684367;0.73123712;0.831958487;0.79166994;0.878290315;0.781597803;0.878290315;0.872247033;0.827929632;0.864189324;0.85210276;0.874261461;0.900449016;0.868218179;0.904477871;0.866203751;0.890376879;0.842030623;0.920593289;0.979011682;0.96491069;0.920593289;0.922607716;0.930665426;0.983040536;0.884333597;0.968939545;0.898434589;1.015271374;0.932679853;0.976997254;0.974982827;0.940737562;1.027357938;1.021314656;1.043473356;1.041458929;1.045487784;1.011242519;1.109949458;1.067646484;1.069660911;1.069660911;1.081747475;1.099877321;1.051531065;1.11599274;1.130093731;1.083761903;1.067646484;1.188512124;1.20664197;1.180454415;1.164338996;1.142180295;1.242901662;1.214699679;1.210670824;1.230815098;1.109949458;1.174411133;1.242901662;1.250959371;1.188512124;1.240887234;1.273118072;1.261031508;1.22880067;1.140165868;1.261031508
A;0.245124852;0.237021551;0.253228152;0.293744657;0.287667181;0.287667181;0.253228152;0.247150677;0.293744657;0.277538055;0.281589706;0.299822133;0.311977084;0.32210621;0.289693006;0.340338637;0.316028734;0.338312812;0.324132035;0.309951259;0.360596889;0.358571064;0.346416113;0.376803491;0.37275184;0.36464854;0.340338637;0.409216694;0.388958442;0.419345821;0.451759024;0.425423296;0.395035918;0.469991451;0.459862325;0.453784849;0.451759024;0.443655723;0.435552422;0.427449121;0.506456305;0.478094752;0.435552422;0.488223878;0.480120577;0.50848213;0.514559606;0.524688732;0.50848213;0.522662907;0.591540964;0.502404655;0.484172228;0.60167009;0.632057469;0.532792033;0.567231062;0.599644265;0.613825042;0.559127761;0.64826407;0.595592615;0.619902517;0.589515139;0.619902517;0.609773391;0.660419022;0.707013002;0.628005818;0.672573973;0.64421242;0.662444847;0.621928343;0.725245429;0.715116303;0.725245429;0.73334873;0.721193778;0.721193778;0.745503681;0.715116303;0.749555331;0.794123486;0.794123486;0.743477856;0.856924068;0.773865234;0.800200962;0.792097661;0.804252612;0.788046011;0.796149311;0.832614165;0.814381738;0.834639991;0.836665816;0.824510865;0.863001544;0.921750475;0.9237763;0.911621349;0.891363097;0.927827951;1.018990086;0.921750475;0.9237763;1.021015911;0.988602707;0.935931252;0.901492223;0.893388922;0.946060378;1.004809309;0.911621349;0.958215329;0.986576882;0.9237763;1.01291261;0.998731833;1.018990086;0.946060378;0.986576882;1.023041736;1.067609891;0.978473581;1.104074745;1.085842318;1.097997269;0.946060378;1.114203871;1.174978628;1.118255521;1.079764842;1.118255521;1.112178046;1.138513774;1.057480765;1.156746201;1.132436298;1.237779209;1.114203871;1.156746201;1.136487948;1.170926977;1.150668725;1.126358822;1.154720375;1.112178046;1.227650083;1.189159404;1.225624258;1.223598433;1.324889694;1.302605616;1.312734742;1.201314355;1.286399015
A;0.243034323;0.225394735;0.207755147;0.254794048;0.256754002;0.272433636;0.243034323;0.246954231;0.293993132;0.211675055;0.248914185;0.284193361;0.282233407;0.331232262;0.297913041;0.309672766;0.258713956;0.331232262;0.28811327;0.292033178;0.282233407;0.337112125;0.307712812;0.317512583;0.323392446;0.342991988;0.337112125;0.352791759;0.378271164;0.384151026;0.339072079;0.413550339;0.34887185;0.409630431;0.378271164;0.433149882;0.390030889;0.444909607;0.376311209;0.390030889;0.382191072;0.423350111;0.417470248;0.454709378;0.462549195;0.439029744;0.456669332;0.472348966;0.454709378;0.45078947;0.470389012;0.513508004;0.497828371;0.464509149;0.507628142;0.440989698;0.466469103;0.56250686;0.515467959;0.544867272;0.556626997;0.544867272;0.546827226;0.591906173;0.568386722;0.52526773;0.52526773;0.568386722;0.601705944;0.580146448;0.63698512;0.52526773;0.621305486;0.631105257;0.605625853;0.556626997;0.644824937;0.58602631;0.642864983;0.662464525;0.664424479;0.668344387;0.680104113;0.685983975;0.638945074;0.707543472;0.668344387;0.67422425;0.658544616;0.71146338;0.738902739;0.660504571;0.752622419;0.817300908;0.717343243;0.801621274;0.791821503;0.819260862;0.76242219;0.750662465;0.848660175;0.797701366;0.780061778;0.848660175;0.82318077;0.899618985;0.848660175;0.921178481;0.817300908;0.815340954;0.866299763;0.919218527;0.858459946;0.795741411;0.782021732;0.83690045;0.899618985;0.82318077;0.880019443;0.795741411;0.856499992;0.954497703;0.905498848;0.944697932;0.893739122;0.878059489;0.864339809;0.954497703;0.972137291;0.954497703;0.930978252;0.989776879;0.862379855;0.883939351;0.915298619;0.921178481;0.932938207;0.94861784;1.001536604;1.019176192;0.993696787;1.032895872;0.917258573;1.093654452;0.893739122;1.019176192;1.0230961;0.995656741;1.072094956;1.032895872;1.08777459;1.107374132;1.077974819;1.068175047;1.079934773;1.040735688;0.960377566
A;0.233901149;0.245999484;0.248015873;0.258097819;0.237933927;0.260114208;0.266163376;0.318589495;0.274228933;0.294392825;0.268179765;0.314556717;0.243983095;0.272212544;0.330687831;0.318589495;0.33270422;0.292376436;0.320605885;0.338753388;0.328671441;0.35690089;0.377064783;0.338753388;0.360933669;0.342786166;0.421425345;0.403277842;0.43352368;0.371015615;0.465785908;0.447638405;0.441589237;0.415376178;0.38311395;0.393195896;0.453687573;0.491998968;0.491998968;0.415376178;0.481917022;0.437556459;0.455703962;0.500064524;0.489982578;0.45973674;0.514179249;0.510146471;0.518212027;0.504097303;0.582736482;0.510146471;0.528293973;0.4859498;0.483933411;0.56257259;0.594834817;0.574670925;0.554507033;0.610965931;0.645244548;0.578703704;0.58878565;0.600883985;0.687588721;0.643228158;0.693637889;0.683555943;0.63919538;0.671457607;0.709769002;0.651293715;0.651293715;0.693637889;0.627097045;0.750096787;0.709769002;0.762195122;0.812604852;0.754129565;0.746064008;0.764211511;0.776309846;0.740014841;0.788408182;0.814621241;0.794457349;0.756145954;0.764211511;0.764211511;0.806555685;0.848899858;0.74203123;0.79244096;0.808572074;0.901325978;0.752113176;0.911407924;0.856965415;0.925522648;0.909391534;1.012227384;1.010210995;0.992063492;1.044489612;0.975932378;0.955768486;0.992063492;0.965850432;0.967866822;1.046506001;0.992063492;1.002145438;1.060620725;1.024325719;0.953752097;0.986014324;1.066669893;1.012227384;0.9718996;1.000129049;1.032391276;1.064653504;1.072719061;0.994079881;1.020292941;1.106997677;1.07473545;1.030374887;1.064653504;1.086833785;1.153374629;1.117079623;1.155391018;1.173538521;1.127161569;1.15135824;1.147325461;1.219915473;1.183620467;1.147325461;1.195718802;1.147325461;1.12514518;1.27839076;1.1775713;1.205800748;1.165472964;1.274357982;1.119096012;1.20176797;1.165472964;1.165472964;1.213866305;1.179587689;1.229997419;1.352997161
A;0.268966126;0.210757039;0.234843558;0.264951707;0.260937287;0.276994966;0.272980546;0.246886817;0.258930077;0.252908447;0.291045435;0.331189633;0.270973336;0.293052645;0.274987756;0.309110324;0.373341041;0.341225683;0.299074275;0.307103114;0.317139164;0.363304992;0.351261732;0.353268942;0.359290572;0.413485239;0.383377091;0.379362671;0.363304992;0.417499659;0.371333831;0.39341314;0.373341041;0.377355461;0.421514079;0.419506869;0.373341041;0.447607807;0.461658277;0.495780845;0.489759215;0.457643857;0.471694326;0.467679906;0.457643857;0.437571758;0.463665486;0.445600597;0.499795265;0.537932253;0.497788055;0.513845734;0.487752005;0.533917833;0.58610529;0.576069241;0.59614134;0.632271118;0.59212692;0.58610529;0.547968302;0.682451365;0.59614134;0.547968302;0.610191809;0.608184599;0.702523464;0.646321587;0.660372056;0.614206229;0.59413413;0.644314377;0.764746971;0.59212692;0.670408106;0.702523464;0.710552304;0.646321587;0.696501835;0.78883349;0.690480205;0.730624403;0.822956058;0.808905589;0.879157935;0.752703712;0.722595563;0.839013737;0.822956058;0.845035367;0.798869539;0.796862329;0.814927219;0.873136306;0.804891169;0.750696502;0.806898379;0.78682628;0.806898379;0.877150725;0.907258874;0.925323763;0.847042577;0.907258874;0.865107466;0.951417492;0.899230034;0.843028157;0.905251664;0.909266084;0.945395862;0.921309343;0.957439121;0.929338183;0.945395862;0.935359812;0.967475171;0.98152564;1.009626579;1.039734727;0.937367022;1.021669838;1.059806826;0.963460751;0.98152564;1.097943814;1.023677048;1.023677048;0.957439121;1.069842876;1.041741937;0.98152564;1.059806826;1.089914975;1.170203371;1.091922184;1.019662628;1.093929394;1.103965444;1.146116852;1.17823221;1.140095222;1.059806826;1.17221058;1.17221058;1.136080802;1.126044753;1.176225;1.206333149;1.083893345;1.18023942;1.214361988;1.130059173;1.111994283;1.196297099;1.194289889;1.168196161
A;0.253442595;0.225282307;0.235339553;0.263499841;0.287637231;0.279591434;0.31378607;0.295683028;0.273557087;0.283614333;0.297694477;0.279591434;0.307751723;0.309763172;0.303728824;0.331889113;0.349992155;0.333900562;0.341946359;0.327866214;0.368095198;0.384186791;0.38619824;0.38619824;0.384186791;0.374129545;0.430450122;0.414358529;0.444530266;0.420392876;0.404301283;0.390221139;0.464644758;0.430450122;0.444530266;0.440507368;0.380163893;0.502862292;0.402289834;0.48475925;0.480736351;0.464644758;0.462633309;0.498839394;0.535045479;0.474702004;0.502862292;0.502862292;0.492805046;0.535045479;0.585331708;0.510908089;0.55717142;0.547114174;0.603434751;0.583320259;0.555159971;0.6054462;0.531022581;0.551137072;0.504873741;0.593377505;0.645675183;0.587343157;0.595388954;0.631595039;0.661766776;0.6054462;0.673835472;0.643663734;0.673835472;0.651709531;0.691938514;0.730156048;0.641652285;0.790499523;0.722110252;0.742224743;0.784465176;0.75027054;0.742224743;0.691938514;0.762339235;0.770385032;0.79854532;0.762339235;0.736190396;0.840785753;0.816648362;0.780442277;0.832739956;0.830728507;0.788488074;0.89509488;0.816648362;0.824694159;0.899117778;0.852854448;0.945381109;0.901129228;0.820671261;0.800556769;0.959461253;0.917220821;0.921243719;0.941358211;0.94336966;0.985610093;0.945381109;1.009747483;0.913197923;0.937335313;0.941358211;0.937335313;0.917220821;1.021816178;0.955438355;0.937335313;0.993655889;0.999690237;1.027850525;0.969518499;1.072102407;1.068079509;1.058022263;1.009747483;0.955438355;1.116354289;1.066068059;1.084171102;1.096239797;1.021816178;1.124400085;1.132445882;1.202846603;1.098251246;1.049976466;1.049976466;1.148537475;1.124400085;1.078136754;1.144514577;1.204858052;1.190777908;1.245087035;1.231006891;1.28330457;1.2108924;1.198823705;1.166640518;1.23502979;1.198823705;1.277270222;1.196812255;1.222961095;1.198823705;1.247098485
A;0.282103363;0.282103363;0.25590805;0.25590805;0.227697714;0.21560757;0.282103363;0.25590805;0.324418867;0.288148435;0.253893026;0.227697714;0.280088339;0.294193507;0.296208531;0.302253603;0.352629203;0.338524035;0.392929684;0.304268627;0.372779444;0.334493987;0.374794468;0.368749395;0.39091466;0.37076442;0.348599155;0.427185092;0.453380404;0.39091466;0.374794468;0.443305284;0.453380404;0.435245188;0.427185092;0.417109972;0.415094948;0.435245188;0.453380404;0.40098978;0.44129026;0.455395428;0.47151562;0.469500596;0.465470548;0.503756005;0.469500596;0.525921269;0.489650837;0.499725957;0.485620789;0.622642422;0.576296869;0.578311893;0.542041461;0.544056485;0.560176677;0.507786053;0.618612374;0.592417062;0.576296869;0.564206725;0.622642422;0.642792662;0.624657446;0.675033046;0.62667247;0.687123191;0.648837734;0.618612374;0.612567302;0.622642422;0.685108166;0.749588935;0.662942902;0.739513815;0.755634007;0.685108166;0.719363575;0.771754199;0.803994584;0.749588935;0.816084728;0.769739175;0.703243383;0.777799271;0.767724151;0.858400232;0.84228004;0.840265016;0.739513815;0.775784247;0.844295064;0.856385208;0.85235516;0.834219944;0.844295064;0.896685688;0.85235516;0.926911049;0.969226553;1.001466937;0.951091337;0.967211529;0.924896025;1.041767418;0.963181481;0.995421865;0.900715737;1.019602154;0.989376793;0.975271625;0.971241577;0.951091337;0.995421865;1.055872586;0.924896025;0.953106361;0.993406841;1.003481962;0.959151433;0.999451913;0.979301673;1.02766225;1.025647226;1.033707322;0.961166457;1.021617178;1.065947706;1.039752394;1.04781249;1.148563691;1.112293259;1.082067898;1.053857562;1.053857562;1.096173066;1.136473547;1.136473547;1.202969339;1.049827514;1.126398427;1.172743979;1.096173066;1.152593739;1.154608763;1.152593739;1.170728955;1.160653835;1.27349518;1.180804075;1.150578715;1.140503595;1.265435084;1.360141213;1.202969339;1.29364542
A;0.220402896;0.202369932;0.258472488;0.264483476;0.244446849;0.280512777;0.254465162;0.268490801;0.268490801;0.272498127;0.276505452;0.272498127;0.272498127;0.284520103;0.240439523;0.288527428;0.31257138;0.308564055;0.348637309;0.33461167;0.360659285;0.324593357;0.340622658;0.372681261;0.3867069;0.358655622;0.364666611;0.388710563;0.3867069;0.424776491;0.364666611;0.434794805;0.370677599;0.362662948;0.446816781;0.424776491;0.398728876;0.444813118;0.432791142;0.484886372;0.462846083;0.51293765;0.468857071;0.488893698;0.468857071;0.436798468;0.532974277;0.446816781;0.472864396;0.464849745;0.538985265;0.496908348;0.498912011;0.573047531;0.530970614;0.466853408;0.456835095;0.56503288;0.53497794;0.609113459;0.573047531;0.593084158;0.595087821;0.581062182;0.549003579;0.585069507;0.635161074;0.699278281;0.609113459;0.61712811;0.671227003;0.641172063;0.679241654;0.687256305;0.685252642;0.625142761;0.689259967;0.66922334;0.74335886;0.741355197;0.763395487;0.755380836;0.76539915;0.74335886;0.74335886;0.763395487;0.771410138;0.823505368;0.749369848;0.787439439;0.769406475;0.849552983;0.813487054;0.803468741;0.769406475;0.815490717;0.839534669;0.839534669;0.821501705;0.947732455;0.845545657;0.897640888;0.833523681;0.887622574;0.919681177;0.991813034;0.853560308;0.941721467;0.897640888;0.971776407;0.915673852;0.99582036;0.977787395;0.983798383;0.997824022;1.05593024;1.049919252;0.971776407;0.925692165;0.905655538;0.999827685;1.029882625;0.971776407;1.085985181;0.949736118;1.029882625;1.146095062;1.132069423;1.00383501;1.041904602;1.049919252;1.04791559;1.045911927;1.075966867;1.079974193;1.134073086;1.126058435;1.150102387;1.104018145;1.128062098;1.13006576;1.138080411;1.13006576;1.128062098;1.071959542;1.069955879;1.061941229;1.098007157;1.172142677;1.246278197;1.172142677;1.196186629;1.196186629;1.17414634;1.178153665;1.206204943;1.258300173
A;0.215470804;0.246812012;0.22134728;0.231141408;0.231141408;0.262482615;0.262482615;0.272276743;0.26052379;0.264441441;0.244853186;0.285988521;0.235059059;0.264441441;0.289906172;0.262482615;0.264441441;0.293823823;0.291864998;0.309494427;0.338876809;0.250729662;0.2997003;0.307535602;0.319288555;0.333000333;0.348670937;0.348670937;0.34279446;0.387847447;0.336917984;0.374135668;0.385888621;0.36042389;0.383929796;0.334959158;0.370218017;0.432900433;0.423106305;0.401559225;0.356506239;0.446612211;0.452488688;0.419188654;0.409394527;0.413312178;0.491665198;0.419188654;0.495582849;0.485788721;0.526924056;0.472076943;0.477953419;0.501459325;0.513212278;0.523006405;0.470118117;0.501459325;0.507335801;0.507335801;0.544553486;0.548471137;0.52104758;0.554347613;0.507335801;0.554347613;0.585688821;0.593524123;0.562182915;0.554347613;0.591565297;0.570018217;0.568059392;0.636618284;0.622906505;0.664041841;0.617030029;0.62094768;0.650330062;0.656206539;0.726724256;0.591565297;0.644453586;0.679712444;0.752188987;0.679712444;0.683630095;0.671877142;0.744353686;0.730641907;0.679712444;0.722806605;0.724765431;0.714971303;0.714971303;0.72084778;0.797241974;0.830542007;0.769818417;0.889306772;0.80311845;0.840336134;0.76394194;0.793324323;0.797241974;0.740436035;0.832500833;0.765900766;0.836418483;0.885389121;0.785489021;0.756106638;0.836418483;0.848171436;0.859924389;0.830542007;0.848171436;0.877553819;0.899100899;0.871677342;0.895183248;0.871677342;0.830542007;0.999000999;0.916730328;0.904977376;0.971577442;0.904977376;0.938277409;0.910853852;0.914771503;0.971577442;0.959824489;1.010753952;0.951989187;1.057765764;0.928483281;0.938277409;1.079312844;1.00291865;0.993124523;0.98137157;0.991165697;0.987248046;1.044053985;1.034259858;1.030342207;1.055806938;1.016630428;1.130242307;1.044053985;1.053848113;1.106736401;0.977453919;1.138077609;1.065601066;1.118489354
