model;method;k;mask_mode;f1_original;f1_masked;f1_drop;acc_original;acc_masked;acc_drop;probability_shift;zones_removed
mlp;SMX;1;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.115378;Fe ka
mlp;SMX;2;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.099746;"Fe ka; Ca ka"
mlp;SMX;3;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.093077;"Fe ka; Ca ka; K"
mlp;SMX;4;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.129323;"Fe ka; Ca ka; K; Fe kb"
mlp;SMX;5;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.160903;"Fe ka; Ca ka; K; Fe kb; Ti ka"
mlp;SMX;6;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.151972;"Fe ka; Ca ka; K; Fe kb; Ti ka; Mn"
mlp;SMX;7;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.145307;"Fe ka; Ca ka; K; Fe kb; Ti ka; Mn; Ca kb"
mlp;SMX;8;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.139834;"Fe ka; Ca ka; K; Fe kb; Ti ka; Mn; Ca kb; Si"
mlp;SMX;9;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.147255;"Fe ka; Ca ka; K; Fe kb; Ti ka; Mn; Ca kb; Si; Ti kb"
mlp;SMX;10;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.152088;"Fe ka; Ca ka; K; Fe kb; Ti ka; Mn; Ca kb; Si; Ti kb; Zn"
mlp;SMX;11;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.1453;"Fe ka; Ca ka; K; Fe kb; Ti ka; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar"
mlp;SMX;12;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.148404;"Fe ka; Ca ka; K; Fe kb; Ti ka; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; sum Fe"
mlp;SMX;13;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.153415;"Fe ka; Ca ka; K; Fe kb; Ti ka; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; sum Fe; Backgroun 2"
mlp;SMX;14;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.151413;"Fe ka; Ca ka; K; Fe kb; Ti ka; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; sum Fe; Backgroun 2; S"
mlp;SMX;15;zero;0.333333;0.418182;-0.084848;0.5;0.5;0.0;0.182703;"Fe ka; Ca ka; K; Fe kb; Ti ka; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; sum Fe; Backgroun 2; S; background 3"
mlp;SMX;16;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.185688;"Fe ka; Ca ka; K; Fe kb; Ti ka; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; sum Fe; Backgroun 2; S; background 3; Backgroun 1"
mlp;SMX;17;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.184602;"Fe ka; Ca ka; K; Fe kb; Ti ka; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; sum Fe; Backgroun 2; S; background 3; Backgroun 1; P"
mlp;SMX;18;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.185508;"Fe ka; Ca ka; K; Fe kb; Ti ka; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; sum Fe; Backgroun 2; S; background 3; Backgroun 1; P; Cu"
mlp;SMX;19;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.185554;"Fe ka; Ca ka; K; Fe kb; Ti ka; Mn; Ca kb; Si; Ti kb; Zn; Rh L + Ar; sum Fe; Backgroun 2; S; background 3; Backgroun 1; P; Cu; Al"
mlp;SHAP;1;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.115378;Fe ka
mlp;SHAP;2;zero;0.333333;0.515152;-0.181818;0.5;0.5625;-0.0625;0.152177;"Fe ka; Fe kb"
mlp;SHAP;3;zero;0.333333;0.515152;-0.181818;0.5;0.5625;-0.0625;0.145024;"Fe ka; Fe kb; K"
mlp;SHAP;4;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.129323;"Fe ka; Fe kb; K; Ca ka"
mlp;SHAP;5;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.160903;"Fe ka; Fe kb; K; Ca ka; Ti ka"
mlp;SHAP;6;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.16574;"Fe ka; Fe kb; K; Ca ka; Ti ka; Zn"
mlp;SHAP;7;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.156807;"Fe ka; Fe kb; K; Ca ka; Ti ka; Zn; Mn"
mlp;SHAP;8;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.155464;"Fe ka; Fe kb; K; Ca ka; Ti ka; Zn; Mn; P"
mlp;SHAP;9;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.155449;"Fe ka; Fe kb; K; Ca ka; Ti ka; Zn; Mn; P; Al"
mlp;SHAP;10;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.158556;"Fe ka; Fe kb; K; Ca ka; Ti ka; Zn; Mn; P; Al; sum Fe"
mlp;SHAP;11;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.151879;"Fe ka; Fe kb; K; Ca ka; Ti ka; Zn; Mn; P; Al; sum Fe; Ca kb"
mlp;SHAP;12;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.146749;"Fe ka; Fe kb; K; Ca ka; Ti ka; Zn; Mn; P; Al; sum Fe; Ca kb; Si"
mlp;SHAP;13;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.139975;"Fe ka; Fe kb; K; Ca ka; Ti ka; Zn; Mn; P; Al; sum Fe; Ca kb; Si; Rh L + Ar"
mlp;SHAP;14;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.137939;"Fe ka; Fe kb; K; Ca ka; Ti ka; Zn; Mn; P; Al; sum Fe; Ca kb; Si; Rh L + Ar; S"
mlp;SHAP;15;zero;0.333333;0.272727;0.060606;0.5;0.375;0.125;0.169143;"Fe ka; Fe kb; K; Ca ka; Ti ka; Zn; Mn; P; Al; sum Fe; Ca kb; Si; Rh L + Ar; S; background 3"
mlp;SHAP;16;zero;0.333333;0.272727;0.060606;0.5;0.375;0.125;0.176633;"Fe ka; Fe kb; K; Ca ka; Ti ka; Zn; Mn; P; Al; sum Fe; Ca kb; Si; Rh L + Ar; S; background 3; Ti kb"
mlp;SHAP;17;zero;0.333333;0.238095;0.095238;0.5;0.3125;0.1875;0.179617;"Fe ka; Fe kb; K; Ca ka; Ti ka; Zn; Mn; P; Al; sum Fe; Ca kb; Si; Rh L + Ar; S; background 3; Ti kb; Backgroun 1"
mlp;SHAP;18;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.184647;"Fe ka; Fe kb; K; Ca ka; Ti ka; Zn; Mn; P; Al; sum Fe; Ca kb; Si; Rh L + Ar; S; background 3; Ti kb; Backgroun 1; Backgroun 2"
mlp;SHAP;19;zero;0.333333;0.333333;0.0;0.5;0.5;0.0;0.185554;"Fe ka; Fe kb; K; Ca ka; Ti ka; Zn; Mn; P; Al; sum Fe; Ca kb; Si; Rh L + Ar; S; background 3; Ti kb; Backgroun 1; Backgroun 2; Cu"
mlp;Permutation;1;zero;0.333333;0.304348;0.028986;0.5;0.4375;0.0625;0.115378;Fe ka
mlp;Permutation;2;zero;0.333333;0.515152;-0.181818;0.5;0.5625;-0.0625;0.152177;"Fe ka; Fe kb"
mlp;Permutation;3;zero;0.333333;0.65368;-0.320346;0.5;0.6875;-0.1875;0.183759;"Fe ka; Fe kb; Ti ka"
mlp;Permutation;4;zero;0.333333;0.546559;-0.213225;0.5;0.5625;-0.0625;0.167814;"Fe ka; Fe kb; Ti ka; Ca ka"
