energy;Permutation_importance;Zone
6.42;0.015043920324036921;Fe ka
6.35;0.011750859109476205;Fe ka
6.43;0.011642323584543719;Fe ka
6.36;0.01114341235837321;Fe ka
6.4;0.009915982076567402;Fe ka
6.38;0.00882842277373023;Fe ka
6.44;0.007720564868098167;Fe ka
6.46;0.007070648810255614;Fe ka
6.52;0.006924999789032708;Fe ka
7.07;0.005197501953970238;Fe kb
6.41;0.005157763110167921;Fe ka
7.03;0.005157737123950892;Fe kb
6.49;0.005048956795711595;Fe ka
6.48;0.004839638535426105;Fe ka
6.5;0.00447994922327968;Fe ka
6.55;0.004332430208054991;Fe ka
6.99;0.004055350671636047;Fe kb
6.29;0.0036151259650454895;Fe ka
4.54;0.0035063481361506726;Ti ka
6.28;0.003479424326986953;Fe ka
6.47;0.0034122126566553342;Fe ka
6.32;0.0031000191495379977;Fe ka
6.24;0.0030772248822032644;Fe ka
6.54;0.0030194944406730677;Fe ka
7.12;0.002880322644015424;Fe kb
4.55;0.0027825561060967636;Ti ka
6.27;0.0027821094073620352;Fe ka
6.39;0.002591874637857124;Fe ka
7.04;0.0025570885889594523;Fe kb
6.97;0.002450629153832017;Fe kb
4.49;0.0024035272320170158;Ti ka
4.53;0.0023692580748845963;Ti ka
6.96;0.002350568229368628;Fe kb
7.13;0.0023177131780007135;Fe kb
6.25;0.0022779861211405946;Fe ka
4.48;0.002276182516944349;Ti ka
6.94;0.002222027898657778;Fe kb
6.58;0.0022090580816595657;Fe ka
7.16;0.0022013580064222113;Fe kb
4.51;0.0020867081891422965;Ti ka
3.72;0.0019227204742347248;Ca ka
6.45;0.001864418767524362;Fe ka
6.3;0.0018594509255503134;Fe ka
6.6;0.0018569221181188023;Fe ka
3.33;0.001822224172612063;K
3.31;0.0018114497011419942;K
6.57;0.0017834442183199957;Fe ka
6.51;0.0017158756600486273;Fe ka
3.71;0.0017034935848873338;Ca ka
4.47;0.0016171944244149268;Ti ka
4.59;0.00161038606518428;Ti ka
4.46;0.0016007688584135193;Ti ka
6.37;0.0015816206034468682;Fe ka
3.3;0.0015365088708559022;K
4.62;0.001523421003512854;Ti ka
4.57;0.0015136271006804904;Ti ka
3.34;0.0015031793509877448;K
3.77;0.0014767784683337342;Ca ka
4.43;0.0014752931279471495;Ti ka
3.35;0.0014535015848872303;K
3.67;0.001407885386748936;Ca ka
5.98;0.001400544878664711;Mn
5.94;0.0013438368006631798;Mn
6.98;0.0012632569232797332;Fe kb
6.34;0.001256617009836047;Fe ka
6.64;0.0012546971392001984;Fe ka
3.76;0.001245643905422499;Ca ka
4.44;0.0012358147478822258;Ti ka
5.89;0.0012237051031323061;Mn
7.21;0.0012014958056144622;Fe kb
4.5;0.0011966080916032125;Ti ka
6.26;0.001191573672343155;Fe ka
3.78;0.0011660159898757845;Ca ka
3.69;0.0011571314843244625;Ca ka
7.06;0.0011448191788110927;Fe kb
3.4;0.0010558975624697662;K
6.56;0.001050333359348558;Fe ka
4.93;0.0010446838269835507;Ti kb
7.26;0.001018557867547896;Fe kb
4.45;0.0010176332544702908;Ti ka
5.95;0.0010143396967346597;Mn
6.33;0.0009844112043298997;Fe ka
4.94;0.0009788918539954251;Ti kb
6.18;0.000953091898947321;Fe ka
3.62;0.0009413663144603582;Ca ka
5.02;0.0009356721420702105;Ti kb
4.58;0.000923564721861508;Ti ka
3.65;0.0009206443738205856;Ca ka
3.75;0.0009174957743970164;Ca ka
5.93;0.0009080676602766013;Mn
3.82;0.0008873857205757687;Ca ka
4.92;0.0008799634308246452;Ti kb
7.01;0.0008698080658453197;Fe kb
6;0.0008694413886341631;Mn
6.03;0.0008622745242390093;Mn
3.81;0.000850195654655783;Ca ka
4.96;0.0008259840030331589;Ti kb
4.63;0.0008196646759690161;Ti ka
4.95;0.0007876338139390854;Ti kb
3.68;0.000781060026816151;Ca ka
4.65;0.0007739701712054684;Ti ka
4.08;0.0007616554573316658;Ca kb
5.96;0.0007531403656448342;Mn
7.23;0.000747335795521651;Fe kb
1.69;0.0007467656062484372;Si
4;0.0007385191573400676;Ca kb
3.38;0.0007375898264550092;K
3.25;0.0007189986197270647;K
4.41;0.000716793306243479;Ti ka
7.18;0.000707241801792521;Fe kb
3.74;0.0006844170370135889;Ca ka
3.26;0.0006816592175006598;K
1.67;0.0006779520369418632;Si
3.57;0.0006724894901960845;Ca ka
1.7;0.0006616420990951596;Si
5.91;0.0006518460281339619;Mn
5.86;0.0006488194168266261;Mn
7.17;0.0006477530500157582;Fe kb
4.91;0.000633151596808402;Ti kb
3.24;0.0006287205548356328;K
7.09;0.0006193380887628682;Fe kb
3.29;0.0006125396694844582;K
1.74;0.0005969731481491427;Si
4.11;0.0005959992408346859;Ca kb
4.73;0.000587993056013325;Ti ka
7;0.0005846059426373831;Fe kb
3.36;0.0005724212335612711;K
6.21;0.0005719514754638673;Fe ka
6.87;0.0005711330676003569;Fe kb
4.76;0.0005627746944577943;Ti ka
3.22;0.0005614403722886043;K
3.43;0.0005578570657273768;K
3.83;0.0005509332238041698;Ca ka
6.01;0.0005507758694525431;Mn
1.76;0.0005483563928226807;Si
4.42;0.0005466399558861784;Ti ka
6.61;0.0005430821909324106;Fe ka
3.44;0.0005372793179185132;K
6.17;0.0005313390850166029;Fe ka
