energy;Mean_Abs_SHAP
32;3.3819056418170393e-06
33;2.3042488389805977e-07
34;2.6263215013515828e-06
35;1.8722661231382855e-05
36;2.4251549917247757e-05
37;2.9879552597801705e-05
38;2.6603604953829702e-05
39;2.4928962753052755e-05
40;1.9680374338948976e-05
41;2.787860642908417e-05
42;1.8163514001776768e-05
43;2.1215145137412416e-05
44;1.9255378153792386e-05
45;1.6735345932637318e-05
46;1.1266830037731602e-05
47;5.793791136346089e-06
48;2.7456205397033314e-06
49;0.0
50;0.0
51;2.29204403234239e-06
52;2.6221079668786948e-06
53;6.40392194300241e-06
54;5.310320538135268e-06
55;3.7944213018726092e-06
56;5.620711705127043e-06
57;8.714237033548652e-07
58;1.004489084022975e-06
59;1.2922160579845767e-06
60;1.4895786177440455e-06
61;1.7354184702271518e-06
62;0.0
63;0.0
64;0.0
65;0.0
66;9.703533549137025e-07
67;0.0
68;0.0
69;1.1898810223830465e-06
70;1.6650792413031295e-06
71;2.657723268179415e-06
72;1.2726179991612291e-07
73;0.0
74;0.0
75;0.0
76;0.0
77;0.0
78;6.776663443796981e-07
79;0.0
80;1.4620308732620174e-06
81;0.0
82;0.0
83;4.5942572425673254e-07
84;0.0
85;7.46047296639974e-07
86;5.033417703489218e-07
87;2.790640295774456e-07
88;0.0
89;0.0
90;0.0
91;0.0
92;0.0
93;0.0
94;9.306572433950669e-08
95;0.0
96;0.0
97;0.0
98;0.0
99;0.0
100;6.110546547338744e-06
101;5.893798607393098e-07
102;3.1277744121135637e-06
103;1.0439745190438522e-05
104;8.040563832807618e-06
105;6.34195342100499e-06
106;1.0669759179806536e-05
107;1.1027116868113673e-05
108;7.577081452984491e-06
109;6.854189176216361e-06
110;2.831186573094774e-06
111;0.0
112;5.23422693911625e-07
113;0.0
114;0.0
115;0.0
116;4.4563036302474537e-07
117;4.8715398909946e-07
118;0.0
119;4.5129287125950707e-07
120;0.0
121;0.0
122;0.0
123;4.2082052833374225e-07
124;0.0
125;0.0
126;0.0
127;0.0
128;1.0054751971703145e-06
129;5.466422149683487e-06
130;3.829178692527954e-06
131;1.5084438690996653e-06
132;3.1622609751710407e-06
133;2.022232331072964e-06
134;2.613631285815057e-06
135;5.54694719822258e-07
136;4.495793652244158e-07
137;0.0
138;5.897941264906506e-07
139;0.0
140;0.0
141;0.0
142;3.4993695309424145e-07
143;0.0
144;3.117209319143579e-07
145;6.859458191460887e-07
146;0.0
147;0.0
148;0.0
149;0.0
150;0.0
151;0.0
152;0.0
153;0.0
154;0.0
155;1.6546419294461807e-06
156;9.249229121220891e-07
157;2.6072955319723215e-07
158;0.0
159;0.0
160;0.0
161;0.0
162;0.0
163;0.0
164;0.0
165;0.0
166;0.0
167;0.0
168;0.0
169;0.0
170;0.0
171;0.0
172;0.0
173;0.0
174;0.0
175;0.0
176;0.0
177;0.0
178;0.0
179;0.0
180;0.0
181;0.0
182;0.0
183;0.0
184;0.0
185;0.0
186;0.0
187;5.4418035354984e-07
188;9.029806857726242e-07
189;0.0
190;0.0
191;0.0
192;0.0
193;0.0
194;0.0
195;0.0
196;0.0
197;0.0
198;0.0
199;0.0
200;0.0
201;0.0
202;0.0
203;0.0
204;0.0
205;0.0
206;0.0
207;0.0
208;0.0
209;0.0
210;0.0
211;4.149019741154561e-06
212;0.0
213;0.0
214;0.0
215;0.0
216;0.0
217;0.0
218;0.0
219;0.0
220;4.8572847993836e-07
221;0.0
222;0.0
223;5.565812048343912e-07
224;9.269667767682139e-07
225;0.0
226;0.0
227;0.0
228;0.0
229;0.0
230;0.0
231;0.0
232;0.0
233;0.0
234;0.0
235;0.0
236;0.0
237;0.0
238;0.0
239;0.0
240;0.0
241;8.228100664878867e-07
242;3.8467648276661635e-07
243;0.0
244;0.0
245;0.0
246;0.0
247;0.0
248;0.0
249;0.0
250;1.0222046944492983e-06
251;2.1327679417444911e-07
252;0.0
253;3.674344627222707e-07
254;9.38495321312253e-07
255;0.0
256;0.0
257;0.0
258;0.0
259;0.0
260;0.0
261;9.142589523975077e-07
262;0.0
263;0.0
264;0.0
265;0.0
266;0.0
267;0.0
268;0.0
269;0.0
270;0.0
271;0.0
272;0.0
273;0.0
274;0.0
275;0.0
276;0.0
277;0.0
278;0.0
279;0.0
280;0.0
281;0.0
282;0.0
283;0.0
284;0.0
285;0.0
286;0.0
287;0.0
288;0.0
289;0.0
290;0.0
291;0.0
292;0.0
293;0.0
294;0.0
295;0.0
296;0.0
297;0.0
298;0.0
299;0.0
300;0.0
301;0.0
302;0.0
303;0.0
304;0.0
305;0.0
306;0.0
307;0.0
308;0.0
309;0.0
310;0.0
311;0.0
312;0.0
313;0.0
314;0.0
315;0.0
316;0.0
317;0.0
318;0.0
319;0.0
320;0.0
321;0.0
322;0.0
323;0.0
324;0.0
325;0.0
326;0.0
327;0.0
328;0.0
329;0.0
330;0.0
331;0.0
332;0.0
333;0.0
334;0.0
335;3.5488795792977607e-07
336;0.0
337;0.0
338;0.0
339;0.0
340;0.0
341;0.0
342;0.0
343;0.0
344;0.0
345;0.0
346;0.0
347;0.0
348;0.0
349;0.0
350;0.0
351;0.0
352;0.0
353;0.0
354;0.0
355;0.0
356;0.0
357;0.0
358;0.0
359;0.0
360;0.0
361;0.0
362;0.0
363;0.0
364;0.0
365;4.133366233102362e-07
366;0.0
367;0.0
368;0.0
369;4.747737782798757e-06
370;0.0
371;0.0
372;0.0
373;0.0
374;0.0
375;0.0
376;0.0
377;0.0
378;0.0
379;0.0
380;0.0
381;0.0
382;0.0
383;0.0
384;0.0
385;0.0
386;0.0
387;0.0
388;0.0
389;0.0
390;0.0
391;0.0
392;0.0
393;0.0
394;0.0
395;0.0
396;0.0
397;0.0
398;0.0
399;0.0
400;0.0
401;0.0
402;0.0
403;0.0
404;0.0
405;0.0
406;0.0
407;0.0
408;0.0
409;0.0
410;0.0
411;0.0
412;0.0
413;0.0
414;0.0
415;0.0
416;0.0
417;0.0
418;0.0
419;0.0
420;0.0
