model;method;k;mask_mode;f1_original;f1_masked;f1_drop;acc_original;acc_masked;acc_drop;probability_shift;zones_removed
mlp;SMX;1;zero;0.53651;0.587192;-0.050682;0.551724;0.586207;-0.034483;0.035632;Fe ka
mlp;SMX;2;zero;0.53651;0.406789;0.12972;0.551724;0.413793;0.137931;0.040234;"Fe ka; Rayleigh ka"
mlp;SMX;3;zero;0.53651;0.43634;0.10017;0.551724;0.448276;0.103448;0.053043;"Fe ka; Rayleigh ka; Ca ka"
mlp;SMX;4;zero;0.53651;0.300878;0.235632;0.551724;0.344828;0.206897;0.075508;"Fe ka; Rayleigh ka; Ca ka; Sr"
mlp;SMX;5;zero;0.53651;0.24939;0.287119;0.551724;0.310345;0.241379;0.074497;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka"
mlp;SMX;6;zero;0.53651;0.300878;0.235632;0.551724;0.344828;0.206897;0.079697;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K"
mlp;SMX;7;zero;0.53651;0.24939;0.287119;0.551724;0.310345;0.241379;0.07726;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn"
mlp;SMX;8;zero;0.53651;0.24939;0.287119;0.551724;0.310345;0.241379;0.093008;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb"
mlp;SMX;9;zero;0.53651;0.24939;0.287119;0.551724;0.310345;0.241379;0.094586;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb"
mlp;SMX;10;zero;0.53651;0.276538;0.259972;0.551724;0.310345;0.241379;0.108967;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb"
mlp;SMX;11;zero;0.53651;0.300878;0.235632;0.551724;0.344828;0.206897;0.081722;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2"
mlp;SMX;12;zero;0.53651;0.276538;0.259972;0.551724;0.310345;0.241379;0.082811;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si"
mlp;SMX;13;zero;0.53651;0.406789;0.12972;0.551724;0.413793;0.137931;0.076916;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si; Zr"
mlp;SMX;14;zero;0.53651;0.406789;0.12972;0.551724;0.413793;0.137931;0.074991;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si; Zr; S"
mlp;SMX;15;zero;0.53651;0.346393;0.190117;0.551724;0.344828;0.206897;0.088172;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si; Zr; S; Compton ka"
mlp;SMX;16;zero;0.53651;0.402612;0.133898;0.551724;0.482759;0.068966;0.080104;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si; Zr; S; Compton ka; background3"
mlp;SMX;17;zero;0.53651;0.335209;0.201301;0.551724;0.37931;0.172414;0.081025;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si; Zr; S; Compton ka; background3; Al"
mlp;SMX;18;zero;0.53651;0.380843;0.155667;0.551724;0.448276;0.103448;0.083434;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si; Zr; S; Compton ka; background3; Al; Cu"
mlp;SMX;19;zero;0.53651;0.359262;0.177248;0.551724;0.482759;0.068966;0.085575;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si; Zr; S; Compton ka; background3; Al; Cu; Rh L + Ar"
mlp;SMX;20;zero;0.53651;0.402612;0.133898;0.551724;0.482759;0.068966;0.083793;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si; Zr; S; Compton ka; background3; Al; Cu; Rh L + Ar; P"
mlp;SMX;21;zero;0.53651;0.32296;0.213549;0.551724;0.413793;0.137931;0.083799;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si; Zr; S; Compton ka; background3; Al; Cu; Rh L + Ar; P; Ca kb"
mlp;SMX;22;zero;0.53651;0.359262;0.177248;0.551724;0.482759;0.068966;0.085037;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si; Zr; S; Compton ka; background3; Al; Cu; Rh L + Ar; P; Ca kb; Rb"
mlp;SMX;23;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.087466;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si; Zr; S; Compton ka; background3; Al; Cu; Rh L + Ar; P; Ca kb; Rb; Zn kb"
mlp;SMX;24;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.089886;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si; Zr; S; Compton ka; background3; Al; Cu; Rh L + Ar; P; Ca kb; Rb; Zn kb; Ti ka"
mlp;SMX;25;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.093248;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si; Zr; S; Compton ka; background3; Al; Cu; Rh L + Ar; P; Ca kb; Rb; Zn kb; Ti ka; background1"
mlp;SMX;26;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.09589;"Fe ka; Rayleigh ka; Ca ka; Sr; Zn ka; K; Mn; Rayleigh kb; Fe kb; Compton kb; background2; Si; Zr; S; Compton ka; background3; Al; Cu; Rh L + Ar; P; Ca kb; Rb; Zn kb; Ti ka; background1; Ni"
mlp;SHAP;1;zero;0.53651;0.587192;-0.050682;0.551724;0.586207;-0.034483;0.035632;Fe ka
mlp;SHAP;2;zero;0.53651;0.586207;-0.049697;0.551724;0.586207;-0.034483;0.044033;"Fe ka; Zn ka"
mlp;SHAP;3;zero;0.53651;0.621596;-0.085086;0.551724;0.62069;-0.068966;0.054796;"Fe ka; Zn ka; Compton ka"
mlp;SHAP;4;zero;0.53651;0.376355;0.160155;0.551724;0.37931;0.172414;0.063333;"Fe ka; Zn ka; Compton ka; Rayleigh ka"
mlp;SHAP;5;zero;0.53651;0.406789;0.12972;0.551724;0.413793;0.137931;0.068254;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K"
mlp;SHAP;6;zero;0.53651;0.344828;0.191682;0.551724;0.344828;0.206897;0.072905;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb"
mlp;SHAP;7;zero;0.53651;0.380788;0.155722;0.551724;0.37931;0.172414;0.073183;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb"
mlp;SHAP;8;zero;0.53651;0.307061;0.229449;0.551724;0.310345;0.241379;0.082741;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka"
mlp;SHAP;9;zero;0.53651;0.204192;0.332318;0.551724;0.241379;0.310345;0.096917;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr"
mlp;SHAP;10;zero;0.53651;0.227286;0.309224;0.551724;0.275862;0.275862;0.095201;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn"
mlp;SHAP;11;zero;0.53651;0.204192;0.332318;0.551724;0.241379;0.310345;0.095342;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu"
mlp;SHAP;12;zero;0.53651;0.251285;0.285225;0.551724;0.275862;0.275862;0.088215;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr"
mlp;SHAP;13;zero;0.53651;0.179979;0.356531;0.551724;0.206897;0.344828;0.088245;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr; Rh L + Ar"
mlp;SHAP;14;zero;0.53651;0.380843;0.155667;0.551724;0.448276;0.103448;0.080916;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr; Rh L + Ar; background2"
mlp;SHAP;15;zero;0.53651;0.357367;0.179143;0.551724;0.37931;0.172414;0.083319;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr; Rh L + Ar; background2; Rayleigh kb"
mlp;SHAP;16;zero;0.53651;0.357367;0.179143;0.551724;0.37931;0.172414;0.081744;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr; Rh L + Ar; background2; Rayleigh kb; Rb"
mlp;SHAP;17;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.096571;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr; Rh L + Ar; background2; Rayleigh kb; Rb; background3"
mlp;SHAP;18;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.08925;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr; Rh L + Ar; background2; Rayleigh kb; Rb; background3; Compton kb"
mlp;SHAP;19;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.092151;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr; Rh L + Ar; background2; Rayleigh kb; Rb; background3; Compton kb; Zn kb"
mlp;SHAP;20;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.096465;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr; Rh L + Ar; background2; Rayleigh kb; Rb; background3; Compton kb; Zn kb; background1"
mlp;SHAP;21;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.099095;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr; Rh L + Ar; background2; Rayleigh kb; Rb; background3; Compton kb; Zn kb; background1; Ni"
mlp;SHAP;22;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.101699;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr; Rh L + Ar; background2; Rayleigh kb; Rb; background3; Compton kb; Zn kb; background1; Ni; Ti ka"
mlp;SHAP;23;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.099646;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr; Rh L + Ar; background2; Rayleigh kb; Rb; background3; Compton kb; Zn kb; background1; Ni; Ti ka; P"
mlp;SHAP;24;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.101315;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr; Rh L + Ar; background2; Rayleigh kb; Rb; background3; Compton kb; Zn kb; background1; Ni; Ti ka; P; S"
mlp;SHAP;25;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.099485;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr; Rh L + Ar; background2; Rayleigh kb; Rb; background3; Compton kb; Zn kb; background1; Ni; Ti ka; P; S; Al"
mlp;SHAP;26;zero;0.53651;0.392337;0.144173;0.551724;0.551724;0.0;0.09589;"Fe ka; Zn ka; Compton ka; Rayleigh ka; K; Fe kb; Ca kb; Ca ka; Sr; Mn; Cu; Zr; Rh L + Ar; background2; Rayleigh kb; Rb; background3; Compton kb; Zn kb; background1; Ni; Ti ka; P; S; Al; Si"
mlp;Permutation;1;zero;0.53651;0.587192;-0.050682;0.551724;0.586207;-0.034483;0.035632;Fe ka
mlp;Permutation;2;zero;0.53651;0.406789;0.12972;0.551724;0.413793;0.137931;0.040234;"Fe ka; Rayleigh ka"
mlp;Permutation;3;zero;0.53651;0.406789;0.12972;0.551724;0.413793;0.137931;0.058166;"Fe ka; Rayleigh ka; Compton ka"
mlp;Permutation;4;zero;0.53651;0.376355;0.160155;0.551724;0.37931;0.172414;0.06265;"Fe ka; Rayleigh ka; Compton ka; Fe kb"
mlp;Permutation;5;zero;0.53651;0.337;0.19951;0.551724;0.344828;0.206897;0.067307;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K"
mlp;Permutation;6;zero;0.53651;0.307061;0.229449;0.551724;0.310345;0.241379;0.078179;"Fe ka; Rayleigh ka; Compton ka; Fe kb; K; Ca ka"
