energy;VIP_Score;Zone
19.3;1.0098361927079058;Rh ka Compton
14.08;1.0096918737569696;Sr ka
17.68;1.006082307935213;Rh ka Compton
8.48;1.0043317475928488;Zn
7.56;1.0030480903407957;Cu
6.32;0.9950513596391191;Fe ka
18.76;0.9909080306528338;Rh ka Compton
19.34;0.9872139917769558;Rh ka Compton
6.64;0.981373906594362;Fe ka
22.46;0.9778882611169956;Rh kb Rayleigh
13.2;0.9730613327190747;Rb ka + Br kb
18.9;0.9712249866263266;Rh ka Compton
13.22;0.9678739438287685;Rb ka + Br kb
22.5;0.9654829257147266;Rh kb Rayleigh
22.82;0.962530497530544;Rh kb Rayleigh
2.38;0.9563934482872912;S
12.18;0.9552896807911275;Br ka
7.46;0.9552092087843277;Cu
22.7;0.9504070707509102;Rh kb Rayleigh
8.78;0.9500615326098486;Zn
16.14;0.9498563804183705;background3
8.26;0.9490056641294322;Cu
9.02;0.9472881056885967;background2
17.42;0.9470213936717905;Rh ka Compton
15.66;0.9457142092510435;background3
19.9;0.9405418097475607;Rh ka Rayleigh
15.58;0.939874035634698;background3
20.58;0.9378543803516812;Rh ka Rayleigh
13.58;0.9347559221108824;Rb ka + Br kb
17.38;0.9345971063225883;Rh ka Compton
11;0.9341894739523474;background2
11.12;0.9328906240236885;background2
19.84;0.9264077064683779;Rh ka Compton
7.62;0.9257702058382576;Cu
9.4;0.9254765795031761;background2
20.32;0.9238853523654814;Rh ka Rayleigh
12.64;0.9196613231601876;Rb ka + Br kb
3.44;0.9148182970376694;K kb + Ca ka
17.58;0.9109556941503115;Rh ka Compton
4.5;0.9104974954507026;background1
9.38;0.9094531112218496;background2
7.16;0.9077593723347687;Fe kb
9.66;0.9063983126651868;background2
17.86;0.8997566047132546;Rh ka Compton
8.64;0.8994874472978904;Zn
19.06;0.8915532549579732;Rh ka Compton
5.64;0.8906714403557224;background1
9.74;0.8888358826921661;background2
11.76;0.8885957650451792;Br ka
22.54;0.8879787891744709;Rh kb Rayleigh
22.34;0.8865124738391383;Rh kb Rayleigh
15.4;0.882883444071613;background3
13.02;0.8815595616956151;Rb ka + Br kb
2.48;0.8813362795711998;Cl
9.96;0.8760439976514326;background2
21.88;0.8750272820282242;Rh kb Compton
17.24;0.8748763543567404;Rh ka Compton
19.26;0.8746756073131742;Rh ka Compton
3.4;0.8740631331326143;K ka
19.32;0.8737349930978732;Rh ka Compton
16;0.8715306890573683;background3
9.04;0.8710865983049251;background2
8.66;0.8700894089174758;Zn
4.78;0.8681425701454818;background1
7.08;0.8667063476585168;Fe kb
3.14;0.8647453340351576;K ka
4.1;0.8598951782414344;Ca kb
13.62;0.858072886534165;Rb ka + Br kb
22.78;0.8579341880754958;Rh kb Rayleigh
5.34;0.856667022758812;background1
22.08;0.8560877824337192;Rh kb Compton
4.88;0.850099955196613;background1
21.44;0.8500130575132632;Rh kb Compton
12.96;0.8499079271659928;Rb ka + Br kb
6.18;0.8478441364586337;Fe ka
10.62;0.8475034278694226;background2
5.68;0.8451073851442727;background1
8.34;0.84181508022842;Zn
5.38;0.8411951674936912;background1
8.92;0.8406962120973286;background2
7.66;0.8396970847465163;Cu
17.2;0.8393222615600168;Rh ka Compton
23.02;0.8390191642389795;Rh kb Rayleigh
16.12;0.8379484299686639;background3
8;0.8375821670855411;Cu
13.08;0.8353725136380393;Rb ka + Br kb
7.52;0.8352902877988363;Cu
4.66;0.8337912940170911;background1
8.98;0.8329172101605979;background2
22.72;0.8287518177267188;Rh kb Rayleigh
12.08;0.82440696659389;Br ka
2.54;0.8221795703665836;Cl
12.8;0.8189663426690459;Rb ka + Br kb
16.32;0.8186430291744226;background3
22.58;0.8178491763409194;Rh kb Rayleigh
7.44;0.8172891410901901;Cu
