LVs;Accuracy Cal;Sensitivity Cal;Specificity Cal;CM Cal;Accuracy CV;Sensitivity CV;Specificity CV;CM CV;Accuracy Pred;Sensitivity Pred;Specificity Pred;CM Pred;X Cum Exp Var;Y Cum Exp Var;X Ind Exp Var;Y Ind Exp Var
1;0.9840319361277445;1.0;0.9676113360323887;"[[239   8]
 [  0 254]]";0.9800399201596807;0.9960629921259843;0.9635627530364372;"[[238   9]
 [  1 253]]";0.9953703703703703;1.0;0.9906542056074766;"[[106   1]
 [  0 109]]";80.82813097907227;40.01522002400582;80.82813097907227;40.01522002400582
2;0.9960079840319361;0.9960629921259843;0.9959514170040485;"[[246   1]
 [  1 253]]";0.9960079840319361;0.9960629921259843;0.9959514170040485;"[[246   1]
 [  1 253]]";1.0;1.0;1.0;"[[107   0]
 [  0 109]]";87.11627174995378;43.66603611257927;6.288140770881512;3.6508160885734497
