energy;Reg_coef;Abs_Reg_coef;Zone
6.38;-0.01574590411750395;0.01574590411750395;Fe ka
6.4;-0.015406329550981838;0.015406329550981838;Fe ka
6.36;-0.015377692008191092;0.015377692008191092;Fe ka
6.34;-0.01414359883797774;0.01414359883797774;Fe ka
6.42;-0.01410200961693117;0.01410200961693117;Fe ka
6.44;-0.012249623567203587;0.012249623567203587;Fe ka
6.32;-0.012101631158160587;0.012101631158160587;Fe ka
4.52;0.011013590224079356;0.011013590224079356;Ti ka
4.5;0.010946734406333406;0.010946734406333406;Ti ka
3.7;-0.010915241841488033;0.010915241841488033;Ca ka
3.68;-0.01071100561795684;0.01071100561795684;Ca ka
4.54;0.010204705268886193;0.010204705268886193;Ti ka
3.72;-0.010151802021000234;0.010151802021000234;Ca ka
6.46;-0.009959305307079964;0.009959305307079964;Fe ka
4.48;0.009955570117015604;0.009955570117015604;Ti ka
6.3;-0.009776969152979677;0.009776969152979677;Fe ka
3.66;-0.009622645793470634;0.009622645793470634;Ca ka
4.56;0.008850818813224609;0.008850818813224609;Ti ka
4.46;0.00846452103827888;0.00846452103827888;Ti ka
3.74;-0.008237144731775446;0.008237144731775446;Ca ka
3.64;-0.007834337450574573;0.007834337450574573;Ca ka
6.48;-0.007779008760334136;0.007779008760334136;Fe ka
6.28;-0.007470912647982697;0.007470912647982697;Fe ka
4.58;0.006972663787792085;0.006972663787792085;Ti ka
4.44;0.006710585100308234;0.006710585100308234;Ti ka
3.76;-0.006204775812627142;0.006204775812627142;Ca ka
6.5;-0.005766032746897177;0.005766032746897177;Fe ka
3.62;-0.0055382012918499075;0.0055382012918499075;Ca ka
7.02;-0.005348668738453742;0.005348668738453742;Fe kb
7.04;-0.005336409165912239;0.005336409165912239;Fe kb
6.26;-0.00526348263592885;0.00526348263592885;Fe ka
7;-0.0051348935461883495;0.0051348935461883495;Fe kb
7.06;-0.005076862050423244;0.005076862050423244;Fe kb
4.6;0.005051577244791994;0.005051577244791994;Ti ka
5.9;-0.005006956431766163;0.005006956431766163;Mn
4.42;0.004966882475890028;0.004966882475890028;Ti ka
5.92;-0.004866797830582831;0.004866797830582831;Mn
5.88;-0.0047458100090908735;0.0047458100090908735;Mn
7.08;-0.0045289541726516586;0.0045289541726516586;Fe kb
6.98;-0.0043137711364889504;0.0043137711364889504;Fe kb
5.86;-0.004282758120272306;0.004282758120272306;Mn
1.48;0.00422205974751673;0.00422205974751673;Al
5.94;-0.004083100177146494;0.004083100177146494;Mn
6.52;-0.004016347840981892;0.004016347840981892;Fe ka
1.5;0.003947826452538976;0.003947826452538976;Al
7.1;-0.003869386725031774;0.003869386725031774;Fe kb
3.78;-0.0038172629379865765;0.0038172629379865765;Ca ka
1.46;0.0037795962722887645;0.0037795962722887645;Al
