Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Ca ka <= -1.50;8.718887277196803;Ca ka;-1.50;<=;-9.476438845769698;94.0;0.08308610644550729;Ca ka <= -9.476439
K > 2.15;8.429859155873508;K;2.15;>;20.67648529677476;90.0;0.022977462102161006;K > 20.676485
Ca ka <= 1.77;6.107827733552825;Ca ka;1.77;<=;11.95326604704246;82.0;0.01340814147351943;Ca ka <= 11.953266
K > -1.46;5.914469902423534;K;-1.46;>;-12.506148277232212;111.0;0.014009806674556202;K > -12.506148
Ca ka <= 3.95;5.305038289772068;Ca ka;3.95;<=;24.763583327192777;89.0;0.04588513780791725;Ca ka <= 24.763583
K > -6.69;5.087559338205683;K;-6.69;>;-65.67127243680328;79.0;0.023761074077500943;K > -65.671272
Si > -0.72;4.415677081921723;Si;-0.72;>;-2.08704351887285;129.0;0.03892620473939157;Si > -2.087044
Ca ka > -4.65;3.955792291872174;Ca ka;-4.65;>;-28.611834952528678;28.0;0.009804402998742745;Ca ka > -28.611835
K <= -1.46;3.1740401900805675;K;-1.46;<=;-12.506148277232212;111.0;0.014009806674556202;K <= -12.506148
Si <= -1.67;3.1688591154399814;Si;-1.67;<=;-4.20092197137499;133.0;0.02352670165131321;Si <= -4.200922
K <= 6.26;3.0110343868324216;K;6.26;<=;61.252409982286686;132.0;0.032623268699308205;K <= 61.252410
Ca ka > 1.77;2.9374826183418765;Ca ka;1.77;>;11.95326604704246;82.0;0.01340814147351943;Ca ka > 11.953266
Si > -2.51;2.8942493376726897;Si;-2.51;>;-6.726366570294854;45.0;0.014243412985783799;Si > -6.726367
Fe ka > -2.26;2.890851034433073;Fe ka;-2.26;>;-8.585460500977106;77.0;0.009247464592412769;Fe ka > -8.585461
Si > -1.67;2.817981987222959;Si;-1.67;>;-4.20092197137499;133.0;0.02352670165131321;Si > -4.200922
K <= 2.15;2.8055449116935818;K;2.15;<=;20.67648529677476;90.0;0.022977462102161006;K <= 20.676485
Ca ka > -1.50;2.730917939952011;Ca ka;-1.50;>;-9.476438845769698;94.0;0.08308610644550729;Ca ka > -9.476439
Si <= 3.71;2.6259297345506893;Si;3.71;<=;9.80345067911598;38.0;0.002001928733585956;Si <= 9.803451
Si <= -0.72;2.491620242272059;Si;-0.72;<=;-2.08704351887285;129.0;0.03892620473939157;Si <= -2.087044
Fe ka > -3.05;2.223387006541948;Fe ka;-3.05;>;-11.993966880702645;102.0;0.01249939322380289;Fe ka > -11.993967
Fe ka <= -3.05;2.0734046042556677;Fe ka;-3.05;<=;-11.993966880702645;102.0;0.01249939322380289;Fe ka <= -11.993967
Fe ka > -3.74;1.9542264896833674;Fe ka;-3.74;>;-14.39418125184009;68.0;0.01716195630394246;Fe ka > -14.394181
Rh L + Ar > -0.16;1.7229946079961884;Rh L + Ar;-0.16;>;-0.6959020233851827;50.0;0.01049666460330137;Rh L + Ar > -0.695902
Fe ka <= 1.10;1.7178087872515841;Fe ka;1.10;<=;3.6497618739437563;16.0;0.19274000996863494;Fe ka <= 3.649762
S > 0.09;1.593059847467247;S;0.09;>;0.27599992342647145;56.0;0.0009275218920755252;S > 0.276000
Fe ka <= -2.26;1.5599411665792196;Fe ka;-2.26;<=;-8.585460500977106;77.0;0.009247464592412769;Fe ka <= -8.585461
S > 0.55;1.4957923563025692;S;0.55;>;1.0177419806862404;129.0;0.00017133735719399024;S > 1.017742
Mn <= -0.41;1.3812291554676674;Mn;-0.41;<=;-1.1294262453443222;57.0;0.008943642964015952;Mn <= -1.129426
Rh L + Ar > -0.77;1.1116411344218184;Rh L + Ar;-0.77;>;-2.9160345662522085;119.0;0.0028541040834669795;Rh L + Ar > -2.916035
S > -0.27;0.9340920603870492;S;-0.27;>;-0.49147560856238;74.0;0.0031151162292878953;S > -0.491476
Rh L + Ar > -1.66;0.802477367202178;Rh L + Ar;-1.66;>;-6.732787180350089;125.0;0.011318382273834304;Rh L + Ar > -6.732787
Mn <= 0.23;0.7043952690110186;Mn;0.23;<=;0.5411343087571164;44.0;9.984208036389886e-05;Mn <= 0.541134
Ca kb <= -0.59;0.6098732114691243;Ca kb;-0.59;<=;-1.5932654398903068;75.0;0.011377930620377619;Ca kb <= -1.593265
Al > 0.19;0.6054746642548734;Al;0.19;>;0.2391850189793132;35.0;0.0016452409310060978;Al > 0.239185
Mn <= 1.01;0.5939233318852488;Mn;1.01;<=;2.4825645342203386;29.0;0.029344040303074026;Mn <= 2.482565
S > -0.55;0.5918451990079171;S;-0.55;>;-1.0580910709463294;103.0;0.014153589906226283;S > -1.058091
