Class;3.15;3.16;3.17;3.18;3.19;3.2;3.21;3.22;3.23;3.24;3.25;3.26;3.27;3.28;3.29;3.3;3.31;3.32;3.33;3.34;3.35;3.36;3.37;3.38;3.39;3.4;3.41;3.42;3.43;3.44;3.45;3.46;3.47;3.48;3.49;3.5;3.51
A;0.006233333;0.006833333;0.007133333;0.008133333;0.008166667;0.009133333;0.010466667;0.012;0.0148;0.017333333;0.021066667;0.026133333;0.0313;0.037366667;0.0442;0.0501;0.055433333;0.0605;0.0616;0.0622;0.062666667;0.058266667;0.053033333;0.047733333;0.0404;0.035133333;0.028133333;0.023133333;0.017933333;0.014033333;0.010833333;0.008933333;0.006966667;0.0061;0.005533333;0.0054;0.005433333
A;0.006166667;0.006233333;0.006766667;0.006966667;0.007566667;0.008366667;0.0097;0.010633333;0.0121;0.014333333;0.0173;0.0209;0.0249;0.030066667;0.0345;0.038866667;0.043333333;0.046633333;0.047866667;0.0493;0.048366667;0.046133333;0.041833333;0.0379;0.0324;0.026866667;0.021933333;0.017766667;0.0146;0.010833333;0.009166667;0.006933333;0.005766667;0.0053;0.004733333;0.004666667;0.004866667
A;0.005633333;0.005933333;0.006366667;0.0071;0.007733333;0.008533333;0.0102;0.011866667;0.014633333;0.017733333;0.022133333;0.027566667;0.0334;0.04;0.047533333;0.0537;0.06;0.063866667;0.066833333;0.0678;0.066033333;0.0624;0.057133333;0.051466667;0.043666667;0.036733333;0.0298;0.023633333;0.018266667;0.0139;0.011;0.008366667;0.006533333;0.0059;0.005333333;0.0052;0.0052
A;0.005266667;0.0056;0.006066667;0.006566667;0.006933333;0.007866667;0.009133333;0.010733333;0.012466667;0.0155;0.019066667;0.023366667;0.028566667;0.0341;0.040233333;0.0454;0.051566667;0.054166667;0.056533333;0.056866667;0.055733333;0.0531;0.0489;0.042966667;0.037466667;0.031633333;0.025833333;0.020066667;0.016;0.012733333;0.01;0.0076;0.006066667;0.005233333;0.004766667;0.004866667;0.004833333
A;0.006366667;0.006433333;0.006933333;0.007766667;0.008366667;0.009233333;0.0108;0.013133333;0.0158;0.019066667;0.022633333;0.028766667;0.035066667;0.041333333;0.049566667;0.055833333;0.0618;0.0664;0.0695;0.070533333;0.068466667;0.0655;0.059966667;0.052566667;0.045333333;0.037733333;0.0314;0.024833333;0.019666667;0.015;0.011333333;0.009033333;0.007366667;0.006266667;0.006033333;0.005733333;0.005266667
A;0.005533333;0.005933333;0.006233333;0.006933333;0.007366667;0.008366667;0.0095;0.010933333;0.0132;0.0159;0.019433333;0.024;0.029633333;0.035033333;0.040766667;0.0467;0.051033333;0.0551;0.058466667;0.057966667;0.056566667;0.054433333;0.049;0.043766667;0.037566667;0.0325;0.0256;0.020533333;0.0165;0.0127;0.009966667;0.007766667;0.0061;0.005366667;0.0047;0.0048;0.004933333
A;0.005066667;0.0053;0.005466667;0.006333333;0.006866667;0.0075;0.008733333;0.010133333;0.012166667;0.014533333;0.0176;0.0221;0.026333333;0.031866667;0.035766667;0.041666667;0.0464;0.049533333;0.051733333;0.052866667;0.050433333;0.048166667;0.044966667;0.0399;0.033533333;0.028433333;0.0233;0.018333333;0.014566667;0.011466667;0.009033333;0.006766667;0.005766667;0.005066667;0.004566667;0.004366667;0.004466667
A;0.006033333;0.006266667;0.0066;0.0072;0.007733333;0.008466667;0.009933333;0.0111;0.013733333;0.015766667;0.019866667;0.024233333;0.029833333;0.0351;0.0406;0.046366667;0.050866667;0.055;0.057233333;0.058233333;0.057033333;0.0543;0.0497;0.044866667;0.037666667;0.031633333;0.026033333;0.021166667;0.016066667;0.012833333;0.0102;0.008133333;0.007033333;0.005666667;0.005166667;0.0048;0.005466667
A;0.006166667;0.006766667;0.006833333;0.008133333;0.008033333;0.008766667;0.010333333;0.0118;0.0139;0.016966667;0.021766667;0.025733333;0.031966667;0.037066667;0.042833333;0.050633333;0.055033333;0.058966667;0.061433333;0.0614;0.061066667;0.0579;0.0534;0.047233333;0.040933333;0.0345;0.028733333;0.022966667;0.017866667;0.0136;0.011166667;0.0086;0.006933333;0.006033333;0.005766667;0.005366667;0.005633333
