B;0.011366667;0.0085;0.006666667;0.005133333;0.0041;0.0033;0.002733333;0.0024;0.001966667;0.001866667;0.002133333;0.002066667;0.0021;0.002133333;0.0022;0.0024;0.002433333;0.002333333;0.002533333;0.002233333;0.002266667;0.002266667;0.001833333;0.001666667;0.0016;0.001666667;0.0015;0.0013;0.001166667;0.001366667;0.001433333
B;0.011366667;0.008333333;0.006533333;0.005166667;0.004133333;0.0033;0.002566667;0.002366667;0.001933333;0.001766667;0.0017;0.001833333;0.0021;0.002033333;0.002033333;0.0024;0.002366667;0.002433333;0.002333333;0.0023;0.002033333;0.001733333;0.0017;0.001633333;0.001666667;0.001333333;0.0014;0.0015;0.0013;0.0013;0.001333333
B;0.012533333;0.009533333;0.007333333;0.0057;0.004233333;0.003366667;0.0028;0.0022;0.002033333;0.0017;0.0017;0.0018;0.0019;0.001833333;0.001833333;0.0022;0.002233333;0.0022;0.002066667;0.002033333;0.002;0.001966667;0.001766667;0.0015;0.0014;0.001233333;0.001266667;0.0014;0.0013;0.001266667;0.001333333
B;0.0105;0.008233333;0.0063;0.0047;0.0038;0.0032;0.002533333;0.002333333;0.0022;0.001833333;0.0019;0.002233333;0.002166667;0.002433333;0.002566667;0.0025;0.0027;0.002533333;0.002533333;0.002333333;0.002166667;0.002233333;0.001866667;0.0016;0.0016;0.001433333;0.001533333;0.001366667;0.001366667;0.0014;0.0015
B;0.010233333;0.008033333;0.0061;0.004733333;0.003833333;0.003;0.0025;0.0023;0.002233333;0.001833333;0.001866667;0.002133333;0.0022;0.0021;0.002266667;0.0025;0.002633333;0.002533333;0.0024;0.002433333;0.0021;0.001966667;0.0019;0.001666667;0.001633333;0.001466667;0.001333333;0.0014;0.0015;0.001533333;0.0014
B;0.010933333;0.008333333;0.006466667;0.0051;0.0038;0.003466667;0.002566667;0.0022;0.0022;0.002;0.001966667;0.0021;0.001966667;0.002033333;0.002166667;0.0024;0.0024;0.002366667;0.002333333;0.002166667;0.002133333;0.0019;0.001666667;0.001633333;0.0015;0.001366667;0.0014;0.001366667;0.0013;0.001466667;0.0013
B;0.011633333;0.0092;0.006633333;0.005533333;0.004133333;0.003266667;0.0027;0.002266667;0.0022;0.002066667;0.002033333;0.002033333;0.001933333;0.002366667;0.002566667;0.0023;0.002633333;0.002466667;0.002533333;0.002266667;0.002133333;0.001933333;0.001866667;0.001766667;0.0015;0.0014;0.001466667;0.001433333;0.001333333;0.001366667;0.001366667
B;0.010666667;0.007866667;0.0061;0.0047;0.003566667;0.0029;0.002433333;0.002;0.0017;0.0016;0.001666667;0.0017;0.001833333;0.002;0.002066667;0.002166667;0.002133333;0.002133333;0.0021;0.001966667;0.001866667;0.001633333;0.001666667;0.001466667;0.001433333;0.001333333;0.001233333;0.0013;0.001233333;0.001233333;0.001333333
B;0.010466667;0.0077;0.006033333;0.0049;0.003733333;0.003166667;0.002666667;0.002266667;0.002433333;0.002066667;0.002233333;0.002433333;0.0023;0.0025;0.002566667;0.002733333;0.002733333;0.002633333;0.002766667;0.002466667;0.002433333;0.002233333;0.002066667;0.001833333;0.001533333;0.001466667;0.001566667;0.001466667;0.0016;0.0014;0.001533333
B;0.013566667;0.0098;0.007433333;0.005733333;0.0043;0.003433333;0.002733333;0.001966667;0.001833333;0.001666667;0.001866667;0.001666667;0.0016;0.001733333;0.0018;0.001966667;0.001933333;0.0021;0.001766667;0.001733333;0.0018;0.0016;0.001433333;0.001433333;0.001333333;0.0012;0.001233333;0.001166667;0.0011;0.001233333;0.0012
B;0.009566667;0.007066667;0.005233333;0.004166667;0.0032;0.002933333;0.0026;0.001933333;0.002033333;0.0019;0.002033333;0.002166667;0.0022;0.002566667;0.002633333;0.002633333;0.002766667;0.002366667;0.002566667;0.0024;0.002366667;0.0022;0.002033333;0.001833333;0.0017;0.0016;0.0015;0.0015;0.0015;0.001566667;0.0014
