A;0.0059;0.005733333;0.005933333;0.005833333;0.005966667;0.005866667;0.0062;0.006233333;0.006266667;0.006333333;0.006466667;0.006633333;0.0067;0.006833333;0.007666667;0.007633333;0.0076;0.008633333;0.009766667;0.0109;0.0126;0.0159;0.0191;0.0255;0.031966667;0.040933333;0.052633333;0.065733333;0.0813;0.097133333;0.115466667;0.133766667;0.149566667;0.162533333;0.173366667;0.180533333;0.179833333;0.177333333;0.170433333;0.1577;0.142466667;0.125366667;0.107633333;0.092433333;0.0772;0.063833333;0.0528;0.0436;0.036;0.0309;0.0265;0.023133333;0.020566667;0.018433333;0.017233333;0.015933333;0.015233333;0.0143;0.0139;0.013233333
A;0.0048;0.0047;0.0048;0.004966667;0.005066667;0.005333333;0.005433333;0.005466667;0.005533333;0.005666667;0.005833333;0.006;0.006166667;0.006433333;0.006333333;0.006666667;0.0068;0.007566667;0.008166667;0.008766667;0.009933333;0.012033333;0.014533333;0.0179;0.021833333;0.028466667;0.034933333;0.042933333;0.053533333;0.063266667;0.074433333;0.086566667;0.095566667;0.1048;0.1106;0.1149;0.116;0.1136;0.107966667;0.100366667;0.091266667;0.0801;0.069033333;0.0585;0.049733333;0.040933333;0.034166667;0.028166667;0.022866667;0.019833333;0.016933333;0.015133333;0.013433333;0.0122;0.011433333;0.010866667;0.0106;0.0103;0.010133333;0.009933333
A;0.006266667;0.006433333;0.006666667;0.006766667;0.006866667;0.0068;0.006866667;0.007033333;0.0069;0.007233333;0.0077;0.007433333;0.008;0.007633333;0.008366667;0.009033333;0.0098;0.010533333;0.011533333;0.013233333;0.016266667;0.020166667;0.0253;0.0331;0.042666667;0.055066667;0.070866667;0.0898;0.110566667;0.135866667;0.158666667;0.186;0.2061;0.227;0.2414;0.25;0.251966667;0.2476;0.236933333;0.218733333;0.198566667;0.176066667;0.152866667;0.1299;0.108133333;0.0899;0.073266667;0.0593;0.0504;0.0411;0.0369;0.031733333;0.029033333;0.025266667;0.022966667;0.0214;0.019733333;0.018933333;0.0181;0.016733333
B;0.005333333;0.0049;0.005066667;0.005233333;0.005366667;0.005266667;0.005566667;0.005566667;0.0056;0.005833333;0.005766667;0.006266667;0.0062;0.006166667;0.006466667;0.0067;0.006966667;0.007433333;0.0081;0.008733333;0.0101;0.0118;0.014333333;0.017866667;0.022766667;0.0288;0.036266667;0.0449;0.055633333;0.067433333;0.0788;0.0915;0.103466667;0.1129;0.1212;0.125033333;0.127166667;0.1253;0.119;0.1121;0.1013;0.090666667;0.078233333;0.0667;0.055766667;0.0466;0.038333333;0.031766667;0.026033333;0.022;0.0195;0.016733333;0.015033333;0.014;0.012966667;0.012233333;0.011866667;0.0113;0.010866667;0.0108
B;0.005566667;0.005433333;0.005466667;0.005566667;0.0054;0.0059;0.005666667;0.0059;0.005933333;0.006433333;0.005766667;0.006666667;0.006566667;0.006766667;0.006933333;0.007233333;0.007566667;0.008066667;0.008933333;0.010333333;0.012033333;0.014133333;0.0175;0.022266667;0.028933333;0.036833333;0.0466;0.058;0.072766667;0.087966667;0.1046;0.122066667;0.1362;0.150433333;0.160733333;0.1679;0.170233333;0.167266667;0.160333333;0.149333333;0.135833333;0.121266667;0.103733333;0.0882;0.074266667;0.0605;0.049266667;0.0411;0.033366667;0.027766667;0.023266667;0.020566667;0.017566667;0.0165;0.015466667;0.014133333;0.013033333;0.0125;0.012466667;0.0124
B;0.0051;0.005366667;0.0054;0.005466667;0.005266667;0.005366667;0.005533333;0.0055;0.005633333;0.005866667;0.006;0.006466667;0.0064;0.006266667;0.0066;0.007433333;0.007666667;0.0081;0.0089;0.009966667;0.0117;0.0143;0.017733333;0.022966667;0.0291;0.036933333;0.047966667;0.059333333;0.073933333;0.090666667;0.1071;0.1231;0.140333333;0.152766667;0.163833333;0.172066667;0.172833333;0.1697;0.1624;0.151033333;0.137566667;0.121333333;0.1056;0.0887;0.072733333;0.059666667;0.048033333;0.039133333;0.0313;0.0262;0.022033333;0.018666667;0.016466667;0.0146;0.013266667;0.012533333;0.011933333;0.0116;0.0111;0.010766667
B;0.005533333;0.0056;0.0057;0.005566667;0.0056;0.005866667;0.005833333;0.0058;0.005866667;0.006333333;0.0063;0.0064;0.006766667;0.006966667;0.007033333;0.007166667;0.007766667;0.0084;0.0088;0.010266667;0.0117;0.0142;0.0175;0.022433333;0.0286;0.035566667;0.0464;0.057;0.0708;0.086233333;0.101966667;0.1163;0.131933333;0.1452;0.1539;0.160266667;0.162566667;0.162466667;0.1525;0.142333333;0.1295;0.115466667;0.099633333;0.084933333;0.0717;0.059066667;0.0488;0.0399;0.033333333;0.0271;0.023733333;0.021033333;0.0185;0.0173;0.0157;0.0149;0.013266667;0.0135;0.012766667;0.0124
B;0.0047;0.004866667;0.004966667;0.005033333;0.0051;0.005333333;0.005466667;0.005566667;0.0055;0.0057;0.0061;0.006;0.006133333;0.0064;0.006566667;0.006633333;0.007133333;0.0079;0.0085;0.009066667;0.0105;0.012766667;0.015466667;0.020166667;0.024866667;0.032333333;0.040866667;0.0505;0.0625;0.0757;0.090066667;0.103666667;0.117066667;0.129;0.137833333;0.143766667;0.146366667;0.1438;0.136433333;0.1271;0.115766667;0.103133333;0.088733333;0.076433333;0.062466667;0.050933333;0.0417;0.0346;0.027433333;0.023466667;0.019366667;0.017233333;0.015133333;0.013633333;0.012466667;0.012166667;0.011366667;0.011133333;0.010233333;0.010433333
B;0.0054;0.0052;0.0051;0.005233333;0.0053;0.0053;0.005533333;0.0056;0.0058;0.005733333;0.006133333;0.006233333;0.006466667;0.006533333;0.0067;0.0067;0.007366667;0.0081;0.008366667;0.010033333;0.0118;0.0145;0.0178;0.022433333;0.028466667;0.036033333;0.047066667;0.0582;0.071433333;0.0871;0.104733333;0.121166667;0.136066667;0.149366667;0.160466667;0.1671;0.168866667;0.164833333;0.159266667;0.146933333;0.133266667;0.1185;0.1021;0.087266667;0.072566667;0.060166667;0.048566667;0.039566667;0.0317;0.027;0.022466667;0.019033333;0.017566667;0.015833333;0.014266667;0.0132;0.012466667;0.0119;0.011833333;0.011466667
B;0.005633333;0.005666667;0.005433333;0.0058;0.005733333;0.0058;0.005766667;0.006033333;0.005966667;0.006133333;0.006266667;0.006266667;0.006233333;0.0065;0.006733333;0.007133333;0.007266667;0.0082;0.0089;0.010066667;0.0115;0.013266667;0.016966667;0.021066667;0.026566667;0.032866667;0.042666667;0.054066667;0.065966667;0.080566667;0.095533333;0.110633333;0.123933333;0.136366667;0.143533333;0.152433333;0.153933333;0.150166667;0.1442;0.134666667;0.1237;0.109333333;0.0945;0.079833333;0.0663;0.055333333;0.0454;0.037433333;0.031166667;0.026;0.022433333;0.019966667;0.0178;0.016133333;0.015233333;0.014266667;0.013133333;0.0133;0.012466667;0.012166667
B;0.005266667;0.0051;0.0051;0.005166667;0.0054;0.005366667;0.0058;0.006033333;0.005866667;0.006033333;0.006033333;0.006033333;0.0062;0.006533333;0.0066;0.006833333;0.007166667;0.0078;0.008633333;0.009466667;0.0111;0.012833333;0.0161;0.02;0.025333333;0.032333333;0.040966667;0.052066667;0.065;0.077333333;0.0915;0.105166667;0.1196;0.131433333;0.139766667;0.146633333;0.1478;0.1461;0.1407;0.130333333;0.118266667;0.104633333;0.0905;0.076933333;0.064466667;0.053133333;0.0431;0.035566667;0.028566667;0.0237;0.0203;0.017833333;0.016166667;0.014566667;0.013466667;0.012133333;0.011833333;0.011733333;0.011166667;0.010866667
B;0.0053;0.005333333;0.005266667;0.0054;0.0056;0.005666667;0.005966667;0.005933333;0.006033333;0.0063;0.006433333;0.0065;0.0069;0.007;0.007133333;0.007466667;0.0082;0.008833333;0.0091;0.0104;0.0125;0.014766667;0.0191;0.023766667;0.031066667;0.038833333;0.0498;0.0632;0.0781;0.094566667;0.112966667;0.130733333;0.148666667;0.162633333;0.172866667;0.181833333;0.1824;0.1795;0.171966667;0.161833333;0.146466667;0.129066667;0.111266667;0.094033333;0.077433333;0.064133333;0.0519;0.0417;0.0339;0.027366667;0.023666667;0.019933333;0.0177;0.016133333;0.014433333;0.0137;0.012466667;0.0122;0.012;0.0113
B;0.0056;0.005833333;0.005733333;0.005866667;0.006033333;0.005833333;0.005866667;0.006366667;0.0065;0.006366667;0.0067;0.006766667;0.0068;0.007033333;0.007266667;0.0073;0.008166667;0.008966667;0.009533333;0.011166667;0.012633333;0.0153;0.0191;0.0239;0.030566667;0.039166667;0.050933333;0.063466667;0.078033333;0.0962;0.1116;0.1316;0.1472;0.163233333;0.173533333;0.180366667;0.182533333;0.179933333;0.172066667;0.160366667;0.145033333;0.127266667;0.111233333;0.094166667;0.0781;0.0645;0.052533333;0.042033333;0.034533333;0.028566667;0.0248;0.0213;0.0189;0.016933333;0.0152;0.014533333;0.013266667;0.013133333;0.0127;0.012466667
B;0.005866667;0.0058;0.0058;0.0058;0.005733333;0.005866667;0.0059;0.006333333;0.006233333;0.006366667;0.0063;0.0064;0.0067;0.006966667;0.007333333;0.007433333;0.0078;0.008466667;0.009033333;0.0106;0.0123;0.014833333;0.019066667;0.023366667;0.0297;0.038033333;0.048466667;0.0608;0.076733333;0.092033333;0.107866667;0.1251;0.1444;0.157733333;0.1667;0.1735;0.1768;0.174666667;0.165966667;0.155333333;0.141266667;0.126733333;0.1109;0.0927;0.078066667;0.064666667;0.053;0.044966667;0.036666667;0.0307;0.026066667;0.023833333;0.021233333;0.018866667;0.017166667;0.015933333;0.014866667;0.014666667;0.014133333;0.0135
B;0.005133333;0.005466667;0.0055;0.005433333;0.005666667;0.005633333;0.006066667;0.005833333;0.006233333;0.005766667;0.006233333;0.006333333;0.006666667;0.006933333;0.007066667;0.007266667;0.007566667;0.008533333;0.009;0.0102;0.011666667;0.014066667;0.0176;0.022266667;0.0282;0.036533333;0.045566667;0.0592;0.073066667;0.088733333;0.104733333;0.120566667;0.136633333;0.150866667;0.160633333;0.167733333;0.1701;0.1671;0.160933333;0.150933333;0.136333333;0.120266667;0.104633333;0.088933333;0.0738;0.0612;0.0507;0.041066667;0.0332;0.027766667;0.023733333;0.021033333;0.017866667;0.0165;0.0151;0.014633333;0.013566667;0.0131;0.012533333;0.012
B;0.005333333;0.005333333;0.005233333;0.0052;0.005166667;0.005233333;0.0053;0.0054;0.005766667;0.005933333;0.005866667;0.005666667;0.006333333;0.006133333;0.006433333;0.006766667;0.0069;0.0073;0.0079;0.0086;0.0099;0.011666667;0.014266667;0.0177;0.022133333;0.027833333;0.0348;0.043533333;0.052966667;0.064033333;0.076133333;0.0875;0.0975;0.107966667;0.116;0.119366667;0.120966667;0.119166667;0.114266667;0.106066667;0.0972;0.086533333;0.0762;0.0644;0.054433333;0.044233333;0.0374;0.030566667;0.0264;0.022066667;0.019533333;0.017333333;0.015566667;0.014666667;0.013766667;0.013133333;0.0121;0.011733333;0.011766667;0.0112
B;0.005;0.005033333;0.004833333;0.0051;0.0051;0.0055;0.0055;0.005633333;0.005666667;0.0061;0.005933333;0.006;0.006166667;0.0063;0.006666667;0.006966667;0.0073;0.0079;0.008733333;0.010066667;0.011933333;0.014433333;0.018066667;0.0231;0.0304;0.038433333;0.049233333;0.063066667;0.0778;0.093733333;0.1123;0.130066667;0.146466667;0.162466667;0.173633333;0.1802;0.181166667;0.180233333;0.1701;0.1611;0.145566667;0.129133333;0.111233333;0.094566667;0.077266667;0.062833333;0.0521;0.041166667;0.032933333;0.027166667;0.022433333;0.018633333;0.0169;0.014733333;0.013666667;0.012533333;0.011966667;0.011433333;0.010933333;0.010966667
B;0.005833333;0.005666667;0.005566667;0.005666667;0.005633333;0.0058;0.006033333;0.006033333;0.006366667;0.0062;0.0062;0.006466667;0.006466667;0.007033333;0.007066667;0.007733333;0.0079;0.008566667;0.009266667;0.010366667;0.012333333;0.014666667;0.018166667;0.023766667;0.0308;0.038633333;0.049133333;0.061466667;0.0764;0.094166667;0.110033333;0.128666667;0.145866667;0.158833333;0.169633333;0.177133333;0.178133333;0.177866667;0.168166667;0.158033333;0.1427;0.127666667;0.1099;0.0936;0.0778;0.063333333;0.052066667;0.042766667;0.0349;0.029166667;0.025066667;0.0213;0.019333333;0.016933333;0.016033333;0.0149;0.014266667;0.013633333;0.0138;0.013166667
B;0.005;0.005;0.004833333;0.0051;0.0049;0.005266667;0.005466667;0.005266667;0.005533333;0.005566667;0.005633333;0.0058;0.006266667;0.006233333;0.006333333;0.0068;0.006766667;0.007533333;0.007666667;0.0086;0.009533333;0.0114;0.0141;0.017566667;0.021266667;0.0266;0.034;0.0424;0.052166667;0.062666667;0.074566667;0.0852;0.096466667;0.105833333;0.112466667;0.1174;0.1177;0.116933333;0.111166667;0.104733333;0.095066667;0.084666667;0.072433333;0.061733333;0.051433333;0.043366667;0.0353;0.0291;0.0242;0.02;0.0172;0.014933333;0.013833333;0.012566667;0.011866667;0.0112;0.010766667;0.010433333;0.010033333;0.0097
B;0.005966667;0.0059;0.006266667;0.005833333;0.0062;0.0062;0.006066667;0.0067;0.0066;0.006833333;0.0068;0.007033333;0.0071;0.007166667;0.007633333;0.007766667;0.008133333;0.008966667;0.010366667;0.0118;0.0146;0.017666667;0.0218;0.0286;0.0361;0.047233333;0.060466667;0.077733333;0.096966667;0.116833333;0.139633333;0.162566667;0.183866667;0.2029;0.217233333;0.226533333;0.2282;0.226833333;0.214866667;0.202233333;0.184266667;0.161966667;0.139733333;0.120533333;0.0988;0.081633333;0.0658;0.0532;0.0434;0.036533333;0.030266667;0.026733333;0.023833333;0.0208;0.019433333;0.018133333;0.017;0.0157;0.015266667;0.014933333
Multivariate_threshold|Ti ka > 0.076205;0.005697329941104673;0.005686358712885922;0.005730655598095351;0.005758140919033393;0.005859521060467792;0.005959520497174923;0.006068666237878269;0.006177259985884011;0.006235625830785008;0.0064117733357809655;0.006555994748713872;0.006713213136376584;0.006917392824373988;0.007065474263507961;0.007328545393877755;0.00769447937432061;0.008134961980218649;0.008886531231985182;0.009781547949663743;0.011224967454115001;0.013385798976417356;0.01635841951016005;0.020396229863689823;0.026270356302481004;0.033666058698614755;0.043262321282913595;0.05540308255967023;0.06993204478108621;0.08647743137540237;0.1048774892053025;0.12432846387965875;0.14383847215690165;0.16184426227342366;0.17731555364429635;0.1890071257088082;0.19645927781208733;0.19796244406192723;0.19451010568472046;0.1853492420352316;0.17298164951654857;0.15650776270003214;0.13828307479963642;0.11938619328525613;0.10125885934134518;0.08392354588634038;0.06913856309080496;0.056426825999174285;0.045897540147908734;0.037650202826075986;0.031208625070207975;0.026659797525060924;0.023098250178835985;0.02052680371425606;0.01840589719948963;0.016861611486722283;0.015809429302040677;0.014771119475302144;0.014109175537497635;0.013557295169247637;0.013048675951266856
Multivariate_threshold|Ti ka <= -0.098430;0.005188951007205565;0.005167174569079665;0.005197580615714278;0.005247454277501127;0.005323204424224108;0.005438932268906616;0.005572053434044138;0.005696900607940334;0.005769795729820411;0.005903995864172058;0.005998551910108833;0.006177422394486126;0.006309115774339017;0.006515514906482635;0.006667749784310188;0.006958974560652134;0.007286464999938999;0.00790637505431339;0.008473557971902752;0.009583816754376938;0.010980656912484515;0.013213944538929734;0.01625518726183841;0.020391234899421837;0.0257792358782839;0.032665537883760344;0.04138775061644837;0.05179951456605933;0.06380812228477858;0.07711923825567293;0.09111744871811939;0.10501244816070004;0.11815206496453015;0.12950126970061154;0.1379971063171293;0.14348294445560072;0.14470250889776146;0.14259232471134456;0.13586932867834162;0.12669868634634615;0.11500213495576869;0.10202168774358127;0.08816378132296293;0.07489807049616698;0.06236627791040256;0.05133484231645816;0.042233513119504074;0.0346718493027154;0.028532568660749914;0.023878048976272104;0.020422931434848524;0.017894374704135803;0.016005649702512278;0.014588694402312412;0.013500877065399586;0.012723301209093195;0.012006442784755239;0.01165495597951239;0.01131183599752962;0.010998212704147114
Multivariate_threshold|Ti ka > 0.014014;0.005516287345045752;0.005501468193315403;0.005540818308882487;0.005576276508078156;0.00566852936183377;0.005774129958663521;0.005891813765741661;0.006006195641897188;0.006069735615480067;0.006230944930923114;0.006357479641328367;0.006522408717884621;0.006700774768592693;0.006869624154300802;0.007093224563994212;0.007432553295167221;0.007832797421825542;0.008537480539447822;0.009315749928930072;0.010640525095487574;0.012529285981661115;0.015238617185410665;0.018921532442064265;0.024176698736476064;0.030857423676903178;0.03948862208231394;0.05041197865973571;0.06347473484090532;0.0784044954314376;0.09499229239859679;0.11250144273131493;0.13001184852990208;0.1462847095444145;0.1602880540438094;0.17084156903466374;0.17759348247516943;0.1789956531799826;0.17602127929502637;0.1677285827797488;0.15649947992433696;0.141726885490498;0.12536976307175826;0.10826734838442387;0.09187132313859762;0.07624662715886978;0.06279834792143378;0.05137233998673468;0.0418998760480584;0.03440325443947402;0.02859807919948354;0.024438740842826358;0.021245059453010126;0.018916741996728763;0.017046524774704058;0.015664795403816725;0.01471040531724972;0.013786569935687411;0.013235185192011755;0.012757648034630491;0.012318470262894189
