model;method;k;mask_mode;f1_original;f1_masked;f1_drop;acc_original;acc_masked;acc_drop;probability_shift;zones_removed
mlp;SHAP;10;zero;1.0;0.798305;0.201695;1.0;0.805556;0.194444;0.258185;"Fe ka; Fe kb; Ca ka; Mn; Ti ka; Cr; K; Rh L + Ar; Ca kb; Ti kb"
mlp;SHAP;11;zero;1.0;0.697301;0.302699;1.0;0.717593;0.282407;0.3146;"Fe ka; Fe kb; Ca ka; Mn; Ti ka; Cr; K; Rh L + Ar; Ca kb; Ti kb; sum Fe"
mlp;SHAP;12;zero;1.0;0.740774;0.259226;1.0;0.75463;0.24537;0.336581;"Fe ka; Fe kb; Ca ka; Mn; Ti ka; Cr; K; Rh L + Ar; Ca kb; Ti kb; sum Fe; background1"
mlp;SHAP;13;zero;1.0;0.757043;0.242957;1.0;0.768519;0.231481;0.362364;"Fe ka; Fe kb; Ca ka; Mn; Ti ka; Cr; K; Rh L + Ar; Ca kb; Ti kb; sum Fe; background1; background2"
mlp;SHAP;14;zero;1.0;0.724177;0.275823;1.0;0.740741;0.259259;0.369923;"Fe ka; Fe kb; Ca ka; Mn; Ti ka; Cr; K; Rh L + Ar; Ca kb; Ti kb; sum Fe; background1; background2; S"
mlp;SHAP;15;zero;1.0;0.773011;0.226989;1.0;0.782407;0.217593;0.367951;"Fe ka; Fe kb; Ca ka; Mn; Ti ka; Cr; K; Rh L + Ar; Ca kb; Ti kb; sum Fe; background1; background2; S; Fe ka + Ti ka"
mlp;SHAP;16;zero;1.0;0.863772;0.136228;1.0;0.865741;0.134259;0.370384;"Fe ka; Fe kb; Ca ka; Mn; Ti ka; Cr; K; Rh L + Ar; Ca kb; Ti kb; sum Fe; background1; background2; S; Fe ka + Ti ka; Ni"
mlp;SHAP;17;zero;1.0;0.98611;0.01389;1.0;0.986111;0.013889;0.381107;"Fe ka; Fe kb; Ca ka; Mn; Ti ka; Cr; K; Rh L + Ar; Ca kb; Ti kb; sum Fe; background1; background2; S; Fe ka + Ti ka; Ni; Zn"
mlp;SHAP;18;zero;1.0;0.773011;0.226989;1.0;0.782407;0.217593;0.432697;"Fe ka; Fe kb; Ca ka; Mn; Ti ka; Cr; K; Rh L + Ar; Ca kb; Ti kb; sum Fe; background1; background2; S; Fe ka + Ti ka; Ni; Zn; Cu"
mlp;SHAP;19;zero;1.0;0.824362;0.175638;1.0;0.828704;0.171296;0.432917;"Fe ka; Fe kb; Ca ka; Mn; Ti ka; Cr; K; Rh L + Ar; Ca kb; Ti kb; sum Fe; background1; background2; S; Fe ka + Ti ka; Ni; Zn; Cu; Al"
mlp;SHAP;20;zero;1.0;0.446535;0.553465;1.0;0.550926;0.449074;0.466904;"Fe ka; Fe kb; Ca ka; Mn; Ti ka; Cr; K; Rh L + Ar; Ca kb; Ti kb; sum Fe; background1; background2; S; Fe ka + Ti ka; Ni; Zn; Cu; Al; Si"
mlp;SHAP;21;zero;1.0;0.328202;0.671798;1.0;0.49537;0.50463;0.485565;"Fe ka; Fe kb; Ca ka; Mn; Ti ka; Cr; K; Rh L + Ar; Ca kb; Ti kb; sum Fe; background1; background2; S; Fe ka + Ti ka; Ni; Zn; Cu; Al; Si; P"
mlp;Permutation;1;zero;1.0;1.0;0.0;1.0;1.0;0.0;0.023489;Fe ka
mlp;Permutation;2;zero;1.0;0.990741;0.009259;1.0;0.990741;0.009259;0.093588;"Fe ka; Fe kb"
mlp;Permutation;3;zero;1.0;0.99537;0.00463;1.0;0.99537;0.00463;0.10632;"Fe ka; Fe kb; Ca ka"
mlp;Permutation;4;zero;1.0;0.99537;0.00463;1.0;0.99537;0.00463;0.083035;"Fe ka; Fe kb; Ca ka; Ti ka"
mlp;Permutation;5;zero;1.0;0.99537;0.00463;1.0;0.99537;0.00463;0.092983;"Fe ka; Fe kb; Ca ka; Ti ka; Si"
mlp;Permutation;6;zero;1.0;0.976844;0.023156;1.0;0.976852;0.023148;0.139006;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn"
mlp;Permutation;7;zero;1.0;0.906833;0.093167;1.0;0.907407;0.092593;0.183332;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe"
mlp;Permutation;8;zero;1.0;0.858912;0.141088;1.0;0.861111;0.138889;0.229773;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe; Rh L + Ar"
mlp;Permutation;9;zero;1.0;0.809833;0.190167;1.0;0.814815;0.185185;0.271885;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe; Rh L + Ar; Cr"
mlp;Permutation;10;zero;1.0;0.753692;0.246308;1.0;0.763889;0.236111;0.303818;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe; Rh L + Ar; Cr; Cu"
mlp;Permutation;11;zero;1.0;0.665783;0.334217;1.0;0.689815;0.310185;0.332449;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe; Rh L + Ar; Cr; Cu; Ca kb"
mlp;Permutation;12;zero;1.0;0.649875;0.350125;1.0;0.675926;0.324074;0.353481;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe; Rh L + Ar; Cr; Cu; Ca kb; Ti kb"
mlp;Permutation;13;zero;1.0;0.641789;0.358211;1.0;0.666667;0.333333;0.362201;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe; Rh L + Ar; Cr; Cu; Ca kb; Ti kb; P"
mlp;Permutation;14;zero;1.0;0.639872;0.360128;1.0;0.666667;0.333333;0.377909;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe; Rh L + Ar; Cr; Cu; Ca kb; Ti kb; P; K"
mlp;Permutation;15;zero;1.0;0.596721;0.403279;1.0;0.634259;0.365741;0.415946;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe; Rh L + Ar; Cr; Cu; Ca kb; Ti kb; P; K; background1"
mlp;Permutation;16;zero;1.0;0.603049;0.396951;1.0;0.638889;0.361111;0.415036;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe; Rh L + Ar; Cr; Cu; Ca kb; Ti kb; P; K; background1; Al"
mlp;Permutation;17;zero;1.0;0.619468;0.380532;1.0;0.652778;0.347222;0.422808;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe; Rh L + Ar; Cr; Cu; Ca kb; Ti kb; P; K; background1; Al; Zn"
mlp;Permutation;18;zero;1.0;0.503962;0.496038;1.0;0.578704;0.421296;0.467787;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe; Rh L + Ar; Cr; Cu; Ca kb; Ti kb; P; K; background1; Al; Zn; background2"
mlp;Permutation;19;zero;1.0;0.387071;0.612929;1.0;0.523148;0.476852;0.475902;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe; Rh L + Ar; Cr; Cu; Ca kb; Ti kb; P; K; background1; Al; Zn; background2; Ni"
mlp;Permutation;20;zero;1.0;0.328202;0.671798;1.0;0.49537;0.50463;0.476823;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe; Rh L + Ar; Cr; Cu; Ca kb; Ti kb; P; K; background1; Al; Zn; background2; Ni; Fe ka + Ti ka"
mlp;Permutation;21;zero;1.0;0.328202;0.671798;1.0;0.49537;0.50463;0.485565;"Fe ka; Fe kb; Ca ka; Ti ka; Si; Mn; sum Fe; Rh L + Ar; Cr; Cu; Ca kb; Ti kb; P; K; background1; Al; Zn; background2; Ni; Fe ka + Ti ka; S"
